timestamp,latitude,longitude,locationAccuracy,movingSpeed,movingSpeedAccuracyMPS,compassDirection,compassAccuracy,nrStatus,mCid,towerid,rsrp,nr_ssRsrp,nr_ssSinr,rsrp_avg,nr_ssRsrp_avg,nr_ssSinr_avg,mobileRx,mobileTx,currentNow,voltageNow,num_mcids,nrStatus_array,downlink_mbps,uplink_mbps,sw_power,sw_power_rolled,sw_power_baseline,parent_file,protocol,length,Fixedtimestamp,_start,_end,_seconds,bits_per_second,session_num,conn_num,iperf_type,Throughput,run_number,iperf_did,seq_no,time_since_start,avg_power,avg_power_rolled,avg_power_baseline,provider,network_type,direction,trajectory
2021-01-23 13:55:37,44.97373806,-93.22250498,5.941200000000001,0.5269413239999999,0.08602325599999999,190,0.0,CONNECTED,5256193,52561,-77.0,-77.0,1.0,-77.1,-77.1,1.0,53317719890,111531738,-1199.6,3791000,1,['CONNECTED'],122.432928,0.63232,4547.6836,3559.9006400000007,1210.6477990000008,S20UPM-run20069-iPerf.txt,TCP,1015.0,2021-01-23 13:55:37-06:00,4.0,5.0,1.0,117000000.0,1.0,,parallel-merged,117.0,20069.0,S20UPM,4.0,4.0,5044.716359999995,5044.727846000045,2695.4750050000653,TMobile,NSA+LTE,downlink,clockwise
2021-01-23 13:55:38,44.973732,-93.2225027,6.238600000000001,0.6071563599999998,0.08602325599999999,173,0.0,CONNECTED,5256193,52561,-77.0,-77.0,1.0,-77.9,-77.9,1.0,53330385594,111592526,-1114.8,3791000,1,['CONNECTED'],101.325632,0.486304,4226.2068,3754.9096800000007,1405.6568390000007,S20UPM-run20069-iPerf.txt,TCP,1015.0,2021-01-23 13:55:38-06:00,5.0,6.0,1.0,110000000.0,1.0,,parallel-merged,110.0,20069.0,S20UPM,5.0,5.0,5127.093979999998,5125.951218000021,2776.698377000048,TMobile,NSA+LTE,downlink,clockwise
2021-01-23 13:55:39,44.97372793999999,-93.22250006000004,6.4495999999999984,0.536341642,0.10376756960000001,165,0.0,CONNECTED,5256193,52561,-77.0,-77.0,2.0,-77.0,-77.0,1.1,53340720438,111640106,-1324.0,3791000,1,['CONNECTED'],82.678752,0.38064,5019.284,4014.2519900000007,1664.9991490000007,S20UPM-run20069-iPerf.txt,TCP,1015.0,2021-01-23 13:55:39-06:00,6.0,7.0,1.0,82200000.0,1.0,,parallel-merged,82.2,20069.0,S20UPM,6.0,6.0,5067.267940000001,5068.820766000031,2719.5679250000635,TMobile,NSA+LTE,downlink,clockwise
2021-01-23 13:55:40,44.97372506000001,-93.22249804,6.4316,0.4377166679999999,0.17152565200000006,159,0.0,CONNECTED,5256193,52561,-72.0,-72.0,6.0,-76.5,-76.5,2.4,53350918598,111687374,-1122.0,3791000,1,['CONNECTED'],81.58528,0.378144,4253.502,4188.789630000001,1839.5367890000011,S20UPM-run20069-iPerf.txt,TCP,1015.0,2021-01-23 13:55:40-06:00,7.0,8.0,1.0,69800000.0,1.0,,parallel-merged,69.8,20069.0,S20UPM,7.0,7.0,4972.711562312465,4972.534750950216,2623.2819099502344,TMobile,NSA+LTE,downlink,clockwise
2021-01-23 13:55:41,44.9737246,-93.22249702000002,6.450799999999999,0.2564147419999999,0.17435214440000002,145,0.0,CONNECTED,5256193,52561,-71.0,-71.0,6.0,-71.9,-71.9,5.9,53365025618,111744418,-1199.2,3772600,1,['CONNECTED'],112.85616,0.456352,4524.10192,4381.137222,2031.8843810000003,S20UPM-run20069-iPerf.txt,TCP,1015.0,2021-01-23 13:55:41-06:00,8.0,9.0,1.0,110000000.0,1.0,,parallel-merged,110.0,20069.0,S20UPM,8.0,8.0,4894.997780000004,4894.950476000048,2545.6976350000555,TMobile,NSA+LTE,downlink,clockwise
2021-01-23 13:55:42,44.9737264,-93.22249708,6.362399999999997,0.078532346,0.08602325599999999,91,0.0,CONNECTED,5256193,52561,-71.0,-71.0,6.0,-71.2,-71.2,5.1,53377247554,111796366,-1154.2,3745000,1,['CONNECTED'],97.775488,0.415584,4322.479,4504.191162000001,2154.938321000001,S20UPM-run20069-iPerf.txt,TCP,1015.0,2021-01-23 13:55:42-06:00,9.0,10.0,1.0,97500000.0,1.0,,parallel-merged,97.5,20069.0,S20UPM,9.0,9.0,4897.327479999995,4895.341666000057,2546.0888250000567,TMobile,NSA+LTE,downlink,clockwise
2021-01-23 13:55:43,44.9737281,-93.2224957,6.217200000000001,0.127708392,0.083862984,38,0.0,CONNECTED,5256193,52561,-73.0,-73.0,6.0,-73.2,-73.2,5.7,53388452390,111847222,-1170.0,3745000,1,['CONNECTED'],89.638688,0.406848,4381.65,4528.265232000001,2179.0123910000007,S20UPM-run20069-iPerf.txt,TCP,1015.0,2021-01-23 13:55:43-06:00,10.0,11.0,1.0,84900000.0,1.0,,parallel-merged,84.9,20069.0,S20UPM,10.0,10.0,4760.374460000009,4761.593266000086,2412.340425000078,TMobile,NSA+LTE,downlink,clockwise
2021-01-23 13:55:44,44.97373017999999,-93.2224929,6.0253999999999985,0.23107876,0.08278284800000002,43,0.0,CONNECTED,5256193,52561,-72.0,-72.0,4.0,-74.7,-74.7,3.1,53405529822,111909258,-1235.3,3745000,1,['CONNECTED'],136.619456,0.496288,4626.1985,4538.846242000001,2189.5934010000014,S20UPM-run20069-iPerf.txt,TCP,1015.0,2021-01-23 13:55:44-06:00,11.0,12.0,1.0,118000000.0,1.0,,parallel-merged,118.0,20069.0,S20UPM,11.0,11.0,4899.249859999988,4898.783348000112,2549.5305070000913,TMobile,NSA+LTE,downlink,clockwise
2021-01-23 13:55:45,44.97373206,-93.22249112,5.7471999999999985,0.24040886800000005,0.08602325599999999,37,0.0,CONNECTED,5256193,52561,-72.0,-72.0,4.0,-72.3,-72.3,3.9,53421249562,111965470,-1204.5,3745000,1,['CONNECTED'],125.75792,0.449696,4510.8525,4537.627282000001,2188.3744410000013,S20UPM-run20069-iPerf.txt,TCP,1015.0,2021-01-23 13:55:45-06:00,12.0,13.0,1.0,125000000.0,1.0,,parallel-merged,125.0,20069.0,S20UPM,12.0,12.0,4967.324380000011,4969.19362600009,2619.9407850000894,TMobile,NSA+LTE,downlink,clockwise
2021-01-23 13:55:46,44.97373286,-93.2224909,5.431600000000001,0.1523904916,0.08602325599999999,26,0.0,CONNECTED,5256193,52561,-75.0,-75.0,4.0,-75.2,-75.2,3.2,53433829614,112012946,-1193.8,3745000,1,['CONNECTED'],100.640416,0.379808,4470.781,4488.273932000002,2139.021091000002,S20UPM-run20069-iPerf.txt,TCP,1015.0,2021-01-23 13:55:46-06:00,13.0,14.0,1.0,108000000.0,1.0,,parallel-merged,108.0,20069.0,S20UPM,13.0,13.0,4914.504039999988,4912.105078000109,2562.852237000097,TMobile,NSA+LTE,downlink,clockwise
2021-01-23 13:55:47,44.97373264000001,-93.22249132000003,5.179200000000002,0.045566106320000015,0.08602325599999999,139,0.0,CONNECTED,5256193,52561,-75.0,-75.0,4.0,-75.9,-75.9,4.0,53446322594,112068306,-1145.3,3745000,1,['CONNECTED'],99.94384,0.44288,4289.1485,4462.420422000001,2113.167581000001,S20UPM-run20069-iPerf.txt,TCP,1015.0,2021-01-23 13:55:47-06:00,14.0,15.0,1.0,88300000.0,1.0,,parallel-merged,88.3,20069.0,S20UPM,14.0,14.0,5051.9025405081065,5052.352122424584,2703.0992814245883,TMobile,NSA+LTE,downlink,clockwise
2021-01-23 13:55:48,44.97373140000001,-93.22249378,4.876000000000001,0.12264209388,0.3878519536,286,0.0,CONNECTED,5256193,52561,-74.0,-74.0,4.0,-74.8,-74.8,4.0,53461952894,112145454,-1216.3,3745000,1,['CONNECTED'],125.0424,0.617184,4555.0435,4495.304092000001,2146.0512510000012,S20UPM-run20069-iPerf.txt,TCP,1015.0,2021-01-23 13:55:48-06:00,15.0,16.0,1.0,114000000.0,1.0,,parallel-merged,114.0,20069.0,S20UPM,15.0,15.0,4859.965320000014,4860.910090000087,2511.6572490001104,TMobile,NSA+LTE,downlink,clockwise
2021-01-23 13:55:49,44.97373050000001,-93.2224952,4.7558,0.224467572,0.5387663024,173,0.0,CONNECTED,5256193,52561,-74.0,-74.0,5.0,-74.0,-74.0,4.2,53475789386,112212326,-1208.3,3745000,1,['CONNECTED'],110.691936,0.534976,4525.0835,4445.8840420000015,2096.6312010000015,S20UPM-run20069-iPerf.txt,TCP,1015.0,2021-01-23 13:55:49-06:00,16.0,17.0,1.0,114000000.0,1.0,,parallel-merged,114.0,20069.0,S20UPM,16.0,16.0,5055.3891399999875,5054.62184800015,2705.369007000124,TMobile,NSA+LTE,downlink,clockwise
2021-01-23 13:55:50,44.97373056,-93.22249048000002,4.6078,0.17610990599999998,0.08602325599999999,91,0.0,CONNECTED,5256193,52561,-74.0,-74.0,5.0,-74.2,-74.2,5.0,53488168198,112269214,-1087.0,3745000,1,['CONNECTED'],99.030496,0.455104,4070.815,4427.615342000002,2078.362501000002,S20UPM-run20069-iPerf.txt,TCP,1015.0,2021-01-23 13:55:50-06:00,17.0,18.0,1.0,98600000.0,1.0,,parallel-merged,98.6,20069.0,S20UPM,17.0,17.0,5018.990300000017,5018.9011100001335,2669.64826900011,TMobile,NSA+LTE,downlink,clockwise
2021-01-23 13:55:51,44.97372962,-93.22248874,4.4928,0.1653750656,0.08602325599999999,111,0.0,CONNECTED,5256193,52561,-74.0,-74.0,6.0,-74.8,-74.8,5.2,53500566682,112324854,-1359.4,3745000,1,['CONNECTED'],99.187872,0.44512,5090.953,4484.300450000002,2135.0476090000016,S20UPM-run20069-iPerf.txt,TCP,1015.0,2021-01-23 13:55:51-06:00,18.0,19.0,1.0,105000000.0,1.0,,parallel-merged,105.0,20069.0,S20UPM,18.0,18.0,4940.036420000009,4941.241554000136,2591.9887130001107,TMobile,NSA+LTE,downlink,clockwise
2021-01-23 13:55:52,44.97372986,-93.22249208000002,4.4204,0.0996520924,0.08602325599999999,166,0.0,CONNECTED,5256193,52561,-74.0,-74.0,6.0,-74.0,-74.0,5.8,53511142926,112372122,-1136.5,3745000,1,['CONNECTED'],84.609952,0.378144,4256.1925,4477.671800000002,2128.418959000002,S20UPM-run20069-iPerf.txt,TCP,1015.0,2021-01-23 13:55:52-06:00,19.0,20.0,1.0,73200000.0,1.0,,parallel-merged,73.2,20069.0,S20UPM,19.0,19.0,5059.194039999996,5059.318068000129,2710.0652270001115,TMobile,NSA+LTE,downlink,clockwise
2021-01-23 13:55:53,44.97372865999999,-93.22249768000003,4.3818,0.301186742,0.08602325599999999,255,0.0,CONNECTED,5256193,52561,-74.0,-74.0,6.0,-74.0,-74.0,5.2,53521446910,112417258,-1129.8,3745000,1,['CONNECTED'],82.431872,0.361088,4231.101,4462.616900000002,2113.364059000002,S20UPM-run20069-iPerf.txt,TCP,1015.0,2021-01-23 13:55:53-06:00,20.0,21.0,1.0,91700000.0,1.0,,parallel-merged,91.7,20069.0,S20UPM,20.0,20.0,4927.230999999999,4928.11265400014,2578.859813000109,TMobile,NSA+LTE,downlink,clockwise
2021-01-23 13:55:54,44.97372531999999,-93.22250256,4.376,0.4381512000000001,0.08602325599999999,235,0.0,CONNECTED,5256193,52561,-74.0,-74.0,6.0,-74.0,-74.0,5.8,53529744054,112453346,-1179.5,3745000,1,['CONNECTED'],66.377152,0.288704,4417.2275,4441.719800000002,2092.4669590000017,S20UPM-run20069-iPerf.txt,TCP,1015.0,2021-01-23 13:55:54-06:00,21.0,22.0,1.0,60600000.0,1.0,,parallel-merged,60.6,20069.0,S20UPM,21.0,21.0,4804.109000000001,4802.77947600011,2453.5266350001148,TMobile,NSA+LTE,downlink,clockwise
