timestamp,latitude,longitude,locationAccuracy,movingSpeed,movingSpeedAccuracyMPS,compassDirection,compassAccuracy,nrStatus,mCid,towerid,rsrp,nr_ssRsrp,nr_ssSinr,rsrp_avg,nr_ssRsrp_avg,nr_ssSinr_avg,mobileRx,mobileTx,currentNow,voltageNow,num_mcids,nrStatus_array,downlink_mbps,uplink_mbps,sw_power,sw_power_rolled,sw_power_baseline,parent_file,protocol,length,Fixedtimestamp,_start,_end,_seconds,bits_per_second,session_num,conn_num,iperf_type,Throughput,run_number,iperf_did,seq_no,time_since_start,avg_power,avg_power_rolled,avg_power_baseline,provider,network_type,direction,trajectory
2021-01-20 18:35:02,44.97372560000001,-93.22250970000002,4.2410000000000005,0.004311066599999999,0.08602325599999999,310,0.0,CONNECTED,49128028,491280,-88.0,-88.0,14.0,-88.0,-88.0,13.2,1454906,31728601,-1892.9,3695000,1,['CONNECTED'],1.760352,94.503456,6994.2655,4375.727659999998,1880.8852069999975,S20UPM-run197-iPerf.txt,TCP,0.0,2021-01-20 18:35:02-06:00,2.0,3.0,1.0,161000000.0,1.0,,parallel-merged,161.0,197.0,S20UPM,2.0,2.0,6482.419259999993,6480.780395999983,3985.937942999965,Verizon,,uplink,clockwise
2021-01-20 18:35:03,44.97372560000001,-93.22250970000002,4.5630000000000015,0.0019548433600000002,0.08224277999999999,297,0.0,CONNECTED,49128028,491280,-88.0,-88.0,14.0,-88.0,-88.0,13.8,1646110,43188165,-1815.1,3695000,1,['CONNECTED'],1.529632,91.676512,6706.7945,4691.556459999997,2196.714006999997,S20UPM-run197-iPerf.txt,TCP,0.0,2021-01-20 18:35:03-06:00,3.0,4.0,1.0,69200000.0,1.0,,parallel-merged,69.2,197.0,S20UPM,3.0,3.0,7698.5264000000225,7699.0690039999545,5204.226550999928,Verizon,,uplink,clockwise
2021-01-20 18:35:04,44.97372560000001,-93.22250970000002,4.6108,0.0007826170919999997,0.080622576,274,0.0,CONNECTED,49128028,491280,-88.0,-88.0,14.0,-88.0,-88.0,13.2,1839322,54664573,-1847.9,3695000,1,['CONNECTED'],1.545696,91.811264,6827.9905,5036.106059999996,2541.2636069999962,S20UPM-run197-iPerf.txt,TCP,0.0,2021-01-20 18:35:04-06:00,4.0,5.0,1.0,109000000.0,1.0,,parallel-merged,109.0,197.0,S20UPM,4.0,4.0,7770.657080000003,7770.271839999981,5275.429386999919,Verizon,,uplink,clockwise
2021-01-20 18:35:05,44.97372560000001,-93.22250970000002,4.25,0.00012847314200000002,0.080622576,192,0.0,CONNECTED,49128028,491280,-88.0,-88.0,14.0,-88.0,-88.0,13.8,2017006,66009373,-1745.7,3695000,1,['CONNECTED'],1.421472,90.7584,6450.3615,5346.628029999997,2851.785576999997,S20UPM-run197-iPerf.txt,TCP,0.0,2021-01-20 18:35:05-06:00,5.0,6.0,1.0,75500000.0,1.0,,parallel-merged,75.5,197.0,S20UPM,5.0,5.0,7537.502579999999,7537.828319999999,5042.985866999954,Verizon,,uplink,clockwise
2021-01-20 18:35:06,44.97372560000001,-93.22250970000002,4.25,0.00011055827,0.080622576,153,0.0,CONNECTED,49128028,491280,-88.0,-88.0,15.0,-88.0,-88.0,14.8,2128962,77592701,-1849.3,3695000,1,['CONNECTED'],0.895648,92.666624,6833.1635,5726.255609999997,3231.413156999997,S20UPM-run197-iPerf.txt,TCP,0.0,2021-01-20 18:35:06-06:00,6.0,7.0,1.0,77600000.0,1.0,,parallel-merged,77.6,197.0,S20UPM,6.0,6.0,7429.547599999978,7430.065509999985,4935.223056999945,Verizon,,uplink,clockwise
2021-01-20 18:35:07,44.97372560000001,-93.22250968,4.2654,0.000634515016,0.080622576,140,0.0,CONNECTED,49128028,491280,-88.0,-88.0,16.0,-88.0,-88.0,15.8,2239982,89342609,-1810.6,3695000,1,['CONNECTED'],0.88816,93.999264,6690.167,6034.8376199999975,3539.9951669999973,S20UPM-run197-iPerf.txt,TCP,0.0,2021-01-20 18:35:07-06:00,7.0,8.0,1.0,118000000.0,1.0,,parallel-merged,118.0,197.0,S20UPM,7.0,7.0,7528.007421484304,7527.17595519101,5032.333502190997,Verizon,,uplink,clockwise
2021-01-20 18:35:08,44.97372562,-93.22250959999998,4.3302,0.0031942110600000004,0.080622576,75,0.0,CONNECTED,49128028,491280,-88.0,-88.0,16.0,-88.0,-88.0,15.2,2359530,100540921,-1960.7,3695000,1,['CONNECTED'],0.956384,89.586496,7244.7865,6395.146309999997,3900.303856999997,S20UPM-run197-iPerf.txt,TCP,0.0,2021-01-20 18:35:08-06:00,8.0,9.0,1.0,65000000.0,1.0,,parallel-merged,65.0,197.0,S20UPM,8.0,8.0,7674.450699999989,7674.20295599997,5179.360502999928,Verizon,,uplink,clockwise
2021-01-20 18:35:09,44.9737257,-93.22250959999998,4.343000000000001,0.005049687299999999,0.080622576,14,0.0,CONNECTED,49128028,491280,-88.0,-88.0,15.0,-88.0,-88.0,15.0,2471902,111440889,-1899.9,3695000,1,['CONNECTED'],0.898976,87.199744,7020.1305,6630.086299999998,4135.243846999998,S20UPM-run197-iPerf.txt,TCP,0.0,2021-01-20 18:35:09-06:00,9.0,10.0,1.0,98500000.0,1.0,,parallel-merged,98.5,197.0,S20UPM,9.0,9.0,7696.947,7697.5199899999825,5202.677536999961,Verizon,,uplink,clockwise
2021-01-20 18:35:10,44.97372568,-93.22250957999998,4.3272,0.0047637521,0.08170271200000001,33,0.0,CONNECTED,49128028,491280,-86.0,-86.0,16.0,-86.4,-86.4,15.8,2572730,121482785,-1815.5,3695000,1,['CONNECTED'],0.806624,80.335168,6708.2725,6842.2162499999995,4347.373796999999,S20UPM-run197-iPerf.txt,TCP,0.0,2021-01-20 18:35:10-06:00,10.0,11.0,1.0,89200000.0,1.0,,parallel-merged,89.2,197.0,S20UPM,10.0,10.0,7517.422520000005,7518.042311999954,5023.199858999912,Verizon,,uplink,clockwise
2021-01-20 18:35:11,44.97372560000001,-93.2225095,4.2798,0.0034562359399999986,0.08602325599999999,109,0.0,CONNECTED,49128028,491280,-86.0,-86.0,16.0,-86.0,-86.0,15.2,2688898,131420961,-1830.5,3695000,1,['CONNECTED'],0.929344,79.505408,6763.6975,6823.962949999998,4329.120496999998,S20UPM-run197-iPerf.txt,TCP,0.0,2021-01-20 18:35:11-06:00,11.0,12.0,1.0,55600000.0,1.0,,parallel-merged,55.6,197.0,S20UPM,11.0,11.0,7490.675739999999,7490.549631999916,4995.707178999907,Verizon,,uplink,clockwise
2021-01-20 18:35:12,44.97372560000001,-93.2225095,4.343000000000001,0.0025047373600000002,0.08494312,111,0.0,CONNECTED,49128028,491280,-86.0,-86.0,17.0,-86.0,-86.0,16.6,2804026,142040809,-1887.4,3695000,1,['CONNECTED'],0.921024,84.958784,6973.943,6821.930699999999,4327.088246999999,S20UPM-run197-iPerf.txt,TCP,0.0,2021-01-20 18:35:12-06:00,12.0,13.0,1.0,98600000.0,1.0,,parallel-merged,98.6,197.0,S20UPM,12.0,12.0,7308.625160000011,7308.166513999963,4813.32406099993,Verizon,,uplink,clockwise
2021-01-20 18:35:13,44.97372560000001,-93.2225095,4.343000000000001,0.0013191488,0.080622576,112,0.0,CONNECTED,49128028,491280,-86.0,-86.0,17.0,-86.0,-86.0,16.1,2930438,152493505,-1745.0,3695000,1,['CONNECTED'],1.011296,83.621568,6447.775,6796.028749999998,4301.1862969999975,S20UPM-run197-iPerf.txt,TCP,0.0,2021-01-20 18:35:13-06:00,13.0,14.0,1.0,88100000.0,1.0,,parallel-merged,88.1,197.0,S20UPM,13.0,13.0,7617.554699999979,7615.362884000002,5120.520430999941,Verizon,,uplink,clockwise
2021-01-20 18:35:14,44.97372560000001,-93.2225095,4.308200000000001,0.0009951108649999998,0.080622576,84,0.0,CONNECTED,49128028,491280,-86.0,-86.0,16.0,-86.0,-86.0,15.1,3053106,163835089,-1903.8,3695000,1,['CONNECTED'],0.981344,90.732672,7034.541,6816.683799999997,4321.841346999997,S20UPM-run197-iPerf.txt,TCP,0.0,2021-01-20 18:35:14-06:00,14.0,15.0,1.0,67099999.99999999,1.0,,parallel-merged,67.1,197.0,S20UPM,14.0,14.0,7701.616243248656,7703.826815363074,5208.984362363023,Verizon,,uplink,clockwise
2021-01-20 18:35:15,44.97372560000001,-93.2225095,4.227000000000001,0.00023902235000000004,0.080622576,20,0.0,CONNECTED,49128028,491280,-86.0,-86.0,17.0,-86.0,-86.0,16.6,3159842,173542941,-1767.9,3695000,1,['CONNECTED'],0.853888,77.662816,6532.3905,6824.886699999997,4330.044246999997,S20UPM-run197-iPerf.txt,TCP,0.0,2021-01-20 18:35:15-06:00,15.0,16.0,1.0,105000000.0,1.0,,parallel-merged,105.0,197.0,S20UPM,15.0,15.0,7557.390440000014,7557.537079999989,5062.694626999965,Verizon,,uplink,clockwise
2021-01-20 18:35:16,44.97372560000001,-93.2225095,4.2416,0.0003841671,0.080622576,53,0.0,CONNECTED,49128028,491280,-86.0,-86.0,17.0,-91.4,-91.4,11.6,3263146,182101729,-1798.6,3695000,1,['CONNECTED'],0.826432,68.470304,6645.827,6806.153049999998,4311.310596999998,S20UPM-run197-iPerf.txt,TCP,0.0,2021-01-20 18:35:16-06:00,16.0,17.0,1.0,50300000.0,1.0,,parallel-merged,50.3,197.0,S20UPM,16.0,16.0,7363.0327799999595,7363.384847999978,4868.542395000012,Verizon,,uplink,clockwise
2021-01-20 18:35:17,44.97372560000001,-93.2225095,4.299999999999999,0.0009647461,0.080622576,182,0.0,CONNECTED,49128028,491280,-92.0,-92.0,11.0,-96.5,-96.5,8.3,3327374,189097501,-1782.8,3695000,1,['CONNECTED'],0.513824,55.966176,6587.446,6795.880949999997,4301.038496999997,S20UPM-run197-iPerf.txt,TCP,0.0,2021-01-20 18:35:17-06:00,17.0,18.0,1.0,43000000.0,1.0,,parallel-merged,43.0,197.0,S20UPM,17.0,17.0,7446.672979999989,7445.596597999979,4950.7541449999935,Verizon,,uplink,clockwise
2021-01-20 18:35:18,44.97372553,-93.2225095,4.337100000000001,0.003898149649999999,0.08440305199999999,180,0.0,CONNECTED,49128028,491280,-97.0,-97.0,11.0,-97.0,-97.0,10.7,3401910,196416001,-1640.5,3695000,1,['CONNECTED'],0.596288,58.548,6061.6475,6677.567049999998,4182.724596999998,S20UPM-run197-iPerf.txt,TCP,0.0,2021-01-20 18:35:18-06:00,18.0,19.0,1.0,46100000.0,1.0,,parallel-merged,46.1,197.0,S20UPM,18.0,18.0,7485.8007399999815,7485.5535279999895,4990.711075000012,Verizon,,uplink,clockwise
2021-01-20 18:35:19,44.9737255,-93.2225095,4.3530000000000015,0.0045473341399999995,0.08602325599999999,180,0.0,CONNECTED,49128028,491280,-94.0,-94.0,11.0,-94.3,-94.3,3.8,3525130,206733349,-1649.4,3695000,1,['CONNECTED'],0.98576,82.538784,6094.533,6585.0072999999975,4090.1648469999973,S20UPM-run197-iPerf.txt,TCP,0.0,2021-01-20 18:35:19-06:00,19.0,20.0,1.0,112000000.0,1.0,,parallel-merged,112.0,197.0,S20UPM,19.0,19.0,7314.511060000008,7317.081878000011,4822.2394250000325,Verizon,,uplink,clockwise
2021-01-20 18:35:20,44.9737255,-93.2225095,4.3530000000000015,0.0021153803,0.08602325599999999,180,0.0,CONNECTED,49128028,491280,-94.0,-94.0,3.0,-94.0,-94.0,3.0,3643118,216629617,-1507.0,3695000,1,['CONNECTED'],0.943904,79.170144,5568.365,6471.0165499999985,3976.1740969999983,S20UPM-run197-iPerf.txt,TCP,0.0,2021-01-20 18:35:20-06:00,20.0,21.0,1.0,58700000.0,1.0,,parallel-merged,58.7,197.0,S20UPM,20.0,20.0,6450.307819999987,6449.828576000017,3954.9861230000315,Verizon,,uplink,clockwise
2021-01-20 18:35:21,44.97372544,-93.22250947,4.3287,0.004213231160000001,0.08440305199999999,174,0.0,CONNECTED,49128028,491280,-94.0,-94.0,3.0,-94.0,-94.0,3.0,3754346,226107249,-1598.6,3695000,1,['CONNECTED'],0.889824,75.821056,5906.827,6385.329499999998,3890.487046999998,S20UPM-run197-iPerf.txt,TCP,0.0,2021-01-20 18:35:21-06:00,21.0,22.0,1.0,92300000.0,1.0,,parallel-merged,92.3,197.0,S20UPM,21.0,21.0,6523.7452800000065,6524.128164000004,4029.285711000035,Verizon,,uplink,clockwise
