timestamp,latitude,longitude,locationAccuracy,movingSpeed,movingSpeedAccuracyMPS,compassDirection,compassAccuracy,nrStatus,mCid,towerid,rsrp,nr_ssRsrp,nr_ssSinr,rsrp_avg,nr_ssRsrp_avg,nr_ssSinr_avg,mobileRx,mobileTx,currentNow,voltageNow,num_mcids,nrStatus_array,downlink_mbps,uplink_mbps,sw_power,sw_power_rolled,sw_power_baseline,parent_file,protocol,length,Fixedtimestamp,_start,_end,_seconds,bits_per_second,session_num,conn_num,iperf_type,Throughput,run_number,iperf_did,seq_no,time_since_start,avg_power,avg_power_rolled,avg_power_baseline,provider,network_type,direction,trajectory
2021-01-24 13:56:01,44.97367707,-93.22248520000002,4.8950000000000005,0.0064329963,0.080622576,207,0.0,CONNECTED,5256193,52561,-77.0,-77.0,1.0,-77.1,-77.1,0.9,375322523,19950941901,-1263.0,3804000,1,['CONNECTED'],1.01488,82.04128,4804.452,3065.90988,724.5122860000001,S20UPM-run20077-iPerf.txt,TCP,0.0,2021-01-24 13:56:01-06:00,2.0,3.0,1.0,101000000.0,1.0,,parallel-merged,101.0,20077.0,S20UPM,2.0,2.0,4647.223160000004,4645.52374200016,2304.1261480001854,TMobile,NSA+LTE,uplink,clockwise
2021-01-24 13:56:02,44.973677,-93.22248520000002,4.841400000000001,0.007946733599999999,0.080622576,186,0.0,CONNECTED,5256193,52561,-78.0,-78.0,0.0,-78.0,-78.0,0.0,375410019,19959944225,-1189.2,3804000,1,['CONNECTED'],0.699968,72.018592,4523.7168,3266.07636,924.678766,S20UPM-run20077-iPerf.txt,TCP,0.0,2021-01-24 13:56:02-06:00,3.0,4.0,1.0,62900000.0,1.0,,parallel-merged,62.9,20077.0,S20UPM,3.0,3.0,5141.979280000001,5140.713236000166,2799.3156420001887,TMobile,NSA+LTE,uplink,clockwise
2021-01-24 13:56:03,44.97367697,-93.22248517,4.7806000000000015,0.0065690452,0.08224278,174,0.0,CONNECTED,5256193,52561,-78.0,-78.0,0.0,-78.0,-78.0,0.0,375498679,19969719225,-1323.3,3804000,1,['CONNECTED'],0.70928,78.2,5033.8332,3538.70904,1197.3114460000002,S20UPM-run20077-iPerf.txt,TCP,0.0,2021-01-24 13:56:03-06:00,4.0,5.0,1.0,92300000.0,1.0,,parallel-merged,92.3,20077.0,S20UPM,4.0,4.0,5167.651639999982,5167.087402000171,2825.6898080001833,TMobile,NSA+LTE,uplink,clockwise
2021-01-24 13:56:04,44.9736769,-93.2224851,4.717200000000001,0.007421848299999997,0.08602325599999999,152,0.0,CONNECTED,5256193,52561,-78.0,-78.0,0.0,-78.1,-78.1,0.0,375581879,19978834913,-1182.0,3804000,1,['CONNECTED'],0.6656,72.925504,4496.328,3745.3042800000003,1403.9066860000003,S20UPM-run20077-iPerf.txt,TCP,0.0,2021-01-24 13:56:04-06:00,5.0,6.0,1.0,76500000.0,1.0,,parallel-merged,76.5,20077.0,S20UPM,5.0,5.0,5243.287440000002,5244.664832000164,2903.2672380001736,TMobile,NSA+LTE,uplink,clockwise
2021-01-24 13:56:05,44.9736769,-93.22248507,4.6409,0.005292063389999999,0.08602325599999999,137,0.0,CONNECTED,5256193,52561,-79.0,-79.0,0.0,-79.0,-79.0,0.0,375655251,19986994561,-1181.9,3750000,1,['CONNECTED'],0.586976,65.277184,4432.125,3962.4831000000004,1621.0855060000004,S20UPM-run20077-iPerf.txt,TCP,0.0,2021-01-24 13:56:05-06:00,6.0,7.0,1.0,67099999.99999999,1.0,,parallel-merged,67.1,20077.0,S20UPM,6.0,6.0,5061.602080000011,5061.355248000153,2719.957654000147,TMobile,NSA+LTE,uplink,clockwise
2021-01-24 13:56:06,44.97367693,-93.22248503,4.5663,0.005015281789999999,0.08602325599999999,184,0.0,CONNECTED,5256193,52561,-74.0,-74.0,4.0,-78.5,-78.5,0.4,375739647,19996504185,-1218.3,3750000,1,['CONNECTED'],0.675168,76.076992,4568.625,4167.102360000001,1825.7047660000007,S20UPM-run20077-iPerf.txt,TCP,0.0,2021-01-24 13:56:06-06:00,7.0,8.0,1.0,68200000.0,1.0,,parallel-merged,68.2,20077.0,S20UPM,7.0,7.0,5060.525305061015,5061.279295859316,2719.8817018593013,TMobile,NSA+LTE,uplink,clockwise
2021-01-24 13:56:07,44.97367703000001,-93.22248513,4.4745,0.006167000319999999,0.08440305199999999,348,0.0,CONNECTED,5256193,52561,-73.0,-73.0,4.0,-73.9,-73.9,4.0,375823627,20006673017,-1238.7,3750000,1,['CONNECTED'],0.67184,81.350656,4645.125,4372.2201000000005,2030.8225060000004,S20UPM-run20077-iPerf.txt,TCP,0.0,2021-01-24 13:56:07-06:00,8.0,9.0,1.0,82800000.0,1.0,,parallel-merged,82.8,20077.0,S20UPM,8.0,8.0,4984.058840000001,4984.412566000119,2643.014972000115,TMobile,NSA+LTE,uplink,clockwise
2021-01-24 13:56:08,44.97367707,-93.22248520000002,4.3535,0.0081410739,0.080622576,316,0.0,CONNECTED,5256193,52561,-72.0,-72.0,7.0,-72.9,-72.9,4.3,375915927,20018051937,-1173.9,3750000,1,['CONNECTED'],0.7384,91.03136,4402.125,4520.970120000001,2179.572526000001,S20UPM-run20077-iPerf.txt,TCP,0.0,2021-01-24 13:56:08-06:00,9.0,10.0,1.0,87000000.0,1.0,,parallel-merged,87.0,20077.0,S20UPM,9.0,9.0,4949.397600000009,4949.135978000108,2607.7383840001057,TMobile,NSA+LTE,uplink,clockwise
2021-01-24 13:56:09,44.973677,-93.22248520000002,4.265700000000002,0.0032497562199999995,0.080622576,268,0.0,CONNECTED,5256193,52561,-72.0,-72.0,7.0,-72.5,-72.5,6.5,376009059,20028637069,-1255.6,3750000,1,['CONNECTED'],0.745056,84.681056,4708.5,4587.150600000001,2245.753006000001,S20UPM-run20077-iPerf.txt,TCP,0.0,2021-01-24 13:56:09-06:00,10.0,11.0,1.0,84900000.0,1.0,,parallel-merged,84.9,20077.0,S20UPM,10.0,10.0,5129.7421600000025,5128.629090000107,2787.231496000105,TMobile,NSA+LTE,uplink,clockwise
2021-01-24 13:56:10,44.973677,-93.22248523000002,4.1397,0.00277229288,0.080622576,240,0.0,CONNECTED,5256193,52561,-76.0,-76.0,3.0,-76.9,-76.9,2.1,376103075,20039738989,-1235.3,3750000,1,['CONNECTED'],0.752128,88.81536,4632.375,4624.720500000001,2283.3229060000012,S20UPM-run20077-iPerf.txt,TCP,0.0,2021-01-24 13:56:10-06:00,11.0,12.0,1.0,91200000.0,1.0,,parallel-merged,91.2,20077.0,S20UPM,11.0,11.0,5159.3074999999935,5159.683122000151,2818.285528000126,TMobile,NSA+LTE,uplink,clockwise
2021-01-24 13:56:11,44.97367697,-93.22248536,4.040000000000001,0.006336184,0.08224278,250,0.0,CONNECTED,5256193,52561,-76.0,-76.0,3.0,-76.0,-76.0,2.9,376189655,20050244869,-1119.8,3750000,1,['CONNECTED'],0.69264,84.04704,4199.25,4564.200300000001,2222.8027060000013,S20UPM-run20077-iPerf.txt,TCP,0.0,2021-01-24 13:56:11-06:00,12.0,13.0,1.0,79700000.0,1.0,,parallel-merged,79.7,20077.0,S20UPM,12.0,12.0,5139.407919999981,5138.565374000135,2797.1677800001235,TMobile,NSA+LTE,uplink,clockwise
2021-01-24 13:56:12,44.97367687000001,-93.22248553,3.9614,0.0119309717,0.08440305199999999,236,0.0,CONNECTED,5256193,52561,-74.0,-74.0,2.0,-75.8,-75.8,2.0,376283723,20061522401,-1190.0,3750000,1,['CONNECTED'],0.752544,90.220256,4462.5,4558.078620000001,2216.681026000001,S20UPM-run20077-iPerf.txt,TCP,0.0,2021-01-24 13:56:12-06:00,13.0,14.0,1.0,82800000.0,1.0,,parallel-merged,82.8,20077.0,S20UPM,13.0,13.0,4898.27956,4898.198796000122,2556.8012020001265,TMobile,NSA+LTE,uplink,clockwise
2021-01-24 13:56:13,44.97367680000001,-93.22248563,3.9686,0.012728984450000001,0.080622576,231,0.0,CONNECTED,5256193,52561,-74.0,-74.0,3.0,-74.2,-74.2,2.2,376376887,20073165517,-1205.8,3750000,1,['CONNECTED'],0.745312,93.144928,4521.75,4506.8703000000005,2165.4727060000005,S20UPM-run20077-iPerf.txt,TCP,0.0,2021-01-24 13:56:13-06:00,14.0,15.0,1.0,98600000.0,1.0,,parallel-merged,98.6,20077.0,S20UPM,14.0,14.0,4807.307061412299,4808.512512502646,2467.114918502612,TMobile,NSA+LTE,uplink,clockwise
2021-01-24 13:56:14,44.97367680000001,-93.22248573,3.9629,0.01020585825,0.080622576,242,0.0,CONNECTED,5256193,52561,-75.0,-75.0,3.0,-75.0,-75.0,3.0,376461211,20083449497,-1166.3,3750000,1,['CONNECTED'],0.674592,82.27184,4373.625,4494.6,2153.2024060000003,S20UPM-run20077-iPerf.txt,TCP,0.0,2021-01-24 13:56:14-06:00,15.0,16.0,1.0,67099999.99999999,1.0,,parallel-merged,67.1,20077.0,S20UPM,15.0,15.0,5210.937560000006,5211.494276000155,2870.0966820001286,TMobile,NSA+LTE,uplink,clockwise
2021-01-24 13:56:15,44.97367680000001,-93.22248583,3.9871,0.008535139299999998,0.080622576,257,0.0,CONNECTED,5256193,52561,-74.0,-74.0,3.0,-74.9,-74.9,2.9,376557827,20095211997,-1285.8,3750000,1,['CONNECTED'],0.772928,94.1,4821.75,4533.562500000001,2192.164906000001,S20UPM-run20077-iPerf.txt,TCP,0.0,2021-01-24 13:56:15-06:00,16.0,17.0,1.0,102000000.0,1.0,,parallel-merged,102.0,20077.0,S20UPM,16.0,16.0,4853.810399999992,4852.761918000146,2511.364324000123,TMobile,NSA+LTE,uplink,clockwise
2021-01-24 13:56:16,44.97367680000001,-93.22248590000002,4.0114,0.0069164866000000005,0.08224278,266,0.0,CONNECTED,5256193,52561,-73.0,-73.0,3.0,-73.8,-73.8,2.2,376669211,20107727497,-1207.3,3750000,1,['CONNECTED'],0.891072,100.124,4527.375,4529.437500000001,2188.039906000001,S20UPM-run20077-iPerf.txt,TCP,0.0,2021-01-24 13:56:16-06:00,17.0,18.0,1.0,89000000.0,1.0,,parallel-merged,89.0,20077.0,S20UPM,17.0,17.0,4970.327819999998,4971.101132000138,2629.703538000129,TMobile,NSA+LTE,uplink,clockwise
