enabled_radio_type,carrier,interval,RTT1,RTT2,active_radio_type,KeepOrDrop
5G-NSA-Low-Band,Verizon,12.4,238,237,5,YEP
5G-NSA-Low-Band,Verizon,12.5,448,447,4,YEP
5G-NSA-Low-Band,Verizon,12.6,334,333,5,YEP
5G-NSA-Low-Band,Verizon,12.7,1266,1266,4,YEP
5G-NSA-Low-Band,Verizon,12.8,1280,1279,4,YEP
5G-NSA-Low-Band,Verizon,12.9,1174,1173,4,YEP
5G-NSA-Low-Band,Verizon,13,1066,1066,4,YEP
5G-NSA-Low-Band,Verizon,13.1,988,987,4,BAD
5G-NSA-Low-Band,Verizon,13.2,873,872,4,YEP
5G-NSA-Low-Band,Verizon,13.3,204,203,5,YEP
5G-NSA-Low-Band,Verizon,13.4,370,370,5,YEP
5G-NSA-Low-Band,Verizon,13.5,1485,1485,4,YEP
5G-NSA-Low-Band,Verizon,13.6,500,500,4,YEP
5G-NSA-Low-Band,Verizon,13.7,392,392,4,YEP
5G-NSA-Low-Band,Verizon,13.8,1548,1548,4,YEP
5G-NSA-Low-Band,Verizon,13.9,1440,1439,4,YEP
5G-NSA-Low-Band,Verizon,14,329,329,5,YEP
5G-NSA-Low-Band,Verizon,14.1,991,990,4,YEP
5G-NSA-Low-Band,Verizon,14.2,1186,1185,4,YEP
5G-NSA-Low-Band,Verizon,14.3,1065,1065,4,YEP
5G-NSA-Low-Band,Verizon,14.4,949,949,4,YEP
5G-NSA-Low-Band,Verizon,14.5,840,839,4,YEP
5G-NSA-Low-Band,Verizon,14.6,380,380,5,YEP
5G-NSA-Low-Band,Verizon,14.7,1049,1048,4,YEP
5G-NSA-Low-Band,Verizon,14.8,562,562,4,YEP
5G-NSA-Low-Band,Verizon,14.9,169,168,5,YEP
5G-NSA-Low-Band,Verizon,15,660,659,4,YEP
5G-NSA-Low-Band,Verizon,15.1,323,323,5,YEP
5G-NSA-Low-Band,Verizon,15.2,176,175,5,YEP
5G-NSA-Low-Band,Verizon,15.3,1253,1252,4,YEP
5G-NSA-Low-Band,Verizon,15.4,1248,1248,4,YEP
5G-NSA-Low-Band,Verizon,15.5,1119,1119,4,YEP
5G-NSA-Low-Band,Verizon,15.6,1052,1051,4,YEP
5G-NSA-Low-Band,Verizon,15.7,287,287,5,YEP
5G-NSA-Low-Band,Verizon,15.8,1502,1502,4,YEP
5G-NSA-Low-Band,Verizon,15.9,760,760,4,YEP
5G-NSA-Low-Band,Verizon,16,619,618,4,YEP
5G-NSA-Low-Band,Verizon,16.1,530,529,4,YEP
5G-NSA-Low-Band,Verizon,16.2,451,451,4,YEP
5G-NSA-Low-Band,Verizon,16.3,197,197,5,YEP
5G-NSA-Low-Band,Verizon,16.4,363,363,4,YEP
5G-NSA-Low-Band,Verizon,16.5,1453,1453,4,YEP
5G-NSA-Low-Band,Verizon,16.6,1309,1308,4,YEP
5G-NSA-Low-Band,Verizon,16.7,1205,1205,4,YEP
5G-NSA-Low-Band,Verizon,16.8,1133,1133,4,YEP
5G-NSA-Low-Band,Verizon,16.9,1020,1020,4,YEP
5G-NSA-Low-Band,Verizon,17,923,922,4,YEP
5G-NSA-Low-Band,Verizon,17.1,817,817,4,YEP
5G-NSA-Low-Band,Verizon,17.2,704,703,4,YEP
5G-NSA-Low-Band,Verizon,17.3,634,633,4,YEP
5G-NSA-Low-Band,Verizon,17.4,499,499,4,YEP
5G-NSA-Low-Band,Verizon,17.5,441,441,4,YEP
5G-NSA-Low-Band,Verizon,17.6,311,311,4,YEP
5G-NSA-Low-Band,Verizon,17.7,278,279,5,YEP
5G-NSA-Low-Band,Verizon,17.8,137,137,5,YEP
5G-NSA-Low-Band,Verizon,17.9,365,365,5,YEP
5G-NSA-Low-Band,Verizon,18,791,791,4,YEP
5G-NSA-Low-Band,Verizon,18.1,1108,1108,4,YEP
5G-NSA-Low-Band,Verizon,18.2,251,250,5,YEP
5G-NSA-Low-Band,Verizon,18.3,299,299,5,YEP
5G-NSA-Low-Band,Verizon,18.4,840,839,4,YEP
5G-NSA-Low-Band,Verizon,18.5,243,243,5,YEP
5G-NSA-Low-Band,Verizon,18.6,1065,1065,4,YEP
5G-NSA-Low-Band,Verizon,18.7,511,511,4,YEP
5G-NSA-Low-Band,Verizon,18.8,410,410,4,YEP
5G-NSA-Low-Band,Verizon,18.9,1590,1590,4,YEP
5G-NSA-Low-Band,Verizon,19,1450,1450,4,YEP
5G-NSA-Low-Band,Verizon,19.1,1378,1378,4,YEP
5G-NSA-Low-Band,Verizon,19.2,1282,1283,4,YEP
5G-NSA-Low-Band,Verizon,19.3,1169,1170,4,YEP
5G-NSA-Low-Band,Verizon,19.4,1120,1119,4,YEP
5G-NSA-Low-Band,Verizon,19.5,944,944,4,YEP
5G-NSA-Low-Band,Verizon,19.6,894,893,4,YEP
5G-NSA-Low-Band,Verizon,19.7,776,776,4,YEP
5G-NSA-Low-Band,Verizon,19.8,700,700,4,BAD
5G-NSA-Low-Band,Verizon,19.9,383,382,5,YEP
5G-NSA-Low-Band,Verizon,0,52,52,5,YEP
5G-NSA-Low-Band,Verizon,0.1,56,56,5,YEP
5G-NSA-Low-Band,Verizon,0.2,64,64,5,YEP
5G-NSA-Low-Band,Verizon,0.3,69,68,5,YEP
5G-NSA-Low-Band,Verizon,0.4,367,367,5,YEP
5G-NSA-Low-Band,Verizon,0.5,124,124,5,YEP
5G-NSA-Low-Band,Verizon,0.6,369,369,5,YEP
5G-NSA-Low-Band,Verizon,0.7,262,262,5,YEP
5G-NSA-Low-Band,Verizon,0.8,161,160,5,YEP
5G-NSA-Low-Band,Verizon,0.9,377,377,5,YEP
5G-NSA-Low-Band,Verizon,1,279,279,5,YEP
5G-NSA-Low-Band,Verizon,1.1,184,184,5,YEP
5G-NSA-Low-Band,Verizon,1.2,77,77,5,YEP
5G-NSA-Low-Band,Verizon,1.3,299,299,5,YEP
5G-NSA-Low-Band,Verizon,1.4,201,202,5,YEP
5G-NSA-Low-Band,Verizon,1.5,100,99,5,YEP
5G-NSA-Low-Band,Verizon,1.6,323,323,5,YEP
5G-NSA-Low-Band,Verizon,1.7,221,220,5,YEP
5G-NSA-Low-Band,Verizon,1.8,119,119,5,YEP
5G-NSA-Low-Band,Verizon,1.9,72,71,5,YEP
5G-NSA-Low-Band,Verizon,2,188,188,5,YEP
5G-NSA-Low-Band,Verizon,2.1,138,138,5,YEP
5G-NSA-Low-Band,Verizon,2.2,359,359,5,YEP
5G-NSA-Low-Band,Verizon,2.3,263,263,5,YEP
5G-NSA-Low-Band,Verizon,2.4,157,157,5,YEP
5G-NSA-Low-Band,Verizon,2.5,380,380,5,YEP
5G-NSA-Low-Band,Verizon,2.6,279,278,5,YEP
5G-NSA-Low-Band,Verizon,2.7,70,70,5,YEP
5G-NSA-Low-Band,Verizon,2.8,224,224,5,YEP
5G-NSA-Low-Band,Verizon,2.9,312,311,5,YEP
5G-NSA-Low-Band,Verizon,3,200,200,5,YEP
5G-NSA-Low-Band,Verizon,3.1,104,104,5,YEP
5G-NSA-Low-Band,Verizon,3.2,316,316,5,YEP
5G-NSA-Low-Band,Verizon,3.3,220,220,5,YEP
5G-NSA-Low-Band,Verizon,3.4,124,124,5,YEP
5G-NSA-Low-Band,Verizon,3.5,336,336,5,YEP
5G-NSA-Low-Band,Verizon,3.6,228,228,5,YEP
5G-NSA-Low-Band,Verizon,3.7,148,148,5,YEP
5G-NSA-Low-Band,Verizon,3.8,76,76,5,YEP
5G-NSA-Low-Band,Verizon,3.9,76,76,5,YEP
5G-NSA-Low-Band,Verizon,4,284,284,5,YEP
5G-NSA-Low-Band,Verizon,4.1,84,84,5,YEP
5G-NSA-Low-Band,Verizon,4.2,284,284,5,YEP
5G-NSA-Low-Band,Verizon,4.3,196,196,5,YEP
5G-NSA-Low-Band,Verizon,4.4,372,372,5,YEP
5G-NSA-Low-Band,Verizon,4.5,328,328,5,YEP
5G-NSA-Low-Band,Verizon,4.6,184,184,5,YEP
5G-NSA-Low-Band,Verizon,4.7,100,100,5,YEP
5G-NSA-Low-Band,Verizon,4.8,308,308,5,YEP
5G-NSA-Low-Band,Verizon,4.9,216,216,5,YEP
5G-NSA-Low-Band,Verizon,5,132,132,5,YEP
5G-NSA-Low-Band,Verizon,5.1,354,354,5,YEP
5G-NSA-Low-Band,Verizon,5.2,76,75,5,YEP
5G-NSA-Low-Band,Verizon,5.3,263,264,5,YEP
5G-NSA-Low-Band,Verizon,5.4,386,386,5,YEP
5G-NSA-Low-Band,Verizon,5.5,278,278,5,YEP
5G-NSA-Low-Band,Verizon,5.6,160,160,5,YEP
5G-NSA-Low-Band,Verizon,5.7,360,360,5,YEP
5G-NSA-Low-Band,Verizon,5.8,296,296,5,YEP
5G-NSA-Low-Band,Verizon,5.9,180,180,5,YEP
5G-NSA-Low-Band,Verizon,6,87,88,5,YEP
5G-NSA-Low-Band,Verizon,6.1,287,287,5,YEP
5G-NSA-Low-Band,Verizon,6.2,217,216,5,YEP
5G-NSA-Low-Band,Verizon,6.3,374,374,5,YEP
5G-NSA-Low-Band,Verizon,6.4,320,320,5,YEP
5G-NSA-Low-Band,Verizon,6.5,203,204,5,YEP
5G-NSA-Low-Band,Verizon,6.6,137,137,5,YEP
5G-NSA-Low-Band,Verizon,6.7,323,323,5,YEP
5G-NSA-Low-Band,Verizon,6.8,256,256,5,YEP
5G-NSA-Low-Band,Verizon,6.9,128,128,5,YEP
5G-NSA-Low-Band,Verizon,7,372,372,5,YEP
5G-NSA-Low-Band,Verizon,7.1,264,264,5,YEP
5G-NSA-Low-Band,Verizon,7.2,143,144,5,YEP
5G-NSA-Low-Band,Verizon,7.3,380,380,5,YEP
5G-NSA-Low-Band,Verizon,7.4,275,276,5,YEP
5G-NSA-Low-Band,Verizon,7.5,180,180,5,YEP
5G-NSA-Low-Band,Verizon,7.6,80,80,5,YEP
5G-NSA-Low-Band,Verizon,7.7,76,76,5,YEP
5G-NSA-Low-Band,Verizon,7.8,116,116,5,YEP
5G-NSA-Low-Band,Verizon,7.9,78,79,5,YEP
5G-NSA-Low-Band,Verizon,8,342,343,5,YEP
5G-NSA-Low-Band,Verizon,8.1,379,379,5,YEP
5G-NSA-Low-Band,Verizon,8.2,280,281,5,YEP
5G-NSA-Low-Band,Verizon,8.3,345,346,5,YEP
5G-NSA-Low-Band,Verizon,8.4,229,229,5,YEP
5G-NSA-Low-Band,Verizon,8.5,174,175,5,YEP
5G-NSA-Low-Band,Verizon,8.6,322,323,5,YEP
5G-NSA-Low-Band,Verizon,8.7,249,250,5,YEP
5G-NSA-Low-Band,Verizon,8.8,157,158,5,YEP
5G-NSA-Low-Band,Verizon,8.9,393,394,5,YEP
5G-NSA-Low-Band,Verizon,9,291,291,5,YEP
5G-NSA-Low-Band,Verizon,9.1,178,179,5,YEP
5G-NSA-Low-Band,Verizon,9.2,389,390,5,YEP
5G-NSA-Low-Band,Verizon,9.3,290,290,5,YEP
5G-NSA-Low-Band,Verizon,9.4,219,220,5,YEP
5G-NSA-Low-Band,Verizon,9.5,100,101,5,YEP
5G-NSA-Low-Band,Verizon,9.6,313,314,5,YEP
5G-NSA-Low-Band,Verizon,9.7,225,226,5,YEP
5G-NSA-Low-Band,Verizon,9.8,119,120,5,YEP
5G-NSA-Low-Band,Verizon,9.9,314,315,5,YEP
5G-NSA-Low-Band,Verizon,10,255,256,5,YEP
5G-NSA-Low-Band,Verizon,10.1,125,126,5,YEP
5G-NSA-Low-Band,Verizon,10.2,1160,1160,4,YEP
5G-NSA-Low-Band,Verizon,10.3,1219,1220,4,YEP
5G-NSA-Low-Band,Verizon,10.4,1139,1140,4,YEP
5G-NSA-Low-Band,Verizon,10.5,999,1000,4,YEP
5G-NSA-Low-Band,Verizon,10.6,945,946,4,YEP
5G-NSA-Low-Band,Verizon,10.7,793,794,4,YEP
5G-NSA-Low-Band,Verizon,10.8,719,720,4,YEP
5G-NSA-Low-Band,Verizon,10.9,615,616,4,YEP
5G-NSA-Low-Band,Verizon,11,297,298,5,YEP
5G-NSA-Low-Band,Verizon,11.1,649,650,4,YEP
5G-NSA-Low-Band,Verizon,11.2,329,330,4,YEP
5G-NSA-Low-Band,Verizon,11.3,1509,1510,4,YEP
5G-NSA-Low-Band,Verizon,11.4,1389,1390,4,YEP
5G-NSA-Low-Band,Verizon,11.5,1305,1306,4,YEP
5G-NSA-Low-Band,Verizon,11.6,138,138,5,YEP
5G-NSA-Low-Band,Verizon,11.7,850,851,4,YEP
5G-NSA-Low-Band,Verizon,11.8,1017,1018,4,YEP
5G-NSA-Low-Band,Verizon,11.9,889,890,4,YEP
5G-NSA-Low-Band,Verizon,12,824,825,4,YEP
5G-NSA-Low-Band,Verizon,12.1,681,682,4,YEP
5G-NSA-Low-Band,Verizon,12.2,60,61,5,YEP
5G-NSA-Low-Band,Verizon,12.3,1053,1053,4,YEP
5G-NSA-Low-Band,Verizon,12.4,391,391,4,YEP
5G-NSA-Low-Band,Verizon,12.5,239,240,5,YEP
5G-NSA-Low-Band,Verizon,12.6,1541,1542,4,YEP
5G-NSA-Low-Band,Verizon,12.7,1396,1397,4,YEP
5G-NSA-Low-Band,Verizon,12.8,303,304,5,YEP
5G-NSA-Low-Band,Verizon,12.9,866,867,4,YEP
5G-NSA-Low-Band,Verizon,13,1079,1080,4,YEP
5G-NSA-Low-Band,Verizon,13.1,989,990,4,YEP
5G-NSA-Low-Band,Verizon,13.2,876,877,4,YEP
5G-NSA-Low-Band,Verizon,13.3,773,773,4,YEP
5G-NSA-Low-Band,Verizon,13.4,91,92,5,YEP
5G-NSA-Low-Band,Verizon,13.5,1162,1163,4,YEP
5G-NSA-Low-Band,Verizon,13.6,492,493,4,YEP
5G-NSA-Low-Band,Verizon,13.7,378,378,4,YEP
5G-NSA-Low-Band,Verizon,13.8,372,373,5,YEP
5G-NSA-Low-Band,Verizon,13.9,209,209,5,YEP
5G-NSA-Low-Band,Verizon,14,403,404,5,YEP
5G-NSA-Low-Band,Verizon,14.1,818,818,4,YEP
5G-NSA-Low-Band,Verizon,14.2,243,243,5,YEP
5G-NSA-Low-Band,Verizon,14.3,695,696,4,YEP
5G-NSA-Low-Band,Verizon,14.4,222,223,5,YEP
5G-NSA-Low-Band,Verizon,14.5,1595,1596,4,YEP
5G-NSA-Low-Band,Verizon,14.6,220,221,5,YEP
5G-NSA-Low-Band,Verizon,14.7,1199,1200,4,YEP
5G-NSA-Low-Band,Verizon,14.8,546,546,4,YEP
5G-NSA-Low-Band,Verizon,14.9,474,475,4,YEP
5G-NSA-Low-Band,Verizon,15,359,360,4,YEP
5G-NSA-Low-Band,Verizon,15.1,1529,1529,4,YEP
5G-NSA-Low-Band,Verizon,15.2,168,167,5,YEP
5G-NSA-Low-Band,Verizon,15.3,1348,1348,4,YEP
5G-NSA-Low-Band,Verizon,15.4,1219,1218,4,YEP
5G-NSA-Low-Band,Verizon,15.5,1171,1171,4,YEP
5G-NSA-Low-Band,Verizon,15.6,1020,1020,4,YEP
5G-NSA-Low-Band,Verizon,15.7,932,932,4,YEP
5G-NSA-Low-Band,Verizon,15.8,847,847,4,YEP
5G-NSA-Low-Band,Verizon,15.9,741,740,4,YEP
5G-NSA-Low-Band,Verizon,16,620,619,4,YEP
5G-NSA-Low-Band,Verizon,16.1,549,549,4,YEP
5G-NSA-Low-Band,Verizon,16.2,438,438,4,YEP
5G-NSA-Low-Band,Verizon,16.3,337,336,4,YEP
5G-NSA-Low-Band,Verizon,16.4,171,170,5,YEP
5G-NSA-Low-Band,Verizon,16.5,1488,1488,4,YEP
5G-NSA-Low-Band,Verizon,16.6,1317,1316,4,YEP
5G-NSA-Low-Band,Verizon,16.7,1233,1232,4,YEP
5G-NSA-Low-Band,Verizon,16.8,1127,1127,4,YEP
5G-NSA-Low-Band,Verizon,16.9,1003,1003,4,YEP
5G-NSA-Low-Band,Verizon,17,937,936,4,YEP
5G-NSA-Low-Band,Verizon,17.1,809,809,4,YEP
5G-NSA-Low-Band,Verizon,17.2,731,730,4,YEP
5G-NSA-Low-Band,Verizon,17.3,610,610,4,YEP
5G-NSA-Low-Band,Verizon,17.4,538,538,4,YEP
5G-NSA-Low-Band,Verizon,17.5,412,412,4,YEP
5G-NSA-Low-Band,Verizon,17.6,1602,1602,4,YEP
5G-NSA-Low-Band,Verizon,17.7,1504,1503,4,YEP
5G-NSA-Low-Band,Verizon,17.8,1386,1385,4,YEP
5G-NSA-Low-Band,Verizon,17.9,1295,1294,4,YEP
5G-NSA-Low-Band,Verizon,18,1197,1196,4,YEP
5G-NSA-Low-Band,Verizon,18.1,1136,1135,4,YEP
5G-NSA-Low-Band,Verizon,18.2,980,980,4,YEP
5G-NSA-Low-Band,Verizon,18.3,880,879,4,YEP
5G-NSA-Low-Band,Verizon,18.4,840,840,4,YEP
5G-NSA-Low-Band,Verizon,18.5,680,679,4,YEP
5G-NSA-Low-Band,Verizon,18.6,602,602,4,YEP
5G-NSA-Low-Band,Verizon,18.7,511,511,4,YEP
5G-NSA-Low-Band,Verizon,18.8,368,368,4,YEP
5G-NSA-Low-Band,Verizon,18.9,272,272,4,BAD
5G-NSA-Low-Band,Verizon,19,1507,1506,4,YEP
5G-NSA-Low-Band,Verizon,19.1,1379,1378,4,YEP
5G-NSA-Low-Band,Verizon,19.2,1281,1280,4,YEP
5G-NSA-Low-Band,Verizon,19.3,1179,1178,4,YEP
5G-NSA-Low-Band,Verizon,19.4,1150,1150,4,YEP
5G-NSA-Low-Band,Verizon,19.5,933,933,4,YEP
5G-NSA-Low-Band,Verizon,19.6,875,874,4,YEP
5G-NSA-Low-Band,Verizon,19.7,763,763,4,YEP
5G-NSA-Low-Band,Verizon,19.8,680,680,4,YEP
5G-NSA-Low-Band,Verizon,19.9,620,619,4,YEP
5G-NSA-Low-Band,Verizon,0,80,80,4,YEP
5G-NSA-Low-Band,Verizon,0.1,86,86,4,YEP
5G-NSA-Low-Band,Verizon,0.2,70,70,4,YEP
5G-NSA-Low-Band,Verizon,0.3,110,110,4,YEP
5G-NSA-Low-Band,Verizon,0.4,315,315,4,YEP
5G-NSA-Low-Band,Verizon,0.5,61,61,5,YEP
5G-NSA-Low-Band,Verizon,0.6,124,124,5,YEP
5G-NSA-Low-Band,Verizon,0.7,266,266,5,YEP
5G-NSA-Low-Band,Verizon,0.8,154,154,5,YEP
5G-NSA-Low-Band,Verizon,0.9,376,376,5,YEP
5G-NSA-Low-Band,Verizon,1,278,278,5,YEP
5G-NSA-Low-Band,Verizon,1.1,174,174,5,YEP
5G-NSA-Low-Band,Verizon,1.2,96,96,5,YEP
5G-NSA-Low-Band,Verizon,1.3,300,300,5,YEP
5G-NSA-Low-Band,Verizon,1.4,196,196,5,YEP
5G-NSA-Low-Band,Verizon,1.5,80,80,5,YEP
5G-NSA-Low-Band,Verizon,1.6,340,340,5,YEP
5G-NSA-Low-Band,Verizon,1.7,236,236,5,YEP
5G-NSA-Low-Band,Verizon,1.8,100,99,5,YEP
5G-NSA-Low-Band,Verizon,1.9,84,84,5,YEP
5G-NSA-Low-Band,Verizon,2,186,186,5,YEP
5G-NSA-Low-Band,Verizon,2.1,128,128,5,YEP
5G-NSA-Low-Band,Verizon,2.2,357,357,5,YEP
5G-NSA-Low-Band,Verizon,2.3,279,279,5,YEP
5G-NSA-Low-Band,Verizon,2.4,150,151,5,YEP
5G-NSA-Low-Band,Verizon,2.5,368,367,5,YEP
5G-NSA-Low-Band,Verizon,2.6,296,296,5,YEP
5G-NSA-Low-Band,Verizon,2.7,164,164,5,YEP
5G-NSA-Low-Band,Verizon,2.8,104,104,5,YEP
5G-NSA-Low-Band,Verizon,2.9,290,290,5,YEP
5G-NSA-Low-Band,Verizon,3,208,208,5,YEP
5G-NSA-Low-Band,Verizon,3.1,86,86,5,YEP
5G-NSA-Low-Band,Verizon,3.2,329,329,5,YEP
