enabled_radio_type,carrier,interval,timestamp,RTT1,RTT2,active_radio_type,KeepOrDrop
4G-LTE,Verizon,4.7,1621812935487,99,100,4,YEP
4G-LTE,Verizon,4.8,1621812940387,329,330,4,YEP
4G-LTE,Verizon,4.9,1621812945617,209,210,4,YEP
4G-LTE,Verizon,5,1621812950827,130,130,4,YEP
4G-LTE,Verizon,5.1,1621812956057,329,330,4,YEP
4G-LTE,Verizon,5.2,1621812961587,250,250,4,YEP
4G-LTE,Verizon,5.3,1621812967137,120,120,4,YEP
4G-LTE,Verizon,5.4,1621812972657,369,370,4,YEP
4G-LTE,Verizon,5.5,1621812978527,260,260,4,YEP
4G-LTE,Verizon,5.6,1621812984387,159,160,4,YEP
4G-LTE,Verizon,5.7,1621812990247,380,380,4,YEP
4G-LTE,Verizon,5.8,1621812996427,280,280,4,YEP
4G-LTE,Verizon,5.9,1621813002607,179,180,4,YEP
4G-LTE,Verizon,6,1621813008787,79,80,4,YEP
4G-LTE,Verizon,6.1,1621813014967,299,300,4,YEP
4G-LTE,Verizon,6.2,1621813021467,190,190,4,YEP
4G-LTE,Verizon,6.3,1621813027957,99,100,4,YEP
4G-LTE,Verizon,6.4,1621813034457,320,320,4,YEP
4G-LTE,Verizon,6.5,1621813041277,230,229,4,YEP
4G-LTE,Verizon,6.6,1621813048107,120,119,4,YEP
4G-LTE,Verizon,6.7,1621813054926,340,340,4,YEP
4G-LTE,Verizon,6.8,1621813062066,240,240,4,YEP
4G-LTE,Verizon,6.9,1621813069206,139,140,4,YEP
4G-LTE,Verizon,7,1621813076346,359,360,4,YEP
4G-LTE,Verizon,7.1,1621813083806,260,260,4,YEP
4G-LTE,Verizon,7.2,1621813091266,160,160,4,YEP
4G-LTE,Verizon,7.3,1621813098726,380,379,4,YEP
4G-LTE,Verizon,7.4,1621813106506,281,280,4,YEP
4G-LTE,Verizon,7.5,1621813114286,179,179,4,YEP
4G-LTE,Verizon,7.6,1621813122065,80,80,4,YEP
4G-LTE,Verizon,7.7,1621813129845,69,70,4,YEP
4G-LTE,Verizon,7.8,1621813137715,79,80,4,YEP
4G-LTE,Verizon,7.9,1621813145695,141,140,4,YEP
4G-LTE,Verizon,8,1621813153835,309,310,4,YEP
4G-LTE,Verizon,8.1,1621813162245,228,227,4,YEP
4G-LTE,Verizon,8.2,1621813170673,112,111,4,YEP
4G-LTE,Verizon,8.3,1621813179084,330,330,4,YEP
4G-LTE,Verizon,8.4,1621813187814,260,260,4,YEP
4G-LTE,Verizon,8.5,1621813196574,130,130,4,YEP
4G-LTE,Verizon,8.6,1621813205304,359,360,4,YEP
4G-LTE,Verizon,8.7,1621813214364,259,260,4,YEP
4G-LTE,Verizon,8.8,1621813223424,160,160,4,YEP
4G-LTE,Verizon,8.9,1621813232484,371,370,4,YEP
4G-LTE,Verizon,9,1621813241854,289,289,4,YEP
4G-LTE,Verizon,9.1,1621813251244,188,187,4,YEP
4G-LTE,Verizon,9.2,1621813260631,72,72,4,YEP
4G-LTE,Verizon,9.3,1621813270003,309,310,4,YEP
4G-LTE,Verizon,9.4,1621813279713,189,190,4,YEP
4G-LTE,Verizon,9.5,1621813289403,100,100,4,YEP
4G-LTE,Verizon,9.6,1621813299103,309,310,4,YEP
4G-LTE,Verizon,9.7,1621813309113,230,229,4,YEP
4G-LTE,Verizon,9.8,1621813319143,130,129,4,YEP
4G-LTE,Verizon,9.9,1621813329173,537,536,4,YEP
4G-LTE,Verizon,10,1621813339710,470,469,4,YEP
4G-LTE,Verizon,10.1,1621813350280,1500,1499,4,YEP
4G-LTE,Verizon,10.2,1621813361979,1318,1318,4,YEP
4G-LTE,Verizon,10.3,1621813373597,1210,1211,4,YEP
4G-LTE,Verizon,10.4,1621813385208,1140,1140,4,YEP
4G-LTE,Verizon,10.5,1621813396848,1007,1007,4,YEP
4G-LTE,Verizon,10.6,1621813408455,920,920,4,YEP
4G-LTE,Verizon,10.7,1621813420075,833,833,4,YEP
4G-LTE,Verizon,10.8,1621813431708,700,699,4,YEP
4G-LTE,Verizon,10.9,1621813443307,640,640,4,YEP
4G-LTE,Verizon,11,1621813454947,500,500,4,YEP
4G-LTE,Verizon,11.1,1621813466547,417,417,4,YEP
4G-LTE,Verizon,11.2,1621813478164,350,351,4,YEP
4G-LTE,Verizon,11.3,1621813489815,1471,1472,4,YEP
4G-LTE,Verizon,11.4,1621813502687,1415,1416,4,YEP
4G-LTE,Verizon,11.5,1621813515603,1304,1304,4,YEP
4G-LTE,Verizon,11.6,1621813528507,1203,1203,4,YEP
4G-LTE,Verizon,11.7,1621813541410,1097,1097,4,YEP
4G-LTE,Verizon,11.8,1621813554307,980,979,4,YEP
4G-LTE,Verizon,11.9,1621813567187,920,919,4,YEP
4G-LTE,Verizon,12,1621813580106,800,800,4,YEP
4G-LTE,Verizon,12.1,1621813593006,700,700,4,YEP
4G-LTE,Verizon,12.2,1621813605906,599,600,4,YEP
4G-LTE,Verizon,12.3,1621813618806,479,480,4,YEP
4G-LTE,Verizon,12.4,1621813631686,419,420,4,YEP
4G-LTE,Verizon,12.5,1621813644606,1577,1577,4,YEP
4G-LTE,Verizon,12.6,1621813658783,1483,1483,4,YEP
4G-LTE,Verizon,12.7,1621813672966,1380,1380,4,YEP
4G-LTE,Verizon,12.8,1621813687146,1274,1273,4,YEP
4G-LTE,Verizon,12.9,1621813701320,1195,1194,4,YEP
4G-LTE,Verizon,13,1621813715515,174,173,4,BAD
4G-LTE,Verizon,13.1,1621813728789,605,604,4,YEP
4G-LTE,Verizon,13.2,1621813742593,881,881,4,YEP
4G-LTE,Verizon,13.3,1621813756774,751,751,4,YEP
4G-LTE,Verizon,13.4,1621813770925,680,680,4,YEP
4G-LTE,Verizon,13.5,1621813785105,600,600,4,YEP
4G-LTE,Verizon,13.6,1621813799305,469,470,4,YEP
4G-LTE,Verizon,13.7,1621813813475,382,383,4,YEP
4G-LTE,Verizon,13.8,1621813827658,1552,1553,4,YEP
4G-LTE,Verizon,13.9,1621813843111,1461,1462,4,YEP
4G-LTE,Verizon,14,1621813858573,1361,1361,4,YEP
4G-LTE,Verizon,14.1,1621813874034,1267,1267,4,YEP
4G-LTE,Verizon,14.2,1621813889501,1164,1164,4,YEP
4G-LTE,Verizon,14.3,1621813904965,1068,1067,4,YEP
4G-LTE,Verizon,14.4,1621813920433,952,951,4,YEP
4G-LTE,Verizon,14.5,1621813935884,847,847,4,YEP
4G-LTE,Verizon,14.6,1621813951332,753,752,4,YEP
4G-LTE,Verizon,14.7,1621813966784,660,660,4,YEP
4G-LTE,Verizon,14.8,1621813982244,580,580,4,YEP
4G-LTE,Verizon,14.9,1621813997724,460,460,4,YEP
4G-LTE,Verizon,15,1621814013184,348,348,4,YEP
4G-LTE,Verizon,15.1,1621814028632,1532,1532,4,YEP
4G-LTE,Verizon,15.2,1621814045364,1459,1460,4,YEP
4G-LTE,Verizon,15.3,1621814062124,1340,1340,4,YEP
4G-LTE,Verizon,15.4,1621814078864,1225,1226,4,YEP
4G-LTE,Verizon,15.5,1621814095590,1133,1134,4,YEP
4G-LTE,Verizon,15.6,1621814112324,1059,1060,4,YEP
4G-LTE,Verizon,15.7,1621814129084,940,940,4,YEP
4G-LTE,Verizon,15.8,1621814145824,820,820,4,YEP
4G-LTE,Verizon,15.9,1621814162544,748,749,4,YEP
4G-LTE,Verizon,16,1621814179293,631,631,4,YEP
4G-LTE,Verizon,16.1,1621814196024,550,550,4,YEP
4G-LTE,Verizon,16.2,1621814212774,450,450,4,YEP
4G-LTE,Verizon,16.3,1621814229524,340,339,4,YEP
4G-LTE,Verizon,16.4,1621814246264,1520,1519,4,YEP
4G-LTE,Verizon,16.5,1621814264284,1411,1410,4,YEP
4G-LTE,Verizon,16.6,1621814282294,1315,1315,4,YEP
4G-LTE,Verizon,16.7,1621814300309,1228,1228,4,YEP
4G-LTE,Verizon,16.8,1621814318337,1126,1126,4,YEP
4G-LTE,Verizon,16.9,1621814336364,1009,1008,4,YEP
4G-LTE,Verizon,17,1621814354373,911,910,4,YEP
4G-LTE,Verizon,17.1,1621814372383,820,820,4,YEP
4G-LTE,Verizon,17.2,1621814390403,746,746,4,YEP
4G-LTE,Verizon,17.3,1621814408449,613,614,4,YEP
4G-LTE,Verizon,17.4,1621814426463,527,528,4,YEP
4G-LTE,Verizon,17.5,1621814444491,411,412,4,YEP
4G-LTE,Verizon,17.6,1621814462503,1599,1600,4,YEP
4G-LTE,Verizon,17.7,1621814481803,1479,1480,4,YEP
4G-LTE,Verizon,17.8,1621814501083,1408,1408,4,YEP
