enabled_radio_type,carrier,interval,RTT1,RTT2,active_radio_type,KeepOrDrop
5G-NSA-mmWave,Verizon,4.5,139,138,5,YEP
5G-NSA-mmWave,Verizon,4.6,124,124,5,YEP
5G-NSA-mmWave,Verizon,4.7,99,98,5,YEP
5G-NSA-mmWave,Verizon,4.8,75,76,5,YEP
5G-NSA-mmWave,Verizon,4.9,67,67,5,YEP
5G-NSA-mmWave,Verizon,5,113,113,5,YEP
5G-NSA-mmWave,Verizon,5.1,103,103,5,YEP
5G-NSA-mmWave,Verizon,5.2,77,76,5,YEP
5G-NSA-mmWave,Verizon,5.3,65,66,5,YEP
5G-NSA-mmWave,Verizon,5.4,95,94,5,YEP
5G-NSA-mmWave,Verizon,5.5,120,121,5,YEP
5G-NSA-mmWave,Verizon,5.6,85,84,5,YEP
5G-NSA-mmWave,Verizon,5.7,135,136,5,YEP
5G-NSA-mmWave,Verizon,5.8,125,125,5,YEP
5G-NSA-mmWave,Verizon,5.9,97,97,5,YEP
5G-NSA-mmWave,Verizon,6,78,78,5,YEP
5G-NSA-mmWave,Verizon,6.1,144,143,5,YEP
5G-NSA-mmWave,Verizon,6.2,117,117,5,YEP
5G-NSA-mmWave,Verizon,6.3,109,108,5,YEP
5G-NSA-mmWave,Verizon,6.4,68,68,5,YEP
5G-NSA-mmWave,Verizon,6.5,67,68,5,YEP
5G-NSA-mmWave,Verizon,6.6,123,122,5,YEP
5G-NSA-mmWave,Verizon,6.7,94,94,5,YEP
5G-NSA-mmWave,Verizon,6.8,83,82,5,YEP
5G-NSA-mmWave,Verizon,6.9,138,138,5,YEP
5G-NSA-mmWave,Verizon,7,118,118,5,YEP
5G-NSA-mmWave,Verizon,7.1,104,104,5,YEP
5G-NSA-mmWave,Verizon,7.2,76,77,5,YEP
5G-NSA-mmWave,Verizon,7.3,141,140,5,YEP
5G-NSA-mmWave,Verizon,7.4,117,117,5,YEP
5G-NSA-mmWave,Verizon,7.5,102,102,5,YEP
5G-NSA-mmWave,Verizon,7.6,83,84,5,YEP
5G-NSA-mmWave,Verizon,7.7,136,136,5,YEP
5G-NSA-mmWave,Verizon,7.8,96,95,5,YEP
5G-NSA-mmWave,Verizon,7.9,125,124,5,YEP
5G-NSA-mmWave,Verizon,8,77,76,5,YEP
5G-NSA-mmWave,Verizon,8.1,75,75,5,YEP
5G-NSA-mmWave,Verizon,8.2,105,105,5,YEP
5G-NSA-mmWave,Verizon,8.3,99,100,5,YEP
5G-NSA-mmWave,Verizon,8.4,89,90,5,YEP
5G-NSA-mmWave,Verizon,8.5,131,132,5,YEP
5G-NSA-mmWave,Verizon,8.6,118,118,5,YEP
5G-NSA-mmWave,Verizon,8.7,103,103,5,YEP
5G-NSA-mmWave,Verizon,8.8,82,82,5,YEP
5G-NSA-mmWave,Verizon,8.9,134,135,5,YEP
5G-NSA-mmWave,Verizon,9,120,121,5,YEP
5G-NSA-mmWave,Verizon,9.1,103,102,5,YEP
5G-NSA-mmWave,Verizon,9.2,84,84,5,YEP
5G-NSA-mmWave,Verizon,9.3,138,137,5,YEP
5G-NSA-mmWave,Verizon,9.4,114,114,5,YEP
5G-NSA-mmWave,Verizon,9.5,81,80,5,YEP
5G-NSA-mmWave,Verizon,9.6,100,101,5,YEP
5G-NSA-mmWave,Verizon,9.7,64,64,5,YEP
5G-NSA-mmWave,Verizon,9.8,117,118,5,YEP
5G-NSA-mmWave,Verizon,9.9,94,94,5,YEP
5G-NSA-mmWave,Verizon,10,85,85,5,YEP
5G-NSA-mmWave,Verizon,10.1,65,66,5,YEP
5G-NSA-mmWave,Verizon,10.2,958,958,4,YEP
5G-NSA-mmWave,Verizon,10.3,137,137,5,YEP
5G-NSA-mmWave,Verizon,10.4,921,921,4,YEP
5G-NSA-mmWave,Verizon,10.5,98,98,5,YEP
5G-NSA-mmWave,Verizon,10.6,573,573,4,YEP
5G-NSA-mmWave,Verizon,10.7,129,129,5,YEP
5G-NSA-mmWave,Verizon,10.8,1398,1398,4,YEP
5G-NSA-mmWave,Verizon,10.9,104,105,5,YEP
5G-NSA-mmWave,Verizon,11,1069,1069,4,YEP
5G-NSA-mmWave,Verizon,11.1,125,125,5,YEP
5G-NSA-mmWave,Verizon,11.2,614,614,4,YEP
5G-NSA-mmWave,Verizon,11.3,85,86,5,YEP
5G-NSA-mmWave,Verizon,11.4,1503,1502,4,YEP
5G-NSA-mmWave,Verizon,11.5,1312,1312,4,YEP
5G-NSA-mmWave,Verizon,11.6,1188,1188,4,YEP
5G-NSA-mmWave,Verizon,11.7,1111,1112,4,YEP
5G-NSA-mmWave,Verizon,11.8,996,996,4,YEP
5G-NSA-mmWave,Verizon,11.9,904,904,4,YEP
5G-NSA-mmWave,Verizon,12,789,789,4,YEP
5G-NSA-mmWave,Verizon,12.1,731,731,4,YEP
5G-NSA-mmWave,Verizon,12.2,593,593,4,YEP
5G-NSA-mmWave,Verizon,12.3,507,507,4,YEP
5G-NSA-mmWave,Verizon,12.4,383,383,4,YEP
5G-NSA-mmWave,Verizon,12.5,1586,1586,4,YEP
5G-NSA-mmWave,Verizon,12.6,1471,1471,4,YEP
5G-NSA-mmWave,Verizon,12.7,1383,1383,4,YEP
5G-NSA-mmWave,Verizon,12.8,1285,1285,4,YEP
5G-NSA-mmWave,Verizon,12.9,1177,1177,4,YEP
5G-NSA-mmWave,Verizon,13,1083,1082,4,YEP
5G-NSA-mmWave,Verizon,13.1,966,965,4,YEP
5G-NSA-mmWave,Verizon,13.2,875,874,4,YEP
5G-NSA-mmWave,Verizon,13.3,800,799,4,YEP
5G-NSA-mmWave,Verizon,13.4,691,691,4,YEP
5G-NSA-mmWave,Verizon,13.5,572,572,4,YEP
5G-NSA-mmWave,Verizon,13.6,488,487,4,YEP
5G-NSA-mmWave,Verizon,13.7,379,380,4,YEP
5G-NSA-mmWave,Verizon,13.8,1537,1538,4,YEP
5G-NSA-mmWave,Verizon,13.9,1462,1461,4,YEP
5G-NSA-mmWave,Verizon,14,1364,1364,4,YEP
5G-NSA-mmWave,Verizon,14.1,1267,1268,4,YEP
5G-NSA-mmWave,Verizon,14.2,1166,1167,4,YEP
5G-NSA-mmWave,Verizon,14.3,1051,1050,4,YEP
5G-NSA-mmWave,Verizon,14.4,945,944,4,YEP
5G-NSA-mmWave,Verizon,14.5,885,885,4,YEP
5G-NSA-mmWave,Verizon,14.6,737,738,4,YEP
5G-NSA-mmWave,Verizon,14.7,702,701,4,YEP
5G-NSA-mmWave,Verizon,14.8,540,539,4,YEP
5G-NSA-mmWave,Verizon,14.9,452,451,4,YEP
5G-NSA-mmWave,Verizon,15,349,350,4,YEP
5G-NSA-mmWave,Verizon,15.1,1524,1525,4,YEP
5G-NSA-mmWave,Verizon,15.2,1473,1472,4,YEP
5G-NSA-mmWave,Verizon,15.3,1320,1319,4,YEP
5G-NSA-mmWave,Verizon,15.4,1249,1248,4,YEP
5G-NSA-mmWave,Verizon,15.5,1143,1143,4,YEP
5G-NSA-mmWave,Verizon,15.6,1047,1048,4,YEP
5G-NSA-mmWave,Verizon,15.7,939,939,4,YEP
5G-NSA-mmWave,Verizon,15.8,827,826,4,YEP
5G-NSA-mmWave,Verizon,15.9,734,733,4,YEP
5G-NSA-mmWave,Verizon,16,640,640,4,YEP
5G-NSA-mmWave,Verizon,16.1,547,548,4,YEP
5G-NSA-mmWave,Verizon,16.2,439,440,4,YEP
5G-NSA-mmWave,Verizon,16.3,346,346,4,YEP
5G-NSA-mmWave,Verizon,16.4,1514,1513,4,YEP
5G-NSA-mmWave,Verizon,16.5,1439,1438,4,YEP
5G-NSA-mmWave,Verizon,16.6,1313,1313,4,YEP
5G-NSA-mmWave,Verizon,16.7,1221,1222,4,YEP
5G-NSA-mmWave,Verizon,16.8,1106,1107,4,YEP
5G-NSA-mmWave,Verizon,16.9,1030,1031,4,YEP
5G-NSA-mmWave,Verizon,17,919,920,4,YEP
5G-NSA-mmWave,Verizon,17.1,811,811,4,YEP
5G-NSA-mmWave,Verizon,17.2,713,712,4,YEP
5G-NSA-mmWave,Verizon,17.3,628,627,4,YEP
5G-NSA-mmWave,Verizon,17.4,528,527,4,YEP
5G-NSA-mmWave,Verizon,17.5,416,416,4,YEP
5G-NSA-mmWave,Verizon,17.6,1603,1604,4,YEP
5G-NSA-mmWave,Verizon,17.7,1509,1510,4,YEP
5G-NSA-mmWave,Verizon,17.8,1369,1370,4,YEP
5G-NSA-mmWave,Verizon,17.9,1328,1329,4,YEP
5G-NSA-mmWave,Verizon,18,1171,1171,4,YEP
5G-NSA-mmWave,Verizon,18.1,1107,1106,4,YEP
5G-NSA-mmWave,Verizon,18.2,1033,1032,4,YEP
5G-NSA-mmWave,Verizon,18.3,867,866,4,YEP
5G-NSA-mmWave,Verizon,18.4,825,825,4,YEP
5G-NSA-mmWave,Verizon,18.5,689,689,4,YEP
5G-NSA-mmWave,Verizon,18.6,608,609,4,YEP
5G-NSA-mmWave,Verizon,18.7,492,492,4,YEP
5G-NSA-mmWave,Verizon,18.8,397,398,4,YEP
5G-NSA-mmWave,Verizon,18.9,1559,1560,4,YEP
5G-NSA-mmWave,Verizon,19,1496,1496,4,YEP
5G-NSA-mmWave,Verizon,19.1,1397,1397,4,YEP
5G-NSA-mmWave,Verizon,19.2,1247,1247,4,YEP
5G-NSA-mmWave,Verizon,19.3,1192,1191,4,YEP
5G-NSA-mmWave,Verizon,19.4,1075,1074,4,YEP
5G-NSA-mmWave,Verizon,19.5,989,988,4,YEP
5G-NSA-mmWave,Verizon,19.6,890,890,4,YEP
5G-NSA-mmWave,Verizon,19.7,783,783,4,YEP
5G-NSA-mmWave,Verizon,19.8,671,671,4,YEP
5G-NSA-mmWave,Verizon,19.9,591,592,4,YEP
5G-NSA-mmWave,Verizon,0,49,50,4,YEP
5G-NSA-mmWave,Verizon,0.1,60,60,4,YEP
5G-NSA-mmWave,Verizon,0.2,70,70,4,YEP
5G-NSA-mmWave,Verizon,0.3,60,60,4,YEP
5G-NSA-mmWave,Verizon,0.4,209,210,4,YEP
5G-NSA-mmWave,Verizon,0.5,111,111,4,YEP
5G-NSA-mmWave,Verizon,0.6,122,123,5,YEP
5G-NSA-mmWave,Verizon,0.7,78,77,5,YEP
5G-NSA-mmWave,Verizon,0.8,110,111,5,YEP
5G-NSA-mmWave,Verizon,0.9,134,133,5,YEP
5G-NSA-mmWave,Verizon,1,128,127,5,YEP
5G-NSA-mmWave,Verizon,1.1,87,86,5,YEP
5G-NSA-mmWave,Verizon,1.2,83,84,5,YEP
5G-NSA-mmWave,Verizon,1.3,69,69,5,YEP
5G-NSA-mmWave,Verizon,1.4,110,110,5,YEP
5G-NSA-mmWave,Verizon,1.5,80,80,5,YEP
5G-NSA-mmWave,Verizon,1.6,72,72,5,YEP
5G-NSA-mmWave,Verizon,1.7,91,90,5,YEP
5G-NSA-mmWave,Verizon,1.8,120,121,5,YEP
5G-NSA-mmWave,Verizon,1.9,97,97,5,YEP
5G-NSA-mmWave,Verizon,2,60,60,5,YEP
5G-NSA-mmWave,Verizon,2.1,83,82,5,YEP
5G-NSA-mmWave,Verizon,2.2,122,123,5,YEP
5G-NSA-mmWave,Verizon,2.3,98,97,5,YEP
5G-NSA-mmWave,Verizon,2.4,77,78,5,YEP
5G-NSA-mmWave,Verizon,2.5,68,68,5,YEP
5G-NSA-mmWave,Verizon,2.6,116,116,5,YEP
5G-NSA-mmWave,Verizon,2.7,95,95,5,YEP
5G-NSA-mmWave,Verizon,2.8,81,80,5,YEP
5G-NSA-mmWave,Verizon,2.9,69,69,5,YEP
5G-NSA-mmWave,Verizon,3,115,115,5,YEP
5G-NSA-mmWave,Verizon,3.1,80,80,5,YEP
5G-NSA-mmWave,Verizon,3.2,118,118,5,BAD
5G-NSA-mmWave,Verizon,3.3,121,122,5,YEP
5G-NSA-mmWave,Verizon,3.4,118,117,5,YEP
5G-NSA-mmWave,Verizon,3.5,102,103,5,YEP
5G-NSA-mmWave,Verizon,3.6,73,73,5,YEP
5G-NSA-mmWave,Verizon,3.7,61,62,5,YEP
5G-NSA-mmWave,Verizon,3.8,120,120,5,YEP
5G-NSA-mmWave,Verizon,3.9,105,105,5,YEP
5G-NSA-mmWave,Verizon,4,78,78,5,YEP
5G-NSA-mmWave,Verizon,4.1,63,64,5,YEP
5G-NSA-mmWave,Verizon,4.2,115,115,5,YEP
5G-NSA-mmWave,Verizon,4.3,103,103,5,YEP
5G-NSA-mmWave,Verizon,4.4,76,77,5,YEP
5G-NSA-mmWave,Verizon,4.5,64,64,5,YEP
5G-NSA-mmWave,Verizon,4.6,118,119,5,YEP
5G-NSA-mmWave,Verizon,4.7,101,100,5,YEP
5G-NSA-mmWave,Verizon,4.8,82,82,5,YEP
5G-NSA-mmWave,Verizon,4.9,142,142,5,YEP
5G-NSA-mmWave,Verizon,5,112,112,5,YEP
5G-NSA-mmWave,Verizon,5.1,81,81,5,YEP
5G-NSA-mmWave,Verizon,5.2,102,101,5,YEP
5G-NSA-mmWave,Verizon,5.3,135,135,5,YEP
5G-NSA-mmWave,Verizon,5.4,123,123,5,YEP
5G-NSA-mmWave,Verizon,5.5,103,103,5,YEP
5G-NSA-mmWave,Verizon,5.6,79,78,5,YEP
5G-NSA-mmWave,Verizon,5.7,138,138,5,YEP
5G-NSA-mmWave,Verizon,5.8,121,121,5,YEP
5G-NSA-mmWave,Verizon,5.9,99,99,5,YEP
5G-NSA-mmWave,Verizon,6,80,80,5,YEP
5G-NSA-mmWave,Verizon,6.1,143,142,5,YEP
5G-NSA-mmWave,Verizon,6.2,122,123,5,YEP
5G-NSA-mmWave,Verizon,6.3,94,95,5,YEP
5G-NSA-mmWave,Verizon,6.4,81,81,5,YEP
5G-NSA-mmWave,Verizon,6.5,139,138,5,YEP
5G-NSA-mmWave,Verizon,6.6,117,117,5,YEP
5G-NSA-mmWave,Verizon,6.7,102,102,5,YEP
5G-NSA-mmWave,Verizon,6.8,82,83,5,YEP
5G-NSA-mmWave,Verizon,6.9,140,140,5,YEP
5G-NSA-mmWave,Verizon,7,97,96,5,YEP
5G-NSA-mmWave,Verizon,7.1,123,124,5,YEP
5G-NSA-mmWave,Verizon,7.2,67,67,5,YEP
5G-NSA-mmWave,Verizon,7.3,70,69,5,YEP
5G-NSA-mmWave,Verizon,7.4,122,123,5,YEP
5G-NSA-mmWave,Verizon,7.5,98,98,5,YEP
5G-NSA-mmWave,Verizon,7.6,76,76,5,YEP
5G-NSA-mmWave,Verizon,7.7,63,64,5,YEP
5G-NSA-mmWave,Verizon,7.8,115,116,5,YEP
5G-NSA-mmWave,Verizon,7.9,102,101,5,YEP
5G-NSA-mmWave,Verizon,8,81,80,5,YEP
5G-NSA-mmWave,Verizon,8.1,62,63,5,YEP
5G-NSA-mmWave,Verizon,8.2,135,135,5,YEP
5G-NSA-mmWave,Verizon,8.3,84,84,5,YEP
5G-NSA-mmWave,Verizon,8.4,80,81,5,YEP
5G-NSA-mmWave,Verizon,8.5,125,125,5,YEP
5G-NSA-mmWave,Verizon,8.6,135,135,5,YEP
5G-NSA-mmWave,Verizon,8.7,104,103,5,YEP
5G-NSA-mmWave,Verizon,8.8,74,74,5,YEP
5G-NSA-mmWave,Verizon,8.9,140,140,5,YEP
5G-NSA-mmWave,Verizon,9,124,123,5,YEP
5G-NSA-mmWave,Verizon,9.1,95,95,5,YEP
5G-NSA-mmWave,Verizon,9.2,87,87,5,YEP
5G-NSA-mmWave,Verizon,9.3,129,129,5,YEP
5G-NSA-mmWave,Verizon,9.4,125,126,5,YEP
5G-NSA-mmWave,Verizon,9.5,69,69,5,YEP
5G-NSA-mmWave,Verizon,9.6,105,106,5,YEP
5G-NSA-mmWave,Verizon,9.7,63,62,5,YEP
5G-NSA-mmWave,Verizon,9.8,122,123,5,YEP
5G-NSA-mmWave,Verizon,9.9,100,99,5,YEP
5G-NSA-mmWave,Verizon,10,58,58,5,YEP
5G-NSA-mmWave,Verizon,10.1,89,89,5,YEP
5G-NSA-mmWave,Verizon,10.2,913,913,4,YEP
5G-NSA-mmWave,Verizon,10.3,103,102,5,YEP
5G-NSA-mmWave,Verizon,10.4,937,938,4,YEP
5G-NSA-mmWave,Verizon,10.5,83,83,5,YEP
5G-NSA-mmWave,Verizon,10.6,577,577,4,YEP
5G-NSA-mmWave,Verizon,10.7,127,127,5,YEP
5G-NSA-mmWave,Verizon,10.8,1412,1413,4,YEP
5G-NSA-mmWave,Verizon,10.9,80,79,5,YEP
5G-NSA-mmWave,Verizon,11,1070,1070,4,YEP
5G-NSA-mmWave,Verizon,11.1,113,113,5,YEP
5G-NSA-mmWave,Verizon,11.2,617,617,4,YEP
5G-NSA-mmWave,Verizon,11.3,103,103,5,YEP
5G-NSA-mmWave,Verizon,11.4,1537,1537,4,YEP
5G-NSA-mmWave,Verizon,11.5,122,122,5,YEP
5G-NSA-mmWave,Verizon,11.6,1085,1084,4,YEP
5G-NSA-mmWave,Verizon,11.7,1093,1092,4,YEP
5G-NSA-mmWave,Verizon,11.8,1020,1019,4,YEP
5G-NSA-mmWave,Verizon,11.9,889,889,4,YEP
5G-NSA-mmWave,Verizon,12,778,778,4,YEP
5G-NSA-mmWave,Verizon,12.1,733,732,4,YEP
5G-NSA-mmWave,Verizon,12.2,580,579,4,YEP
5G-NSA-mmWave,Verizon,12.3,501,500,4,YEP
5G-NSA-mmWave,Verizon,12.4,399,399,4,YEP
5G-NSA-mmWave,Verizon,12.5,1580,1580,4,YEP
5G-NSA-mmWave,Verizon,12.6,1469,1469,4,YEP
5G-NSA-mmWave,Verizon,12.7,1391,1391,4,YEP
5G-NSA-mmWave,Verizon,12.8,1278,1278,4,YEP
5G-NSA-mmWave,Verizon,12.9,1182,1181,4,YEP
5G-NSA-mmWave,Verizon,13,1076,1076,4,YEP
5G-NSA-mmWave,Verizon,13.1,964,964,4,YEP
5G-NSA-mmWave,Verizon,13.2,900,900,4,YEP
5G-NSA-mmWave,Verizon,13.3,773,773,4,YEP
5G-NSA-mmWave,Verizon,13.4,666,666,4,YEP
5G-NSA-mmWave,Verizon,13.5,610,610,4,YEP
5G-NSA-mmWave,Verizon,13.6,467,467,4,YEP
5G-NSA-mmWave,Verizon,13.7,394,394,4,YEP
5G-NSA-mmWave,Verizon,13.8,1570,1570,4,YEP
5G-NSA-mmWave,Verizon,13.9,1447,1447,4,YEP
5G-NSA-mmWave,Verizon,14,1364,1365,4,YEP
5G-NSA-mmWave,Verizon,14.1,1282,1282,4,YEP
5G-NSA-mmWave,Verizon,14.2,1126,1126,4,YEP
5G-NSA-mmWave,Verizon,14.3,1057,1057,4,YEP
5G-NSA-mmWave,Verizon,14.4,966,966,4,YEP
5G-NSA-mmWave,Verizon,14.5,856,857,4,YEP
5G-NSA-mmWave,Verizon,14.6,780,780,4,YEP
5G-NSA-mmWave,Verizon,14.7,651,652,4,YEP
5G-NSA-mmWave,Verizon,14.8,550,550,4,YEP
5G-NSA-mmWave,Verizon,14.9,470,470,4,YEP
5G-NSA-mmWave,Verizon,15,351,351,4,YEP
5G-NSA-mmWave,Verizon,15.1,1543,1543,4,YEP
5G-NSA-mmWave,Verizon,15.2,1442,1442,4,YEP
5G-NSA-mmWave,Verizon,15.3,1349,1349,4,YEP
5G-NSA-mmWave,Verizon,15.4,1217,1218,4,YEP
5G-NSA-mmWave,Verizon,15.5,1146,1146,4,YEP
5G-NSA-mmWave,Verizon,15.6,1059,1059,4,YEP
5G-NSA-mmWave,Verizon,15.7,920,920,4,YEP
5G-NSA-mmWave,Verizon,15.8,850,850,4,YEP
5G-NSA-mmWave,Verizon,15.9,736,737,4,YEP
5G-NSA-mmWave,Verizon,16,658,659,4,YEP
5G-NSA-mmWave,Verizon,16.1,528,528,4,YEP
5G-NSA-mmWave,Verizon,16.2,427,427,4,YEP
5G-NSA-mmWave,Verizon,16.3,350,350,4,YEP
5G-NSA-mmWave,Verizon,16.4,1518,1518,4,YEP
5G-NSA-mmWave,Verizon,16.5,1423,1423,4,YEP
5G-NSA-mmWave,Verizon,16.6,1328,1328,4,YEP
5G-NSA-mmWave,Verizon,16.7,1219,1220,4,YEP
5G-NSA-mmWave,Verizon,16.8,1132,1132,4,YEP
5G-NSA-mmWave,Verizon,16.9,1022,1022,4,YEP
5G-NSA-mmWave,Verizon,17,873,874,4,YEP
5G-NSA-mmWave,Verizon,17.1,841,842,4,YEP
5G-NSA-mmWave,Verizon,17.2,712,712,4,YEP
5G-NSA-mmWave,Verizon,17.3,618,618,4,YEP
5G-NSA-mmWave,Verizon,17.4,539,540,4,YEP
5G-NSA-mmWave,Verizon,17.5,422,422,4,YEP
5G-NSA-mmWave,Verizon,17.6,1598,1598,4,YEP
5G-NSA-mmWave,Verizon,17.7,1476,1477,4,YEP
5G-NSA-mmWave,Verizon,17.8,1423,1423,4,YEP
5G-NSA-mmWave,Verizon,17.9,1310,1310,4,YEP
5G-NSA-mmWave,Verizon,18,1189,1190,4,YEP
5G-NSA-mmWave,Verizon,18.1,1066,1067,4,YEP
5G-NSA-mmWave,Verizon,18.2,1016,1017,4,YEP
5G-NSA-mmWave,Verizon,18.3,895,896,4,YEP
5G-NSA-mmWave,Verizon,18.4,820,820,4,YEP
5G-NSA-mmWave,Verizon,18.5,700,700,4,YEP
5G-NSA-mmWave,Verizon,18.6,600,600,4,YEP
5G-NSA-mmWave,Verizon,18.7,482,482,4,YEP
5G-NSA-mmWave,Verizon,18.8,415,415,4,YEP
5G-NSA-mmWave,Verizon,18.9,1562,1562,4,YEP
5G-NSA-mmWave,Verizon,19,1500,1501,4,YEP
5G-NSA-mmWave,Verizon,19.1,1389,1389,4,YEP
5G-NSA-mmWave,Verizon,19.2,1261,1261,4,DIS
5G-NSA-mmWave,Verizon,19.3,1170,1170,4,YEP
5G-NSA-mmWave,Verizon,19.4,1100,1100,4,YEP
5G-NSA-mmWave,Verizon,19.5,980,980,4,YEP
5G-NSA-mmWave,Verizon,19.6,871,871,4,YEP
5G-NSA-mmWave,Verizon,19.7,776,776,4,YEP
5G-NSA-mmWave,Verizon,19.8,675,675,4,YEP
5G-NSA-mmWave,Verizon,19.9,590,590,4,YEP
5G-NSA-mmWave,Verizon,0,50,50,4,YEP
5G-NSA-mmWave,Verizon,0.1,50,50,4,YEP
5G-NSA-mmWave,Verizon,0.2,68,68,4,YEP
5G-NSA-mmWave,Verizon,0.3,60,60,4,YEP
5G-NSA-mmWave,Verizon,0.4,80,80,4,YEP
5G-NSA-mmWave,Verizon,0.5,37,37,4,YEP
5G-NSA-mmWave,Verizon,0.6,67,67,5,YEP
5G-NSA-mmWave,Verizon,0.7,93,93,5,YEP
5G-NSA-mmWave,Verizon,0.8,90,89,5,YEP
5G-NSA-mmWave,Verizon,0.9,134,135,5,YEP
5G-NSA-mmWave,Verizon,1,124,125,5,YEP
5G-NSA-mmWave,Verizon,1.1,73,73,5,YEP
5G-NSA-mmWave,Verizon,1.2,71,72,5,YEP
5G-NSA-mmWave,Verizon,1.3,89,90,5,YEP
5G-NSA-mmWave,Verizon,1.4,122,122,5,YEP
5G-NSA-mmWave,Verizon,1.5,75,75,5,YEP
5G-NSA-mmWave,Verizon,1.6,101,100,5,YEP
5G-NSA-mmWave,Verizon,1.7,61,62,5,YEP
5G-NSA-mmWave,Verizon,1.8,120,120,5,YEP
5G-NSA-mmWave,Verizon,1.9,98,98,5,YEP
5G-NSA-mmWave,Verizon,2,61,62,5,YEP
5G-NSA-mmWave,Verizon,2.1,80,80,5,YEP
5G-NSA-mmWave,Verizon,2.2,119,120,5,YEP
5G-NSA-mmWave,Verizon,2.3,102,102,5,YEP
5G-NSA-mmWave,Verizon,2.4,83,83,5,YEP
5G-NSA-mmWave,Verizon,2.5,137,137,5,YEP
5G-NSA-mmWave,Verizon,2.6,121,120,5,YEP
5G-NSA-mmWave,Verizon,2.7,96,97,5,YEP
5G-NSA-mmWave,Verizon,2.8,82,82,5,YEP
5G-NSA-mmWave,Verizon,2.9,67,67,5,YEP
5G-NSA-mmWave,Verizon,3,110,110,5,YEP
5G-NSA-mmWave,Verizon,3.1,103,102,5,YEP
5G-NSA-mmWave,Verizon,3.2,77,77,5,YEP
5G-NSA-mmWave,Verizon,3.3,62,62,5,YEP
5G-NSA-mmWave,Verizon,3.4,125,124,5,YEP
5G-NSA-mmWave,Verizon,3.5,92,92,5,YEP
5G-NSA-mmWave,Verizon,3.6,73,72,5,YEP
5G-NSA-mmWave,Verizon,3.7,55,55,5,YEP
5G-NSA-mmWave,Verizon,3.8,110,109,5,YEP
5G-NSA-mmWave,Verizon,3.9,108,108,5,YEP
5G-NSA-mmWave,Verizon,4,72,71,5,YEP
5G-NSA-mmWave,Verizon,4.1,80,79,5,YEP
5G-NSA-mmWave,Verizon,4.2,122,122,5,YEP
5G-NSA-mmWave,Verizon,4.3,104,103,5,YEP
5G-NSA-mmWave,Verizon,4.4,78,79,5,YEP
5G-NSA-mmWave,Verizon,4.5,138,138,5,YEP
5G-NSA-mmWave,Verizon,4.6,117,117,5,YEP
5G-NSA-mmWave,Verizon,4.7,105,104,5,YEP
5G-NSA-mmWave,Verizon,4.8,73,72,5,YEP
5G-NSA-mmWave,Verizon,4.9,64,64,5,YEP
5G-NSA-mmWave,Verizon,5,125,125,5,YEP
5G-NSA-mmWave,Verizon,5.1,105,106,5,YEP
5G-NSA-mmWave,Verizon,5.2,59,59,5,YEP
5G-NSA-mmWave,Verizon,5.3,68,67,5,YEP
5G-NSA-mmWave,Verizon,5.4,127,127,5,YEP
5G-NSA-mmWave,Verizon,5.5,94,95,5,YEP
5G-NSA-mmWave,Verizon,5.6,89,89,5,YEP
5G-NSA-mmWave,Verizon,5.7,128,128,5,YEP
5G-NSA-mmWave,Verizon,5.8,122,123,5,YEP
5G-NSA-mmWave,Verizon,5.9,102,102,5,YEP
5G-NSA-mmWave,Verizon,6,72,72,5,YEP
5G-NSA-mmWave,Verizon,6.1,43,44,5,YEP
5G-NSA-mmWave,Verizon,6.2,69,69,5,YEP
5G-NSA-mmWave,Verizon,6.3,94,94,5,YEP
5G-NSA-mmWave,Verizon,6.4,76,75,5,YEP
5G-NSA-mmWave,Verizon,6.5,70,69,5,YEP
5G-NSA-mmWave,Verizon,6.6,122,121,5,YEP
5G-NSA-mmWave,Verizon,6.7,93,92,5,YEP
5G-NSA-mmWave,Verizon,6.8,77,78,5,YEP
5G-NSA-mmWave,Verizon,6.9,66,66,5,YEP
5G-NSA-mmWave,Verizon,7,116,116,5,YEP
5G-NSA-mmWave,Verizon,7.1,100,99,5,YEP
5G-NSA-mmWave,Verizon,7.2,81,81,5,YEP
5G-NSA-mmWave,Verizon,7.3,148,149,5,YEP
5G-NSA-mmWave,Verizon,7.4,88,87,5,YEP
5G-NSA-mmWave,Verizon,7.5,121,121,5,YEP
5G-NSA-mmWave,Verizon,7.6,81,81,5,YEP
5G-NSA-mmWave,Verizon,7.7,143,143,5,YEP
5G-NSA-mmWave,Verizon,7.8,120,120,5,YEP
5G-NSA-mmWave,Verizon,7.9,102,102,5,YEP
5G-NSA-mmWave,Verizon,8,74,74,5,YEP
5G-NSA-mmWave,Verizon,8.1,62,62,5,YEP
5G-NSA-mmWave,Verizon,8.2,110,111,5,YEP
5G-NSA-mmWave,Verizon,8.3,107,107,5,YEP
5G-NSA-mmWave,Verizon,8.4,80,80,5,YEP
5G-NSA-mmWave,Verizon,8.5,66,65,5,YEP
5G-NSA-mmWave,Verizon,8.6,119,120,5,YEP
5G-NSA-mmWave,Verizon,8.7,99,98,5,YEP
5G-NSA-mmWave,Verizon,8.8,70,69,5,YEP
5G-NSA-mmWave,Verizon,8.9,62,61,5,YEP
5G-NSA-mmWave,Verizon,9,124,124,5,YEP
5G-NSA-mmWave,Verizon,9.1,76,76,5,YEP
