enabled_radio_type,carrier,interval,timestamp,RTT1,RTT2,active_radio_type,KeepOrDrop
5G-NSA-Low-Band,Verizon,20.3,1621974789073,1450,1450,4,YEP
5G-NSA-Low-Band,Verizon,20.4,1621974810923,1369,1370,4,YEP
5G-NSA-Low-Band,Verizon,20.5,1621974832793,1249,1249,4,YEP
5G-NSA-Low-Band,Verizon,20.6,1621974854642,1176,1177,4,YEP
5G-NSA-Low-Band,Verizon,20.7,1621974876519,1037,1037,4,YEP
5G-NSA-Low-Band,Verizon,20.8,1621974898356,982,983,4,YEP
5G-NSA-Low-Band,Verizon,20.9,1621974920239,848,847,4,YEP
5G-NSA-Low-Band,Verizon,21,1621974942087,756,755,4,YEP
5G-NSA-Low-Band,Verizon,21.1,1621974963942,666,666,4,YEP
5G-NSA-Low-Band,Verizon,21.2,1621974985808,562,562,4,YEP
5G-NSA-Low-Band,Verizon,21.3,1621975007670,472,472,4,YEP
5G-NSA-Low-Band,Verizon,21.4,1621975029542,349,349,4,YEP
5G-NSA-Low-Band,Verizon,21.5,1621975051391,1560,1560,4,YEP
5G-NSA-Low-Band,Verizon,21.6,1621975074551,1444,1444,4,YEP
5G-NSA-Low-Band,Verizon,21.7,1621975097695,1307,1307,4,YEP
5G-NSA-Low-Band,Verizon,21.8,1621975120802,1262,1263,4,YEP
5G-NSA-Low-Band,Verizon,21.9,1621975143965,1129,1129,4,YEP
5G-NSA-Low-Band,Verizon,22,1621975167094,1027,1028,4,YEP
5G-NSA-Low-Band,Verizon,22.1,1621975190222,956,956,4,YEP
5G-NSA-Low-Band,Verizon,22.2,1621975213378,812,812,4,YEP
5G-NSA-Low-Band,Verizon,22.3,1621975236490,772,772,4,YEP
5G-NSA-Low-Band,Verizon,22.4,1621975259662,628,629,4,YEP
5G-NSA-Low-Band,Verizon,22.5,1621975282791,551,551,4,YEP
5G-NSA-Low-Band,Verizon,22.6,1621975305942,448,449,4,YEP
5G-NSA-Low-Band,Verizon,22.7,1621975329091,1590,1591,4,YEP
5G-NSA-Low-Band,Verizon,22.8,1621975353482,1534,1535,4,YEP
5G-NSA-Low-Band,Verizon,22.9,1621975377917,1404,1405,4,YEP
5G-NSA-Low-Band,Verizon,23,1621975402322,1306,1307,4,YEP
5G-NSA-Low-Band,Verizon,23.1,1621975426729,1241,1242,4,YEP
5G-NSA-Low-Band,Verizon,23.2,1621975451171,1142,1143,4,YEP
5G-NSA-Low-Band,Verizon,23.3,1621975475614,1000,1001,4,YEP
5G-NSA-Low-Band,Verizon,23.4,1621975500015,903,904,4,YEP
5G-NSA-Low-Band,Verizon,23.5,1621975524419,840,839,4,YEP
5G-NSA-Low-Band,Verizon,23.6,1621975548858,703,704,4,YEP
5G-NSA-Low-Band,Verizon,23.7,1621975573262,639,640,4,YEP
5G-NSA-Low-Band,Verizon,23.8,1621975597702,500,500,4,YEP
5G-NSA-Low-Band,Verizon,23.9,1621975622102,424,425,4,YEP
5G-NSA-Low-Band,Verizon,24,1621975646527,346,347,4,YEP
5G-NSA-Low-Band,Verizon,24.1,1621975670974,1472,1473,4,YEP
5G-NSA-Low-Band,Verizon,24.2,1621975696647,1397,1398,4,YEP
5G-NSA-Low-Band,Verizon,24.3,1621975722345,1317,1317,4,YEP
5G-NSA-Low-Band,Verizon,24.4,1621975748062,1196,1196,4,YEP
5G-NSA-Low-Band,Verizon,24.5,1621975773758,1104,1104,4,YEP
5G-NSA-Low-Band,Verizon,24.6,1621975799462,1000,1000,4,YEP
5G-NSA-Low-Band,Verizon,24.7,1621975825162,896,896,4,YEP
5G-NSA-Low-Band,Verizon,24.8,1621975850858,784,784,4,YEP
5G-NSA-Low-Band,Verizon,24.9,1621975876542,700,700,4,YEP
5G-NSA-Low-Band,Verizon,25,1621975902242,600,600,4,YEP
5G-NSA-Low-Band,Verizon,25.1,1621975927942,500,500,4,YEP
5G-NSA-Low-Band,Verizon,25.2,1621975953642,400,400,4,YEP
5G-NSA-Low-Band,Verizon,25.3,1621975979342,1600,1599,4,YEP
5G-NSA-Low-Band,Verizon,25.4,1621976006342,1480,1480,4,YEP
5G-NSA-Low-Band,Verizon,25.5,1621976033322,1367,1366,4,YEP
5G-NSA-Low-Band,Verizon,25.6,1621976060289,1305,1305,4,YEP
5G-NSA-Low-Band,Verizon,25.7,1621976087294,1168,1167,4,YEP
5G-NSA-Low-Band,Verizon,25.8,1621976114262,1090,1089,4,YEP
5G-NSA-Low-Band,Verizon,25.9,1621976141252,961,960,4,YEP
5G-NSA-Low-Band,Verizon,26,1621976168213,889,888,4,YEP
5G-NSA-Low-Band,Verizon,26.1,1621976195202,782,781,4,YEP
5G-NSA-Low-Band,Verizon,26.2,1621976222184,675,674,4,YEP
5G-NSA-Low-Band,Verizon,26.3,1621976249158,564,565,4,YEP
5G-NSA-Low-Band,Verizon,26.4,1621976276123,515,515,4,YEP
5G-NSA-Low-Band,Verizon,26.5,1621976303138,359,360,4,BAD
5G-NSA-Low-Band,Verizon,26.6,1621976330098,1545,1546,4,YEP
5G-NSA-Low-Band,Verizon,26.7,1621976358344,1469,1470,4,YEP
5G-NSA-Low-Band,Verizon,26.8,1621976386614,1355,1355,4,YEP
5G-NSA-Low-Band,Verizon,26.9,1621976414869,1248,1249,4,YEP
5G-NSA-Low-Band,Verizon,27,1621976443118,1192,1192,4,YEP
5G-NSA-Low-Band,Verizon,27.1,1621976471410,1028,1028,4,YEP
5G-NSA-Low-Band,Verizon,27.2,1621976499638,969,969,4,YEP
5G-NSA-Low-Band,Verizon,27.3,1621976527907,854,854,4,YEP
5G-NSA-Low-Band,Verizon,27.4,1621976556161,752,752,4,YEP
5G-NSA-Low-Band,Verizon,27.5,1621976584413,665,665,4,YEP
5G-NSA-Low-Band,Verizon,27.6,1621976612678,560,560,4,YEP
5G-NSA-Low-Band,Verizon,27.7,1621976640938,468,468,4,YEP
5G-NSA-Low-Band,Verizon,27.8,1621976669206,360,360,4,YEP
5G-NSA-Low-Band,Verizon,27.9,1621976697466,1543,1543,4,YEP
5G-NSA-Low-Band,Verizon,28,1621976727009,1433,1432,4,YEP
5G-NSA-Low-Band,Verizon,28.1,1621976756542,1356,1355,4,YEP
5G-NSA-Low-Band,Verizon,28.2,1621976786098,1240,1239,4,YEP
5G-NSA-Low-Band,Verizon,28.3,1621976815638,1108,1108,4,YEP
5G-NSA-Low-Band,Verizon,28.4,1621976845146,1052,1051,4,YEP
5G-NSA-Low-Band,Verizon,28.5,1621976874698,960,959,4,YEP
5G-NSA-Low-Band,Verizon,28.6,1621976904257,816,816,4,YEP
5G-NSA-Low-Band,Verizon,28.7,1621976933773,744,744,4,YEP
5G-NSA-Low-Band,Verizon,28.8,1621976963317,640,641,4,YEP
5G-NSA-Low-Band,Verizon,28.9,1621976992858,528,528,4,YEP
5G-NSA-Low-Band,Verizon,29,1621977022386,482,483,4,YEP
5G-NSA-Low-Band,Verizon,29.1,1621977051969,316,317,4,YEP
5G-NSA-Low-Band,Verizon,29.2,1621977081486,1524,1524,4,YEP
5G-NSA-Low-Band,Verizon,29.3,1621977112310,1416,1416,4,YEP
5G-NSA-Low-Band,Verizon,29.4,1621977143126,1440,1440,4,YEP
5G-NSA-Low-Band,Verizon,29.5,1621977174067,1112,1112,4,YEP
5G-NSA-Low-Band,Verizon,29.6,1621977204779,1088,1088,4,YEP
5G-NSA-Low-Band,Verizon,29.7,1621977235567,1063,1063,4,YEP
5G-NSA-Low-Band,Verizon,29.8,1621977266430,908,909,4,YEP
5G-NSA-Low-Band,Verizon,29.9,1621977297239,810,811,4,YEP
5G-NSA-Low-Band,Verizon,30,1621977328050,729,729,4,YEP
5G-NSA-Low-Band,Verizon,30.1,1621977358879,608,608,4,YEP
5G-NSA-Low-Band,Verizon,30.2,1621977389687,532,532,4,YEP
5G-NSA-Low-Band,Verizon,30.3,1621977420520,420,419,4,YEP
5G-NSA-Low-Band,Verizon,30.4,1621977451339,1600,1600,4,YEP
5G-NSA-Low-Band,Verizon,30.5,1621977483440,1493,1492,4,YEP
5G-NSA-Low-Band,Verizon,30.6,1621977515533,1407,1406,4,YEP
5G-NSA-Low-Band,Verizon,30.7,1621977547640,1280,1280,4,YEP
5G-NSA-Low-Band,Verizon,30.8,1621977579720,1220,1220,4,YEP
5G-NSA-Low-Band,Verizon,30.9,1621977611840,1093,1094,4,YEP
5G-NSA-Low-Band,Verizon,31,1621977643934,1005,1006,4,YEP
5G-NSA-Low-Band,Verizon,31.1,1621977676040,891,891,4,YEP
5G-NSA-Low-Band,Verizon,31.2,1621977708131,804,804,4,YEP
5G-NSA-Low-Band,Verizon,31.3,1621977740235,705,705,4,YEP
5G-NSA-Low-Band,Verizon,31.4,1621977772340,582,581,4,YEP
5G-NSA-Low-Band,Verizon,31.5,1621977804421,518,519,4,YEP
5G-NSA-Low-Band,Verizon,31.6,1621977836540,390,391,4,YEP
5G-NSA-Low-Band,Verizon,31.7,1621977868631,1577,1578,4,YEP
5G-NSA-Low-Band,Verizon,31.8,1621977902009,1479,1480,4,YEP
5G-NSA-Low-Band,Verizon,31.9,1621977935389,1383,1383,4,YEP
5G-NSA-Low-Band,Verizon,32,1621977968772,1282,1282,4,YEP
5G-NSA-Low-Band,Verizon,32.1,1621978002154,1175,1175,4,YEP
5G-NSA-Low-Band,Verizon,32.2,1621978035529,1091,1091,4,YEP
5G-NSA-Low-Band,Verizon,32.3,1621978068920,972,972,4,YEP
5G-NSA-Low-Band,Verizon,32.4,1621978102292,864,864,4,YEP
5G-NSA-Low-Band,Verizon,32.5,1621978135656,804,804,4,YEP
5G-NSA-Low-Band,Verizon,32.6,1621978169060,675,675,4,YEP
5G-NSA-Low-Band,Verizon,32.7,1621978202435,605,605,4,YEP
5G-NSA-Low-Band,Verizon,32.8,1621978235840,440,440,4,YEP
5G-NSA-Low-Band,Verizon,32.9,1621978269180,380,381,4,YEP
5G-NSA-Low-Band,Verizon,33,1621978302561,1580,1579,4,YEP
5G-NSA-Low-Band,Verizon,33.1,1621978337241,1449,1448,4,BAD
5G-NSA-Low-Band,Verizon,33.2,1621978371890,1359,1358,4,YEP
5G-NSA-Low-Band,Verizon,33.3,1621978406549,1246,1245,4,YEP
5G-NSA-Low-Band,Verizon,33.4,1621978441195,1179,1178,4,YEP
5G-NSA-Low-Band,Verizon,33.5,1621978475874,1067,1066,4,YEP
5G-NSA-Low-Band,Verizon,33.6,1621978510540,933,933,4,YEP
5G-NSA-Low-Band,Verizon,33.7,1621978545174,867,866,4,YEP
5G-NSA-Low-Band,Verizon,33.8,1621978579841,771,770,4,YEP
5G-NSA-Low-Band,Verizon,33.9,1621978614512,649,648,4,YEP
5G-NSA-Low-Band,Verizon,34,1621978649161,567,566,4,YEP
5G-NSA-Low-Band,Verizon,34.1,1621978683828,453,452,4,YEP
5G-NSA-Low-Band,Verizon,34.2,1621978718481,380,379,4,YEP
5G-NSA-Low-Band,Verizon,34.3,1621978753161,1526,1526,4,YEP
5G-NSA-Low-Band,Verizon,34.4,1621978789087,1437,1436,4,YEP
5G-NSA-Low-Band,Verizon,34.5,1621978825024,1357,1356,4,YEP
5G-NSA-Low-Band,Verizon,34.6,1621978860981,1226,1226,4,YEP
5G-NSA-Low-Band,Verizon,34.7,1621978896907,1145,1144,4,YEP
5G-NSA-Low-Band,Verizon,34.8,1621978932852,1037,1036,4,YEP
5G-NSA-Low-Band,Verizon,34.9,1621978968789,958,957,4,YEP
5G-NSA-Low-Band,Verizon,35,1621979004747,834,834,4,YEP
5G-NSA-Low-Band,Verizon,35.1,1621979040681,751,751,4,YEP
5G-NSA-Low-Band,Verizon,35.2,1621979076633,615,615,4,YEP
5G-NSA-Low-Band,Verizon,35.3,1621979112548,557,558,4,YEP
5G-NSA-Low-Band,Verizon,35.4,1621979148506,420,420,4,YEP
5G-NSA-Low-Band,Verizon,35.5,1621979184426,380,381,4,YEP
5G-NSA-Low-Band,Verizon,35.6,1621979220407,1469,1468,4,YEP
5G-NSA-Low-Band,Verizon,35.7,1621979257575,1452,1452,4,YEP
5G-NSA-Low-Band,Verizon,35.8,1621979294828,1332,1332,4,YEP
5G-NSA-Low-Band,Verizon,35.9,1621979332060,1218,1217,4,YEP
5G-NSA-Low-Band,Verizon,36,1621979369277,1095,1095,4,YEP
5G-NSA-Low-Band,Verizon,36.1,1621979406473,1016,1016,4,YEP
5G-NSA-Low-Band,Verizon,36.2,1621979443689,945,945,4,YEP
5G-NSA-Low-Band,Verizon,36.3,1621979480934,795,795,4,YEP
5G-NSA-Low-Band,Verizon,36.4,1621979518129,740,741,4,YEP
5G-NSA-Low-Band,Verizon,36.5,1621979555370,615,615,4,YEP
5G-NSA-Low-Band,Verizon,36.6,1621979592585,524,525,4,YEP
5G-NSA-Low-Band,Verizon,36.7,1621979629810,408,408,4,YEP
5G-NSA-Low-Band,Verizon,36.8,1621979667018,1592,1592,4,YEP
5G-NSA-Low-Band,Verizon,36.9,1621979705511,1515,1515,4,YEP
5G-NSA-Low-Band,Verizon,37,1621979744026,1398,1399,4,YEP
5G-NSA-Low-Band,Verizon,37.1,1621979782525,1288,1288,4,YEP
5G-NSA-Low-Band,Verizon,37.2,1621979821013,1209,1209,4,YEP
5G-NSA-Low-Band,Verizon,37.3,1621979859522,1122,1122,4,YEP
5G-NSA-Low-Band,Verizon,37.4,1621979898045,993,993,4,YEP
5G-NSA-Low-Band,Verizon,37.5,1621979936538,883,883,4,YEP
5G-NSA-Low-Band,Verizon,37.6,1621979975021,812,811,4,YEP
5G-NSA-Low-Band,Verizon,37.7,1621980013532,692,692,4,YEP
5G-NSA-Low-Band,Verizon,37.8,1621980052024,588,588,4,YEP
5G-NSA-Low-Band,Verizon,37.9,1621980090512,525,526,4,YEP
5G-NSA-Low-Band,Verizon,38,1621980129038,378,378,4,YEP
5G-NSA-Low-Band,Verizon,38.1,1621980167516,1572,1572,4,YEP
5G-NSA-Low-Band,Verizon,38.2,1621980207288,1492,1493,4,YEP
5G-NSA-Low-Band,Verizon,38.3,1621980247081,1389,1389,4,YEP
5G-NSA-Low-Band,Verizon,38.4,1621980286870,1270,1270,4,YEP
5G-NSA-Low-Band,Verizon,38.5,1621980326640,1168,1168,4,YEP
5G-NSA-Low-Band,Verizon,38.6,1621980366409,1085,1084,4,YEP
5G-NSA-Low-Band,Verizon,38.7,1621980406194,988,987,4,YEP
5G-NSA-Low-Band,Verizon,38.8,1621980445982,867,867,4,YEP
5G-NSA-Low-Band,Verizon,38.9,1621980485749,789,789,4,YEP
5G-NSA-Low-Band,Verizon,39,1621980525538,685,684,4,YEP
5G-NSA-Low-Band,Verizon,39.1,1621980565322,579,579,4,YEP
5G-NSA-Low-Band,Verizon,39.2,1621980605101,473,473,4,YEP
5G-NSA-Low-Band,Verizon,39.3,1621980644874,400,400,4,YEP
5G-NSA-Low-Band,Verizon,39.4,1621980684674,1560,1560,4,YEP
5G-NSA-Low-Band,Verizon,39.5,1621980725734,1460,1460,4,YEP
5G-NSA-Low-Band,Verizon,39.6,1621980766795,1360,1360,4,YEP
5G-NSA-Low-Band,Verizon,39.7,1621980807855,1260,1260,4,YEP
5G-NSA-Low-Band,Verizon,39.8,1621980848915,1155,1156,4,BAD
5G-NSA-Low-Band,Verizon,39.9,1621980889971,1075,1075,4,YEP
5G-NSA-Low-Band,Verizon,0,1621980891046,69,69,4,YEP
5G-NSA-Low-Band,Verizon,0.1,1621980891215,60,60,4,YEP
5G-NSA-Low-Band,Verizon,0.2,1621980891475,80,80,4,YEP
5G-NSA-Low-Band,Verizon,0.3,1621980891855,80,81,4,YEP
5G-NSA-Low-Band,Verizon,0.4,1621980892336,270,270,4,YEP
5G-NSA-Low-Band,Verizon,0.5,1621980893106,168,169,4,YEP
5G-NSA-Low-Band,Verizon,0.6,1621980893875,340,341,4,YEP
5G-NSA-Low-Band,Verizon,0.7,1621980894916,259,260,4,YEP
5G-NSA-Low-Band,Verizon,0.8,1621980895976,178,179,4,YEP
5G-NSA-Low-Band,Verizon,0.9,1621980897055,360,361,4,YEP
5G-NSA-Low-Band,Verizon,1,1621980898416,279,280,4,YEP
5G-NSA-Low-Band,Verizon,1.1,1621980899796,159,159,4,YEP
5G-NSA-Low-Band,Verizon,1.2,1621980901155,100,101,4,YEP
5G-NSA-Low-Band,Verizon,1.3,1621980902556,100,100,4,YEP
5G-NSA-Low-Band,Verizon,1.4,1621980904056,79,80,4,YEP
5G-NSA-Low-Band,Verizon,1.5,1621980905636,119,119,4,YEP
5G-NSA-Low-Band,Verizon,1.6,1621980907355,300,301,4,YEP
5G-NSA-Low-Band,Verizon,1.7,1621980909356,59,59,4,YEP
5G-NSA-Low-Band,Verizon,1.8,1621980911215,228,228,5,YEP
5G-NSA-Low-Band,Verizon,1.9,1621980913343,336,337,5,YEP
5G-NSA-Low-Band,Verizon,2,1621980915680,235,236,5,YEP
5G-NSA-Low-Band,Verizon,2.1,1621980918016,149,150,5,YEP
5G-NSA-Low-Band,Verizon,2.2,1621980920366,356,357,5,YEP
5G-NSA-Low-Band,Verizon,2.3,1621980923023,260,260,5,YEP
5G-NSA-Low-Band,Verizon,2.4,1621980925683,161,162,5,YEP
5G-NSA-Low-Band,Verizon,2.5,1621980928345,381,381,5,YEP
5G-NSA-Low-Band,Verizon,2.6,1621980931326,276,276,5,YEP
5G-NSA-Low-Band,Verizon,2.7,1621980934302,181,181,5,YEP
5G-NSA-Low-Band,Verizon,2.8,1621980937283,69,69,5,YEP
5G-NSA-Low-Band,Verizon,2.9,1621980940252,327,327,5,YEP
5G-NSA-Low-Band,Verizon,3,1621980943579,187,188,5,YEP
5G-NSA-Low-Band,Verizon,3.1,1621980946867,91,92,5,YEP
5G-NSA-Low-Band,Verizon,3.2,1621980950159,341,341,5,YEP
5G-NSA-Low-Band,Verizon,3.3,1621980953800,225,225,5,YEP
5G-NSA-Low-Band,Verizon,3.4,1621980957425,101,101,5,YEP
5G-NSA-Low-Band,Verizon,3.5,1621980961026,325,326,5,YEP
5G-NSA-Low-Band,Verizon,3.6,1621980964952,258,258,5,YEP
5G-NSA-Low-Band,Verizon,3.7,1621980968910,131,132,5,YEP
5G-NSA-Low-Band,Verizon,3.8,1621980972842,66,66,5,YEP
5G-NSA-Low-Band,Verizon,3.9,1621980976808,68,68,5,YEP
5G-NSA-Low-Band,Verizon,4,1621980980876,321,321,5,YEP
5G-NSA-Low-Band,Verizon,4.1,1621980985297,60,60,5,YEP
5G-NSA-Low-Band,Verizon,4.2,1621980989557,278,278,5,YEP
5G-NSA-Low-Band,Verizon,4.3,1621980994135,186,186,5,YEP
5G-NSA-Low-Band,Verizon,4.4,1621980998721,97,97,5,YEP
5G-NSA-Low-Band,Verizon,4.5,1621981003318,308,308,5,YEP
5G-NSA-Low-Band,Verizon,4.6,1621981008226,172,172,5,YEP
5G-NSA-Low-Band,Verizon,4.7,1621981013098,113,113,5,YEP
5G-NSA-Low-Band,Verizon,4.8,1621981018011,316,316,5,YEP
5G-NSA-Low-Band,Verizon,4.9,1621981023227,203,204,5,YEP
5G-NSA-Low-Band,Verizon,5,1621981028431,129,130,5,YEP
5G-NSA-Low-Band,Verizon,5.1,1621981033661,331,332,5,YEP
5G-NSA-Low-Band,Verizon,5.2,1621981039193,236,236,5,YEP
5G-NSA-Low-Band,Verizon,5.3,1621981044729,145,145,5,YEP
5G-NSA-Low-Band,Verizon,5.4,1621981050274,369,369,5,YEP
5G-NSA-Low-Band,Verizon,5.5,1621981056143,253,253,5,YEP
5G-NSA-Low-Band,Verizon,5.6,1621981061996,56,56,5,YEP
5G-NSA-Low-Band,Verizon,5.7,1621981067752,60,60,4,YEP
5G-NSA-Low-Band,Verizon,5.8,1621981073612,105,104,4,YEP
5G-NSA-Low-Band,Verizon,5.9,1621981079617,180,179,4,YEP
5G-NSA-Low-Band,Verizon,6,1621981085797,80,79,4,YEP
5G-NSA-Low-Band,Verizon,6.1,1621981091977,277,276,5,YEP
5G-NSA-Low-Band,Verizon,6.2,1621981098454,179,178,5,YEP
5G-NSA-Low-Band,Verizon,6.3,1621981104932,129,129,5,YEP
5G-NSA-Low-Band,Verizon,6.4,1621981111461,317,317,5,YEP
5G-NSA-Low-Band,Verizon,6.5,1621981118278,214,214,5,YEP
5G-NSA-Low-Band,Verizon,6.6,1621981125093,126,125,5,YEP
5G-NSA-Low-Band,Verizon,6.7,1621981131918,340,340,5,YEP
5G-NSA-Low-Band,Verizon,6.8,1621981139058,249,249,5,YEP
5G-NSA-Low-Band,Verizon,6.9,1621981146207,124,125,5,YEP
5G-NSA-Low-Band,Verizon,7,1621981153332,367,367,5,YEP
5G-NSA-Low-Band,Verizon,7.1,1621981160799,256,256,5,YEP
5G-NSA-Low-Band,Verizon,7.2,1621981168255,157,158,5,YEP
5G-NSA-Low-Band,Verizon,7.3,1621981175713,384,385,5,YEP
5G-NSA-Low-Band,Verizon,7.4,1621981183498,275,275,5,YEP
5G-NSA-Low-Band,Verizon,7.5,1621981191273,198,198,5,YEP
5G-NSA-Low-Band,Verizon,7.6,1621981199071,86,87,5,YEP
5G-NSA-Low-Band,Verizon,7.7,1621981206858,74,74,5,YEP
5G-NSA-Low-Band,Verizon,7.8,1621981214732,85,86,5,YEP
5G-NSA-Low-Band,Verizon,7.9,1621981222718,94,94,5,YEP
5G-NSA-Low-Band,Verizon,8,1621981230812,320,319,5,YEP
5G-NSA-Low-Band,Verizon,8.1,1621981239232,202,201,5,YEP
5G-NSA-Low-Band,Verizon,8.2,1621981247634,139,138,5,YEP
5G-NSA-Low-Band,Verizon,8.3,1621981256073,349,348,5,YEP
5G-NSA-Low-Band,Verizon,8.4,1621981264822,94,93,5,YEP
5G-NSA-Low-Band,Verizon,8.5,1621981273415,250,250,4,YEP
5G-NSA-Low-Band,Verizon,8.6,1621981282265,370,370,4,YEP
5G-NSA-Low-Band,Verizon,8.7,1621981291335,250,250,4,YEP
5G-NSA-Low-Band,Verizon,8.8,1621981300386,160,159,4,YEP
5G-NSA-Low-Band,Verizon,8.9,1621981309445,69,69,5,YEP
5G-NSA-Low-Band,Verizon,9,1621981318514,293,293,5,YEP
5G-NSA-Low-Band,Verizon,9.1,1621981327907,181,181,5,YEP
5G-NSA-Low-Band,Verizon,9.2,1621981337288,66,66,5,YEP
5G-NSA-Low-Band,Verizon,9.3,1621981346654,309,309,5,YEP
5G-NSA-Low-Band,Verizon,9.4,1621981356363,206,206,5,YEP
5G-NSA-Low-Band,Verizon,9.5,1621981366069,79,80,5,YEP
5G-NSA-Low-Band,Verizon,9.6,1621981375749,327,328,5,YEP
5G-NSA-Low-Band,Verizon,9.7,1621981385777,225,226,5,YEP
5G-NSA-Low-Band,Verizon,9.8,1621981395803,113,114,5,YEP
5G-NSA-Low-Band,Verizon,9.9,1621981405817,343,343,5,YEP
5G-NSA-Low-Band,Verizon,10,1621981416160,246,247,5,YEP
5G-NSA-Low-Band,Verizon,10.1,1621981426507,131,132,5,YEP
5G-NSA-Low-Band,Verizon,10.2,1621981436839,724,724,4,YEP
5G-NSA-Low-Band,Verizon,10.3,1621981447863,148,148,5,YEP
5G-NSA-Low-Band,Verizon,10.4,1621981458411,939,939,4,YEP
5G-NSA-Low-Band,Verizon,10.5,1621981469850,1020,1020,4,YEP
5G-NSA-Low-Band,Verizon,10.6,1621981481470,887,886,4,YEP
5G-NSA-Low-Band,Verizon,10.7,1621981493056,853,854,4,YEP
5G-NSA-Low-Band,Verizon,10.8,1621981504710,683,682,4,YEP
5G-NSA-Low-Band,Verizon,10.9,1621981516293,341,340,5,YEP
5G-NSA-Low-Band,Verizon,11,1621981527634,796,795,4,YEP
5G-NSA-Low-Band,Verizon,11.1,1621981539530,428,427,4,YEP
5G-NSA-Low-Band,Verizon,11.2,1621981551158,185,185,5,YEP
5G-NSA-Low-Band,Verizon,11.3,1621981562643,355,354,4,YEP
5G-NSA-Low-Band,Verizon,11.4,1621981574398,250,249,5,YEP
5G-NSA-Low-Band,Verizon,11.5,1621981586148,1169,1169,4,YEP
5G-NSA-Low-Band,Verizon,11.6,1621981598917,1216,1215,4,YEP
5G-NSA-Low-Band,Verizon,11.7,1621981611832,1121,1121,4,YEP
5G-NSA-Low-Band,Verizon,11.8,1621981624753,964,964,4,YEP
5G-NSA-Low-Band,Verizon,11.9,1621981637617,899,899,4,YEP
5G-NSA-Low-Band,Verizon,12,1621981650517,825,824,4,YEP
5G-NSA-Low-Band,Verizon,12.1,1621981663441,688,688,4,YEP
5G-NSA-Low-Band,Verizon,12.2,1621981676329,609,609,4,YEP
5G-NSA-Low-Band,Verizon,12.3,1621981689238,521,521,4,YEP
5G-NSA-Low-Band,Verizon,12.4,1621981702159,358,358,4,YEP
5G-NSA-Low-Band,Verizon,12.5,1621981715017,321,321,4,YEP
5G-NSA-Low-Band,Verizon,12.6,1621981727938,1471,1471,4,YEP
5G-NSA-Low-Band,Verizon,12.7,1621981742109,1369,1369,4,YEP
5G-NSA-Low-Band,Verizon,12.8,1621981756278,84,84,5,YEP
5G-NSA-Low-Band,Verizon,12.9,1621981769262,1133,1133,4,YEP
5G-NSA-Low-Band,Verizon,13,1621981783395,85,85,5,YEP
5G-NSA-Low-Band,Verizon,13.1,1621981796580,695,695,4,YEP
5G-NSA-Low-Band,Verizon,13.2,1621981810475,843,843,4,YEP
5G-NSA-Low-Band,Verizon,13.3,1621981824618,803,803,4,YEP
5G-NSA-Low-Band,Verizon,13.4,1621981838821,668,668,4,YEP
5G-NSA-Low-Band,Verizon,13.5,1621981852989,599,600,4,YEP
5G-NSA-Low-Band,Verizon,13.6,1621981867189,468,468,4,YEP
5G-NSA-Low-Band,Verizon,13.7,1621981881357,399,400,4,YEP
5G-NSA-Low-Band,Verizon,13.8,1621981895557,1534,1535,4,YEP
5G-NSA-Low-Band,Verizon,13.9,1621981910992,1457,1457,4,YEP
5G-NSA-Low-Band,Verizon,14,1621981926449,1368,1369,4,YEP
5G-NSA-Low-Band,Verizon,14.1,1621981941918,1250,1251,4,YEP
5G-NSA-Low-Band,Verizon,14.2,1621981957369,1179,1180,4,YEP
5G-NSA-Low-Band,Verizon,14.3,1621981972849,1055,1055,4,YEP
5G-NSA-Low-Band,Verizon,14.4,1621981988304,944,945,4,YEP
5G-NSA-Low-Band,Verizon,14.5,1621982003749,891,891,4,YEP
5G-NSA-Low-Band,Verizon,14.6,1621982019240,734,734,4,YEP
5G-NSA-Low-Band,Verizon,14.7,1621982034674,674,675,4,YEP
5G-NSA-Low-Band,Verizon,14.8,1621982050149,559,560,4,YEP
5G-NSA-Low-Band,Verizon,14.9,1621982065609,440,440,4,YEP
5G-NSA-Low-Band,Verizon,15,1621982081049,364,365,4,YEP
5G-NSA-Low-Band,Verizon,15.1,1621982096514,1559,1560,4,YEP
5G-NSA-Low-Band,Verizon,15.2,1621982113274,1410,1411,4,YEP
5G-NSA-Low-Band,Verizon,15.3,1621982129985,1352,1353,4,YEP
5G-NSA-Low-Band,Verizon,15.4,1621982146738,1242,1242,4,YEP
5G-NSA-Low-Band,Verizon,15.5,1621982163480,1124,1125,4,YEP
5G-NSA-Low-Band,Verizon,15.6,1621982180205,1043,1044,4,YEP
5G-NSA-Low-Band,Verizon,15.7,1621982196949,950,951,4,YEP
5G-NSA-Low-Band,Verizon,15.8,1621982213700,861,861,4,YEP
5G-NSA-Low-Band,Verizon,15.9,1621982230461,728,728,4,YEP
5G-NSA-Low-Band,Verizon,16,1621982247189,620,620,4,YEP
5G-NSA-Low-Band,Verizon,16.1,1621982263909,545,546,4,YEP
5G-NSA-Low-Band,Verizon,16.2,1621982280655,466,467,4,YEP
5G-NSA-Low-Band,Verizon,16.3,1621982297422,1607,1607,4,YEP
5G-NSA-Low-Band,Verizon,16.4,1621982315429,1520,1520,4,YEP
