start,end,seconds,bytes,bits_per_second,retransmits,omitted,interval,type,rtt,snd_cwnd,throughput,protocol,direction,throughput_rolled3,time_since_start,run,month,server location,jitter_ms,lost_packets,packets,lost_percent,sender
19.003915,20.000712,0.9967970252037048,236458976,1897750254.2339747,,False,19,tcp8,,,1897.750254233974,TCP,downlink,1855.6181913043106,18.995728,60262,jan,east,,,,,False
27.000835,28.000234000000003,0.9993990063667296,59977312,480107037.2726892,,False,27,tcp1d,,,480.1070372726892,TCP,downlink,496.81424443619767,26.992804000000003,60263,jan,east,,,,,False
1.0074299999999998,2.003706,0.9962760210037231,11225408,90138939.51750988,,False,1,tcp1d,,,90.13893951750988,TCP,downlink,57.258331038813544,0.996276,60263,jan,east,,,,,False
2.003706,3.001177,0.9974709749221802,38255168,306817292.6273634,,False,2,tcp1d,,,306.8172926273634,TCP,downlink,140.44465156833016,1.993747,60263,jan,east,,,,,False
3.001177,4.001437,1.0002599954605105,64913440,519172537.4970292,,False,3,tcp1d,,,519.1725374970292,TCP,downlink,305.3762565473008,2.9940070000000003,60263,jan,east,,,,,False
4.001437,5.0043809999999995,1.0029439926147459,64961792,518168850.7302586,,False,4,tcp1d,,,518.1688507302587,TCP,downlink,448.05289361821707,3.996951,60263,jan,east,,,,,False
5.0043809999999995,6.0010699999999995,0.9966890215873718,63183296,507145515.8550573,,False,5,tcp1d,,,507.1455158550573,TCP,downlink,514.8289680274484,4.99364,60263,jan,east,,,,,False
6.0010699999999995,7.000959,0.9998890161514282,64079040,512689220.22278166,,False,6,tcp1d,,,512.6892202227816,TCP,downlink,512.6678622693659,5.9935290000000006,60263,jan,east,,,,,False
7.000959,8.001071000000001,1.0001120567321775,59104512,472783117.46882766,,False,7,tcp1d,,,472.78311746882764,TCP,downlink,497.5392845155555,6.993641,60263,jan,east,,,,,False
8.001071000000001,9.002175999999999,1.0011049509048462,63979264,511269184.651799,,False,8,tcp1d,,,511.2691846517991,TCP,downlink,498.9138407811361,7.994746000000001,60263,jan,east,,,,,False
9.002175999999999,10.004164,1.0019880533218384,54756384,437181931.0098082,,False,9,tcp1d,,,437.1819310098082,TCP,downlink,473.7447443768117,8.996734,60263,jan,east,,,,,False
10.004164,11.000116,0.995952010154724,63800512,512478604.18566465,,False,10,tcp1d,,,512.4786041856647,TCP,downlink,486.9765732824241,9.992686,60263,jan,east,,,,,False
11.000116,12.002956,1.0028400421142578,63632192,507615885.50729305,,False,11,tcp1d,,,507.6158855072931,TCP,downlink,485.7588069009221,10.995526,60263,jan,east,,,,,False
12.002956,13.010776,1.0078200101852417,63058720,500555411.583142,,False,12,tcp1d,,,500.555411583142,TCP,downlink,506.8833004253666,12.003346,60263,jan,east,,,,,False
13.010776,14.004418,0.9936419725418092,63813120,513771533.5173401,,False,13,tcp1d,,,513.7715335173401,TCP,downlink,507.3142768692583,12.996988,60263,jan,east,,,,,False
15.003732999999999,16.003817,1.0000840425491333,64042336,512295633.3690618,,False,15,tcp1d,,,512.2956333690619,TCP,downlink,512.6864898739228,14.996387,60263,jan,east,,,,,False
16.003817,17.001706,0.99788898229599,63630816,510123407.54455656,,False,16,tcp1d,,,510.1234075445565,TCP,downlink,511.47044788299485,15.994276,60263,jan,east,,,,,False
17.001706,18.002589,1.0008829832077026,65009280,519615428.3023458,,False,17,tcp1d,,,519.6154283023458,TCP,downlink,514.0114897386546,16.995159,60263,jan,east,,,,,False
18.002589,19.000508,0.9979190230369568,63186560,506546591.7882193,,False,18,tcp1d,,,506.54659178821936,TCP,downlink,512.0951425450404,17.993078,60263,jan,east,,,,,False
19.000508,20.000501999999997,0.9999939799308776,63553056,508427508.7687465,,False,19,tcp1d,,,508.42750876874646,TCP,downlink,511.5298429531038,18.993072,60263,jan,east,,,,,False
20.000501999999997,21.001258,1.0007560253143308,63832736,510276106.3463039,,False,20,tcp1d,,,510.2761063463039,TCP,downlink,508.4167356344233,19.993828,60263,jan,east,,,,,False
21.001258,22.001469,1.0002110004425049,62811136,502383084.9467693,,False,21,tcp1d,,,502.38308494676926,TCP,downlink,507.0289000206066,20.994039,60263,jan,east,,,,,False
22.001469,23.002132,1.0006630420684814,63279840,505903284.8395685,,False,22,tcp1d,,,505.9032848395684,TCP,downlink,506.18749204421385,21.994702,60263,jan,east,,,,,False
23.002132,24.007535,1.0054030418395996,62671424,498677019.2008112,,False,23,tcp1d,,,498.6770192008112,TCP,downlink,502.3211296623829,23.000104999999998,60263,jan,east,,,,,False
24.007535,25.003801,0.9962660074234008,64323648,516517857.8468812,,False,24,tcp1d,,,516.5178578468812,TCP,downlink,507.0327206290869,23.996371,60263,jan,east,,,,,False
25.003801,26.009392000000002,1.0055910348892212,62930432,500644336.05005324,,False,25,tcp1d,,,500.6443360500532,TCP,downlink,505.2797376992485,25.001962,60263,jan,east,,,,,False
26.009392000000002,27.000835,0.9914429783821106,63166240,509691359.9858504,,False,26,tcp1d,,,509.6913599858504,TCP,downlink,508.9511846275949,25.993405000000006,60263,jan,east,,,,,False
14.004418,15.003732999999999,0.9993150234222412,63955200,511992302.7353665,,False,14,tcp1d,,,511.9923027353666,TCP,downlink,508.77308261194963,13.996303,60263,jan,east,,,,,False
28.000234000000003,29.000684999999997,1.0004509687423706,63894016,510921718.2752596,,False,28,tcp1d,,,510.9217182752595,TCP,downlink,500.2400385112664,27.993254999999998,60263,jan,east,,,,,False
29.000684999999997,30.01486,1.0141750574111938,62279936,491275627.77161705,,False,29,tcp1d,,,491.27562777161705,TCP,downlink,494.101461106522,29.007430000000006,60263,jan,east,,,,,False
0.0,1.0074299999999998,1.0074299573898315,3069856,24377722.560117196,,False,0,tcp1d,,,24.377722560117192,TCP,downlink,24.377722560117192,0.0,60263,jan,east,,,,,False
0.0,1.00109,1.0010900497436523,34979648,279532479.6921691,,False,0,tcp8,,,279.5324796921691,TCP,downlink,279.5324796921691,0.0,60265,jan,east,,,,,False
2.000048,3.0015240000000003,1.0014760494232178,237294624,1895559053.1529183,,False,2,tcp8,,,1895.5590531529183,TCP,downlink,1259.0269397126851,2.0004340000000003,60265,jan,east,,,,,False
29.001858000000002,30.004762,1.0029040575027466,237535072,1894778031.6411726,,False,29,tcp8,,,1894.778031641173,TCP,downlink,1871.691918242587,29.003671999999998,60265,jan,east,,,,,False
28.00103,29.001858000000002,1.0008280277252195,235280608,1880687602.5226343,,False,28,tcp8,,,1880.6876025226345,TCP,downlink,1842.5343631010935,28.000768,60265,jan,east,,,,,False
27.001257,28.00103,0.9997730255126952,229899072,1839610120.5639555,,False,27,tcp8,,,1839.6101205639554,TCP,downlink,1848.2270845803805,26.99994,60265,jan,east,,,,,False
26.000705,27.001257,1.0005520582199097,226037888,1807305366.2166927,,False,26,tcp8,,,1807.305366216693,TCP,downlink,1862.1159082010747,26.000167,60265,jan,east,,,,,False
25.001461,26.000705,0.9992439746856691,237041376,1897765766.960493,,False,25,tcp8,,,1897.7657669604928,TCP,downlink,1888.6149752001086,24.999615,60265,jan,east,,,,,False
24.002509,25.001461,0.9989519715309144,234913120,1881276591.426039,,False,24,tcp8,,,1881.2765914260392,TCP,downlink,1880.9182464285047,24.000370999999998,60265,jan,east,,,,,False
23.001602,24.002509,1.0009069442749023,236064224,1886802567.2137945,,False,23,tcp8,,,1886.8025672137946,TCP,downlink,1884.3673396608801,23.001419,60265,jan,east,,,,,False
22.001032000000002,23.001602,1.0005700588226318,234468032,1874675580.6456804,,False,22,tcp8,,,1874.6755806456806,TCP,downlink,1883.855315742164,22.000512,60265,jan,east,,,,,False
21.000462,22.001032000000002,1.0005700588226318,236587776,1891623871.1231651,,False,21,tcp8,,,1891.6238711231654,TCP,downlink,1895.872284284772,20.999942,60265,jan,east,,,,,False
20.001522,21.000462,0.9989399909973145,235408512,1885266495.4576464,,False,20,tcp8,,,1885.266495457647,TCP,downlink,1901.1771334538028,19.999372,60265,jan,east,,,,,False
19.000555,20.001522,1.000967025756836,239071776,1910726486.273505,,False,19,tcp8,,,1910.7264862735046,TCP,downlink,1902.0990457054652,19.000432,60265,jan,east,,,,,False
18.001949,19.000555,0.998606026172638,238109920,1907538418.6302578,,False,18,tcp8,,,1907.5384186302579,TCP,downlink,1905.3670512080325,17.999465,60265,jan,east,,,,,False
10.000084,11.000461,1.0003770589828491,238708544,1908948565.7954695,,False,10,tcp8,,,1908.9485657954694,TCP,downlink,1900.805182402505,9.999371,60265,jan,east,,,,,False
16.005361999999998,17.003738000000002,0.9983760118484496,239676448,1920530502.7812078,,False,16,tcp8,,,1920.5305027812078,TCP,downlink,1755.5452482897265,16.002648,60265,jan,east,,,,,False
17.003738000000002,18.001949,0.9982110261917114,235581824,1888032232.212633,,False,17,tcp8,,,1888.0322322126328,TCP,downlink,1904.5963156644586,17.000859000000002,60265,jan,east,,,,,False
9.002278,10.000084,0.9978060126304626,237468608,1903926053.7143824,,False,9,tcp8,,,1903.9260537143825,TCP,downlink,1893.8422608460874,8.998994,60265,jan,east,,,,,False
8.004152000000001,9.002278,0.9981259703636168,235749984,1889540927.6976645,,False,8,tcp8,,,1889.5409276976645,TCP,downlink,1890.2415593546841,8.001188,60265,jan,east,,,,,False
7.000966,8.004152000000001,1.0031859874725342,236759392,1888059801.1262164,,False,7,tcp8,,,1888.0598011262164,TCP,downlink,1888.5297773249808,7.003062000000001,60265,jan,east,,,,,False
6.000103,7.000966,1.0008629560470579,236844704,1893123949.2401726,,False,6,tcp8,,,1893.1239492401728,TCP,downlink,1890.3985569404806,5.999876,60265,jan,east,,,,,False
5.003113,6.000103,0.9969900250434875,234841696,1884405581.608554,,False,5,tcp8,,,1884.405581608554,TCP,downlink,1893.1724260386172,4.9990130000000015,60265,jan,east,,,,,False
1.00109,2.000048,0.9989579916000366,200040000,1601989286.2929685,,False,1,tcp8,,,1601.9892862929685,TCP,downlink,940.7608829925688,0.998958,60265,jan,east,,,,,False
3.0015240000000003,4.000928,0.9994040131568908,237539040,1901445556.5345829,,False,3,tcp8,,,1901.4455565345831,TCP,downlink,1799.6646319934896,2.999838,60265,jan,east,,,,,False
11.000461,12.004825,1.004364013671875,239090176,1904410534.3910546,,False,11,tcp8,,,1904.4105343910544,TCP,downlink,1905.7617179669687,11.003735,60265,jan,east,,,,,False
12.004825,13.000127,0.9953020215034484,238148512,1914180876.5967612,,False,12,tcp8,,,1914.1808765967614,TCP,downlink,1909.1799922610955,11.999037,60265,jan,east,,,,,False
4.000928,5.003113,1.0021849870681765,237225472,1893666139.9727163,,False,4,tcp8,,,1893.6661399727163,TCP,downlink,1896.8902498867392,4.002023,60265,jan,east,,,,,False
13.000127,14.002112,1.00198495388031,211861440,1691533903.215137,,False,13,tcp8,,,1691.5339032151373,TCP,downlink,1836.7084380676508,13.001022,60265,jan,east,,,,,False
14.002112,15.001019,0.9989070296287536,179913024,1440879030.0884366,,False,14,tcp8,,,1440.8790300884368,TCP,downlink,1682.197936633445,13.999929000000002,60265,jan,east,,,,,False
15.001019,16.005361999999998,1.004343032836914,239187584,1905226211.9995363,,False,15,tcp8,,,1905.2262119995364,TCP,downlink,1679.2130484343695,15.004272,60265,jan,east,,,,,False
14.003897,15.000456,0.9965590238571168,67371520,540833153.9801259,,False,14,tcp1d,,,540.8331539801259,TCP,downlink,540.5024280990484,13.997755999999999,60266,jan,east,,,,,False
13.002516,14.003897,1.0013810396194458,68419424,546600515.0327302,,False,13,tcp1d,,,546.6005150327303,TCP,downlink,529.9024676511348,13.001197,60266,jan,east,,,,,False
12.006217,13.002516,0.9962990283966064,66512128,534073615.2842889,,False,12,tcp1d,,,534.0736152842887,TCP,downlink,525.0781682291712,11.999816,60266,jan,east,,,,,False
11.003955,12.006217,1.0022619962692259,63773088,509033272.63638455,,False,11,tcp1d,,,509.0332726363845,TCP,downlink,520.485473000726,11.003517,60266,jan,east,,,,,False
8.00362,9.005081,1.0014610290527344,67975808,543013106.0760074,,False,8,tcp1d,,,543.0131060760074,TCP,downlink,543.8958713902362,8.002381,60266,jan,east,,,,,False
9.005081,10.012941,1.0078599452972412,65548128,520295529.59895307,,False,9,tcp1d,,,520.2955295989531,TCP,downlink,535.0086184703374,9.010241,60266,jan,east,,,,,False
15.000456,16.003538,1.003082036972046,67500992,538348725.3246955,,False,15,tcp1d,,,538.3487253246955,TCP,downlink,541.927464779184,15.000838000000002,60266,jan,east,,,,,False
7.0002070000000005,8.00362,1.0034129619598389,67945760,541717219.7360512,,False,7,tcp1d,,,541.7172197360512,TCP,downlink,543.2690404172189,7.000920000000002,60266,jan,east,,,,,False
6.005303,7.0002070000000005,0.9949039816856384,68021248,546957288.3586494,,False,6,tcp1d,,,546.9572883586493,TCP,downlink,544.5072679971954,5.9975070000000015,60266,jan,east,,,,,False
5.001685,6.005303,1.0036180019378662,67886304,541132613.1569555,,False,5,tcp1d,,,541.1326131569555,TCP,downlink,543.0701569712223,5.0026030000000015,60266,jan,east,,,,,False
1.0027,2.002491,0.9997910261154176,25914208,207356996.19699064,,False,1,tcp1d,,,207.35699619699062,TCP,downlink,132.00266366722306,0.999791,60266,jan,east,,,,,False
10.012941,11.003955,0.991014003753662,65918240,532127616.7668396,,False,10,tcp1d,,,532.1276167668395,TCP,downlink,531.8120841472669,10.001255,60266,jan,east,,,,,False
16.003538,17.004828,1.001289963722229,67242336,537245660.5879166,,False,16,tcp1d,,,537.2456605879166,TCP,downlink,538.809179964246,16.002128000000006,60266,jan,east,,,,,False
19.00019,20.004097,1.0039069652557373,68019936,542041749.7166978,,False,19,tcp1d,,,542.0417497166978,TCP,downlink,538.785276122644,19.001397,60266,jan,east,,,,,False
18.002451999999998,19.00019,0.997738003730774,67395712,540388051.7570087,,False,18,tcp1d,,,540.3880517570086,TCP,downlink,537.1865797463835,17.997490000000006,60266,jan,east,,,,,False
20.004097,21.000097,0.9959999918937684,61455456,493618124.49938035,,False,20,tcp1d,,,493.6181244993803,TCP,downlink,525.3493086576958,19.997397000000007,60266,jan,east,,,,,False
21.000097,22.000803,1.0007059574127195,66452832,531247617.80622,,False,21,tcp1d,,,531.24761780622,TCP,downlink,522.3024973407664,20.998103,60266,jan,east,,,,,False
22.000803,23.005454999999998,1.0046520233154297,68975584,549249550.2860799,,False,22,tcp1d,,,549.2495502860799,TCP,downlink,524.7050975305606,22.002755,60266,jan,east,,,,,False
24.001534,25.003448000000002,1.0019140243530271,68589952,547671359.6801167,,False,24,tcp1d,,,547.6713596801167,TCP,downlink,543.0230909940743,24.000748,60266,jan,east,,,,,False
25.003448000000002,26.001936999999998,0.9984890222549438,67207872,538476602.1621004,,False,25,tcp1d,,,538.4766021621003,TCP,downlink,539.4321082860812,24.999237,60266,jan,east,,,,,False
26.001936999999998,27.004126,1.002189040184021,67270176,536985924.2335991,,False,26,tcp1d,,,536.9859242335989,TCP,downlink,541.0446286919391,26.001426,60266,jan,east,,,,,False
27.004126,28.002837,0.9987109899520874,66841920,535425528.8866438,,False,27,tcp1d,,,535.4255288866439,TCP,downlink,536.9626850941148,27.000137,60266,jan,east,,,,,False
28.002837,29.002549,0.9997119903564452,67927680,543577995.7047871,,False,28,tcp1d,,,543.5779957047871,TCP,downlink,538.6631496083438,27.999848999999998,60266,jan,east,,,,,False
29.002549,30.000393,0.9978439807891846,51029472,409117841.9266813,,False,29,tcp1d,,,409.1178419266813,TCP,downlink,496.040455506038,28.997692999999998,60266,jan,east,,,,,False
4.005647,5.001685,0.996038019657135,67908864,545431902.4759811,,False,4,tcp1d,,,545.4319024759812,TCP,downlink,531.6314888605181,3.998985,60266,jan,east,,,,,False
2.002491,3.0000400000000003,0.9975489974021912,63196800,506816608.82484233,,False,2,tcp1d,,,506.8166088248423,TCP,downlink,256.9406453864295,1.99734,60266,jan,east,,,,,False
17.004828,18.002451999999998,0.9976239800453186,66582176,533926026.8942244,,False,17,tcp1d,,,533.9260268942244,TCP,downlink,536.5068042689456,16.999751999999997,60266,jan,east,,,,,False
23.005454999999998,24.001534,0.9960790276527404,66257728,532148363.0160253,,False,23,tcp1d,,,532.1483630160252,TCP,downlink,537.5485103694419,22.998834,60266,jan,east,,,,,False
0.0,1.0027,1.0026999711990356,7100160,56648331.13745543,,False,0,tcp1d,,,56.648331137455436,TCP,downlink,56.648331137455436,0.0,60266,jan,east,,,,,False
3.0000400000000003,4.005647,1.005607008934021,68211072,542645955.2807306,,False,3,tcp1d,,,542.6459552807306,TCP,downlink,418.9398534341879,3.0029470000000003,60266,jan,east,,,,,False
27.001445,28.002862,1.00141704082489,171057792,1366525912.9930186,,False,27,tcp1c,,,1366.525912993019,TCP,downlink,1344.04719179488,27.002215999999997,60267,jan,east,,,,,False
26.000224,27.001445,1.001220941543579,158667936,1267795583.703091,,False,26,tcp1c,,,1267.7955837030904,TCP,downlink,1350.1818619037385,26.000799,60267,jan,east,,,,,False
25.00121,26.000224,0.9990140199661256,174555232,1397820078.6885355,,False,25,tcp1c,,,1397.8200786885354,TCP,downlink,1341.96069483656,24.999578000000003,60267,jan,east,,,,,False
23.003909,24.003795,0.9998859763145448,155373792,1243132082.5015545,,False,23,tcp1c,,,1243.1320825015546,TCP,downlink,1346.6804975132218,23.003149,60267,jan,east,,,,,False
22.00114,23.003909,1.0027689933776855,176037184,1404408673.6830075,,False,22,tcp1c,,,1404.4086736830075,TCP,downlink,1402.8528912331199,22.003263,60267,jan,east,,,,,False
21.000120000000003,22.00114,1.0010199546813965,174240128,1392500736.3551064,,False,21,tcp1c,,,1392.5007363551065,TCP,downlink,1406.3989156770895,21.000494,60267,jan,east,,,,,False
20.002471,21.000120000000003,0.9976490139961244,176041312,1411649263.6612492,,False,20,tcp1c,,,1411.649263661249,TCP,downlink,1418.811560640836,19.999474000000006,60267,jan,east,,,,,False
19.000954999999998,20.002471,1.0015159845352173,177148992,1415046747.014916,,False,19,tcp1c,,,1415.046747014916,TCP,downlink,1426.5198410740509,19.001825,60267,jan,east,,,,,False
18.000729999999997,19.000954999999998,1.0002249479293823,178757536,1429738671.2463453,,False,18,tcp1c,,,1429.7386712463451,TCP,downlink,1431.9345161475696,18.000308999999998,60267,jan,east,,,,,False
17.000348000000002,18.000729999999997,1.0003819465637207,179415264,1434774104.9608948,,False,17,tcp1c,,,1434.7741049608949,TCP,downlink,1415.640480542308,17.000084,60267,jan,east,,,,,False
16.002046,17.000348000000002,0.9983019828796388,178607552,1431290772.235471,,False,16,tcp1c,,,1431.290772235471,TCP,downlink,1404.718485635387,15.999702,60267,jan,east,,,,,False
15.00019,16.002046,1.001855969429016,172927424,1380856564.4305606,,False,15,tcp1c,,,1380.8565644305606,TCP,downlink,1390.2199424963126,15.0014,60267,jan,east,,,,,False
14.003642000000001,15.00019,0.9965479969978333,174646048,1402008120.2401311,,False,14,tcp1c,,,1402.0081202401311,TCP,downlink,1392.1257695125635,13.999544,60267,jan,east,,,,,False
13.002369,14.003642000000001,1.0012730360031128,173695232,1387795142.8182473,,False,13,tcp1c,,,1387.7951428182473,TCP,downlink,1386.9719336583594,13.002996,60267,jan,east,,,,,False
12.000492,13.002369,1.001876950263977,173647072,1386574045.479314,,False,12,tcp1c,,,1386.5740454793136,TCP,downlink,1385.8580480583814,12.001723,60267,jan,east,,,,,False
11.000191000000001,12.000492,1.0003010034561155,173370496,1386546612.6775186,,False,11,tcp1c,,,1386.5466126775186,TCP,downlink,1392.2281075597693,10.999846000000002,60267,jan,east,,,,,False
10.002067,11.000191000000001,0.9981240034103394,172732032,1384453486.0183141,,False,10,tcp1c,,,1384.4534860183142,TCP,downlink,1396.666652601648,9.999545,60267,jan,east,,,,,False
9.002941,10.002067,0.9991260170936584,175556960,1405684223.9834757,,False,9,tcp1c,,,1405.6842239834757,TCP,downlink,1399.630773090967,9.001421,60267,jan,east,,,,,False
8.004944,9.002941,0.997996985912323,174632288,1399862247.8031569,,False,8,tcp1c,,,1399.8622478031568,TCP,downlink,1352.386177239879,8.002295,60267,jan,east,,,,,False
7.000108999999999,8.004944,1.00483500957489,175010336,1393345847.4862704,,False,7,tcp1c,,,1393.3458474862705,TCP,downlink,1266.741445081133,7.0042979999999995,60267,jan,east,,,,,False
6.003946,7.000108999999999,0.996163010597229,157387584,1263950436.4302106,,False,6,tcp1c,,,1263.9504364302106,TCP,downlink,1271.412778143183,5.9994629999999995,60267,jan,east,,,,,False
5.000808999999999,6.003946,1.0031369924545288,143314176,1142928051.326918,,False,5,tcp1c,,,1142.9280513269182,TCP,downlink,1092.7690841239637,5.0033,60267,jan,east,,,,,False
4.000573,5.000808999999999,1.0002360343933103,175961504,1407359846.672421,,False,4,tcp1c,,,1407.3598466724206,TCP,downlink,794.0561006525796,4.0001630000000015,60267,jan,east,,,,,False
3.002682,4.000573,0.9978910088539124,90810496,728019354.3725523,,False,3,tcp1c,,,728.0193543725521,TCP,downlink,348.9307832560158,2.999927,60267,jan,east,,,,,False
2.004547,3.002682,0.998134970664978,30791104,246789100.912766,,False,2,tcp1c,,,246.789100912766,TCP,downlink,113.48619020643032,2.002036,60267,jan,east,,,,,False
1.000646,2.004547,1.0039010047912598,9033088,71983894.48272933,,False,1,tcp1c,,,71.98389448272933,TCP,downlink,46.8347348532625,1.0039010000000002,60267,jan,east,,,,,False
0.0,1.000646,1.0006459951400757,2712448,21685575.22379568,,False,0,tcp1c,,,21.68557522379568,TCP,downlink,21.68557522379568,0.0,60267,jan,east,,,,,False
28.002862,29.001271999999997,0.9984099864959716,175461664,1405928757.7104616,,False,28,tcp1c,,,1405.9287577104615,TCP,downlink,1346.7500848021891,28.000626,60267,jan,east,,,,,False
29.001271999999997,30.003383000000003,1.0021109580993652,170280000,1359370425.9892206,,False,29,tcp1c,,,1359.3704259892204,TCP,downlink,1377.2750322308987,29.002737000000003,60267,jan,east,,,,,False
24.003795,25.00121,0.997415006160736,172668736,1384929923.3195937,,False,24,tcp1c,,,1384.9299233195934,TCP,downlink,1344.1568931680506,24.000564,60267,jan,east,,,,,False
21.00229,22.000907,0.9986169934272766,168057760,1346324055.017104,,False,21,tcp1c,,,1346.3240550171042,TCP,downlink,1360.0861817221264,20.993843,60268,jan,east,,,,,False
3.006886,4.0098,1.0029139518737793,171428256,1367441389.6004903,,False,3,tcp1c,,,1367.4413896004905,TCP,downlink,1367.9303901854394,3.002736,60268,jan,east,,,,,False
