timestamp,latitude,longitude,locationAccuracy,movingSpeed,movingSpeedAccuracyMPS,compassDirection,compassAccuracy,nrStatus,mCid,towerid,rsrp,nr_ssRsrp,nr_ssSinr,rsrp_avg,nr_ssRsrp_avg,nr_ssSinr_avg,mobileRx,mobileTx,currentNow,voltageNow,num_mcids,nrStatus_array
2021-01-13 18:30:53,44.97379908571429,-93.22243272857143,4.468428571428572,0.015343376214285711,0.080622576,50,0.0,NOT_RESTRICTED,49128028,491280,,,,,,,62404501645,9994110,-1021.7142857142857,3855000.0,1,['NOT_RESTRICTED']
2021-01-13 18:30:54,44.9737991,-93.2224327,4.431399999999999,0.011086643400000002,0.080622576,49,0.0,CONNECTED,49128028,491280,-88.0,-88.0,17.0,-90.4,-90.4,15.2,62404501645,9994110,-1249.3,3855000.0,1,['CONNECTED']
2021-01-13 18:30:55,44.9737991,-93.2224327,4.3482,0.005284590800000001,0.10265774720000002,48,0.0,CONNECTED,49128028,491280,-90.0,-90.0,18.0,-94.2,-94.2,13.1,62404501645,9994170,-1136.2,3855000.0,1,['CONNECTED']
2021-01-13 18:30:56,44.9737991,-93.2224327,4.5369,0.0016873953900000006,0.10816654,47,0.0,CONNECTED,49128028,491280,-90.0,-90.0,18.0,-90.0,-90.0,18.0,62448442797,10093404,-1748.8,3754800.0,1,['CONNECTED']
2021-01-13 18:30:57,44.97379966,-93.22243229999998,4.564,0.028682866020000003,0.09045191280000002,31,0.0,CONNECTED,49128028,491280,-90.0,-90.0,18.0,-90.0,-90.0,17.1,62502454521,10142232,-1948.9,3688000.0,1,['CONNECTED']
2021-01-13 18:30:58,44.97379989000001,-93.22243211,4.6298,0.0291471709,0.10595221160000001,28,0.0,CONNECTED,49128028,491280,-90.0,-90.0,15.0,-90.6,-90.6,15.0,62534837942,10188713,-1845.4,3688000.0,1,['CONNECTED']
2021-01-13 18:30:59,44.97379998999999,-93.22243155999999,4.7441,0.035131309900000005,1.0758631539999999,57,0.0,CONNECTED,49128028,491280,-92.0,-92.0,17.0,-92.0,-92.0,15.6,62599848182,10255041,-1937.6,3688000.0,1,['CONNECTED']
2021-01-13 18:31:00,44.97380036,-93.22243582000002,4.850500000000001,0.18456332520000002,0.3904303879999999,257,0.0,CONNECTED,49128028,491280,-92.0,-92.0,17.0,-92.6,-92.6,16.1,62701555446,10346405,-1955.2,3688000.0,1,['CONNECTED']
2021-01-13 18:31:01,44.97380175000001,-93.22244061999997,4.9834000000000005,0.30546878299999997,0.167611474,288,0.0,CONNECTED,49128028,491280,-94.0,-94.0,14.0,-94.9,-94.9,12.8,62818003330,10459745,-2216.5,3688000.0,1,['CONNECTED']
2021-01-13 18:31:02,44.97380235000001,-93.22244272000003,5.429900000000001,0.25132100700000004,0.15264338,290,0.0,CONNECTED,49128028,491280,-97.0,-97.0,13.0,-97.0,-97.0,10.9,62981795458,10569409,-2272.8,3688000.0,1,['CONNECTED']
2021-01-13 18:31:03,44.973801050000006,-93.22244937999997,5.6157,0.3567259589999999,1.0356039679999998,260,0.0,CONNECTED,49128028,491280,-97.0,-97.0,13.0,-97.0,-97.0,12.4,63189187938,10693117,-2359.2,3688000.0,1,['CONNECTED']
2021-01-13 18:31:04,44.97379586,-93.22244515000001,5.551799999999999,0.282426714,1.15834046,155,80.9000244,CONNECTED,49128028,491280,-97.0,-97.0,13.0,-97.0,-97.0,11.6,63402078026,10816713,-2347.8,3688000.0,1,['CONNECTED']
2021-01-13 18:31:05,44.9737908,-93.22244073,5.382800000000001,0.282793376,1.32069651,160,91.11671760000003,CONNECTED,49128028,491280,-95.0,-95.0,14.0,-96.4,-96.4,13.3,63617027622,10935585,-2353.9,3688000.0,1,['CONNECTED']
2021-01-13 18:31:06,44.97378364,-93.22243436000001,5.142700000000001,0.51364117,1.1710712400000003,121,66.81922899999999,CONNECTED,49128028,491280,-95.0,-95.0,14.0,-95.0,-95.0,13.4,63844465602,11067249,-2485.5,3688000.0,1,['CONNECTED']
2021-01-13 18:31:07,44.97377551999999,-93.22242433999998,4.593299999999999,0.53469817,1.18029406,130,74.78177000000001,CONNECTED,49128028,491280,-92.0,-92.0,14.0,-94.1,-94.1,12.6,64043452110,11175825,-2546.2,3688000.0,1,['CONNECTED']
2021-01-13 18:31:08,44.973767800000005,-93.22241947999999,4.5104,0.5533214079999998,1.15458764,132,72.18531799999998,CONNECTED,49128028,491280,-92.0,-92.0,14.0,-92.0,-92.0,14.0,64271535146,11302029,-2503.6,3688000.0,1,['CONNECTED']
2021-01-13 18:31:09,44.97376059,-93.22241295999999,4.391299999999999,0.586674766,1.15970822,136,71.468048,CONNECTED,49128028,491280,-90.0,-90.0,17.0,-91.4,-91.4,14.9,64480427650,11422773,-2423.7,3688000.0,1,['CONNECTED']
2021-01-13 18:31:10,44.97375431999999,-93.22240717,4.219699999999999,0.5009347039999998,1.14875718,133,78.52779849999999,CONNECTED,49128028,491280,-88.0,-88.0,17.0,-89.4,-89.4,17.0,64633252106,11513409,-2020.5,3688000.0,1,['CONNECTED']
2021-01-13 18:31:11,44.973750460000005,-93.22239949,4.486400000000001,0.4557454580000001,0.11473883,134,7.930939499999999,CONNECTED,49128028,491280,-88.0,-88.0,17.0,-89.2,-89.2,16.2,64837740198,11639197,-2348.5,3688000.0,1,['CONNECTED']
2021-01-13 18:31:12,44.97374602999999,-93.22238643999998,5.347600000000001,1.3782947959999998,0.0,134,0.0,CONNECTED,49128028,491280,-91.0,-91.0,15.0,-93.0,-93.0,13.8,65033718870,11765289,-2195.8,3688000.0,1,['CONNECTED']
2021-01-13 18:31:13,44.97374185000001,-93.22237344999998,6.330500000000001,0.7224104199999999,0.0,139,0.0,CONNECTED,49128028,491280,-93.0,-93.0,12.0,-94.8,-94.8,12.0,65243457206,11896673,-2301.0,3688000.0,1,['CONNECTED']
2021-01-13 18:31:14,44.97373911,-93.22236673999998,7.222200000000001,0.687964297,0.0,146,0.0,CONNECTED,49128028,491280,-91.0,-91.0,19.0,-92.2,-92.2,14.8,65392770934,11996605,-2473.3,3688000.0,1,['CONNECTED']
2021-01-13 18:31:15,44.97373607777778,-93.22236091111112,8.595777777777776,0.9025317255555555,0.0,150,0.0,CONNECTED,49128028,491280,-91.0,-91.0,19.0,-91.0,-91.0,19.0,65503917038,12064345,-2422.5555555555557,3688000.0,1,['CONNECTED']
2021-01-13 18:31:16,44.973731779999994,-93.22235679999997,9.0128,1.1732922399999999,0.0,152,0.0,CONNECTED,49128028,491280,-91.0,-91.0,19.0,-91.0,-91.0,17.8,65609118494,12139885,-2073.6,3688000.0,1,['CONNECTED']
2021-01-13 18:31:17,44.97372662000001,-93.22235207000001,9.0342,1.07051847,0.0,152,0.0,CONNECTED,49128028,491280,-91.0,-91.0,17.0,-91.0,-91.0,15.6,65791437350,12269185,-2365.6,3688000.0,1,['CONNECTED']
2021-01-13 18:31:18,44.973721879999985,-93.22234785999999,9.1044,0.98779737,0.0,151,0.0,CONNECTED,49128028,491280,-91.0,-91.0,18.0,-91.0,-91.0,17.3,65999967198,12390477,-2433.8,3688000.0,1,['CONNECTED']
2021-01-13 18:31:19,44.97371612,-93.22234270000001,9.283399999999999,1.03218175,0.0,150,0.0,CONNECTED,49128028,491280,-91.0,-91.0,18.0,-91.0,-91.0,16.8,66181637294,12496809,-2484.3,3688000.0,1,['CONNECTED']
2021-01-13 18:31:20,44.97371422000001,-93.22232862000001,9.521999999999997,1.1518528,0.0,149,0.0,CONNECTED,49128028,491280,-91.0,-91.0,14.0,-91.9,-91.9,13.7,66304450590,12568681,-2189.6,3688000.0,1,['CONNECTED']
2021-01-13 18:31:21,44.97371787,-93.22230331,9.706599999999998,1.0627438550000001,0.0,142,0.0,CONNECTED,49128028,491280,-90.0,-90.0,18.0,-92.8,-92.8,14.5,66531375126,12705837,-2396.0,3688000.0,1,['CONNECTED']
2021-01-13 18:31:22,44.97371805,-93.22227965,10.024000000000001,0.9926091249999999,0.0,130,0.0,CONNECTED,49128028,491280,-90.0,-90.0,18.0,-90.0,-90.0,16.8,66743958150,12840113,-2484.4,3688000.0,1,['CONNECTED']
2021-01-13 18:31:23,44.97371267999999,-93.22226606,10.2814,0.9858827399999999,0.0,126,0.0,NOT_RESTRICTED,49128028,491280,-90.0,-90.0,14.0,-90.0,-90.0,14.0,66852153590,12921057,-2035.5,3688000.0,1,"['CONNECTED', 'NOT_RESTRICTED']"
2021-01-13 18:31:24,44.973702700000004,-93.22225642000001,10.414800000000003,1.02877784,0.0,125,0.0,CONNECTED,49128028,491280,-90.0,-90.0,14.0,-90.0,-90.0,14.0,66937316072,13031171,-1830.3,3688000.0,1,"['NOT_RESTRICTED', 'CONNECTED']"
2021-01-13 18:31:25,44.973692099999994,-93.22224794000002,10.530400000000002,1.0647417799999999,0.0,126,0.0,CONNECTED,49128028,491280,-90.0,-90.0,14.0,-94.5,-94.5,14.0,67099720472,13152930,-2291.9,3688000.0,1,['CONNECTED']
2021-01-13 18:31:26,44.97367664000001,-93.2222424,10.686599999999997,1.1019572199999998,0.0,128,0.0,CONNECTED,49128028,491280,-95.0,-95.0,14.0,-95.0,-95.0,13.1,67284011256,13289638,-2419.0,3641000.0,1,['CONNECTED']
2021-01-13 18:31:27,44.973660269999996,-93.22224301000001,10.6968,1.0769615900000002,0.0,132,0.0,CONNECTED,49128028,491280,-91.0,-91.0,14.0,-91.0,-91.0,14.0,67504230524,13438670,-2240.9,3594000.0,1,['CONNECTED']
2021-01-13 18:31:28,44.973645499999996,-93.22224522,10.661799999999998,1.0444940000000003,0.0,135,0.0,CONNECTED,49128028,491280,-91.0,-91.0,14.0,-91.0,-91.0,13.1,67706193232,13568566,-2258.7,3594000.0,1,['CONNECTED']
2021-01-13 18:31:29,44.973630299999996,-93.22224075,10.581999999999999,1.0279077999999997,0.0,138,0.0,CONNECTED,49128028,491280,-91.0,-91.0,16.0,-91.0,-91.0,15.7,67829209240,13654990,-1945.8,3594000.0,1,['CONNECTED']
2021-01-13 18:31:30,44.973616320000005,-93.22223336,10.425699999999999,1.0210290799999997,0.0,140,0.0,CONNECTED,49128028,491280,-88.0,-88.0,15.0,-88.0,-88.0,15.0,67972720168,13748002,-2232.8,3594000.0,1,['CONNECTED']
2021-01-13 18:31:31,44.973607460000004,-93.22222572000001,10.1972,1.01664372,0.0,141,0.0,CONNECTED,49128028,491280,-90.0,-90.0,13.0,-90.0,-90.0,13.0,68193935600,13884938,-2285.9,3594000.0,1,['CONNECTED']
2021-01-13 18:31:32,44.97360063000001,-93.22221680999999,9.9635,1.00395073,0.0,143,0.0,CONNECTED,49128028,491280,-90.0,-90.0,13.0,-90.0,-90.0,13.0,68404433940,14023674,-2427.9,3594000.0,1,['CONNECTED']
2021-01-13 18:31:33,44.973599420000006,-93.22220078000001,9.657800000000002,0.9921151719999999,0.0,143,0.0,CONNECTED,49128028,491280,-94.0,-94.0,15.0,-94.0,-94.0,15.0,68622723516,14185266,-2314.2,3594000.0,1,['CONNECTED']
2021-01-13 18:31:34,44.973598550000006,-93.22218080000002,9.482500000000002,1.0132221499999998,0.0,142,0.0,CONNECTED,49128028,491280,-94.0,-94.0,11.0,-94.0,-94.0,11.0,68778813448,14291946,-2341.5,3594000.0,1,['CONNECTED']
2021-01-13 18:31:35,44.973596060000006,-93.22216560999998,9.4672,1.03639718,0.0,141,0.0,CONNECTED,49128028,491280,-90.0,-90.0,15.0,-90.0,-90.0,15.0,68869902168,14366170,-1925.9,3594000.0,1,['CONNECTED']
2021-01-13 18:31:36,44.97359408000001,-93.22215137000002,9.479500000000003,1.07261995,0.0,140,0.0,CONNECTED,49128028,491280,-90.0,-90.0,13.0,-90.0,-90.0,13.0,69061701548,14501662,-2255.2,3594000.0,1,['CONNECTED']
2021-01-13 18:31:37,44.97359214000001,-93.22213559999999,9.4986,1.1175386799999998,0.0,140,0.0,CONNECTED,49128028,491280,-90.0,-90.0,17.0,-90.0,-90.0,17.0,69253820344,14632950,-2250.0,3594000.0,1,['CONNECTED']
2021-01-13 18:31:38,44.97358836,-93.22212065999999,9.452699999999998,1.1531304700000002,0.0,140,0.0,CONNECTED,49128028,491280,-85.0,-85.0,20.0,-85.0,-85.0,20.0,69342018456,14712194,-1910.6,3594000.0,1,['CONNECTED']
2021-01-13 18:31:39,44.973583639999994,-93.2221078,9.458400000000003,1.1795331,0.0,140,0.0,CONNECTED,49128028,491280,-89.0,-89.0,19.0,-89.0,-89.0,19.0,69465847748,14804674,-2065.9,3594000.0,1,['CONNECTED']
2021-01-13 18:31:40,44.97357864000001,-93.22209475999998,9.405599999999998,1.1993685600000004,0.0,139,0.0,CONNECTED,49128028,491280,-94.0,-94.0,15.0,-94.0,-94.0,15.0,69612645416,14910510,-2182.3,3594000.0,1,['CONNECTED']
