timestamp,latitude,longitude,locationAccuracy,movingSpeed,movingSpeedAccuracyMPS,compassDirection,compassAccuracy,nrStatus,mCid,towerid,rsrp,nr_ssRsrp,nr_ssSinr,rsrp_avg,nr_ssRsrp_avg,nr_ssSinr_avg,mobileRx,mobileTx,currentNow,voltageNow,num_mcids,nrStatus_array
2021-01-15 21:51:14,44.973691975,-93.2225139,4.03875,0.0014903406875,0.087566303,312,0.0,NOT_RESTRICTED,49128028,491280,,,,,,,694566,388658,-931.625,3798000.0,1,['NOT_RESTRICTED']
2021-01-15 21:51:15,44.9736919,-93.2225139,3.990000000000001,0.004657463600000001,0.092195444,181,0.0,CONNECTED,49128028,491280,,,,,,,694650,388742,-900.4,3798000.0,1,"['NOT_RESTRICTED', 'CONNECTED']"
2021-01-15 21:51:16,44.97369207999999,-93.22251395999999,3.9788000000000006,0.01143164888,0.0909610064,214,0.0,NOT_RESTRICTED,49128028,491280,,,,,,,694650,388742,-975.7,3798000.0,1,"['CONNECTED', 'NOT_RESTRICTED']"
2021-01-15 21:51:17,44.97369279999999,-93.22251419999999,3.9339999999999997,0.03852839000000001,0.086023256,346,0.0,CONNECTED,49128028,491280,-83.0,-83.0,1.0,-83.0,-83.0,1.0,694650,388742,-725.5,3798000.0,1,['CONNECTED']
2021-01-15 21:51:18,44.97369281999999,-93.22251419999999,3.9309999999999996,0.032615292600000005,0.086023256,348,0.0,CONNECTED,49128028,491280,-83.0,-83.0,1.0,-83.0,-83.0,1.0,694650,388742,-751.1,3798000.0,1,['CONNECTED']
2021-01-15 21:51:19,44.97369288,-93.22251421999998,3.9198,0.00780266896,0.086023256,346,0.0,CONNECTED,49128028,491280,-83.0,-83.0,1.0,-83.6,-83.6,0.2,695904,390903,-897.0,3798000.0,1,['CONNECTED']
2021-01-15 21:51:20,44.97369279999999,-93.22251429999997,3.923000000000001,0.0031617328,0.086023256,311,0.0,NOT_RESTRICTED,49128028,491280,-86.0,-86.0,-3.0,-86.0,-86.0,-3.0,698060,391761,-969.1,3798000.0,1,"['CONNECTED', 'NOT_RESTRICTED']"
2021-01-15 21:51:21,44.97369277999999,-93.22251427999997,3.9228,0.0037464627,0.1237367248,279,0.0,CONNECTED,49128028,491280,-86.0,-86.0,13.0,-88.22222222222223,-88.22222222222223,0.5555555555555556,698060,391761,-1235.5,3798000.0,1,"['NOT_RESTRICTED', 'CONNECTED']"
2021-01-15 21:51:22,44.97369270000001,-93.22251419999999,3.9270000000000005,0.005834636359999999,0.23687713119999998,151,0.0,CONNECTED,49128028,491280,-89.0,-89.0,13.0,-94.6,-94.6,13.0,698060,391761,-1127.2,3798000.0,1,['CONNECTED']
2021-01-15 21:51:23,44.97369270000001,-93.22251419999999,3.947,0.0048316526,0.086023256,148,0.0,CONNECTED,49128028,491280,-89.0,-89.0,13.0,-89.8,-89.8,12.6,698060,391761,-778.9,3798000.0,1,['CONNECTED']
