timestamp,latitude,longitude,locationAccuracy,movingSpeed,movingSpeedAccuracyMPS,compassDirection,compassAccuracy,nrStatus,mCid,towerid,rsrp,nr_ssRsrp,nr_ssSinr,rsrp_avg,nr_ssRsrp_avg,nr_ssSinr_avg,mobileRx,mobileTx,currentNow,voltageNow,num_mcids,nrStatus_array
2021-01-24 17:16:06,44.9736943,-93.22249190000001,4.793,0.0035432407000000003,0.080622576,310,0.0,CONNECTED,4311027714,43110277,-73,-73,12,-73.0,-73.0,12.0,61921564,3949302216,-835.5,3815000,1,['CONNECTED']
2021-01-24 17:16:07,44.97369429999999,-93.22249190000001,4.793,0.0035432406999999994,0.080622576,310,0.0,CONNECTED,4311027714,43110277,-73,-73,12,-73.0,-73.0,12.0,61921648,3949302300,-769.3,3815000,1,['CONNECTED']
2021-01-24 17:16:08,44.97369458000001,-93.22249190000001,4.5668999999999995,0.015139304410000002,0.080622576,343,0.0,CONNECTED,4311027714,43110277,-73,-73,12,-73.0,-73.0,12.0,61921648,3949302300,-691.9,3815000,1,['CONNECTED']
2021-01-24 17:16:09,44.9736947,-93.22249190000001,4.47,0.020109046,0.080622576,357,0.0,CONNECTED,4311027714,43110277,-73,-73,12,-73.0,-73.0,12.0,61921648,3949302300,-719.3,3815000,1,['CONNECTED']
2021-01-24 17:16:10,44.9736947,-93.22249190000001,4.502199999999999,0.00974819375,0.080622576,358,0.0,CONNECTED,4311027714,43110277,-73,-73,12,-73.0,-73.0,12.0,61921648,3949302300,-742.1,3815000,1,['CONNECTED']
2021-01-24 17:16:11,44.9736947,-93.22249190000001,4.626999999999999,0.00454270392,0.080622576,287,0.0,CONNECTED,4311027714,43110277,-73,-73,12,-73.0,-73.0,12.0,61922788,3949303193,-630.6,3815000,1,['CONNECTED']
2021-01-24 17:16:12,44.9736947,-93.22249190000001,5.071,0.0014822055999999999,0.080622576,1,0.0,CONNECTED,4311027714,43110277,-73,-73,12,-73.0,-73.0,12.0,61922788,3949303193,-686.2,3815000,1,['CONNECTED']
2021-01-24 17:16:13,44.9736947,-93.22249190000001,5.071,0.0014822055999999999,0.080622576,1,0.0,CONNECTED,4311027714,43110277,-73,-73,12,-73.0,-73.0,12.0,61922788,3949303193,-614.6,3815000,1,['CONNECTED']
2021-01-24 17:16:14,44.9736947,-93.22249190000001,4.952700000000001,0.0007748578189999999,0.080622576,123,0.0,CONNECTED,4311027714,43110277,-73,-73,12,-73.0,-73.0,12.0,61922788,3949303193,-625.8,3815000,1,['CONNECTED']
2021-01-24 17:16:15,44.9736947,-93.22249190000001,4.902,0.00047170877,0.080622576,176,0.0,CONNECTED,4311027714,43110277,-73,-73,12,-73.0,-73.0,12.0,61922788,3949303193,-606.3,3815000,1,['CONNECTED']
