pageRef,startedDateTime,requestMethod,requestUrl,requestHttpVersion,requestHeaderSize,responseStatus,responseContentSize,responseContentType,time,blocked,dns,connect,send,wait,receive,ssl
page_1,2020-12-25T21:27:42.852Z,GET,http://9anime.ru/,http/1.1,-1,301,0,text/html,486.3249999762047,6.941999979758635,157.311,21.663999999999987,0.26300000000000523,295.819,4.325999994762242,-1
page_1,2020-12-25T21:27:43.339Z,GET,http://www12.9anime.ru/,http/1.1,-1,301,0,text/html; charset=UTF-8,323.60800000606105,5.043000003097578,26.642,19.656,0.20400000000000063,265.73699999999997,6.326000002445653,-1
page_1,2020-12-25T21:27:43.663Z,GET,https://www12.9anime.ru/,h2,-1,200,25661,text/html; charset=UTF-8,644.2080000124406,5.199999998763204,0.06400000000000006,153.93,1.1469999999999914,474.98799999999994,8.879000000888482,69.51200000000001
page_1,2020-12-25T21:27:44.416Z,GET,https://cdnjs.cloudflare.com/ajax/libs/font-awesome/5.14.0/css/all.min.css,h2,-1,200,58935,text/css; charset=utf-8,10391,"public, max-age=30672000",201.23599999351427,24.66399998894334,23.244999999999997,122.37599999999999,1.5949999999999989,27.684000000000026,1.6720000130590051,68.554
page_1,2020-12-25T21:27:44.417Z,GET,https://fonts.googleapis.com/css2?family=Poppins:wght@200,h2,-1,200,6576,text/css; charset=utf-8,"private, max-age=86400, stale-while-revalidate=604800",205.35299999755807,9.004000009883196,35.501000000000005,125.572,1.0030000000000143,32.85299999999998,1.4199999859556556,99.318
page_1,2020-12-25T21:27:44.417Z,GET,https://cdnjs.cloudflare.com/ajax/libs/Swiper/5.4.5/css/swiper.min.css,h2,-1,200,13677,text/css; charset=utf-8,3573,"public, max-age=30672000",220.61300001223572,168.70300001267344,-1,-1,1.461999999999989,49.623999999999995,0.8239999879151583,-1
page_1,2020-12-25T21:27:44.419Z,GET,https://www12.9anime.ru/assets/9anime/min/all.css?5fe08b44,h2,-1,200,254911,text/css,max-age=31536000,94.771000003675,31.643000011771917,-1,-1,3.181000000000001,36.147999999999996,23.79899998777546,-1
page_1,2020-12-25T21:27:44.420Z,GET,https://www.google.com/recaptcha/api.js?onload=recaptchaInit&render=explicit,h2,-1,200,908,text/javascript; charset=UTF-8,574,"private, max-age=300",77.31399999465793,33.774999989164996,-1,-1,0.6790000000000003,42.195,0.6649999995715916,-1
page_1,2020-12-25T21:27:44.420Z,GET,https://cdnjs.cloudflare.com/ajax/libs/lazysizes/5.1.1/lazysizes.min.js,h2,-1,200,7057,application/javascript; charset=utf-8,2950,"public, max-age=30672000",242.16799999703653,214.26200001551396,-1,-1,5.318,20.582000000000004,2.0059999951627105,-1
page_1,2020-12-25T21:27:44.420Z,GET,https://cdnjs.cloudflare.com/ajax/libs/jquery/1.12.4/jquery.min.js,h2,-1,200,97163,application/javascript; charset=utf-8,30360,"public, max-age=30672000",219.742999994196,166.08499999112635,-1,-1,1.379000000000019,38.58099999999999,13.697999995201826,-1
page_1,2020-12-25T21:27:44.421Z,GET,https://cdnjs.cloudflare.com/ajax/libs/popper.js/1.14.3/umd/popper.min.js,h2,-1,200,20337,application/javascript; charset=utf-8,6451,"public, max-age=30672000",203.7750000017695,164.7299999826271,-1,-1,1.288000000000011,36.791,0.9660000214353204,-1
page_1,2020-12-25T21:27:44.423Z,GET,https://cdnjs.cloudflare.com/ajax/libs/twitter-bootstrap/4.5.2/js/bootstrap.min.js,h2,-1,200,60044,application/javascript; charset=utf-8,13009,"public, max-age=30672000",195.3020000073593,162.93799999465236,-1,-1,1.134999999999991,30.048000000000002,1.180999999633059,-1
page_1,2020-12-25T21:27:44.426Z,GET,https://cdnjs.cloudflare.com/ajax/libs/Swiper/5.4.5/js/swiper.min.js,h2,-1,200,140929,application/javascript; charset=utf-8,31065,"public, max-age=30672000",208.37100001517683,160.45900000377,-1,-1,1.0139999999999816,31.820999999999998,15.077000018209219,-1
