pageRef,startedDateTime,requestMethod,requestUrl,requestHttpVersion,requestHeaderSize,responseStatus,responseContentSize,time,blocked,dns,connect,send,wait,receive,ssl
page_1,2020-12-25T17:15:14.816Z,GET,http://6pm.com/,http/1.1,-1,307,0,14.713999989908189,9.615999999252148,-1,-1,0,0,5.097999994177371,-1
page_1,2020-12-25T17:15:14.831Z,GET,https://6pm.com/,h2,-1,301,0,text/html,134,371.97500000183936,57.605000007911585,0.02300000000000324,193.56199999999998,1.117999999999995,113.791,5.875999995623715,116.488
page_1,2020-12-25T17:15:15.204Z,GET,https://www.6pm.com/,h2,-1,200,179538,nosniff,35880,"max-age=0, no-cache, no-store",484.08500000368804,5.683000010042451,13.991,65.244,0.5880000000000081,390.228,8.350999996764585,43.80899999999999
page_1,2020-12-25T17:15:15.768Z,GET,https://www.6pm.com/marty-assets/marty-6pm.app.e48809230770885d3829.css,h2,-1,200,336635,text/css,35405,max-age=30845996,20.283999998355284,7.1290000067316,-1,-1,0.5699999999999998,0.18400000000000016,12.40099998540245,-1
page_1,2020-12-25T17:15:15.769Z,GET,https://www.6pm.com/marty-assets/marty-6pm.Landing.e611a4a6d764e0a95c7d.css,h2,-1,200,826,text/css,274,max-age=30846661,13.477000000420958,10.6269999899175,-1,-1,1.7690000000000001,0.15200000000000014,0.929000016185455,-1
page_1,2020-12-25T17:15:15.797Z,GET,https://www.6pm.com/marty-assets/marty-6pm.Landing.e611a4a6d764e0a95c7d.js,h2,-1,200,6068,application/javascript,2231,max-age=30847019,8.251999999629334,4.094999999184161,-1,-1,0.4810000000000003,0.19999999999999973,3.475999998045154,-1
page_1,2020-12-25T17:15:15.814Z,GET,https://www.google-analytics.com/analytics.js,h2,-1,200,47051,text/javascript,18817,"public, max-age=7200",202.4399999936577,23.65399999034032,11.958,110.167,12.899999999999991,23.66500000000002,20.09600000747014,80.506
page_1,2020-12-25T17:15:15.814Z,GET,https://images-na.ssl-images-amazon.com/images/G/01/6pm/logos/6pm-Logo-2x._V285053989_.png,h2,-1,200,4702,image/png,4702,"max-age=630720000,public",203.52500000444707,142.97999999635573,-1,-1,13.536000000000005,15.584999999999994,31.424000015249476,-1
page_1,2020-12-25T17:15:15.815Z,GET,https://m.media-amazon.com/images/G/01/6pm/landing/2020/homepage/december/giftingsale/TopNav.png,h2,-1,200,11972,image/png,11972,"max-age=86400,public",178.10400000598747,143.9250000040112,-1,-1,13.898999999999997,18.720000000000006,1.560000004246831,-1
page_1,2020-12-25T17:15:15.815Z,GET,https://m.media-amazon.com/images/G/01/6pm/landing/2020/homepage/sunday-steals-tablet.jpg,h2,-1,200,50685,image/jpeg,50685,"max-age=86400,public",199.0549999900395,144.00300000120794,-1,-1,13.669999999999998,22.1,19.281999993836507,-1
page_1,2020-12-25T17:15:15.815Z,GET,https://m.media-amazon.com/images/G/01/6pm/landing/2020/homepage/december/giftingsale/Hero1-standard._SX1024_.jpg,h2,-1,200,46277,image/jpeg,46277,"max-age=86400,public",240.61199999414384,144.23899999232125,-1,-1,13.291999999999998,21.016000000000002,62.065000005532056,-1
page_1,2020-12-25T17:15:15.821Z,GET,https://www.6pm.com/karakoram/js/main.bd1547e.js,h2,-1,200,61603,text/javascript,15169,max-age=1317387,14.83600000210572,7.154999994749203,-1,-1,4.772,1.4639999999999995,1.445000001695007,-1
page_1,2020-12-25T17:15:15.830Z,GET,https://www.6pm.com/marty-assets/marty-6pm.vendor.e611a4a6d764e0a95c7d.js,h2,-1,200,1029536,application/javascript,229134,max-age=30846513,243.88500000350177,28.153999997877516,-1,-1,1.5710000000000002,0.1379999999999999,214.02200000011362,-1
page_1,2020-12-25T17:15:15.830Z,GET,https://www.6pm.com/marty-assets/marty-6pm.app.e611a4a6d764e0a95c7d.js,h2,-1,200,1003544,application/javascript,212104,max-age=30847171,249.64600001112558,118.37200000753253,-1,-1,3.254000000000005,0.09100000000000108,127.92900000931695,-1
page_1,2020-12-25T17:15:15.885Z,GET,https://s.go-mpulse.net/boomerang/Q9XJS-7ECPU-YHG3G-HBMFB-9Q3DD,h2,-1,200,191256,application/javascript; charset=utf-8,47928,max-age=604800,261.60700000764336,7.0640000068005175,36.875,144.14600000000002,6.324999999999989,28.203000000000003,38.99400000227615,95.35600000000001
page_1,2020-12-25T17:15:15.905Z,GET,https://ds-aksb-a.akamaihd.net/aksb.min.js,http/1.1,-1,200,13363,application/x-javascript,4826,max-age=43200,208.3439999987604,45.607999999968335,13.722999999999999,113.13900000000001,0.1560000000000059,32.724999999999994,2.993000001879409,72.597
page_1,2020-12-25T17:15:15.921Z,GET,https://www.6pm.com/marty-assets/icons-sprite-2x.49a51592299045dbe43beea868f3a168.png,h2,-1,200,18591,application/octet-stream,18591,max-age=5940891,91.8729999975767,39.39899999355804,-1,-1,12.265000000000002,38.32,1.8890000064857304,-1
page_1,2020-12-25T17:15:15.946Z,GET,https://m.media-amazon.com/images/G/01/zappos/melody/6pm/Verlag-Light._CB1525671407_.woff2,h2,-1,200,19440,application/font-woff2,19440,"max-age=3600,public",54.357000000891276,24.727999998195095,-1,-1,3.894,24.071,1.6639999957988039,-1
page_1,2020-12-25T17:15:15.950Z,GET,https://m.media-amazon.com/images/G/01/zappos/melody/melody-sprite.2020.09.01._TTH_.svg,h2,-1,200,96410,image/svg+xml,27847,"max-age=3600,public",120.58499999693595,23.516999987569637,-1,-1,5.776,57.181000000000004,34.11100001540035,-1
page_1,2020-12-25T17:15:15.953Z,GET,https://m.media-amazon.com/images/G/01/zappos/melody/6pm/Verlag-Book._CB1525671407_.woff2,h2,-1,200,18600,application/font-woff2,18600,"max-age=3600,public",79.33300000149757,20.226000006381422,-1,-1,5.5489999999999995,52.24900000000001,1.30899999930989,-1
page_1,2020-12-25T17:15:15.954Z,GET,https://m.media-amazon.com/images/G/01/zappos/melody/6pm/Verlag-Black._CB1525671406_.woff2,h2,-1,200,18524,application/font-woff2,18524,"max-age=3600,public",56.98300000221934,20.119999994088896,-1,-1,5.178999999999999,31.085,0.5990000063320622,-1
page_1,2020-12-25T17:15:15.954Z,GET,https://m.media-amazon.com/images/G/01/zappos/melody/6pm/Verlag-Bold._CB1525671406_.woff2,h2,-1,200,19596,application/font-woff2,19596,"max-age=3600,public",99.33799999998882,19.956999998212794,-1,-1,4.978,73.598,0.8050000033108518,-1
page_1,2020-12-25T17:15:15.955Z,GET,https://m.media-amazon.com/images/G/01/zappos/melody/6pm/Knockout-30JuniorWelterwt._CB1525671406_.woff2,h2,-1,200,15036,application/font-woff2,15036,"max-age=3600,public",80.5980000004638,19.65099999721255,-1,-1,4.777000000000001,54.263000000000005,1.9069999980274588,-1
page_1,2020-12-25T17:15:15.955Z,GET,https://m.media-amazon.com/images/G/01/zappos/melody/6pm/VerlagCondensed-Bold._CB1525671408_.woff2,h2,-1,200,20500,application/font-woff2,20500,"max-age=3600,public",96.8529999954626,19.195000005983747,-1,-1,4.437000000000001,55.221,17.999999996391125,-1
page_1,2020-12-25T17:15:16.395Z,GET,https://www.6pm.com/track.cgi?ChRodHRwczovL3d3dy42cG0uY29tLxISbWFydHlfbGl2ZV82cG1fc3NsGgt3d3cuNnBtLmNvbSIPL2MvaG9tZXBhZ2UtbmV3KKO8mP8FMLMDOKO8mP8FQLQGSKS8mP8FUP0CWNMGYIkDaBiCASQ5NzU1YTExYy1iMzYyLWFmZDUtZWZhMi1mNTg5MTdjNzMwZDiIAaIGkAGlApoGJDk3NTVhMTFjLWIzNjItYWZkNS1lZmEyLWY1ODkxN2M3MzBkOA==,h2,-1,200,35,image/gif,35,"max-age=0, no-cache, no-store",238.87300000933465,2.87400000426732,-1,-1,1.5550000000000002,232.87199999999999,1.57200000830926,-1
page_1,2020-12-25T17:15:16.468Z,POST,https://www.google-analytics.com/j/collect?v=1&_v=j87&a=1620994763&t=pageview&_s=1&dl=https%3A%2F%2Fwww.6pm.com%2F&ul=en-us&de=UTF-8&dt=Discount%20Shoes%2C%20Clothing%20%26%20Accessories%20%7C%206pm&sd=24-bit&sr=851x393&vp=802x293&je=0&_u=IEBAAEABAAAAAC~&jid=1460094333&gjid=214066295&cid=27853297.1608916516&tid=UA-8814898-13&_gid=120922552.1608916516&_r=1&_slc=1&z=1632254179,h2,-1,200,4,text/plain,4,"no-cache, no-store, must-revalidate",42.27299999911338,2.6320000005178152,-1,-1,0.24800000000000022,37.415,1.9780000002356246,-1
page_1,2020-12-25T17:15:16.593Z,GET,https://amazon.6pm.com/mobileapi/v1/getCartItemsCount,http/1.1,-1,200,20,application/json;charset=UTF-8,20,no-cache,359.98200000904035,96.24900001215376,0.04499999999999993,161.411,0.4550000000000125,100.90199999999999,0.9199999913107604,87.178
page_1,2020-12-25T17:15:16.609Z,POST,https://amethyst.zappos.com/api/v1/events?X-Amethyst-Location=https%3A%2F%2Fwww.6pm.com%2F,h2,-1,200,2,application/json;charset=UTF-8,193.17299999238458,2.622999999266118,31.68,89.617,8.257999999999996,60.60300000000001,0.391999987186864,50.703
page_1,2020-12-25T17:15:16.612Z,POST,https://amethyst.zappos.com/api/v1/events?X-Amethyst-Location=https%3A%2F%2Fwww.6pm.com%2F,h2,-1,200,2,application/json;charset=UTF-8,219.28600000683218,126.89100000314136,-1,-1,2.580999999999989,88.07400000000001,1.740000006975606,-1
page_1,2020-12-25T17:15:16.614Z,POST,https://amethyst.zappos.com/api/v1/events?X-Amethyst-Location=https%3A%2F%2Fwww.6pm.com%2F,h2,-1,200,2,application/json;charset=UTF-8,218.86199999426026,124.54900000667386,-1,-1,2.8599999999999994,90.59199999999998,0.8609999931650236,-1
page_1,2020-12-25T17:15:16.616Z,POST,https://amethyst.zappos.com/api/v1/events?X-Amethyst-Location=https%3A%2F%2Fwww.6pm.com%2F,h2,-1,200,2,application/json;charset=UTF-8,218.5239999962505,123.3190000001546,-1,-1,2.2849999999999966,92.14599999999999,0.7740000000922009,-1
page_1,2020-12-25T17:15:16.618Z,POST,https://amethyst.zappos.com/api/v1/events?X-Amethyst-Location=https%3A%2F%2Fwww.6pm.com%2F,h2,-1,200,2,application/json;charset=UTF-8,183.63900000986177,120.08600000719726,-1,-1,3.352000000000004,48.980000000000004,11.2210000079358,-1
page_1,2020-12-25T17:15:16.620Z,POST,https://amethyst.zappos.com/api/v1/events?X-Amethyst-Location=https%3A%2F%2Fwww.6pm.com%2F,h2,-1,200,2,application/json;charset=UTF-8,207.99700000497978,118.18499999868777,-1,-1,3.062999999999988,85.72400000000002,1.025000005029142,-1
page_1,2020-12-25T17:15:16.622Z,POST,https://amethyst.zappos.com/api/v1/events?X-Amethyst-Location=https%3A%2F%2Fwww.6pm.com%2F,h2,-1,200,2,application/json;charset=UTF-8,275.2299999992829,233.45000000522938,-1,-1,2.5599999999999987,38.495999999999995,0.7239999977173284,-1
page_1,2020-12-25T17:15:16.637Z,POST,https://amethyst.zappos.com/api/v1/events?X-Amethyst-Location=https%3A%2F%2Fwww.6pm.com%2F,h2,-1,200,2,application/json;charset=UTF-8,262.6790000067558,219.4000000005383,-1,-1,2.203999999999999,40.32600000000001,0.7490000134566799,-1
page_1,2020-12-25T17:15:16.639Z,POST,https://amethyst.zappos.com/api/v1/events?X-Amethyst-Location=https%3A%2F%2Fwww.6pm.com%2F,h2,-1,200,2,application/json;charset=UTF-8,260.93699999910314,217.97900000202097,-1,-1,1.5150000000000023,40.605000000000004,0.8379999926546589,-1
page_1,2020-12-25T17:15:16.641Z,POST,https://amethyst.zappos.com/api/v1/events?X-Amethyst-Location=https%3A%2F%2Fwww.6pm.com%2F,h2,-1,200,2,application/json;charset=UTF-8,257.03900000371505,215.8450000009211,-1,-1,1.1830000000000016,39.602000000000004,0.4090000002179295,-1
page_1,2020-12-25T17:15:16.771Z,GET,https://track.zappos.com/xd.cgi?uuid=9755a11c-b362-afd5-efa2-f58917c730d8,h2,-1,200,35,image/gif,35,"private, no-cache, no-cache=Set-Cookie, proxy-revalidate",194.18399999267422,4.370999992182478,49.633,95.791,0.19499999999999318,43.27000000000001,0.9240000072168186,53.222999999999985
page_1,2020-12-25T17:15:16.773Z,POST,https://stats.g.doubleclick.net/j/collect?t=dc&aip=1&_r=3&v=1&_v=j87&tid=UA-8814898-13&cid=27853297.1608916516&jid=1460094333&gjid=214066295&_gid=120922552.1608916516&_u=IEBAAEAAAAAAAC~&z=300048788,h2,-1,200,2,text/plain,2,"no-cache, no-store, must-revalidate",200.5220000137342,63.561000002061945,17.781,83.402,0.2189999999999941,34.14800000000001,1.4110000047367066,52.412000000000006
page_1,2020-12-25T17:15:16.786Z,GET,https://www.6pm.com/event.cgi?CiQ5NzU1YTExYy1iMzYyLWFmZDUtZWZhMi1mNTg5MTdjNzMwZDgQARoeChJQYWdlIFZpZXcqSG9tZVBhZ2USAS0gsf+W1+ku,h2,-1,200,35,image/gif,35,"max-age=0, no-cache, no-store",284.3060000013793,71.25400000028777,-1,-1,0.8559999999999999,211.504,0.6920000014360994,-1
page_1,2020-12-25T17:15:16.789Z,GET,https://c.go-mpulse.net/api/config.json?key=Q9XJS-7ECPU-YHG3G-HBMFB-9Q3DD&d=www.6pm.com&t=5363055&v=1.571.0&if=&sl=0&si=v40ddikig9k-NaN&plugins=ConfigOverride,http/1.1,-1,200,3387,application/json,1001,"private, max-age=300, stale-while-revalidate=60, stale-if-error=120",297.8409999923315,57.589999996170405,13.288,93.641,2.0929999999999893,130.435,0.7939999923110008,61.45
page_1,2020-12-25T17:15:16.864Z,GET,https://www.google-analytics.com/collect?v=1&_v=j87&a=1620994763&t=pageview&_s=2&dl=https%3A%2F%2Fwww.6pm.com%2F&dp=%2F&ul=en-us&de=UTF-8&dt=HomePage&sd=24-bit&sr=851x393&vp=802x293&je=0&_u=aEBAAEABAAAAAC~&jid=&gjid=&cid=27853297.1608916516&tid=UA-8814898-13&_gid=120922552.1608916516&z=1764415122,h3-Q050,-1,200,35,image/gif,35,"no-cache, no-store, must-revalidate",25.510000006761402,1.14900000335183,0,0.914,0.6109999999999999,21.71,1.1260000028414652,0
page_1,2020-12-25T17:15:17.029Z,GET,https://www.google.com/ads/ga-audiences?t=sr&aip=1&_r=4&slf_rd=1&v=1&_v=j87&tid=UA-8814898-13&cid=27853297.1608916516&jid=1460094333&_u=IEBAAEAAAAAAAC~&z=1608435589,h3-Q050,-1,200,42,image/gif,42,"no-cache, no-store, must-revalidate",112.25800000829622,1.6270000101430342,0.605,46.328,0.23899999999999721,62.366,1.0929999989457428,89.488
page_1,2020-12-25T17:15:17.148Z,GET,https://www.6pm.com/onload.cgi?CiQ5NzU1YTExYy1iMzYyLWFmZDUtZWZhMi1mNTg5MTdjNzMwZDgSJGMxNDMzYzY2LTQ2ZDQtMTFlYi1hNzA4LTU5ZGMyNWE1MzM0YhijvJj/BSCzAyijvJj/BTC0BjikvJj/BUD9AkilvJj/BVCTAVoLd3d3LjZwbS5jb21iDy9jL2hvbWVwYWdlLW5ld2oJEKO8mP8FGLMDcgkQo7yY/wUYtAZ6CRCkvJj/BRj9AoIBCRClvJj/BRiTAQ==,h2,-1,200,35,image/gif,35,"max-age=0, no-cache, no-store",159.31699999782722,1.918999996278435,-1,-1,0.28900000000000003,153.419,3.6899999977322295,-1
page_1,2020-12-25T17:15:17.154Z,GET,https://www.6pm.com/marty-assets/marty-6pm.53.e611a4a6d764e0a95c7d.js,h2,-1,200,79004,application/javascript,20058,max-age=30846914,67.81500000215601,1.7850000091223046,-1,-1,0.30000000000000004,61.881,3.848999986075796,-1
page_1,2020-12-25T17:15:17.166Z,GET,https://www.6pm.com/marty-assets/microsoft-uet-tag-6pm.html,h2,-1,200,1155,text/html,594,"max-age=0, no-cache, no-store",311.5949999919394,4.666999997616745,-1,-1,0.366,305.739,0.8229999948525801,-1
page_1,2020-12-25T17:15:17.174Z,GET,https://d169bbxks24g2u.cloudfront.net/6pm.html?pageType=home,http/1.1,-1,200,15007,text/html,138.13000000664033,8.379999995713122,11.458,56.566,0.10500000000000398,57.334,4.287000017939135,32.18000000000001
page_1,2020-12-25T17:15:17.173Z,POST,https://www.6pm.com/martypixel?aboveTheFoldLoaded=1608916516631.5&navigationStart=1608916514814&unloadEventStart=0&unloadEventEnd=0&redirectStart=0&redirectEnd=0&fetchStart=1608916515200&domainLookupStart=1608916515208&domainLookupEnd=1608916515222&connectStart=1608916515222&connectEnd=1608916515287&secureConnectionStart=1608916515243&requestStart=1608916515288&responseStart=1608916515677&responseEnd=1608916515687&domLoading=1608916515758&domInteractive=1608916516396&domContentLoadedEventStart=1608916516396&domContentLoadedEventEnd=1608916516396&domComplete=1608916517146&loadEventStart=1608916517146&loadEventEnd=0&type=windowPerfTiming&pageViewType=hard&page=/c/homepage-new&navigationType=navigate&elementCount=886&imgCount=12&scriptCount=22,h2,-1,200,43,image/gif,43,"max-age=0, no-cache, no-store",163.13200000149664,1.5430000055497513,-1,-1,0.38300000000000006,160.626,0.5799999926239252,-1
page_1,2020-12-25T17:15:17.277Z,GET,https://ds-aksb-a.akamaihd.net/2/259316/b?dE=14&cS=14&cE=79&rqS=80&rsS=469&rsE=479&sS=35&dl=550&di=1188&fp=1237&dlS=1188&dlE=1188&dc=1938&leS=1938&leE=1966&to=&ol=0&cr=25&mt=cellular&mb=100000&b=655617&u=https%3A//www.6pm.com/&ua=Mozilla/5.0%20%28Linux%3B%20Android%2011%3B%20Pixel%205%29%20AppleWebKit/537.36%20%28KHTML%2C%20like%20Gecko%29%20Chrome/87.0.4280.101%20Mobile%20Safari/537.36&pl=Linux%20armv8l&us=&gh=23.56.169.100&t=&rid=12d9c40a&r=36275&akM=x&akN=ae&vc=14:17&bpcip=aef8db00&akTX=1&akTI=12d9c40a&ai=241582&pmgn=Grouponwww6pm&pmgi=&pmp=,http/1.1,-1,204,0,text/html,0,"max-age=0, no-cache, no-store, private",32.596000004559755,1.2850000104252248,-1,-1,0.189,30.387999999999998,0.7340000011026859,-1
page_1,2020-12-25T17:15:17.285Z,GET,https://app.link/_r?sdk=web2.56.1&branch_key=key_live_llywpxatREjNANPYlQTV1igovEjHuaU2&callback=branch_callback__0,http/1.1,-1,200,90,text/javascript; charset=utf-8,90,233.2979999919189,1.88600000254903,15.952,69.87,0.09000000000000341,144.284,1.2159999896539375,48.937000000000005
page_1,2020-12-25T17:15:17.372Z,GET,https://s.btstatic.com/tag.js,http/1.1,-1,200,35214,application/javascript,12487,"public, max-age=14400",87.20399999583606,1.7230000011846422,12.829,47.657,0.09100000000000108,23.689999999999998,1.213999988976866,29.535999999999998
