time,avg_power,active interface,handover type
157.0,3.495711502300461,NSA 5G,
158.0,2.841189159999999,4G,5t4
159.0,2.6251350000000033,4G,4t4
160.0,3.4163793200000065,4G,
161.0,3.1328324200000024,NSA 5G,4t5
162.0,3.5681965199999714,NSA 5G,
163.0,3.578180180000016,NSA 5G,
164.0,3.4918165833166515,NSA 5G,
165.0,3.4496010599999987,NSA 5G,
166.0,3.918313680000021,NSA 5G,
167.0,3.038192819999986,NSA 5G,
168.0,2.0055793000000093,4G,5t4
169.0,2.539710500000005,4G,
170.0,2.976581360000002,4G,
171.0,3.4210516400000013,4G,
172.0,3.451771014202841,4G,
173.0,3.4069981999999914,4G,
174.0,3.139712020000005,4G,
175.0,3.169319719999999,4G,
176.0,3.7021222599999883,4G,
177.0,4.0388707799999946,NSA 5G,4t5
178.0,3.9826922800000277,NSA 5G,
179.0,3.432864292858576,NSA 5G,
180.0,2.6807448599999955,NSA 5G,
181.0,2.8235295199999886,NSA 5G,
182.0,3.524139580000018,4G,5t4
183.0,3.0644917600000015,4G,
184.0,2.901710980000009,NSA 5G,4t5
185.0,3.2167430600000158,NSA 5G,
186.0,3.103747479999996,NSA 5G,
187.0,2.7532049209842016,NSA 5G,
188.0,2.8257469599999956,4G,5t4
189.0,2.4779138199999955,4G,
190.0,2.5336701799999872,4G,
191.0,2.977782379999995,4G,
192.0,3.0843809000000015,4G,
193.0,3.3769281199999934,4G,
194.0,2.7945734746949435,4G,
195.0,2.8797090800000005,4G,
196.0,3.13414883999999,4G,
197.0,2.769667520000013,4G,
198.0,2.6734344799999974,4G,
199.0,3.074721019999993,4G,4t4
200.0,3.0038529200000093,4G,
201.0,3.152059960000002,4G,
202.0,3.1388985197039294,4G,
203.0,3.029599299999999,4G,
204.0,2.9407061399999987,4G,
205.0,2.7809181399999963,4G,
206.0,2.632422680000003,4G,
207.0,3.2469375199999977,4G,
208.0,3.428223999999988,4G,
209.0,3.213329425885182,4G,
210.0,2.7812370799999977,4G,
211.0,2.7344116800000013,4G,
212.0,2.9103069400000114,4G,
213.0,3.021929440000008,4G,
214.0,3.5362993599999912,4G,
215.0,3.1790859999999923,4G,
216.0,2.838431,4G,
217.0,2.575202200440082,4G,
218.0,2.8573328800000044,4G,
219.0,3.0879316799999996,4G,
220.0,3.3854559999999982,4G,
221.0,3.1496069199999934,4G,
222.0,3.144255279999997,4G,
223.0,2.9780693800000013,4G,
224.0,2.8273243048609804,4G,
225.0,3.4617011599999934,4G,
226.0,3.110024139999995,4G,
227.0,3.3304958199999906,NSA 5G,4t5
228.0,3.1300699199999946,NSA 5G,
229.0,3.158475960000007,NSA 5G,
230.0,3.135091940000002,NSA 5G,
231.0,3.162509219999995,4G,5t4
232.0,3.3304726145229107,4G,
233.0,3.265713959999993,4G,
234.0,3.4115484199999964,4G,
235.0,3.5225654799999955,NSA 5G,4t5
236.0,3.5479559399999876,4G,5t4
237.0,2.975538920000012,4G,
238.0,3.274091800000002,4G,
239.0,3.49196031206241,NSA 5G,4t5
240.0,4.0062909199999925,NSA 5G,
241.0,2.76573754,NSA 5G,
242.0,3.3933169599999915,4G,5t4
243.0,3.152768380000013,4G,
244.0,3.1571973599999947,NSA 5G,4t5
245.0,3.073163859999997,NSA 5G,
246.0,3.022690199999994,4G,5t4
247.0,3.066572334466893,NSA 5G,4t5
248.0,3.470815520000011,NSA 5G,
249.0,3.2277168599999935,NSA 5G,
250.0,3.2186332400000004,NSA 5G,
251.0,3.034602700000001,NSA 5G,
252.0,2.8521246399999938,4G,5t4
253.0,3.120646020000004,NSA 5G,4t5
254.0,2.7890597719543884,NSA 5G,
255.0,3.25561788000001,NSA 5G,
256.0,2.950593900000011,NSA 5G,
257.0,3.487831839999999,NSA 5G,
258.0,3.020934439999997,NSA 5G,
259.0,3.394749540000002,4G,5t4
260.0,3.1884089800000117,NSA 5G,4t5
261.0,3.0694677400000026,NSA 5G,
262.0,3.6227698339667707,NSA 5G,
263.0,3.6172836999999816,NSA 5G,
264.0,2.630656099999993,NSA 5G,
265.0,2.2497812600000064,NSA 5G,
266.0,2.1591527599999973,NSA 5G,
267.0,1.8997113000000034,4G,5t4
268.0,1.876046780000001,NSA 5G,4t5
269.0,1.802763132626528,NSA 5G,
270.0,1.8141338067613548,NSA 5G,
271.0,2.316662279999994,NSA 5G,
272.0,2.7255792199999958,NSA 5G,
273.0,3.0119975399999914,NSA 5G,
274.0,2.9320708399999966,NSA 5G,
275.0,3.258523176229511,NSA 5G,
276.0,3.211367720000002,NSA 5G,
277.0,2.8357646729345847,NSA 5G,
278.0,2.830718439999991,NSA 5G,
279.0,2.9380780999999963,4G,5t4
280.0,2.906100240000005,NSA 5G,4t5
281.0,3.090417539999998,NSA 5G,
282.0,2.824200160000005,4G,5t4
283.0,2.415564079999999,4G,
284.0,3.5056355400000094,4G,
285.0,2.764391778355669,NSA 5G,4t5
286.0,3.2492555399999996,NSA 5G,
287.0,2.844317099999997,NSA 5G,
288.0,3.416752019999995,NSA 5G,
289.0,3.0072295399999938,4G,5t4
290.0,3.37539535999999,4G,
291.0,3.1329288800000175,NSA 5G,4t5
292.0,3.0206786157231376,4G,5t4
293.0,2.8834631800000006,4G,
294.0,2.9798617800000136,4G,
295.0,3.29991146,4G,
296.0,3.018632980000005,4G,
297.0,3.2204987799999993,4G,
298.0,2.9127429800000018,4G,
299.0,3.199913639999994,4G,
300.0,3.5555332466493272,4G,
301.0,3.2011754600000035,4G,
302.0,3.584548960000005,4G,
303.0,3.0118739999999966,4G,
304.0,2.818353080000003,NSA 5G,4t5
305.0,2.552937879999992,NSA 5G,
306.0,2.701711759999997,NSA 5G,
307.0,2.263058471694337,NSA 5G,
308.0,2.599209600000008,NSA 5G,
309.0,3.524032920000004,NSA 5G,
310.0,3.1884140800000043,NSA 5G,
311.0,2.936947579999999,NSA 5G,
312.0,3.351231140000001,NSA 5G,
313.0,3.311232520000003,4G,4t4
314.0,4.9656103000000185,4G,
315.0,3.4933193038607615,4G,
316.0,3.638065760000008,4G,
317.0,3.8235350199999996,4G,
318.0,3.783230099999999,4G,
319.0,2.7736032599999825,4G,
320.0,2.8322271199999998,4G,
321.0,2.943680780000005,4G,
322.0,3.1896625925185056,4G,
323.0,3.103414040000009,4G,
324.0,3.3101812400000004,4G,
325.0,3.180567500000005,4G,
326.0,3.148706619999998,4G,
327.0,3.2086665199999946,4G,
328.0,3.345324440000002,4G,
329.0,3.2458833199999946,NSA 5G,4t5
330.0,2.601689757951594,NSA 5G,
331.0,2.865219159999995,NSA 5G,
332.0,2.863462300000006,4G,5t4
333.0,2.8159726600000066,4G,
334.0,3.083378819999991,4G,
335.0,2.9641305200000003,4G,
336.0,2.579655920000007,4G,
337.0,2.7895296659331925,4G,
338.0,2.743339220000003,4G,4t4
339.0,2.6701304799999965,4G,
340.0,2.924960819999995,4G,
341.0,2.89189866,4G,
342.0,2.8223274799999953,4G,
343.0,2.6976567199999937,4G,
344.0,2.796002979999992,4G,
345.0,2.5896056611322327,4G,4t4
346.0,2.8336589600000086,4G,
347.0,2.979955159999998,4G,
348.0,3.2001367800000047,4G,
349.0,2.397958119999999,4G,
350.0,2.8352057399999997,4G,
351.0,2.689882400000002,4G,
352.0,2.759697259451894,4G,
353.0,2.759142940000003,4G,
354.0,3.014304960000006,4G,4t4
355.0,2.324846080000014,4G,
356.0,2.8715694000000025,4G,
357.0,3.0843152200000024,4G,
358.0,2.971920120000002,4G,
359.0,3.8127833199999857,NSA 5G,4t5
360.0,4.0983214442888665,NSA 5G,
361.0,3.5787375400000077,NSA 5G,
362.0,3.910339079999995,NSA 5G,
363.0,3.2329537399999975,NSA 5G,
364.0,2.8368579999999985,NSA 5G,
365.0,2.8319971399999986,NSA 5G,
366.0,3.1131407400000004,NSA 5G,5t5
367.0,3.06213784756952,NSA 5G,
368.0,3.25304976000001,NSA 5G,
369.0,2.9293342000000027,NSA 5G,
370.0,2.9755592800000055,NSA 5G,
371.0,2.9721632199999974,NSA 5G,
372.0,2.9730386800000055,NSA 5G,
373.0,2.90153902,NSA 5G,
374.0,2.966329240000001,NSA 5G,
375.0,2.9803986797359574,NSA 5G,
376.0,3.4531228799999836,NSA 5G,
377.0,3.2764778400000054,NSA 5G,
378.0,2.7239175200000116,NSA 5G,
379.0,2.86385668,NSA 5G,
380.0,2.910264680000004,4G,5t4
381.0,2.9720877800000074,4G,
382.0,2.85690894178836,4G,
383.0,2.9850305199999885,4G,
384.0,3.1935674600000055,4G,
385.0,2.509831139999997,4G,
386.0,2.69336366,4G,
387.0,2.5831647399999977,4G,
388.0,2.834970540000002,4G,
389.0,2.8724927399999953,4G,
390.0,2.9427509701940298,4G,
391.0,2.6712042599999974,4G,
392.0,2.8177095399999974,4G,
393.0,2.7202966799999957,4G,
394.0,2.9625810000000086,4G,
395.0,2.993854120000001,4G,
396.0,2.4772109000000024,4G,
397.0,2.670797579515913,4G,
398.0,3.495441220000006,NSA 5G,4t5
399.0,3.1791683799999975,NSA 5G,
400.0,3.5743085800000074,NSA 5G,
401.0,3.6480390399999996,NSA 5G,
402.0,3.416590279999999,NSA 5G,
403.0,3.8226971199999964,NSA 5G,
404.0,3.214774819999997,NSA 5G,
405.0,3.276444848969806,NSA 5G,
406.0,3.219340759999996,NSA 5G,
407.0,3.3296165799999975,NSA 5G,
408.0,3.2171351000000077,NSA 5G,
409.0,3.6018895000000106,NSA 5G,
410.0,3.6017993200000005,NSA 5G,
411.0,4.051467920000011,NSA 5G,
412.0,4.029321264252847,NSA 5G,
413.0,4.357037560000004,NSA 5G,
414.0,3.906251280000004,NSA 5G,
415.0,3.793664079999999,NSA 5G,
416.0,3.422119240000005,NSA 5G,
417.0,3.4944989399999997,NSA 5G,
418.0,3.74403468,NSA 5G,
419.0,3.401807759999994,NSA 5G,
420.0,4.4830616123224525,NSA 5G,
421.0,4.3634940800000095,NSA 5G,
422.0,3.8752909399999984,NSA 5G,
423.0,4.499438920000022,NSA 5G,
424.0,3.706171099999986,NSA 5G,
425.0,3.799590840000016,NSA 5G,
426.0,2.9332001399999967,NSA 5G,
427.0,2.6759252650530105,NSA 5G,
428.0,3.160847159999998,NSA 5G,
429.0,3.006487300000004,4G,5t4
430.0,2.7054923800000066,4G,4t4
431.0,3.037414780000001,4G,
432.0,2.628511679999993,4G,
433.0,3.4736477199999944,4G,
434.0,2.7292689200000035,4G,
435.0,2.8171624924984995,4G,
436.0,2.991518260000003,4G,4t4
437.0,2.9769338400000005,4G,
438.0,2.9954546400000077,4G,
439.0,3.2955468400000005,4G,
440.0,2.129252579999994,4G,
441.0,2.0008313399999884,NSA 5G,4t5
442.0,2.1091372474494903,NSA 5G,
443.0,2.232200859999998,NSA 5G,
444.0,2.082467480000002,NSA 5G,
445.0,2.099712519999998,NSA 5G,5t5
446.0,2.7244774399999945,NSA 5G,
447.0,2.65958811999999,4G,5t4
448.0,2.4426158799999977,NSA 5G,4t5
449.0,2.7195879800000045,NSA 5G,4t5
450.0,2.4171702540508124,4G,5t4
451.0,3.0064024799999953,4G,
452.0,2.5103980399999974,4G,
453.0,2.557686000000003,NSA 5G,4t5
454.0,3.1628751600000027,NSA 5G,
455.0,2.6217452600000013,4G,5t4
456.0,2.12539176,NSA 5G,4t5
457.0,1.9396474294858994,NSA 5G,
458.0,1.9541459000000005,NSA 5G,
459.0,1.9244390400000102,NSA 5G,
460.0,2.0079254799999977,NSA 5G,
461.0,2.0038689999999986,NSA 5G,
462.0,2.054590439999996,NSA 5G,
463.0,2.0955355599999956,NSA 5G,
464.0,2.046347880000002,NSA 5G,
465.0,3.1703651730346074,NSA 5G,
466.0,2.740483959999999,NSA 5G,
467.0,3.0886838200000026,NSA 5G,
468.0,3.3005102400000075,NSA 5G,
469.0,3.164210300000004,NSA 5G,
470.0,2.8723236200000035,4G,5t4
471.0,2.353155959999999,4G,4t4
472.0,2.310962552510502,4G,
473.0,2.3176621799999872,4G,
474.0,2.2731468400000012,4G,
475.0,1.9958952400000063,4G,
476.0,1.9015033600000069,4G,
477.0,1.6912436400000028,4G,
478.0,1.789896799999997,4G,
479.0,1.9744786400000052,4G,
480.0,1.8106884776955394,4G,
481.0,1.732518640000005,4G,4t4
482.0,1.8466680399999984,4G,
483.0,1.8411858399999987,4G,
484.0,1.7939516400000004,4G,
485.0,1.710555679999999,4G,4t4
486.0,1.9358367999999988,4G,
487.0,1.7627548909781914,4G,
488.0,1.7958227399999964,4G,4t4
489.0,1.8925667800000003,4G,
490.0,1.783122240000005,4G,
491.0,1.719455060000001,4G,
492.0,1.7256927799999975,4G,4t4
493.0,1.938143960000009,4G,
494.0,2.096601220000017,4G,4t4
495.0,1.7582929585917297,4G,
496.0,1.7297847200000023,4G,
497.0,1.8049935799999957,4G,
498.0,1.6826715599999944,4G,4t4
499.0,1.8773993400000002,4G,
500.0,1.7892600400000043,4G,4t4
501.0,1.720229,4G,
502.0,1.8346095419083763,4G,
503.0,1.6174006799999985,4G,
504.0,1.84551797999999,4G,
505.0,1.622915799999995,4G,
506.0,1.7092532999999912,4G,
507.0,1.6748266799999982,4G,
508.0,1.7971641599999935,4G,
509.0,1.7155332999999915,4G,
510.0,1.98326177235447,4G,
511.0,2.3585649199999987,4G,
512.0,2.4331642800000073,4G,4t4
513.0,2.2876464200000015,4G,
514.0,2.294805199999998,4G,
515.0,2.1582636199999947,4G,
516.0,2.4199500199999924,4G,4t4
517.0,2.1508345669134035,4G,
518.0,2.284279240000006,4G,
519.0,2.0493381600000156,4G,
520.0,2.1637690800000096,4G,
521.0,1.940606780000006,4G,
522.0,1.8068653999999995,4G,
523.0,1.846072360000007,4G,
524.0,2.3659432400000076,4G,
525.0,2.2365708741748542,4G,
526.0,2.2855001000000064,4G,
527.0,2.1819590800000115,4G,
528.0,2.233402240000001,4G,
529.0,1.7341901800000095,4G,
530.0,1.7869092800000075,4G,
531.0,1.7189993400000028,4G,
532.0,1.6705022204440905,4G,
533.0,2.0824273399999886,4G,
534.0,2.6036055199999755,4G,
535.0,3.228857819999968,NSA 5G,4t5
536.0,3.354080879999979,NSA 5G,
537.0,2.934785219999985,NSA 5G,
538.0,2.924557119999977,4G,5t4
539.0,3.5581885799999853,4G,
540.0,2.7512276455290805,4G,
541.0,3.257976519999961,NSA 5G,4t5
542.0,3.047822459999993,NSA 5G,
543.0,3.1187912199999843,NSA 5G,
544.0,3.523645639999983,4G,5t4
545.0,3.4862082599999695,4G,
546.0,3.6854174999999647,NSA 5G,4t5
547.0,3.672564652930558,NSA 5G,
548.0,3.1041626999999847,NSA 5G,
549.0,3.5829952399999776,NSA 5G,
550.0,3.2371039399999986,NSA 5G,
551.0,3.3527556599999757,NSA 5G,
552.0,2.9909741800000003,4G,5t4
553.0,3.631941059999966,4G,
554.0,3.340221619999974,4G,
555.0,3.3605592718543673,4G,5t4
556.0,3.1040332399999793,4G,
557.0,3.1059863599999944,4G,
558.0,3.1180448999999792,NSA 5G,4t5
559.0,3.3956948399999862,NSA 5G,
560.0,3.2815778799999804,NSA 5G,
561.0,3.328300919999989,NSA 5G,
562.0,2.826527985597119,4G,5t4
563.0,2.6520862000000043,4G,
564.0,2.818540219999986,4G,
565.0,2.810258139999998,4G,
566.0,3.327553299999997,4G,
567.0,3.3939236399999957,4G,
568.0,3.301760919999991,NSA 5G,4t5
569.0,2.991942719999991,NSA 5G,
570.0,3.0146842768553372,4G,5t4
571.0,3.3655155999999873,4G,
572.0,3.3217763599999928,4G,
573.0,2.642235239999978,4G,
574.0,2.964326439999989,NSA 5G,4t5
575.0,2.66643939999997,NSA 5G,
576.0,3.0576093199999757,4G,5t4
577.0,3.0509668733746564,NSA 5G,4t5
578.0,3.5008419799999975,NSA 5G,
579.0,3.198239739999984,NSA 5G,
580.0,3.121353539999992,4G,5t4
581.0,2.8299436799999937,4G,
582.0,3.6654869600000026,4G,
583.0,3.5362577200000045,NSA 5G,4t5
584.0,3.065102679999977,4G,5t4
585.0,2.633214282856554,4G,
586.0,2.231685459999985,NSA 5G,4t5
587.0,1.9387893199999988,NSA 5G,
588.0,2.873126819999981,NSA 5G,
589.0,2.627746239999981,NSA 5G,
590.0,3.3534681200000036,NSA 5G,
591.0,3.1093458199999864,4G,5t4
592.0,3.373869933986806,NSA 5G,4t5
593.0,2.985461520000007,NSA 5G,
594.0,3.340062119999998,NSA 5G,
595.0,3.006810260000006,NSA 5G,
596.0,3.3188046599999943,NSA 5G,
597.0,3.5330176800000066,NSA 5G,
598.0,3.6109439999999946,4G,5t4
599.0,3.2607442599999996,4G,
600.0,3.3854896179235894,4G,
601.0,2.73878354,NSA 5G,4t5
602.0,3.5423815400000014,NSA 5G,
603.0,3.24857596,NSA 5G,
604.0,3.3011661399999896,NSA 5G,
605.0,2.9576069600000006,NSA 5G,
606.0,2.8075843399999894,4G,5t4
607.0,3.282300260052007,4G,
608.0,3.1407703000000007,4G,
609.0,3.230474259999999,NSA 5G,4t5
610.0,3.03614672,4G,5t4
611.0,3.4879458000000056,4G,
612.0,3.116131259999999,NSA 5G,4t5
613.0,3.279991800000007,NSA 5G,
614.0,3.4324419999999978,NSA 5G,
615.0,3.349183876775359,NSA 5G,
616.0,3.179107980000001,NSA 5G,
617.0,2.7489044800000006,NSA 5G,
618.0,3.402573279999998,NSA 5G,
619.0,3.387565760000002,NSA 5G,
620.0,2.850845019999993,NSA 5G,
621.0,2.903591500000007,4G,5t4
622.0,3.356080756151229,4G,
623.0,3.0384147000000086,4G,
624.0,3.376911599999999,NSA 5G,4t5
625.0,2.835643480000003,NSA 5G,
626.0,3.1489416599999926,4G,5t4
627.0,3.0599041400000035,4G,
628.0,3.3992088600000048,4G,
629.0,3.046160999999988,4G,
630.0,3.0928417683536593,4G,
631.0,2.806156160000002,4G,
632.0,3.1646680399999974,4G,5t4
633.0,2.949132499999996,NSA 5G,4t5
634.0,3.4293736000000026,NSA 5G,
635.0,3.0829160399999944,NSA 5G,
636.0,3.3513585800000065,NSA 5G,
637.0,2.802636187237453,NSA 5G,4t5
638.0,3.2698499000000036,NSA 5G,
639.0,2.8010101999999946,NSA 5G,
640.0,2.9745796799999997,4G,5t4
641.0,3.09964608,4G,
642.0,3.0602803800000085,4G,
643.0,2.945661440000008,4G,
644.0,2.99478646,4G,
645.0,2.718401420284056,4G,
646.0,2.88704292,4G,
647.0,3.38101471999999,4G,
648.0,2.9827249599999974,NSA 5G,4t5
649.0,3.446725359999999,NSA 5G,
650.0,3.023945600000003,NSA 5G,
651.0,2.998201680000001,NSA 5G,
652.0,2.951774554910982,NSA 5G,
653.0,3.224825780000002,NSA 5G,
654.0,3.1213021600000093,4G,5t4
655.0,3.0645808799999936,4G,
656.0,3.185127819999995,4G,
657.0,3.328647920000003,4G,
658.0,2.78055498000002,4G,
659.0,3.1825138400000093,NSA 5G,4t5
