pageRef,startedDateTime,requestMethod,requestUrl,requestHttpVersion,requestHeaderSize,responseStatus,responseContentSize,responseCacheControl,time,blocked,dns,connect,send,wait,receive,ssl
page_1,2020-12-24T12:15:12.246Z,GET,http://4channel.org/,http/1.1,-1,301,0,max-age=3600,125.71000000025379,11.690999997384846,47.657000000000004,22.418000000000006,0.3369999999999891,38.137,5.470000003697351,-1
page_1,2020-12-24T12:15:12.372Z,GET,https://4channel.org/,h2,-1,200,11550,text/html; charset=UTF-8,"public, max-age=120, s-maxage=120",481.2819999970088,3.2509999998919668,0.08000000000000007,74.62299999999999,0.6500000000000057,397.13399999999996,5.543999996007187,53.44199999999999
page_1,2020-12-24T12:15:12.926Z,GET,https://s.4cdn.org/css/frontpage_blue.3.css,h2,-1,200,6143,text/css,"public, max-age=315360000",347.20300000117277,13.058000000816538,81.558,175.27299999999997,1.5780000000000314,72.495,3.241000002162764,80.55599999999998
page_1,2020-12-24T12:15:12.927Z,GET,https://s.4cdn.org/image/fp/logo-transparent.png,h2,-1,403,0,352.81899999972666,269.611000002109,-1,-1,1.0409999999999968,80.40299999999996,1.7639999969105702,-1
page_1,2020-12-24T12:15:12.928Z,GET,https://i.4cdn.org/adv/1608774206291s.jpg,h2,-1,403,0,440.945999998803,403.58499999854945,-1,-1,4.312000000000005,29.21699999999999,3.8319999985105824,-1
page_1,2020-12-24T12:15:12.928Z,GET,https://i.4cdn.org/g/1608778218743s.jpg,h2,-1,403,0,444.35300000259303,403.74000000067264,-1,-1,3.951999999999998,34.95099999999999,1.7100000004575122,-1
page_1,2020-12-24T12:15:12.928Z,GET,https://i.4cdn.org/vrpg/1608731344057s.jpg,h2,-1,403,0,436.308000000281,400.8840000004235,-1,-1,6.558,27.168,1.698000000033062,-1
page_1,2020-12-24T12:15:12.928Z,GET,https://i.4cdn.org/a/1608801225201s.jpg,h2,-1,403,0,434.00000000110595,402.4709999994899,-1,-1,4.780999999999999,24.848,1.900000002933666,-1
page_1,2020-12-24T12:15:12.929Z,GET,https://i.4cdn.org/lgbt/1608761568151s.jpg,h2,-1,403,0,441.64900000032503,404.2560000007881,-1,-1,2.7269999999999985,33.33,1.3360000011743978,-1
page_1,2020-12-24T12:15:12.929Z,GET,https://i.4cdn.org/jp/1608709589378s.jpg,h2,-1,403,0,469.4039999994857,404.71000000080977,-1,-1,2,37.097,25.596999999834225,-1
page_1,2020-12-24T12:15:12.929Z,GET,https://i.4cdn.org/biz/1608801632158s.jpg,h2,-1,403,0,515.9959999982675,484.60800000019884,-1,-1,3.9440000000000026,26.345000000000006,1.0989999973389786,-1
page_1,2020-12-24T12:15:12.929Z,GET,https://i.4cdn.org/fit/1608803929176s.jpg,h2,-1,403,0,520.6399999988207,484.67599999874574,-1,-1,3.6259999999999977,29.592,2.745999998296611,-1
page_1,2020-12-24T12:15:12.930Z,GET,https://s.4cdn.org/js/frontpage.min.7.js,h2,-1,200,6058,application/x-javascript,"public, max-age=315360000",391.42100000026403,360.31100000104635,-1,-1,0.43100000000000005,28.994,1.684999999270076,-1
page_1,2020-12-24T12:15:13.304Z,GET,https://www.google-analytics.com/analytics.js,h2,-1,200,47051,text/javascript,18817,"public, max-age=7200",160.60300000026473,25.94299999971688,13.791999999999998,74.169,0.16900000000001114,24.599999999999994,21.92999999897438,47.580999999999996
page_1,2020-12-24T12:15:13.315Z,GET,https://s.4cdn.org/image/fade-blue.png,h2,-1,200,130,image/png,130,"public, max-age=315360000",84.49299999847426,20.067000000247965,-1,-1,1.0100000000000007,62.762,0.6539999994856771,-1
page_1,2020-12-24T12:15:13.317Z,GET,https://s.4cdn.org/image/buttons/burichan/cross.png,h2,-1,200,122,image/png,122,"public, max-age=315360000",83.60399999946821,18.573000000711065,-1,-1,0.5660000000000007,63.81,0.6549999998242129,-1
