pageRef,startedDateTime,requestMethod,requestUrl,requestHttpVersion,requestHeaderSize,responseStatus,responseContentSize,time,blocked,dns,connect,send,wait,receive,ssl
page_1,2020-12-24T11:55:07.056Z,GET,http://6pm.com/,http/1.1,-1,307,0,7.691999999224208,6.026000000605593,-1,-1,0,0,1.6660000001138542,-1
page_1,2020-12-24T11:55:07.064Z,GET,https://6pm.com/,h2,-1,301,0,text/html,134,271.6939999991155,4.981000001902227,25.331999999999997,173.257,0.61099999999999,62.95599999999999,4.5569999965664465,104.968
page_1,2020-12-24T11:55:07.336Z,GET,https://www.6pm.com/,h2,-1,200,179536,nosniff,35885,"max-age=0, no-cache, no-store",583.3450000027369,3.7470000017075797,57.983999999999995,60.104000000000006,0.5360000000000014,447.22800000000007,13.746000000537606,33.227000000000004
page_1,2020-12-24T11:55:07.973Z,GET,https://www.6pm.com/marty-assets/marty-6pm.app.e48809230770885d3829.css,h2,-1,200,336635,text/css,35405,max-age=30951604,21.597000002657296,3.256000000775559,-1,-1,0.31400000000000006,0.12199999999999989,17.905000000610016,-1
page_1,2020-12-24T11:55:07.976Z,GET,https://www.6pm.com/marty-assets/marty-6pm.Landing.e611a4a6d764e0a95c7d.css,h2,-1,200,826,text/css,274,max-age=30952269,13.462000002618879,10.56200000219932,-1,-1,1.96,0.15000000000000036,0.7900000018707942,-1
page_1,2020-12-24T11:55:07.994Z,GET,https://www.6pm.com/marty-assets/marty-6pm.Landing.e611a4a6d764e0a95c7d.js,h2,-1,200,6068,application/javascript,2231,max-age=30952627,9.508999999525258,3.9559999975399114,-1,-1,0.22300000000000003,4.337,0.9930000014719553,-1
page_1,2020-12-24T11:55:08.002Z,GET,https://www.google-analytics.com/analytics.js,h2,-1,200,47051,text/javascript,18817,"public, max-age=7200",166.02200000124867,122.58500000098138,0,12.377,0.18799999999999883,25.512,5.359999999200227,10.281
page_1,2020-12-24T11:55:08.002Z,GET,https://images-na.ssl-images-amazon.com/images/G/01/6pm/logos/6pm-Logo-2x._V285053989_.png,h2,-1,200,4702,image/png,4702,"max-age=630720000,public",158.9769999991404,132.78300000108382,-1,-1,1.8470000000000013,23.36,0.9869999994407408,-1
page_1,2020-12-24T11:55:08.002Z,GET,https://m.media-amazon.com/images/G/01/6pm/landing/2020/homepage/december/giftingsale/TopNav.png,h2,-1,200,11972,image/png,11972,"max-age=86400,public",193.4800000017276,133.69000000118626,-1,-1,0.7829999999999995,32.658,26.348999999754597,-1
page_1,2020-12-24T11:55:08.004Z,GET,https://m.media-amazon.com/images/G/01/6pm/landing/2020/homepage/sunday-steals-m.jpg,h2,-1,200,27369,image/jpeg,27369,"max-age=86400,public",164.22900000179652,131.76900000166475,-1,-1,0.6749999999999989,26.945,4.840000001422595,-1
page_1,2020-12-24T11:55:08.004Z,GET,https://m.media-amazon.com/images/G/01/6pm/landing/2020/homepage/december/giftingsale/hero-m.jpg,h2,-1,200,138333,image/jpeg,138333,"max-age=86400,public",214.83100000114064,131.7379999996051,-1,-1,0.5010000000000003,47.362,35.23000000132015,-1
page_1,2020-12-24T11:55:08.011Z,GET,https://www.6pm.com/karakoram/js/main.bd1547e.js,h2,-1,200,61603,text/javascript,15169,max-age=1422995,3.785999997489853,1.988999999674037,-1,-1,0.22100000000000003,0.1429999999999999,1.432999997632578,-1
page_1,2020-12-24T11:55:08.030Z,GET,https://www.6pm.com/marty-assets/marty-6pm.vendor.e611a4a6d764e0a95c7d.js,h2,-1,200,1029536,application/javascript,229134,max-age=30952121,18.8479999997071,1.8119999982186128,-1,-1,0.25100000000000006,0.25,16.535000002477318,-1
