pageRef,startedDateTime,requestMethod,requestUrl,requestHttpVersion,requestHeaderSize,responseStatus,responseContentSize,responseContentType,responseContentLength,responseCacheControl,time,blocked,dns,connect,send,wait,receive,ssl
page_1,2020-12-24T16:47:28.970Z,GET,http://1stdibs.com/,http/1.1,-1,301,0,nosniff,0,,160.59600000153296,70.2180000030608,0.45299999999999585,37.855,0.3170000000000073,47.18999999999998,4.562999994959682,-1
page_1,2020-12-24T16:47:29.131Z,GET,https://www.1stdibs.com/,h2,-1,200,292998,nosniff,40626,"no-cache, no-store, must-revalidate, max-age=0, stale-while-revalidate=600, stale-if-error=604800",251.57100000069477,3.1489999995431863,46.881,112.965,1.0910000000000082,52.27599999999998,35.20900000148686,70.25
page_1,2020-12-24T16:47:29.438Z,GET,https://a.1stdibscdn.com/dist/fonts/CardinalClassic/cardinalclshortw-regular.woff,h2,-1,200,90327,application/font-woff,90327,max-age=31536000,351.0519999981625,6.6760000018179415,36.543,150.60500000000002,2.424999999999983,98.07499999999999,56.72799999592826,93.31300000000002
page_1,2020-12-24T16:47:29.441Z,GET,https://a.1stdibscdn.com/dist/fonts/CardinalClassic/cardinalclshortw-italic.woff,h2,-1,200,91091,application/font-woff,91091,max-age=31536000,385.24499999766704,191.68099999491636,-1,-1,2.0870000000000175,98.86800000000002,92.60899999935646,-1
page_1,2020-12-24T16:47:29.442Z,GET,https://a.1stdibscdn.com/dist/fonts/ProximaNova/ProximaNova-Light.woff,h2,-1,200,56000,application/font-woff,56000,max-age=31536000,407.26899999572197,190.81899999722467,-1,-1,1.7930000000000064,99.49499999999998,115.16200000187382,-1
page_1,2020-12-24T16:47:29.443Z,GET,https://a.1stdibscdn.com/dist/fonts/ProximaNova/ProximaNova-Sbold.woff,h2,-1,200,55920,application/font-woff,55920,max-age=31536000,436.36299999343464,190.60499999738113,-1,-1,1.4909999999999854,100.15000000000003,144.11699999618577,-1
page_1,2020-12-24T16:47:29.447Z,GET,https://a.1stdibscdn.com/dist/dibs-buyer-layout/dibs-buyer-layout-buyer-904af269-f549-400e-b1c6-f279d43e8c2b-b522caaba61d6beb6a87.css,h2,-1,200,31367,text/css,5753,max-age=31536000,83.90099999814993,36.26699999708869,-1,-1,0.884999999999998,45.683,1.0660000043571927,-1
page_1,2020-12-24T16:47:29.447Z,GET,https://a.1stdibscdn.com/dist/dibs-buyer-layout/mobileHeader-buyer-904af269-f549-400e-b1c6-f279d43e8c2b-1a02d55cb9808ca26fb1.css,h2,-1,200,16103,text/css,4250,max-age=31536000,87.04899999429472,35.58999999439577,-1,-1,1.0219999999999985,49.73500000000001,0.7019999975454994,-1
page_1,2020-12-24T16:47:29.448Z,GET,https://a.1stdibscdn.com/dist/dibs-buyer-layout/mobileFooter-buyer-904af269-f549-400e-b1c6-f279d43e8c2b-3f21d2dfd3e6de9619a6.css,h2,-1,200,30141,text/css,6385,max-age=31536000,78.21300000068732,34.96399999811966,-1,-1,1.1929999999999978,40.208,1.847999999881722,-1
page_1,2020-12-24T16:47:29.448Z,GET,https://a.1stdibscdn.com/dist/app-buyer-misc/buyer-responsive-catalog~dealerStorefront~homepage~question~shoppingWith~visuallySimilar.295.0.0.435423015efa2a7f5f60.css,h2,-1,200,3224,text/css,1036,max-age=31536000,87.05599999666447,34.60899999591149,-1,-1,1.1010000000000026,50.827999999999996,0.5180000007385388,-1
page_1,2020-12-24T16:47:29.449Z,GET,https://a.1stdibscdn.com/dist/app-buyer-misc/buyer-responsive-homepage.295.0.0.3130bb05dec35fc5406b.css,h2,-1,200,31402,text/css,6434,max-age=31536000,87.65599999605911,34.33599999692198,-1,-1,0.9560000000000031,51.693000000000005,0.6710000016028062,-1
page_1,2020-12-24T16:47:29.449Z,GET,https://a.1stdibscdn.com/cms/CMS_GENERIC_IMAGE/1608148910_p40fc/122120_Carousel_Banner_Trends_mobile.jpg?disable=upscale&auto=webp&quality=60,h2,-1,200,173360,image/webp,173360,max-age=31536000,353.67699999915203,203.2450000049998,-1,-1,10.508,41.311,98.612999994657,-1
page_1,2020-12-24T16:47:29.449Z,GET,https://a.1stdibscdn.com/custom-made-luxurious-wittmann-sofa-in-anthracite-leather-for-sale/1121189/f_207146121601113029750/20714612_master.jpg?width=240&disable=upscale&auto=webp&quality=60,h2,-1,200,2374,image/webp,2374,max-age=31536000,354.4079999992391,210.66199999856997,-1,-1,2.934000000000001,139.13799999999998,1.6739999991841614,-1
page_1,2020-12-24T16:47:29.449Z,GET,https://a.1stdibscdn.com/14-karat-white-gold-aquamarine-blue-topaz-pearl-drop-earrings-for-sale/1121189/j_105200421602336239872/10520042_master.jpg?width=240&disable=upscale&auto=webp&quality=60,h2,-1,200,1718,image/webp,1718,max-age=31536000,362.1370000037132,211.00200000433017,-1,-1,2.437999999999999,138.79999999999998,9.896999996271916,-1
page_1,2020-12-24T16:47:29.450Z,GET,https://a.1stdibscdn.com/black-efflorescence-ii-floral-stoneware-ceramic-sculpture-by-vanessa-hogge-for-sale/1121189/f_215031921605963825247/21503192_master.jpg?width=240&disable=upscale&auto=webp&quality=60,h2,-1,200,6276,image/webp,6276,max-age=31536000,362.410000001546,210.8389999987213,-1,-1,2.168000000000001,136.887,12.516000002506189,-1
page_1,2020-12-24T16:47:29.450Z,GET,https://a.1stdibscdn.com/whorl-console-from-the-concrete-canvas-collection-by-neal-aronowitz-for-sale/1121189/f_160911411569662073876/16091141_master.jpg?width=240&disable=upscale&auto=webp&quality=60,h2,-1,200,1928,image/webp,1928,max-age=31536000,362.86599999584723,210.89399999737228,-1,-1,1.9160000000000004,138.453,11.602999999013264,-1
page_1,2020-12-24T16:47:29.450Z,GET,https://a.1stdibscdn.com/moby-in-the-middle-in-the-18-karat-yellow-gold-with-12-carat-pave-diamonds-for-sale/1121189/j_98372921593854630031/9837292_master.jpg?width=240&disable=upscale&auto=webp&quality=60,h2,-1,200,3868,image/webp,3868,max-age=31536000,363.2290000023204,210.78199999684654,-1,-1,1.6679999999999993,138.106,12.6730000047246,-1
page_1,2020-12-24T16:47:29.451Z,GET,https://a.1stdibscdn.com/maarten-vrolijk-sakura-trp-20004-nl-for-sale/1121189/f_208228521601700019632/20822852_master.jpg?width=240&disable=upscale&auto=webp&quality=60,h2,-1,200,6678,image/webp,6678,max-age=31536000,363.4899999960908,210.66499999683117,-1,-1,1.4419999999999984,137.402,13.980999996419996,-1
page_1,2020-12-24T16:47:29.451Z,GET,https://a.1stdibscdn.com/archivesE/upload/a_2622/1489069787670/print_283_master.jpg?width=240&disable=upscale&auto=webp&quality=60,h2,-1,200,7048,image/webp,7048,max-age=31536000,363.73699999967357,210.54600000104494,-1,-1,1.2070000000000007,137.75900000000001,14.224999998987187,-1
page_1,2020-12-24T16:47:29.451Z,GET,https://a.1stdibscdn.com/fin-patinaed-brass-chandelier-for-sale/1121189/f_212126221605684530723/21212622_master.jpg?width=240&disable=upscale&auto=webp&quality=60,h2,-1,200,1846,image/webp,1846,max-age=31536000,366.2479999984498,210.5509999988596,-1,-1,0.8990000000000009,136.307,18.491000002541114,-1
page_1,2020-12-24T16:47:29.472Z,GET,https://a.1stdibscdn.com/dist/dibs-vendor/dibs-vendor-buyer-e61dced8-3704-440f-9909-fd31dfdc1b9b-4d8b1bcfed148c7cad77.js,h2,-1,200,371861,application/javascript,107867,max-age=31536000,455.23099999991246,162.13600000287545,-1,-1,0.708999999999989,103.53,188.85600000066916,-1
page_1,2020-12-24T16:47:29.472Z,GET,https://a.1stdibscdn.com/dist/dibs-buyer-layout/mobileHeader-buyer-904af269-f549-400e-b1c6-f279d43e8c2b-ec6d5bb1a954e674a84b.js,h2,-1,200,163683,application/javascript,43061,max-age=31536000,456.68100000330014,161.58900000614767,-1,-1,1.0400000000000063,57.617999999999995,236.4339999985532,-1
page_1,2020-12-24T16:47:29.472Z,GET,https://a.1stdibscdn.com/dist/dibs-buyer-layout/mobileFooter-buyer-904af269-f549-400e-b1c6-f279d43e8c2b-ec6d5bb1a954e674a84b.js,h2,-1,200,118142,application/javascript,32277,max-age=31536000,464.08599999995204,183.95400000230038,-1,-1,6.732999999999999,76.162,197.23700000031386,-1
page_1,2020-12-24T16:47:29.472Z,GET,https://a.1stdibscdn.com/dist/dibs-buyer-layout/dibs-buyer-layout-buyer-904af269-f549-400e-b1c6-f279d43e8c2b-ec6d5bb1a954e674a84b.js,h2,-1,200,250169,application/javascript,69958,max-age=31536000,498.0539999960456,184.37199999739929,-1,-1,6.161000000000001,77.601,229.91999999794643,-1
page_1,2020-12-24T16:47:29.473Z,GET,https://a.1stdibscdn.com/dist/app-buyer-misc/buyer-responsive-buyer-responsive-runtime.295.0.0.6a832e447903a9b9de76.js,h2,-1,200,6148,application/javascript,2712,max-age=31536000,489.7370000035153,184.49400000417,-1,-1,5.867000000000001,83.12,216.2559999997029,-1
page_1,2020-12-24T16:47:29.473Z,GET,https://a.1stdibscdn.com/dist/app-buyer-misc/buyer-responsive-vendors~homepage.295.0.0.4cc89da0d3d385e369e9.js,h2,-1,200,8337,application/javascript,2561,max-age=31536000,496.53200000466313,184.6270000031595,-1,-1,5.585000000000001,81.833,224.48699999949895,-1
page_1,2020-12-24T16:47:29.473Z,GET,https://a.1stdibscdn.com/dist/app-buyer-misc/buyer-responsive-catalog~dealerStorefront~homepage~question~shoppingWith~visuallySimilar.295.0.0.6ea977cdbcf5ab0f2ab8.js,h2,-1,200,26273,application/javascript,7762,max-age=31536000,497.22200000542216,184.91300000434694,-1,-1,5.129000000000001,81.395,225.7850000023609,-1
page_1,2020-12-24T16:47:29.473Z,GET,https://a.1stdibscdn.com/dist/app-buyer-misc/buyer-responsive-homepage.295.0.0.5f82eb8cd6c8e4c0250c.js,h2,-1,200,185667,application/javascript,40350,max-age=31536000,503.74700000247685,185.000999997071,-1,-1,4.861999999999998,78.391,235.49300000740914,-1
page_1,2020-12-24T16:47:29.560Z,GET,https://www.google-analytics.com/analytics.js,h2,-1,200,47051,text/javascript,18817,"public, max-age=7200",166.7809999999008,17.014999997627456,0,45.965,7.7039999999999935,48.631,47.466000003623776,45.73
page_1,2020-12-24T16:47:29.562Z,GET,https://www.googletagmanager.com/gtm.js?id=GTM-55BM57,h2,-1,200,339283,application/javascript; charset=UTF-8,72274,"private, max-age=900",248.7249999976484,16.75299999624258,0,53.193,3.0770000000000053,56.585,119.11700000200653,50.794
page_1,2020-12-24T16:47:29.902Z,GET,https://www.googleadservices.com/pagead/conversion_async.js,h2,-1,200,31077,text/javascript; charset=UTF-8,12179,"private, max-age=3600",273.20200000394834,2.4880000020181763,36.055,130.588,0.6350000000000193,98.32099999999997,5.114999999932479,73.55600000000001
page_1,2020-12-24T16:47:30.075Z,GET,https://a.1stdibscdn.com/dist/dibs-buyer-layout/NotificationQueue-buyer-904af269-f549-400e-b1c6-f279d43e8c2b-ec6d5bb1a954e674a84b.js,h2,-1,200,42665,application/javascript,10722,max-age=31536000,44.78499999822816,10.735000000203494,-1,-1,0.21899999999999997,32.736000000000004,1.0949999996228144,-1
page_1,2020-12-24T16:47:30.142Z,GET,https://a.1stdibscdn.com/dist/dibs-buyer-layout/MessageBanner-buyer-904af269-f549-400e-b1c6-f279d43e8c2b-d1018306c373939ef984.css,h2,-1,200,2136,text/css,838,max-age=31536000,60.74799999623792,1.0929999973839148,-1,-1,0.21900000000000003,56.363,3.072999999858439,-1
page_1,2020-12-24T16:47:30.143Z,GET,https://a.1stdibscdn.com/dist/dibs-buyer-layout/MessageBanner-buyer-904af269-f549-400e-b1c6-f279d43e8c2b-ec6d5bb1a954e674a84b.js,h2,-1,200,43720,application/javascript,9837,max-age=31536000,67.9149999996298,1.0070000034673139,-1,-1,0.133,64.61500000000001,2.1599999963655137,-1
page_1,2020-12-24T16:47:30.146Z,GET,https://a.1stdibscdn.com/dist/dibs-buyer-layout/cookieNotification-buyer-904af269-f549-400e-b1c6-f279d43e8c2b-b4a4786da060d6ef5e0b.css,h2,-1,200,518,text/css,306,max-age=31536000,71.19100000272738,1.0749999965350143,-1,-1,0.23299999999999993,67.717,2.166000005672686,-1
page_1,2020-12-24T16:47:30.147Z,GET,https://a.1stdibscdn.com/dist/dibs-buyer-layout/cookieNotification-buyer-904af269-f549-400e-b1c6-f279d43e8c2b-ec6d5bb1a954e674a84b.js,h2,-1,200,5336,application/javascript,1941,max-age=31536000,70.35900000482798,1.1240000033108517,-1,-1,0.20700000000000002,66.97500000000001,2.0530000037979335,-1
page_1,2020-12-24T16:47:30.156Z,POST,https://www.1stdibs.com/soa/graphql/,h2,-1,200,376,application/json; charset=utf-8,376,,124.6160000009695,1.501000004690606,-1,-1,0.405,121.94999999999999,0.7599999953527004,-1
page_1,2020-12-24T16:47:30.164Z,GET,https://a.1stdibscdn.com/dist/dibs-buyer-layout/backToTop-buyer-904af269-f549-400e-b1c6-f279d43e8c2b-5f11c9dcb4579d6de332.css,h2,-1,200,797,text/css,486,max-age=31536000,55.38199999864446,6.655999998548068,-1,-1,0.8390000000000004,46.682,1.2050000004819594,-1
page_1,2020-12-24T16:47:30.165Z,GET,https://a.1stdibscdn.com/dist/dibs-buyer-layout/backToTop-buyer-904af269-f549-400e-b1c6-f279d43e8c2b-ec6d5bb1a954e674a84b.js,h2,-1,200,4157,application/javascript,2028,max-age=31536000,75.24299999931827,6.701000003428199,-1,-1,0.528,66.744,1.269999993382953,-1
