radio_type,carrier,interval,timestamp,RTT1,RTT2,Network,KeepOrDrop
4G-LTE,TMobile,10.15,1609097438265,1384,1384,4,YEP
4G-LTE,TMobile,10.16,1609097449809,194,193,4,YEP
4G-LTE,TMobile,10.17,1609097460172,350,351,4,YEP
4G-LTE,TMobile,10.18,1609097470703,959,959,4,YEP
4G-LTE,TMobile,10.19,1609097481852,1305,1306,4,YEP
4G-LTE,TMobile,10.2,1609097493358,1335,1334,4,YEP
4G-LTE,TMobile,10.21,1609097504902,1320,1320,4,YEP
4G-LTE,TMobile,10.22,1609097516443,1340,1340,4,YEP
4G-LTE,TMobile,10.23,1609097528013,340,341,4,YEP
4G-LTE,TMobile,10.24,1609097538594,903,903,4,YEP
4G-LTE,TMobile,10.25,1609097549748,145,144,4,YEP
4G-LTE,TMobile,10.26,1609097560153,1085,1085,4,YEP
4G-LTE,TMobile,10.27,1609097571508,1284,1284,4,YEP
4G-LTE,TMobile,10.28,1609097583073,1215,1214,4,YEP
4G-LTE,TMobile,10.29,1609097594578,105,105,4,YEP
4G-LTE,TMobile,10.3,1609097604983,1055,1054,4,YEP
4G-LTE,TMobile,10.31,1609097616348,1220,1219,4,YEP
4G-LTE,TMobile,10.32,1609097637888,1450,1449,4,OUT
4G-LTE,TMobile,10.33,1609097649667,1180,1180,4,YEP
4G-LTE,TMobile,10.34,1609097661188,325,325,4,YEP
4G-LTE,TMobile,10.35,1609097671863,764,764,4,YEP
4G-LTE,TMobile,10.36,1609097682988,1135,1135,4,YEP
4G-LTE,TMobile,10.37,1609097694493,1160,1159,4,YEP
4G-LTE,TMobile,10.38,1609097706032,1120,1120,4,YEP
4G-LTE,TMobile,10.39,1609097717543,1170,1169,4,YEP
4G-LTE,TMobile,10.4,1609097729113,1100,1099,4,YEP
4G-LTE,TMobile,10.41,1609097740623,1110,1110,4,YEP
4G-LTE,TMobile,10.42,1609097752153,1085,1085,4,YEP
4G-LTE,TMobile,10.43,1609097763668,1105,1104,4,YEP
4G-LTE,TMobile,10.44,1609097775212,1090,1091,4,YEP
4G-LTE,TMobile,10.45,1609097786753,1034,1034,4,YEP
4G-LTE,TMobile,10.46,1609097798248,1086,1085,4,YEP
4G-LTE,TMobile,10.47,1609097809804,1054,1053,4,YEP
4G-LTE,TMobile,10.48,1609097821337,1025,1025,4,YEP
4G-LTE,TMobile,10.49,1609097832853,1035,1034,4,YEP
4G-LTE,TMobile,10.5,1609097844388,1045,1044,4,YEP
4G-LTE,TMobile,10.51,1609097855943,1001,1000,4,YEP
4G-LTE,TMobile,10.52,1609097867463,998,998,4,YEP
4G-LTE,TMobile,10.53,1609097878992,986,985,4,YEP
4G-LTE,TMobile,10.54,1609097890518,970,970,4,YEP
4G-LTE,TMobile,10.55,1609097902038,1000,999,4,YEP
4G-LTE,TMobile,10.56,1609097913597,935,935,4,YEP
4G-LTE,TMobile,10.57,1609097925102,955,955,4,YEP
4G-LTE,TMobile,10.58,1609097936638,975,975,4,YEP
4G-LTE,TMobile,10.59,1609097958203,1112,1112,4,OUT
4G-LTE,TMobile,10.6,1609097969915,918,918,4,YEP
4G-LTE,TMobile,10.61,1609097981443,894,895,4,YEP
4G-LTE,TMobile,10.62,1609097992958,915,914,4,YEP
4G-LTE,TMobile,10.63,1609098004503,911,911,4,YEP
4G-LTE,TMobile,10.64,1609098016054,859,859,4,YEP
4G-LTE,TMobile,10.65,1609098027563,873,872,4,YEP
4G-LTE,TMobile,10.66,1609098039096,873,872,4,YEP
4G-LTE,TMobile,10.67,1609098050639,867,867,4,YEP
4G-LTE,TMobile,10.68,1609098062186,849,850,4,YEP
4G-LTE,TMobile,10.69,1609098073726,777,776,4,YEP
4G-LTE,TMobile,10.7,1609098085203,867,866,4,YEP
4G-LTE,TMobile,10.71,1609098096780,773,772,4,YEP
4G-LTE,TMobile,10.72,1609098108273,815,814,4,YEP
4G-LTE,TMobile,10.73,1609098119818,795,794,4,YEP
4G-LTE,TMobile,10.74,1609098131353,926,925,4,YEP
4G-LTE,TMobile,10.75,1609098143029,750,749,4,YEP
4G-LTE,TMobile,10.76,1609098154538,619,620,4,YEP
4G-LTE,TMobile,10.77,1609098165928,748,747,4,YEP
4G-LTE,TMobile,10.78,1609098177456,740,740,4,YEP
4G-LTE,TMobile,10.79,1609098188986,765,765,4,YEP
4G-LTE,TMobile,10.8,1609098200551,100,100,4,BAD
4G-LTE,TMobile,10.81,1609098211461,146,147,4,YEP
4G-LTE,TMobile,10.82,1609098222428,599,600,4,YEP
4G-LTE,TMobile,10.83,1609098233858,679,679,4,BAD
4G-LTE,TMobile,10.84,1609098245378,690,689,4,YEP
4G-LTE,TMobile,10.85,1609098256918,655,655,4,YEP
4G-LTE,TMobile,10.86,1609098268433,685,684,4,YEP
4G-LTE,TMobile,10.87,1609098279988,645,645,4,YEP
4G-LTE,TMobile,10.88,1609098301513,879,879,4,OUT
4G-LTE,TMobile,10.89,1609098313282,667,667,4,YEP
4G-LTE,TMobile,10.9,1609098324849,649,649,4,YEP
4G-LTE,TMobile,10.91,1609098336408,539,540,4,YEP
4G-LTE,TMobile,10.92,1609098347868,559,558,4,YEP
4G-LTE,TMobile,10.93,1609098359356,614,614,4,YEP
4G-LTE,TMobile,10.94,1609098370911,590,590,4,YEP
4G-LTE,TMobile,10.95,1609098382451,544,544,4,YEP
4G-LTE,TMobile,10.96,1609098393955,620,619,4,YEP
4G-LTE,TMobile,10.97,1609098405545,519,519,4,YEP
4G-LTE,TMobile,10.98,1609098417044,537,536,4,YEP
4G-LTE,TMobile,10.99,1609098428571,500,500,4,YEP
4G-LTE,TMobile,11,1609098440071,522,522,4,YEP
4G-LTE,TMobile,11.01,1609098451603,509,509,4,YEP
4G-LTE,TMobile,11.02,1609098463133,508,508,4,YEP
4G-LTE,TMobile,11.03,1609098474671,498,498,4,YEP
4G-LTE,TMobile,11.04,1609098486209,474,474,4,YEP
4G-LTE,TMobile,11.05,1609098497733,451,451,4,YEP
