radio_type,carrier,interval,timestamp,RTT1,RTT2,Network,KeepOrDrop
5G-NSA-Low-Band,TMobile,17.73,1609133831135,1480,1479,4,YEP
5G-NSA-Low-Band,TMobile,17.74,1609133850355,1460,1459,4,YEP
5G-NSA-Low-Band,TMobile,17.75,1609133869565,1452,1451,4,YEP
5G-NSA-Low-Band,TMobile,17.76,1609133888776,1436,1436,4,YEP
5G-NSA-Low-Band,TMobile,17.77,1609133907982,1430,1430,4,YEP
5G-NSA-Low-Band,TMobile,17.78,1609133927192,1417,1417,4,YEP
5G-NSA-Low-Band,TMobile,17.79,1609133946400,1413,1412,4,YEP
5G-NSA-Low-Band,TMobile,17.8,1609133965613,1407,1407,4,YEP
5G-NSA-Low-Band,TMobile,17.81,1609133984830,1387,1386,4,YEP
5G-NSA-Low-Band,TMobile,17.82,1609134004036,1397,1397,4,YEP
5G-NSA-Low-Band,TMobile,17.83,1609134023264,1344,1343,4,YEP
5G-NSA-Low-Band,TMobile,17.84,1609134042447,1371,1371,4,YEP
5G-NSA-Low-Band,TMobile,17.85,1609134061668,1338,1338,4,YEP
5G-NSA-Low-Band,TMobile,17.86,1609134080867,135,135,4,BAD
5G-NSA-Low-Band,TMobile,17.87,1609134098872,186,185,4,BAD
5G-NSA-Low-Band,TMobile,17.88,1609134116938,188,187,4,BAD
5G-NSA-Low-Band,TMobile,17.89,1609134135016,956,955,4,YEP
5G-NSA-Low-Band,TMobile,17.9,1609134153872,1314,1313,4,YEP
5G-NSA-Low-Band,TMobile,17.91,1609134173095,1274,1275,4,YEP
5G-NSA-Low-Band,TMobile,17.92,1609134192290,1288,1288,4,YEP
5G-NSA-Low-Band,TMobile,17.93,1609134211508,1264,1263,4,YEP
5G-NSA-Low-Band,TMobile,17.94,1609134230711,1269,1269,4,YEP
5G-NSA-Low-Band,TMobile,17.95,1609134249931,1247,1247,4,YEP
5G-NSA-Low-Band,TMobile,17.96,1609134269138,1239,1239,4,YEP
5G-NSA-Low-Band,TMobile,17.97,1609134288347,1225,1225,4,YEP
5G-NSA-Low-Band,TMobile,17.98,1609134307553,1225,1225,4,YEP
5G-NSA-Low-Band,TMobile,17.99,1609134326768,1190,1189,4,YEP
5G-NSA-Low-Band,TMobile,18,1609134345958,1238,1237,4,YEP
5G-NSA-Low-Band,TMobile,18.01,1609134365206,1172,1171,4,YEP
5G-NSA-Low-Band,TMobile,18.02,1609134384398,1178,1177,4,YEP
5G-NSA-Low-Band,TMobile,18.03,1609134403605,1173,1173,4,YEP
5G-NSA-Low-Band,TMobile,18.04,1609134422818,1155,1155,4,BAD
5G-NSA-Low-Band,TMobile,18.05,1609134442024,475,474,4,BAD
5G-NSA-Low-Band,TMobile,18.06,1609134460559,541,541,4,BAD
5G-NSA-Low-Band,TMobile,18.07,1609134479170,1130,1129,4,YEP
5G-NSA-Low-Band,TMobile,18.08,1609134498380,1116,1116,4,YEP
5G-NSA-Low-Band,TMobile,18.09,1609134517586,130,129,4,BAD
5G-NSA-Low-Band,TMobile,18.1,1609134535816,803,802,4,BAD
5G-NSA-Low-Band,TMobile,18.11,1609134554729,1084,1083,4,YEP
5G-NSA-Low-Band,TMobile,18.12,1609134573932,1086,1086,4,YEP
5G-NSA-Low-Band,TMobile,18.13,1609134593149,1073,1072,4,YEP
5G-NSA-Low-Band,TMobile,18.14,1609134612361,390,390,4,BAD
5G-NSA-Low-Band,TMobile,18.15,1609134630902,87,86,4,BAD
5G-NSA-Low-Band,TMobile,18.16,1609134649149,1387,1386,4,YEP
5G-NSA-Low-Band,TMobile,18.17,1609134668705,1022,1023,4,YEP
5G-NSA-Low-Band,TMobile,18.18,1609134687908,85,84,4,BAD
5G-NSA-Low-Band,TMobile,18.19,1609134706183,687,687,4,YEP
5G-NSA-Low-Band,TMobile,18.2,1609134725070,981,980,4,YEP
5G-NSA-Low-Band,TMobile,18.21,1609134744261,989,988,4,YEP
5G-NSA-Low-Band,TMobile,18.22,1609134763469,239,239,4,BAD
5G-NSA-Low-Band,TMobile,18.23,1609134781938,330,330,4,BAD
5G-NSA-Low-Band,TMobile,18.24,1609134800509,1068,1068,4,BAD
5G-NSA-Low-Band,TMobile,18.25,1609134819827,944,943,4,BAD
5G-NSA-Low-Band,TMobile,18.26,1609134839031,967,967,4,YEP
5G-NSA-Low-Band,TMobile,18.27,1609134858268,891,890,4,YEP
5G-NSA-Low-Band,TMobile,18.28,1609134877438,925,925,4,YEP
5G-NSA-Low-Band,TMobile,18.29,1609134896653,925,926,4,YEP
5G-NSA-Low-Band,TMobile,18.3,1609134915879,887,886,4,YEP
5G-NSA-Low-Band,TMobile,18.31,1609134935076,903,903,4,YEP
5G-NSA-Low-Band,TMobile,18.32,1609134954299,882,882,4,YEP
5G-NSA-Low-Band,TMobile,18.33,1609134973511,872,871,4,YEP
5G-NSA-Low-Band,TMobile,18.34,1609134992723,837,836,4,YEP
5G-NSA-Low-Band,TMobile,18.35,1609135011910,866,865,4,YEP
5G-NSA-Low-Band,TMobile,18.36,1609135031136,844,844,4,YEP
5G-NSA-Low-Band,TMobile,18.37,1609135050350,828,829,4,YEP
5G-NSA-Low-Band,TMobile,18.38,1609135069559,822,821,4,YEP
5G-NSA-Low-Band,TMobile,18.39,1609135088771,805,804,4,YEP
5G-NSA-Low-Band,TMobile,18.4,1609135107975,91,92,4,BAD
5G-NSA-Low-Band,TMobile,18.41,1609135126477,324,323,4,BAD
5G-NSA-Low-Band,TMobile,18.42,1609135145221,140,139,4,BAD
5G-NSA-Low-Band,TMobile,18.43,1609135163791,1309,1308,4,YEP
5G-NSA-Low-Band,TMobile,18.44,1609135183540,750,750,4,YEP
5G-NSA-Low-Band,TMobile,18.45,1609135202740,760,759,4,YEP
5G-NSA-Low-Band,TMobile,18.46,1609135221960,730,729,4,YEP
5G-NSA-Low-Band,TMobile,18.47,1609135241160,757,757,4,YEP
5G-NSA-Low-Band,TMobile,18.48,1609135260397,694,693,4,YEP
