timestamp,latitude,longitude,movingSpeed,compassDirection,nrStatus,rsrp,nr_ssRsrp,nr_ssSinr,rsrp_avg,nr_ssRsrp_avg,nr_ssSinr_avg,mobileRx,mobileTx,currentNow,voltageNow,nrStatus_array
2021-01-24 13:07:03,44.97374299999999,-93.22262589999998,0.02251792866666667,157,NOT_RESTRICTED,,,,,,,823504,563790,-728.6666666666666,3825000.0,['NOT_RESTRICTED']
2021-01-24 13:07:04,44.97374364,-93.22262612,0.064184018,196,CONNECTED,,,,,,,825164,566297,-757.8,3825000.0,"['NOT_RESTRICTED', 'CONNECTED']"
2021-01-24 13:07:05,44.973746590000005,-93.22262715000002,0.209637516,346,CONNECTED,-72.0,-72.0,5.0,-72.0,-72.0,5.0,825248,566381,-728.3,3825000.0,['CONNECTED']
2021-01-24 13:07:06,44.9737475,-93.22262750000002,0.15264524480000002,346,CONNECTED,-72.0,-72.0,5.0,-72.8,-72.8,5.0,825248,566381,-676.9,3825000.0,['CONNECTED']
2021-01-24 13:07:07,44.97374741,-93.22262741000002,0.0619103411,248,CONNECTED,-74.0,-74.0,5.0,-74.0,-74.0,5.0,825248,566381,-674.2,3825000.0,['CONNECTED']
2021-01-24 13:07:08,44.97374708,-93.22262713,0.016699404699999996,53,CONNECTED,-74.0,-74.0,5.0,-74.4,-74.4,4.6,825248,566381,-709.6,3825000.0,['CONNECTED']
2021-01-24 13:07:09,44.973747460000006,-93.22262711,0.06201208779999999,206,CONNECTED,-75.0,-75.0,4.0,-75.0,-75.0,4.0,825248,566381,-649.0,3825000.0,['CONNECTED']
2021-01-24 13:07:10,44.973749299999994,-93.22262769,0.14172623599999998,348,CONNECTED,-75.0,-75.0,5.0,-75.0,-75.0,4.4,825248,566381,-616.2,3825000.0,['CONNECTED']
2021-01-24 13:07:11,44.97375006000001,-93.22262793,0.1133255785,349,CONNECTED,-75.0,-75.0,5.0,-75.0,-75.0,5.0,825248,566381,-606.9,3825000.0,['CONNECTED']
2021-01-24 13:07:12,44.97375017000001,-93.22262797,0.05910810499999999,351,CONNECTED,-75.0,-75.0,5.0,-75.0,-75.0,5.0,825248,566381,-644.2,3825000.0,['CONNECTED']
2021-01-24 13:07:13,44.97375006,-93.22262784,0.01835092194,273,CONNECTED,-75.0,-75.0,5.0,-75.0,-75.0,4.6,825248,566381,-709.1,3825000.0,['CONNECTED']
2021-01-24 13:07:14,44.973749960000006,-93.22262773,0.008006309579999999,73,CONNECTED,-75.0,-75.0,4.0,-75.0,-75.0,4.0,825248,566381,-662.9,3825000.0,['CONNECTED']
2021-01-24 13:07:15,44.973750130000006,-93.22262776999999,0.0113582441,6,NOT_RESTRICTED,-75.0,-75.0,4.0,-75.0,-75.0,4.0,825248,566381,-621.4,3825000.0,"['CONNECTED', 'NOT_RESTRICTED']"
2021-01-24 13:07:16,44.97375017000001,-93.22262767,0.0093773171,47,NOT_RESTRICTED,,,,,,,825332,566465,-681.4,3825000.0,['NOT_RESTRICTED']
2021-01-24 13:07:17,44.97375001,-93.22262757000001,0.0097116253,137,CONNECTED,-75.0,-75.0,4.0,-75.0,-75.0,4.0,825416,566549,-703.7,3825000.0,['CONNECTED']
2021-01-24 13:07:18,44.97374977,-93.22262744000001,0.017607261800000003,152,CONNECTED,-74.0,-74.0,5.0,-74.0,-74.0,5.0,825416,566549,-776.0,3825000.0,['CONNECTED']
2021-01-24 13:07:19,44.97374976000001,-93.22262736000002,0.015553550699999998,193,CONNECTED,-74.0,-74.0,4.0,-74.0,-74.0,4.0,825416,566549,-604.3,3825000.0,['CONNECTED']
2021-01-24 13:07:20,44.973749860000005,-93.22262754,0.007519817000000001,294,CONNECTED,-74.0,-74.0,3.0,-74.0,-74.0,3.0,825416,566549,-655.7,3825000.0,['CONNECTED']
2021-01-24 13:07:21,44.97374975999999,-93.22262756,0.005904401599999999,232,CONNECTED,-73.0,-73.0,3.0,-73.0,-73.0,3.0,825416,566549,-608.4,3825000.0,['CONNECTED']
2021-01-24 13:07:22,44.97374967777778,-93.22262750000002,0.007108186444444444,174,CONNECTED,-75.0,-75.0,3.0,-75.0,-75.0,3.0,825416,566549,-703.6666666666666,3825000.0,['CONNECTED']
2021-01-24 13:07:23,44.97374958000001,-93.22262750000002,0.010202833,171,CONNECTED,-71.0,-71.0,5.0,-71.4,-71.4,4.8,825416,566549,-752.7,3825000.0,['CONNECTED']
2021-01-24 13:07:24,44.9737495,-93.22262771000001,0.0177649972,202,CONNECTED,-71.0,-71.0,5.0,-71.0,-71.0,5.0,825416,566549,-621.4,3825000.0,['CONNECTED']
2021-01-24 13:07:25,44.9737495,-93.22262829000002,0.0329441154,266,CONNECTED,-71.0,-71.0,5.0,-73.7,-73.7,3.2,825416,566549,-665.8,3825000.0,['CONNECTED']
2021-01-24 13:07:26,44.97374944,-93.22262846999999,0.025266497400000004,249,CONNECTED,-74.0,-74.0,3.0,-74.9,-74.9,3.0,825416,566549,-597.8,3825000.0,['CONNECTED']
