timestamp,latitude,longitude,locationAccuracy,movingSpeed,movingSpeedAccuracyMPS,compassDirection,compassAccuracy,nrStatus,rsrp,nr_ssRsrp,nr_ssSinr,rsrp_avg,nr_ssRsrp_avg,nr_ssSinr_avg,mobileRx,mobileTx,currentNow,voltageNow,nrStatus_array
2021-01-13 20:28:26,44.97368095,-93.22250845,3.7899999999999996,0.045931695999999994,0.080622576,91,0.0,CONNECTED,-89.0,-89.0,-1.0,-89.0,-89.0,-1.0,112045053946,99792393,-693.0,3821000.0,['CONNECTED']
2021-01-13 20:28:27,44.973680800000004,-93.22250848,3.79,0.020653762799999992,0.080622576,120,0.0,CONNECTED,-89.0,-89.0,-1.0,-89.0,-89.0,-1.8,112045054030,99792477,-747.9,3821000.0,['CONNECTED']
2021-01-13 20:28:28,44.973680800000004,-93.22250864000002,3.79,0.0057031591799999995,0.080622576,172,0.0,CONNECTED,-89.0,-89.0,0.0,-89.0,-89.0,-0.2,112045054030,99792477,-754.6,3821000.0,['CONNECTED']
2021-01-13 20:28:29,44.97368048,-93.22250813999999,3.79,0.03399422012,0.3790939696000001,185,0.0,CONNECTED,-85.0,-85.0,0.0,-85.4,-85.4,0.0,112045054030,99792477,-728.3,3821000.0,['CONNECTED']
2021-01-13 20:28:30,44.97367948,-93.22250686,3.79,0.099731724,0.5283296663999999,135,0.0,CONNECTED,-85.0,-85.0,0.0,-85.0,-85.0,-1.8,112045054030,99792477,-673.0,3821000.0,['CONNECTED']
2021-01-13 20:28:31,44.97367846000001,-93.22250604000001,3.79,0.11621152199999998,0.080622576,145,0.0,CONNECTED,-85.0,-85.0,-2.0,-85.0,-85.0,-2.9,112045054030,99792477,-604.2,3807800.0,['CONNECTED']
2021-01-13 20:28:32,44.973678019999994,-93.22250576000002,3.79,0.08065703219999999,0.07398604160000002,151,0.0,CONNECTED,-85.0,-85.0,-3.0,-85.0,-85.0,-3.0,112045054030,99792477,-616.6,3799000.0,['CONNECTED']
2021-01-13 20:28:33,44.97367789999999,-93.22250570000001,3.79,0.042724693400000006,0.07066777440000001,155,0.0,CONNECTED,-85.0,-85.0,-3.0,-85.0,-85.0,-3.0,112045054030,99792477,-647.0,3799000.0,['CONNECTED']
2021-01-13 20:28:34,44.97367789999999,-93.22250570000001,3.79,0.0171501118,0.080622576,144,0.0,CONNECTED,-85.0,-85.0,-3.0,-86.8,-86.8,-3.0,112045054030,99792477,-715.9,3799000.0,['CONNECTED']
2021-01-13 20:28:35,44.97367789999999,-93.22250566666666,3.79,0.008015826333333333,0.080622576,127,0.0,CONNECTED,-87.0,-87.0,-3.0,-87.0,-87.0,-3.888888888888889,112045054030,99792477,-622.7777777777778,3799000.0,['CONNECTED']
2021-01-13 20:28:36,44.97367789999999,-93.22250559999999,3.79,0.00669477599,0.080622576,125,0.0,CONNECTED,-85.0,-85.0,-2.0,-85.4,-85.4,-2.4,112045054030,99792477,-672.4,3799000.0,['CONNECTED']
2021-01-13 20:28:37,44.97367787,-93.22250557,3.79,0.0051995186,0.080622576,129,0.0,NOT_RESTRICTED,-85.0,-85.0,-2.0,-85.0,-85.0,-2.0,112045054030,99792477,-836.4,3799000.0,"['CONNECTED', 'NOT_RESTRICTED']"
2021-01-13 20:28:38,44.973677800000004,-93.22250550000001,3.79,0.00681524451,0.080622576,141,0.0,NOT_RESTRICTED,,,,,,,112045054114,99792561,-752.7,3799000.0,['NOT_RESTRICTED']
2021-01-13 20:28:39,44.973678129999996,-93.22250424,3.79,0.1017090504,0.3044761212,125,23.423004000000002,CONNECTED,,,,,,,112045054198,99792645,-1086.6,3799000.0,"['NOT_RESTRICTED', 'CONNECTED']"
2021-01-13 20:28:40,44.97367952999999,-93.22250079,3.7942,0.30898126,0.9638490220000001,159,79.830483,CONNECTED,-94.0,-94.0,17.0,-94.0,-94.0,17.0,112045054198,99792645,-1065.3,3799000.0,['CONNECTED']
2021-01-13 20:28:41,44.97368214,-93.22250047,3.804,0.26822344200000003,0.9227260928,335,58.745883000000006,CONNECTED,-97.0,-97.0,16.0,-97.0,-97.0,16.0,112045054516,99793267,-1203.3,3799000.0,['CONNECTED']
