timestamp,latitude,longitude,movingSpeed,compassDirection,nrStatus,rsrp,nr_ssRsrp,nr_ssSinr,rsrp_avg,nr_ssRsrp_avg,nr_ssSinr_avg,mobileRx,mobileTx,currentNow,voltageNow,nrStatus_array
2021-01-25 19:56:39,44.97424095714285,-93.22228497142858,0.04014612242857142,206,CONNECTED,-71.0,-71.0,5.0,-71.0,-71.0,5.0,1912554,502875,-916.1428571428571,3801000,['CONNECTED']
2021-01-25 19:56:40,44.97424054999999,-93.22228520999998,0.04880098040000001,203,CONNECTED,-70.0,-70.0,6.0,-70.2,-70.2,5.8,1912638,502959,-759.2,3801000,['CONNECTED']
2021-01-25 19:56:41,44.97423998000001,-93.22228558000002,0.059990005199999995,202,CONNECTED,-70.0,-70.0,7.0,-70.8,-70.8,6.8,1912638,502959,-873.3,3801000,['CONNECTED']
2021-01-25 19:56:42,44.97423930999999,-93.22228590999998,0.067404153,202,CONNECTED,-71.0,-71.0,7.0,-73.4,-73.4,4.6,1912638,502959,-712.0,3801000,['CONNECTED']
2021-01-25 19:56:43,44.974238680000006,-93.22228628000002,0.07403565799999999,201,CONNECTED,-74.0,-74.0,4.0,-74.0,-74.0,4.0,1912638,502959,-684.4,3801000,['CONNECTED']
2021-01-25 19:56:44,44.974237779999996,-93.22228672000001,0.08678479400000001,200,CONNECTED,-74.0,-74.0,4.0,-74.0,-74.0,4.0,1912638,502959,-676.6,3801000,['CONNECTED']
2021-01-25 19:56:45,44.974236900000015,-93.22228715000003,0.099450216,199,CONNECTED,-73.0,-73.0,4.0,-73.2,-73.2,3.2,1912638,502959,-665.6,3801000,['CONNECTED']
2021-01-25 19:56:46,44.9742359,-93.22228765,0.107129378,199,CONNECTED,-71.0,-71.0,4.0,-71.4,-71.4,3.8,1912638,502959,-749.6,3801000,['CONNECTED']
2021-01-25 19:56:47,44.974234880000004,-93.22228819999998,0.10966203999999999,200,CONNECTED,-71.0,-71.0,5.0,-71.0,-71.0,4.8,1912638,502959,-795.4,3801000,['CONNECTED']
2021-01-25 19:56:48,44.97423390000001,-93.22228870000001,0.11244955199999998,200,CONNECTED,-71.0,-71.0,5.0,-71.0,-71.0,5.0,1912638,502959,-629.9,3801000,['CONNECTED']
2021-01-25 19:56:49,44.97423290000001,-93.22228928000001,0.11650001400000001,201,CONNECTED,-71.0,-71.0,5.0,-71.0,-71.0,4.2,1912638,502959,-640.6,3801000,['CONNECTED']
2021-01-25 19:56:50,44.974232060000006,-93.22228972,0.11083146800000002,201,NOT_RESTRICTED,-71.0,-71.0,4.0,-71.0,-71.0,3.2222222222222223,1912638,502959,-694.1,3801000,"['CONNECTED', 'NOT_RESTRICTED']"
2021-01-25 19:56:51,44.97423118000002,-93.22229011999998,0.10628890399999999,199,NOT_RESTRICTED,,,,,,,1912722,503043,-764.1,3801000,['NOT_RESTRICTED']
2021-01-25 19:56:52,44.97423036000001,-93.22229051999997,0.10154287199999998,199,CONNECTED,-71.0,-71.0,3.0,-71.0,-71.0,3.0,1912806,503127,-939.7,3801000,"['NOT_RESTRICTED', 'CONNECTED']"
2021-01-25 19:56:53,44.97422956000001,-93.22229092,0.09752515600000002,199,CONNECTED,-71.0,-71.0,4.0,-72.8,-72.8,3.6,1912806,503127,-660.6,3801000,['CONNECTED']
2021-01-25 19:56:54,44.9742287,-93.22229138888889,0.09963418333333335,199,CONNECTED,-74.0,-74.0,4.0,-74.0,-74.0,3.4444444444444446,1912806,503127,-645.3333333333334,3801000,['CONNECTED']
2021-01-25 19:56:55,44.97422787000001,-93.22229178000002,0.10195058500000001,199,CONNECTED,-71.0,-71.0,4.0,-72.5,-72.5,3.5,1912806,503127,-755.7,3801000,['CONNECTED']
2021-01-25 19:56:56,44.974227039999995,-93.22229218000003,0.10077121599999998,199,CONNECTED,-71.0,-71.0,5.0,-71.0,-71.0,4.5,1912806,503127,-681.7,3801000,['CONNECTED']
2021-01-25 19:56:57,44.974226310000006,-93.22229250999999,0.09431390780000001,198,CONNECTED,-71.0,-71.0,5.0,-71.5,-71.5,4.5,1912806,503127,-666.9,3801000,['CONNECTED']
2021-01-25 19:56:58,44.974225610000005,-93.22229288000001,0.08531648869999998,199,CONNECTED,-72.0,-72.0,5.0,-72.5,-72.5,4.5,1912806,503127,-571.4,3801000,['CONNECTED']
2021-01-25 19:56:59,44.97422498,-93.22229328,0.08130707849999999,201,CONNECTED,-73.0,-73.0,5.0,-73.0,-73.0,4.5,1912806,503127,-635.3,3801000,['CONNECTED']
2021-01-25 19:57:00,44.97422424,-93.22229361000001,0.08335944700000002,200,CONNECTED,-73.0,-73.0,4.0,-73.5,-73.5,4.0,1912806,503127,-648.7,3801000,['CONNECTED']
2021-01-25 19:57:01,44.97422351,-93.22229397999999,0.08518007820000002,199,CONNECTED,-74.0,-74.0,4.0,-74.5,-74.5,3.5,1912806,503127,-646.3,3801000,['CONNECTED']
2021-01-25 19:57:02,44.97422274,-93.22229437999998,0.08808406879999998,199,CONNECTED,-75.0,-75.0,3.0,-76.0,-76.0,2.0,1912806,503127,-707.4,3801000,['CONNECTED']
2021-01-25 19:57:03,44.97422193999999,-93.22229477999998,0.09435622499999999,199,NOT_RESTRICTED,-77.0,-77.0,1.0,-77.0,-77.0,1.0,1912806,503211,-695.2,3801000,"['CONNECTED', 'NOT_RESTRICTED']"
2021-01-25 19:57:04,44.97422107000001,-93.22229518000002,0.097634371,198,CONNECTED,,,,,,,1912890,503211,-784.7,3801000,"['NOT_RESTRICTED', 'CONNECTED']"
2021-01-25 19:57:05,44.974220079999995,-93.22229562000001,0.10047389600000001,198,CONNECTED,-79.0,-79.0,-3.0,-79.0,-79.0,-3.0,1912974,503295,-774.8,3801000,['CONNECTED']
2021-01-25 19:57:06,44.97421934,-93.22229602,0.09596189800000002,199,CONNECTED,-78.0,-78.0,-3.0,-78.7,-78.7,-3.3,1912974,503295,-660.3,3801000,['CONNECTED']
2021-01-25 19:57:07,44.97421857000001,-93.22229637999997,0.096152865,199,CONNECTED,-78.0,-78.0,-4.0,-78.3,-78.3,-4.0,1912974,503295,-700.1,3801000,['CONNECTED']
2021-01-25 19:57:08,44.97421774000001,-93.22229685000002,0.097360164,200,CONNECTED,-79.0,-79.0,-2.0,-79.0,-79.0,-3.4,1912974,503295,-666.0,3801800,['CONNECTED']
2021-01-25 19:57:09,44.97421678000002,-93.22229739999997,0.10119536999999998,201,CONNECTED,-76.0,-76.0,-2.0,-78.1,-78.1,-2.6,1912974,503295,-680.0,3802000,['CONNECTED']
2021-01-25 19:57:10,44.97421604,-93.22229782000002,0.09754135280000001,201,CONNECTED,-76.0,-76.0,-4.0,-76.0,-76.0,-4.0,1912974,503295,-664.2,3802000,['CONNECTED']
2021-01-25 19:57:11,44.97421534,-93.22229822000003,0.09340762320000001,202,CONNECTED,-74.0,-74.0,-4.0,-75.4,-75.4,-4.0,1912974,503295,-729.4,3802000,['CONNECTED']
2021-01-25 19:57:12,44.974214479999986,-93.22229869999998,0.09617092800000002,202,CONNECTED,-74.0,-74.0,-4.0,-74.0,-74.0,-4.0,1912974,503295,-762.2,3802000,['CONNECTED']
2021-01-25 19:57:13,44.97421373999999,-93.22229911999997,0.09401397699999998,201,CONNECTED,-74.0,-74.0,-3.0,-74.0,-74.0,-3.7,1912974,503295,-706.7,3802000,['CONNECTED']
2021-01-25 19:57:14,44.97421295999999,-93.2222996,0.093535124,202,CONNECTED,-74.0,-74.0,-3.0,-74.0,-74.0,-3.3,1912974,503295,-650.0,3802000,['CONNECTED']
2021-01-25 19:57:15,44.97421216000001,-93.22230010000003,0.09508357600000002,203,NOT_RESTRICTED,-74.0,-74.0,-4.0,-74.0,-74.0,-4.0,1912974,503295,-713.9,3802000,"['CONNECTED', 'NOT_RESTRICTED']"
2021-01-25 19:57:16,44.97421160000001,-93.22230044,0.08062652700000002,204,NOT_RESTRICTED,,,,,,,1913058,503379,-795.5,3802000,['NOT_RESTRICTED']
2021-01-25 19:57:17,44.974211180000005,-93.22230073999998,0.068008228,204,CONNECTED,-71.0,-71.0,4.0,-71.0,-71.0,4.0,1918599,506373,-902.7,3802000,['CONNECTED']
2021-01-25 19:57:18,44.9742107888889,-93.22230095555557,0.05392110666666668,204,CONNECTED,-71.0,-71.0,4.0,-71.0,-71.0,4.0,1918599,506373,-693.4444444444445,3802000,['CONNECTED']
2021-01-25 19:57:19,44.97421041999999,-93.22230113999998,0.05020753299999999,201,CONNECTED,-74.0,-74.0,4.0,-74.0,-74.0,4.0,1918599,506373,-626.9,3802000,['CONNECTED']
2021-01-25 19:57:20,44.97421002,-93.22230140999999,0.050113810999999994,202,CONNECTED,-72.0,-72.0,4.0,-72.0,-72.0,4.0,1918599,506373,-658.9,3802000,['CONNECTED']
2021-01-25 19:57:21,44.97420947999999,-93.22230178000002,0.060653656199999996,202,CONNECTED,-75.0,-75.0,3.0,-75.0,-75.0,3.0,1918599,506373,-699.7,3802000,['CONNECTED']
2021-01-25 19:57:22,44.97420888000001,-93.22230211000003,0.0649562438,202,CONNECTED,-67.0,-67.0,4.0,-67.0,-67.0,4.0,1919583,508852,-688.4,3802000,['CONNECTED']
2021-01-25 19:57:23,44.974208280000006,-93.22230248000002,0.068034486,203,CONNECTED,-66.0,-66.0,3.0,-66.0,-66.0,3.0,1919583,508852,-684.5,3802000,['CONNECTED']
2021-01-25 19:57:24,44.97420782000002,-93.22230273999998,0.0639805521,203,CONNECTED,-66.0,-66.0,3.0,-66.0,-66.0,3.0,1919954,509547,-722.7,3802000,['CONNECTED']
2021-01-25 19:57:25,44.97420741999999,-93.22230294,0.05594728979999999,201,CONNECTED,-68.0,-68.0,3.0,-68.0,-68.0,3.0,3992061,522523,-831.1,3802000,['CONNECTED']
2021-01-25 19:57:26,44.974207119999996,-93.22230311999996,0.0479011356,201,CONNECTED,-68.0,-68.0,4.0,-69.6,-69.6,3.8,17213709,579751,-1280.9,3802000,['CONNECTED']
2021-01-25 19:57:27,44.97420679000001,-93.22230327000001,0.037893533900000005,199,CONNECTED,-73.0,-73.0,3.0,-73.0,-73.0,3.0,32433313,631127,-1104.3,3802000,['CONNECTED']
