timestamp,latitude,longitude,movingSpeed,compassDirection,nrStatus,rsrp,nr_ssRsrp,nr_ssSinr,rsrp_avg,nr_ssRsrp_avg,nr_ssSinr_avg,mobileRx,mobileTx,currentNow,voltageNow,nrStatus_array
2021-01-18 15:31:03,44.9737648375,-93.2224511,0.003583153425,243,NOT_RESTRICTED,,,,,,,584627,346533,-1047.125,3808000,['NOT_RESTRICTED']
2021-01-18 15:31:04,44.973764800000005,-93.22245115000001,0.004201684800000001,218,CONNECTED,-86.0,-86.0,21.0,-86.0,-86.0,21.0,584627,346533,-1132.7,3808000,"['NOT_RESTRICTED', 'CONNECTED']"
2021-01-18 15:31:05,44.973764800000005,-93.22245120000001,0.0039360948399999995,236,CONNECTED,-86.0,-86.0,21.0,-87.2,-87.2,19.8,584627,346533,-1049.3,3808000,['CONNECTED']
2021-01-18 15:31:06,44.973764800000005,-93.22245120000001,0.0020608556500000003,242,CONNECTED,-88.0,-88.0,18.0,-91.2,-91.2,15.6,584627,346533,-769.1,3808000,['CONNECTED']
2021-01-18 15:31:07,44.973764800000005,-93.22245120000001,0.0009080642749999998,246,CONNECTED,-88.0,-88.0,19.0,-88.0,-88.0,18.3,584627,346533,-813.6,3808000,['CONNECTED']
2021-01-18 15:31:08,44.973764800000005,-93.22245124999999,0.0019501301750000002,259,CONNECTED,-86.0,-86.0,19.0,-87.4,-87.4,19.0,584932,346782,-881.3,3808000,['CONNECTED']
2021-01-18 15:31:09,44.97376475,-93.2224513,0.004506139649999999,239,CONNECTED,-86.0,-86.0,19.0,-86.0,-86.0,18.1,585016,346866,-794.1,3808000,['CONNECTED']
2021-01-18 15:31:10,44.9737647,-93.2224513,0.004620052489999999,202,CONNECTED,-86.0,-86.0,18.0,-86.9,-86.9,16.6,585016,346866,-855.9,3808000,['CONNECTED']
2021-01-18 15:31:11,44.97376485,-93.22245134999999,0.01388924815,269,CONNECTED,-89.0,-89.0,18.0,-89.0,-89.0,18.0,585016,346866,-904.6,3808000,['CONNECTED']
2021-01-18 15:31:12,44.973765149999984,-93.2224515,0.025575513,340,CONNECTED,-89.0,-89.0,19.0,-89.0,-89.0,18.3,585579,347271,-903.4,3808000,['CONNECTED']
2021-01-18 15:31:13,44.97376529999999,-93.2224516,0.021345171999999992,339,CONNECTED,-89.0,-89.0,19.0,-89.6,-89.6,17.5,585579,347271,-847.7,3808000,['CONNECTED']
2021-01-18 15:31:14,44.973765349999994,-93.22245164999998,0.013596057,334,CONNECTED,-91.0,-91.0,14.0,-93.1,-93.1,11.3,585579,347271,-1131.9,3808000,['CONNECTED']
2021-01-18 15:31:15,44.9737654,-93.22245169999998,0.008778390209999999,328,CONNECTED,-98.0,-98.0,12.0,-98.0,-98.0,7.1,585579,347271,-1030.4,3808000,['CONNECTED']
2021-01-18 15:31:16,44.97376534999999,-93.22245175000002,0.0056197741,275,CONNECTED,-98.0,-98.0,12.0,-98.0,-98.0,11.7,585579,347271,-1042.4,3808000,['CONNECTED']
2021-01-18 15:31:17,44.97376332,-93.22245366000001,0.00868126708,206,CONNECTED,-95.0,-95.0,15.0,-97.1,-97.1,12.2,585579,347271,-1063.3,3808000,['CONNECTED']
2021-01-18 15:31:18,44.973760549999994,-93.22245605,0.005566402250000001,193,CONNECTED,-91.0,-91.0,15.0,-93.8,-93.8,13.2,585579,347271,-965.7,3808000,['CONNECTED']
2021-01-18 15:31:19,44.97375865000001,-93.22245735,0.00034802407,192,CONNECTED,-91.0,-91.0,14.0,-92.5,-92.5,10.5,585579,347271,-1195.7,3808000,['CONNECTED']
2021-01-18 15:31:20,44.97375820000001,-93.222457,0.00015997728999999998,141,CONNECTED,-96.0,-96.0,14.0,-96.0,-96.0,13.1,585663,347355,-1068.6,3808000,['CONNECTED']
2021-01-18 15:31:21,44.97375815,-93.22245580000002,0.00019105436000000002,90,CONNECTED,-88.0,-88.0,18.0,-93.6,-93.6,13.1,585747,347439,-990.5,3808000,['CONNECTED']
2021-01-18 15:31:22,44.97375854999999,-93.22245430000001,0.00038053039000000003,89,CONNECTED,-88.0,-88.0,20.0,-88.0,-88.0,18.6,585747,347439,-987.0,3808000,['CONNECTED']
2021-01-18 15:31:23,44.97375924000001,-93.22245290000002,0.0004807607020000001,89,CONNECTED,-88.0,-88.0,21.0,-88.0,-88.0,20.3,585747,347439,-863.0,3808000,['CONNECTED']
2021-01-18 15:31:24,44.973760060000004,-93.22245178,0.0004659033380000001,89,CONNECTED,-86.0,-86.0,21.0,-87.4,-87.4,21.0,585747,347439,-864.4,3808000,['CONNECTED']
2021-01-18 15:31:25,44.97376074,-93.22245046,0.0005787677,89,CONNECTED,-86.0,-86.0,21.0,-86.0,-86.0,20.7,585747,347439,-843.1,3808000,['CONNECTED']
2021-01-18 15:31:26,44.9737612,-93.22244923999997,0.0003734361639999999,89,CONNECTED,-86.0,-86.0,20.0,-86.0,-86.0,20.0,585747,347439,-805.4,3808000,['CONNECTED']
2021-01-18 15:31:27,44.973761280000005,-93.22244789999999,0.00042898311600000005,90,CONNECTED,-86.0,-86.0,21.0,-86.0,-86.0,20.3,585747,347439,-824.3,3808000,['CONNECTED']
2021-01-18 15:31:28,44.973760900000016,-93.22244657999997,0.00046147512000000004,91,CONNECTED,-86.0,-86.0,22.0,-86.0,-86.0,21.3,585747,347439,-835.5,3801200,['CONNECTED']
2021-01-18 15:31:29,44.97376058000001,-93.22244562,0.000270732266,94,CONNECTED,-86.0,-86.0,22.0,-86.0,-86.0,20.8,585747,347439,-1168.8,3791000,['CONNECTED']
2021-01-18 15:31:30,44.97376056,-93.22244506000001,0.00012006495000000005,86,CONNECTED,-86.0,-86.0,18.0,-87.2,-87.2,16.2,585747,347439,-1018.7,3791000,['CONNECTED']
2021-01-18 15:31:31,44.97376171111111,-93.22244678888889,0.005466914026666666,203,CONNECTED,-90.0,-90.0,12.0,-91.11111111111111,-91.11111111111111,12.0,585747,347439,-994.5555555555555,3791000,['CONNECTED']
2021-01-18 15:31:32,44.97376380000001,-93.22244979999999,0.007681924500000001,293,NOT_RESTRICTED,-95.0,-95.0,12.0,-95.0,-95.0,12.0,585747,347523,-834.6,3791000,"['CONNECTED', 'NOT_RESTRICTED']"
2021-01-18 15:31:33,44.973765750000005,-93.22245199999999,0.00314646965,281,CONNECTED,-95.0,-95.0,12.0,-95.0,-95.0,12.0,585831,347523,-1112.6,3791000,"['NOT_RESTRICTED', 'CONNECTED']"
2021-01-18 15:31:34,44.9737671,-93.22245310000002,0.000467498635,283,CONNECTED,-95.0,-95.0,12.0,-100.6,-100.6,9.9,585915,347607,-1063.9,3791000,['CONNECTED']
2021-01-18 15:31:35,44.97376838,-93.22245394000001,0.000218584103,287,CONNECTED,-100.0,-100.0,9.0,-100.9,-100.9,8.3,585915,347607,-1096.2,3791000,['CONNECTED']
2021-01-18 15:31:36,44.97377149999999,-93.22245524999998,0.003812967135,307,CONNECTED,-100.0,-100.0,8.0,-100.0,-100.0,8.0,585915,347607,-1150.5,3791000,['CONNECTED']
2021-01-18 15:31:37,44.9737751,-93.22245720000001,0.07783160599999998,326,CONNECTED,-100.0,-100.0,12.0,-100.0,-100.0,10.8,585915,347607,-839.1,3791000,['CONNECTED']
2021-01-18 15:31:38,44.97377720000001,-93.2224603,0.19843732500000003,316,CONNECTED,-100.0,-100.0,12.0,-100.0,-100.0,7.8,585915,347607,-907.1,3791000,['CONNECTED']
2021-01-18 15:31:39,44.97377640000001,-93.22246560000002,0.33206461500000006,278,CONNECTED,-98.0,-98.0,10.0,-98.6,-98.6,8.8,585915,347607,-906.4,3791000,['CONNECTED']
2021-01-18 15:31:40,44.97377371,-93.22247256,0.45532594499999995,249,CONNECTED,-98.0,-98.0,10.0,-98.0,-98.0,10.0,585915,347607,-905.8,3791000,['CONNECTED']
2021-01-18 15:31:41,44.9737727,-93.22247909999999,0.487643575,255,CONNECTED,-98.0,-98.0,10.0,-98.0,-98.0,9.3,585915,347607,-865.7,3791000,['CONNECTED']
2021-01-18 15:31:42,44.9737739,-93.22248497999998,0.46580503999999995,272,CONNECTED,-98.0,-98.0,9.0,-98.0,-98.0,9.0,585915,347607,-908.9,3791000,['CONNECTED']
2021-01-18 15:31:43,44.97377434999999,-93.22248789999999,0.3609229,275,CONNECTED,-98.0,-98.0,9.0,-100.1,-100.1,8.3,585915,347607,-1034.4,3791000,['CONNECTED']
2021-01-18 15:31:44,44.973774750000004,-93.2224893,0.22790322999999998,283,NOT_RESTRICTED,-101.0,-101.0,11.0,-101.0,-101.0,9.714285714285714,585915,347607,-988.8,3791000,"['CONNECTED', 'NOT_RESTRICTED']"
2021-01-18 15:31:45,44.973774760000005,-93.22249025,0.14332071800000007,271,CONNECTED,-101.0,-101.0,11.0,-101.0,-101.0,11.0,585999,347691,-1089.4,3791000,"['NOT_RESTRICTED', 'CONNECTED']"
2021-01-18 15:31:46,44.973774399999996,-93.22249175,0.12575276249999998,258,CONNECTED,-99.0,-99.0,11.0,-100.0,-100.0,9.5,586083,347775,-1091.5,3791000,['CONNECTED']
2021-01-18 15:31:47,44.97377440000001,-93.22249385000002,0.15825623500000002,268,CONNECTED,-99.0,-99.0,8.0,-99.0,-99.0,8.0,586083,347775,-987.4,3791000,['CONNECTED']
2021-01-18 15:31:48,44.973772900000014,-93.22249564,0.174339132,238,CONNECTED,-97.0,-97.0,10.0,-98.0,-98.0,9.0,586453,348398,-1098.1,3791000,['CONNECTED']
2021-01-18 15:31:49,44.97377120000001,-93.22249655,0.19109398499999997,215,CONNECTED,-95.0,-95.0,13.0,-96.0,-96.0,11.5,42213828,399958,-1470.7,3791000,['CONNECTED']
2021-01-18 15:31:50,44.973769770000004,-93.2224971,0.16711825100000002,203,CONNECTED,-91.0,-91.0,16.0,-93.0,-93.0,14.5,208746756,511690,-2027.5,3791000,['CONNECTED']
2021-01-18 15:31:51,44.9737692,-93.22249742000001,0.09547476999999997,204,CONNECTED,-88.0,-88.0,17.0,-89.5,-89.5,16.5,386076864,619954,-1967.3,3791000,['CONNECTED']
2021-01-18 15:31:52,44.97376926000001,-93.22249756,0.048369356,214,CONNECTED,-88.0,-88.0,17.0,-89.0,-89.0,16.0,559030296,734502,-2110.0,3791000,['CONNECTED']
2021-01-18 15:31:53,44.973769239999996,-93.22249610000001,0.072881167,146,CONNECTED,-86.0,-86.0,17.0,-88.0,-88.0,16.0,739680032,853426,-2073.7,3791000,['CONNECTED']
2021-01-18 15:31:54,44.973771120000016,-93.22249576000002,0.20443456600000004,249,CONNECTED,-86.0,-86.0,17.0,-86.0,-86.0,16.5,934990692,984230,-2231.1,3791000,['CONNECTED']
2021-01-18 15:31:55,44.97377561,-93.22249836000002,0.390749216,342,CONNECTED,-86.0,-86.0,16.0,-86.0,-86.0,16.0,1116410824,1107314,-2306.5,3791000,['CONNECTED']
2021-01-18 15:31:56,44.973778440000004,-93.22249883999999,0.34792370399999994,350,CONNECTED,-86.0,-86.0,16.0,-88.0,-88.0,15.5,1279111032,1217174,-2015.4,3791000,['CONNECTED']
2021-01-18 15:31:57,44.97377872,-93.22249710000003,0.19537364400000004,160,CONNECTED,-90.0,-90.0,18.0,-91.0,-91.0,16.5,1404181112,1312770,-1955.6,3791000,['CONNECTED']
2021-01-18 15:31:58,44.97377841999999,-93.22249593000001,0.10315436861,63,CONNECTED,-92.0,-92.0,18.0,-93.5,-93.5,13.5,1527561308,1405654,-2109.4,3727000,['CONNECTED']
2021-01-18 15:31:59,44.97377708,-93.22249751999999,0.0024531512000000007,183,CONNECTED,-95.0,-95.0,9.0,-95.0,-95.0,9.0,1674569924,1518766,-2062.4,3631000,['CONNECTED']
2021-01-18 15:32:00,44.97377608000001,-93.22249842,0.0012798086599999996,180,CONNECTED,-95.0,-95.0,12.0,-96.5,-96.5,10.5,1821284676,1620010,-2236.3,3631000,['CONNECTED']
2021-01-18 15:32:01,44.97377595999999,-93.22249984,0.004110110299999999,287,CONNECTED,-95.0,-95.0,13.0,-96.5,-96.5,12.5,1976846148,1721202,-2046.5,3631000,['CONNECTED']
2021-01-18 15:32:02,44.97377697999999,-93.22250108000003,0.004634224480000001,359,CONNECTED,-95.0,-95.0,13.0,-96.0,-96.0,12.5,2152320648,1843398,-2061.6,3631000,['CONNECTED']
2021-01-18 15:32:03,44.97377786,-93.2225017,0.0017742196440000007,359,CONNECTED,-95.0,-95.0,14.0,-96.0,-96.0,13.0,2277341460,1935490,-1948.7,3631000,['CONNECTED']
2021-01-18 15:32:04,44.973778280000005,-93.22250184000002,0.0003387078540000001,144,CONNECTED,-95.0,-95.0,16.0,-95.0,-95.0,15.0,2391158904,2013238,-1936.6,3631000,['CONNECTED']
2021-01-18 15:32:05,44.97377852,-93.22250180000002,0.000118305944,0,CONNECTED,-95.0,-95.0,16.0,-95.0,-95.0,15.0,2560373592,2115390,-2161.9,3631000,['CONNECTED']
2021-01-18 15:32:06,44.97377872,-93.22250168,0.00010319743000000002,0,CONNECTED,-95.0,-95.0,14.0,-95.0,-95.0,12.5,2702446844,2219146,-1992.5,3631000,['CONNECTED']
2021-01-18 15:32:07,44.97377891999999,-93.22250148000003,0.00010879759,0,CONNECTED,-95.0,-95.0,14.0,-95.0,-95.0,12.5,2892647396,2345842,-2084.9,3631000,['CONNECTED']
2021-01-18 15:32:08,44.97377908,-93.22250089000002,6.953281099999998e-05,36,CONNECTED,-87.0,-87.0,18.0,-91.0,-91.0,16.0,2949358476,2389882,-2001.3,3631000,['CONNECTED']
2021-01-18 15:32:09,44.9737791,-93.22250055999999,7.436716159999999e-06,252,CONNECTED,-87.0,-87.0,18.0,-88.5,-88.5,18.0,3018317480,2465718,-1674.0,3631000,['CONNECTED']
2021-01-18 15:32:10,44.97377928000001,-93.22250072000001,0.00012122285344,287,NOT_RESTRICTED,-90.0,-90.0,18.0,-90.0,-90.0,18.0,3065453744,2528562,-1646.7,3631000,"['CONNECTED', 'NOT_RESTRICTED']"
2021-01-18 15:32:11,44.97378051,-93.22250019999998,0.265925149216,212,CONNECTED,-90.0,-90.0,18.0,-92.5,-92.5,15.5,3194656560,2626302,-2075.4,3631000,['CONNECTED']
2021-01-18 15:32:12,44.97377989999999,-93.22249970000001,0.5174622533333333,161,CONNECTED,-95.0,-95.0,13.0,-96.33333333333333,-96.33333333333333,12.555555555555555,3293167192,2707230,-1981.2222222222222,3631000,['CONNECTED']
2021-01-18 15:32:13,44.9737775,-93.2225025,0.10334019299999997,179,CONNECTED,-94.0,-94.0,14.0,-96.4,-96.4,12.8,3444706108,2804262,-2254.3,3631000,['CONNECTED']
