timestamp,latitude,longitude,movingSpeed,compassDirection,nrStatus,rsrp,nr_ssRsrp,nr_ssSinr,rsrp_avg,nr_ssRsrp_avg,nr_ssSinr_avg,mobileRx,mobileTx,currentNow,voltageNow,nrStatus_array
2021-01-16 22:13:53,44.9737598,-93.22245782222222,0.16925824777777773,179,CONNECTED,-84.0,-84.0,21.0,-84.0,-84.0,20.11111111111111,443387,324034,-1080.111111111111,3800000,['CONNECTED']
2021-01-16 22:13:54,44.973758929999995,-93.22245827999998,0.140715503,186,CONNECTED,-84.0,-84.0,21.0,-84.0,-84.0,20.9,443471,324118,-949.4,3800000,['CONNECTED']
2021-01-16 22:13:55,44.973758309999994,-93.22246116000001,0.168006955,233,CONNECTED,-84.0,-84.0,21.0,-84.0,-84.0,20.1,443471,324118,-926.7,3800000,['CONNECTED']
2021-01-16 22:13:56,44.97375846,-93.22246471000003,0.21658350200000004,261,CONNECTED,-84.0,-84.0,21.0,-84.0,-84.0,21.0,443471,324118,-808.0,3800000,['CONNECTED']
2021-01-16 22:13:57,44.97375916,-93.22246781,0.20876328799999996,278,CONNECTED,-84.0,-84.0,21.0,-84.0,-84.0,21.0,443471,324118,-1036.9,3800000,['CONNECTED']
2021-01-16 22:13:58,44.97375972000001,-93.2224689,0.16802674099999998,289,CONNECTED,-84.0,-84.0,21.0,-84.0,-84.0,21.0,443471,324118,-751.1,3800000,['CONNECTED']
2021-01-16 22:13:59,44.97375989,-93.22246982,0.116885875,287,CONNECTED,-84.0,-84.0,21.0,-84.0,-84.0,21.0,443471,324118,-807.5,3800000,['CONNECTED']
2021-01-16 22:14:00,44.973759779999995,-93.22246999000001,0.0580087952,274,CONNECTED,-84.0,-84.0,21.0,-84.0,-84.0,21.0,443471,324118,-828.9,3800000,['CONNECTED']
2021-01-16 22:14:01,44.97375959,-93.22246988999999,0.023885482699999995,246,CONNECTED,-84.0,-84.0,21.0,-84.0,-84.0,20.9,443471,324118,-875.4,3800000,['CONNECTED']
2021-01-16 22:14:02,44.973759490000006,-93.22246976000001,0.00811037825,195,CONNECTED,-84.0,-84.0,20.0,-84.0,-84.0,20.0,443471,324118,-878.7,3800000,['CONNECTED']
2021-01-16 22:14:03,44.9737594,-93.2224698,0.008791814750000003,189,CONNECTED,-84.0,-84.0,20.0,-84.0,-84.0,20.0,443471,324118,-894.9,3800000,['CONNECTED']
2021-01-16 22:14:04,44.97375939,-93.22246980999999,0.006994489499999999,194,CONNECTED,-84.0,-84.0,21.0,-84.0,-84.0,20.1,443471,324118,-819.0,3800000,['CONNECTED']
2021-01-16 22:14:05,44.97375929999999,-93.22246989999998,0.0085562876,208,NOT_RESTRICTED,,,,,,,443555,324202,-936.5,3800000,['NOT_RESTRICTED']
2021-01-16 22:14:06,44.97375929999999,-93.22246990999999,0.005551766840000001,216,CONNECTED,-82.0,-82.0,21.0,-83.71428571428571,-83.71428571428571,21.0,443639,324286,-1188.3,3800000,"['NOT_RESTRICTED', 'CONNECTED']"
