timestamp,latitude,longitude,locationAccuracy,movingSpeed,movingSpeedAccuracyMPS,compassDirection,compassAccuracy,nrStatus,rsrp,nr_ssRsrp,nr_ssSinr,rsrp_avg,nr_ssRsrp_avg,nr_ssSinr_avg,mobileRx,mobileTx,currentNow,voltageNow,nrStatus_array
2021-01-23 12:39:32,44.973616299999996,-93.22252875,4.260999999999999,0.009602890750000002,0.08602325599999999,138,0.0,NOT_RESTRICTED,,,,,,,13555244816,32456282,-798.125,3827000,['NOT_RESTRICTED']
2021-01-23 12:39:33,44.973616269999994,-93.22252873,4.261799999999999,0.00788180953,0.086023256,142,0.0,CONNECTED,,,,,,,13555244900,32456366,-831.9,3827000,"['NOT_RESTRICTED', 'CONNECTED']"
2021-01-23 12:39:34,44.973616199999995,-93.22252876999998,4.2309,0.0062211737300000005,0.086023256,168,0.0,CONNECTED,-69.0,-69.0,6.0,-69.0,-69.0,6.0,13555244900,32456366,-755.1,3827000,['CONNECTED']
2021-01-23 12:39:35,44.97361617,-93.22252873,4.1781999999999995,0.0054201655900000005,0.086023256,163,0.0,CONNECTED,-69.0,-69.0,6.0,-69.8,-69.8,6.0,13555244900,32456366,-606.7,3827000,['CONNECTED']
2021-01-23 12:39:36,44.973616070000006,-93.22252876999998,4.1167,0.007656470199999999,0.086023256,187,0.0,CONNECTED,-70.0,-70.0,6.0,-70.8,-70.8,5.2,13555244900,32456366,-729.1,3827000,['CONNECTED']
2021-01-23 12:39:37,44.973616,-93.22252873,4.070200000000001,0.008327722099999999,0.086023256,178,0.0,CONNECTED,-71.0,-71.0,5.0,-71.8,-71.8,5.0,13555244900,32456366,-655.4,3827000,['CONNECTED']
2021-01-23 12:39:38,44.973616,-93.22252872,4.062200000000001,0.0058487822,0.086023256,164,0.0,CONNECTED,-72.0,-72.0,5.0,-73.6,-73.6,3.4,13555244900,32456366,-667.2,3827000,['CONNECTED']
2021-01-23 12:39:39,44.973616,-93.2225286,4.098000000000001,0.005237729759999999,0.086023256,107,0.0,CONNECTED,-74.0,-74.0,4.0,-74.0,-74.0,3.8,13555244900,32456366,-642.0,3827000,['CONNECTED']
2021-01-23 12:39:40,44.973615960000004,-93.2225286,4.1366,0.004852217720000001,0.083862984,120,0.0,CONNECTED,-74.0,-74.0,4.0,-74.0,-74.0,3.2,13555244900,32456366,-626.8,3827000,['CONNECTED']
2021-01-23 12:39:41,44.97361586,-93.22252855999997,4.1736,0.007099871820000001,0.08278284800000002,154,0.0,CONNECTED,-74.0,-74.0,3.0,-74.0,-74.0,3.0,13555244900,32456366,-596.6,3827000,['CONNECTED']
2021-01-23 12:39:42,44.9736158,-93.22252842000002,4.173600000000001,0.010294287000000001,0.083862984,139,0.0,CONNECTED,-74.0,-74.0,4.0,-74.0,-74.0,3.8,13555244900,32456366,-631.3,3827000,['CONNECTED']
2021-01-23 12:39:43,44.97361575999999,-93.22252825999999,4.166400000000001,0.011790053799999999,0.080622576,122,0.0,CONNECTED,-74.0,-74.0,4.0,-74.0,-74.0,3.2,13555244900,32456366,-714.0,3827000,['CONNECTED']
2021-01-23 12:39:44,44.973615699999996,-93.22252816,4.139800000000001,0.011562577599999999,0.080622576,122,0.0,NOT_RESTRICTED,-74.0,-74.0,3.0,-74.0,-74.0,3.0,13555244984,32456450,-696.5,3827000,"['CONNECTED', 'NOT_RESTRICTED']"
2021-01-23 12:39:45,44.973615699999996,-93.22252802000001,4.090400000000001,0.010907931400000001,0.080622576,109,0.0,CONNECTED,-74.0,-74.0,3.0,-74.0,-74.0,3.0,13555244984,32456534,-803.2,3827000,"['NOT_RESTRICTED', 'CONNECTED']"
2021-01-23 12:39:46,44.97361566000001,-93.22252790000002,4.048,0.010852017600000001,0.08278284800000002,110,0.0,CONNECTED,-74.0,-74.0,3.0,-74.0,-74.0,3.0,13555245068,32456534,-677.4,3827000,['CONNECTED']
2021-01-23 12:39:47,44.97361560000001,-93.22252785999999,3.9872000000000005,0.008423367000000001,0.083862984,124,0.0,CONNECTED,-71.0,-71.0,3.0,-72.8,-72.8,3.0,13555245068,32456534,-732.3,3827000,['CONNECTED']
2021-01-23 12:39:48,44.97361556,-93.22252779999998,3.9055999999999997,0.007511505800000001,0.080622576,133,0.0,CONNECTED,-70.0,-70.0,4.0,-70.6,-70.6,3.4,13555245068,32456534,-635.9,3827000,['CONNECTED']
2021-01-23 12:39:49,44.97361542,-93.22252775999999,3.8668000000000005,0.010527199000000001,0.080622576,156,0.0,CONNECTED,-70.0,-70.0,4.0,-70.4,-70.4,4.0,13555245068,32456534,-582.6,3827000,['CONNECTED']
2021-01-23 12:39:50,44.97361525999999,-93.22252766000001,3.8580000000000014,0.015375890999999997,0.080622576,159,0.0,CONNECTED,-71.0,-71.0,4.0,-71.8,-71.8,4.0,13555245068,32456534,-660.3,3827000,['CONNECTED']
2021-01-23 12:39:51,44.97361516666667,-93.22252756666666,3.8476666666666666,0.015554647333333331,0.080622576,154,0.0,CONNECTED,-73.0,-73.0,5.0,-73.0,-73.0,4.333333333333333,13555245068,32456534,-573.8888888888889,3827000,['CONNECTED']
2021-01-23 12:39:52,44.97361504,-93.22252746999999,3.8597,0.0160572742,0.080622576,151,0.0,CONNECTED,-73.0,-73.0,5.0,-73.0,-73.0,4.7,13555245068,32456534,-704.5,3827000,['CONNECTED']
2021-01-23 12:39:53,44.97361489999999,-93.2225274,3.876500000000001,0.0163014927,0.08224278,155,0.0,CONNECTED,-73.0,-73.0,4.0,-73.3,-73.3,4.0,13555245068,32456534,-654.8,3827000,['CONNECTED']
2021-01-23 12:39:54,44.97361489999999,-93.22252737000001,3.8983000000000003,0.009700056580000001,0.08440305199999999,148,0.0,CONNECTED,-74.0,-74.0,4.0,-74.0,-74.0,3.7,13555245068,32456534,-618.9,3827000,['CONNECTED']
2021-01-23 12:39:55,44.97361486999999,-93.22252727000003,3.8905000000000003,0.00734800882,0.08224278,129,0.0,CONNECTED,-74.0,-74.0,4.0,-74.0,-74.0,3.3,13555245068,32456534,-779.9,3827000,['CONNECTED']
2021-01-23 12:39:56,44.9736148,-93.22252720000002,3.8858000000000006,0.007851042749999999,0.08440305199999999,132,0.0,NOT_RESTRICTED,-74.0,-74.0,4.0,-74.0,-74.0,4.0,13555245068,32456534,-666.8,3827000,"['CONNECTED', 'NOT_RESTRICTED']"
2021-01-23 12:39:57,44.9736148,-93.22252716999999,3.8887,0.00537175164,0.080622576,125,0.0,CONNECTED,-74.0,-74.0,4.0,-74.0,-74.0,4.0,13555245152,32456618,-730.6,3827000,"['NOT_RESTRICTED', 'CONNECTED']"
2021-01-23 12:39:58,44.97361477,-93.22252707,3.9128,0.00631308021,0.080622576,113,0.0,CONNECTED,-74.0,-74.0,4.0,-74.4,-74.4,3.8,13555245236,32456702,-737.3,3827000,['CONNECTED']
2021-01-23 12:39:59,44.97361473,-93.222527,3.9509,0.0072150545,0.080622576,112,0.0,CONNECTED,-78.0,-78.0,3.0,-78.0,-78.0,2.1,13555245236,32456702,-675.6,3811500,['CONNECTED']
2021-01-23 12:40:00,44.9736148,-93.222527,3.9946000000000006,0.0035347170000000006,0.080622576,59,0.0,CONNECTED,-78.0,-78.0,3.0,-78.0,-78.0,3.0,13555245236,32456702,-687.9,3796000,['CONNECTED']
2021-01-23 12:40:01,44.97361482999999,-93.222527,4.0222,0.0037177742700000003,0.080622576,28,0.0,CONNECTED,-77.0,-77.0,3.0,-77.9,-77.9,2.9,13555245236,32456702,-610.0,3796000,['CONNECTED']
2021-01-23 12:40:02,44.97361489999999,-93.222527,4.0434,0.005517414239999999,0.080622576,146,0.0,CONNECTED,-76.0,-76.0,4.0,-76.9,-76.9,2.2,13555245236,32456702,-664.2,3796000,['CONNECTED']
2021-01-23 12:40:03,44.97361493999999,-93.222527,4.0252,0.0054152813599999995,0.080622576,359,0.0,CONNECTED,-76.0,-76.0,4.0,-76.0,-76.0,4.0,13555245236,32456702,-587.0,3796000,['CONNECTED']
2021-01-23 12:40:04,44.973615,-93.22252696000001,3.9584,0.00642642084,0.080622576,230,0.0,CONNECTED,-76.0,-76.0,4.0,-76.2,-76.2,3.8,13555245236,32456702,-626.6,3796000,['CONNECTED']
2021-01-23 12:40:05,44.973615,-93.22252694000001,3.896,0.0041842358,0.080622576,156,0.0,CONNECTED,-77.0,-77.0,3.0,-77.9,-77.9,2.1,13555245236,32456702,-619.0,3796000,['CONNECTED']
2021-01-23 12:40:06,44.97361495999999,-93.222527,3.8518,0.0031160141800000004,0.080622576,280,0.0,CONNECTED,-77.0,-77.0,3.0,-77.7,-77.7,2.5,13555245236,32456702,-634.2,3796000,['CONNECTED']
2021-01-23 12:40:07,44.97361489999999,-93.222527,3.8160000000000003,0.00436066302,0.080622576,195,0.0,CONNECTED,-84.0,-84.0,-2.0,-84.1,-84.1,-2.0,13555245236,32456702,-612.3,3796000,['CONNECTED']
2021-01-23 12:40:08,44.97361493999999,-93.22252696000001,3.7990000000000004,0.0040839781999999995,0.080622576,134,0.0,NOT_RESTRICTED,-85.0,-85.0,-2.0,-85.0,-85.0,-2.0,13555245236,32456702,-681.2,3796000,"['CONNECTED', 'NOT_RESTRICTED']"
2021-01-23 12:40:09,44.973615,-93.22252690000002,3.8004,0.0042563409999999986,0.080622576,43,0.0,NOT_RESTRICTED,,,,,,,13555245320,32456786,-779.6,3796000,['NOT_RESTRICTED']
2021-01-23 12:40:10,44.973615,-93.22252685999999,3.8182,0.0045161802,0.080622576,51,0.0,CONNECTED,-85.0,-85.0,-2.0,-85.0,-85.0,-2.0,13555245404,32456870,-782.0,3796000,"['NOT_RESTRICTED', 'CONNECTED']"
2021-01-23 12:40:11,44.97361495999999,-93.22252679999998,3.8562,0.005210646720000002,0.080622576,99,0.0,CONNECTED,-73.0,-73.0,4.0,-75.4,-75.4,2.8,13555245404,32456870,-707.9,3796000,['CONNECTED']
2021-01-23 12:40:12,44.97361489999999,-93.22252676,3.9212000000000002,0.0056208676,0.080622576,136,0.0,CONNECTED,-73.0,-73.0,5.0,-73.0,-73.0,4.9,13555245404,32456870,-608.7,3796000,['CONNECTED']
2021-01-23 12:40:13,44.97361486,-93.2225267,4.0158,0.006668046780000001,0.080622576,138,0.0,CONNECTED,-73.0,-73.0,5.0,-73.0,-73.0,5.0,13555245404,32456870,-633.0,3796000,['CONNECTED']
2021-01-23 12:40:14,44.97361475999999,-93.22252666000001,4.164999999999999,0.0087382927,0.080622576,154,0.0,CONNECTED,-73.0,-73.0,5.0,-73.0,-73.0,5.0,13555245404,32456870,-597.0,3796000,['CONNECTED']
2021-01-23 12:40:15,44.9736147,-93.22252655999998,4.3484,0.009844096999999998,0.080622576,144,0.0,CONNECTED,-73.0,-73.0,5.0,-75.7,-75.7,3.2,13555245404,32456870,-618.2,3796000,['CONNECTED']
2021-01-23 12:40:16,44.97361474,-93.22252646,4.4918,0.008421341,0.080622576,107,0.0,CONNECTED,-76.0,-76.0,3.0,-76.0,-76.0,3.0,13555245404,32456870,-675.6,3796000,['CONNECTED']
2021-01-23 12:40:17,44.9736148,-93.22252636666668,4.583000000000001,0.008110556666666666,0.080622576,70,0.0,CONNECTED,-76.0,-76.0,3.0,-77.77777777777777,-77.77777777777777,3.0,13555245513,32457032,-687.5555555555555,3796000,['CONNECTED']
2021-01-23 12:40:18,44.9736148,-93.22252630000001,4.6307,0.007395364600000001,0.080622576,67,0.0,CONNECTED,-76.0,-76.0,3.0,-76.4,-76.4,3.0,13555505269,32461825,-803.2,3796000,['CONNECTED']
2021-01-23 12:40:19,44.9736148,-93.22252627,4.7010000000000005,0.00497785375,0.080622576,71,0.0,CONNECTED,-74.0,-74.0,4.0,-74.8,-74.8,3.6,13567743934,32533781,-1145.7,3796000,['CONNECTED']
2021-01-23 12:40:20,44.9736148,-93.22252619999999,4.756099999999999,0.00463692755,0.0847377462,82,0.0,CONNECTED,-74.0,-74.0,4.0,-74.0,-74.0,4.0,13581144314,32597689,-1236.0,3796000,['CONNECTED']
2021-01-23 12:40:21,44.97361477,-93.22252617000001,4.8138,0.004218767579999999,0.0902246398,101,0.0,CONNECTED,-74.0,-74.0,4.0,-76.4,-76.4,3.2,13594919070,32662773,-1267.2,3796000,['CONNECTED']
2021-01-23 12:40:22,44.973614909999995,-93.22252432999998,4.888199999999999,0.04996326102,0.44551165319999997,107,29.1530595,CONNECTED,-77.0,-77.0,3.0,-78.6,-78.6,2.2,13611786742,32747773,-1145.2,3796000,['CONNECTED']
2021-01-23 12:40:23,44.97361531000001,-93.22251834000001,5.048,0.151478127,0.9603222179999997,42,68.02380550000001,CONNECTED,-79.0,-79.0,2.0,-79.8,-79.8,1.2,13627597122,32823233,-1165.1,3796000,['CONNECTED']
2021-01-23 12:40:24,44.97361456000001,-93.22251199,5.1737,0.20378505099999997,0.14663676480000004,61,0.0,CONNECTED,-77.0,-77.0,3.0,-77.6,-77.6,2.6,13644013894,32898269,-1250.5,3796000,['CONNECTED']
2021-01-23 12:40:25,44.97361273,-93.22250498999999,5.243,0.37423885700000004,0.080622576,100,0.0,CONNECTED,-76.0,-76.0,3.0,-76.2,-76.2,3.0,13660151374,32961501,-1140.3,3796000,['CONNECTED']
2021-01-23 12:40:26,44.97361178999999,-93.22249777,5.3256,0.49466087100000006,0.080622576,100,0.0,CONNECTED,-76.0,-76.0,3.0,-76.0,-76.0,3.0,13677377318,33028321,-1107.2,3796000,['CONNECTED']
2021-01-23 12:40:27,44.97361387,-93.22249236,5.401,0.474473972,0.080622576,77,0.0,CONNECTED,-76.0,-76.0,3.0,-76.8,-76.8,3.0,13694989206,33090669,-1196.4,3796000,['CONNECTED']
2021-01-23 12:40:28,44.97361702,-93.22248898000001,5.3435999999999995,0.419836337,0.080622576,55,0.0,CONNECTED,-77.0,-77.0,3.0,-77.8,-77.8,1.4,13711303458,33151821,-1175.5,3796000,['CONNECTED']
2021-01-23 12:40:29,44.97361764,-93.22248787000001,5.2188,0.24634482349999995,0.08224278,58,0.0,CONNECTED,-75.0,-75.0,3.0,-75.6,-75.6,2.6,13728759338,33217757,-1285.6,3775000,['CONNECTED']
2021-01-23 12:40:30,44.973616140000004,-93.22249085,5.187600000000001,0.10538180150000001,0.08440305199999999,120,0.0,CONNECTED,-74.0,-74.0,4.0,-74.2,-74.2,3.8,13746512950,33282549,-1146.9,3754000,['CONNECTED']
2021-01-23 12:40:31,44.973614239999996,-93.22249614,5.1345,0.28481238200000003,0.080622576,242,0.0,CONNECTED,-74.0,-74.0,4.0,-77.2,-77.2,2.4,13758550442,33332729,-1173.5,3754000,['CONNECTED']
2021-01-23 12:40:32,44.97361276,-93.22250102,5.0569999999999995,0.34061925199999993,0.080622576,245,0.0,CONNECTED,-78.0,-78.0,2.0,-82.8,-82.8,0.4,13773208370,33393205,-1252.5,3754000,['CONNECTED']
2021-01-23 12:40:33,44.97361144,-93.22250354,4.9967,0.308507357,0.080622576,238,0.0,CONNECTED,-84.0,-84.0,0.0,-86.4,-86.4,-2.4,13785843838,33449501,-1163.2,3754000,['CONNECTED']
2021-01-23 12:40:34,44.973610480000005,-93.22250374000001,4.916,0.16828976799999998,0.080622576,217,0.0,CONNECTED,-87.0,-87.0,0.0,-87.0,-87.0,-0.6,13800442714,33522925,-1168.9,3754000,['CONNECTED']
2021-01-23 12:40:35,44.97361050000001,-93.22250288000002,4.8284,0.0593335264,0.080622576,161,0.0,CONNECTED,-86.0,-86.0,0.0,-86.2,-86.2,0.0,13815809654,33602777,-1186.6,3754000,['CONNECTED']
2021-01-23 12:40:36,44.97361088,-93.22250224,4.7968,0.0256744752,0.080622576,87,0.0,CONNECTED,-81.0,-81.0,2.0,-82.0,-82.0,1.6,13829871010,33672093,-1236.1,3754000,['CONNECTED']
2021-01-23 12:40:37,44.97361104000001,-93.22250196,4.7298,0.0265773796,0.080622576,60,0.0,CONNECTED,-78.0,-78.0,2.0,-78.6,-78.6,2.0,13844804938,33738549,-1210.9,3754000,['CONNECTED']
2021-01-23 12:40:38,44.973611100000014,-93.22250190000001,4.6568,0.0139889662,0.080622576,47,0.0,CONNECTED,-78.0,-78.0,2.0,-82.8,-82.8,0.4,13859035238,33797725,-1174.3,3754000,['CONNECTED']
2021-01-23 12:40:39,44.973611100000014,-93.22250194,4.606800000000001,0.005376446099999999,0.08278284800000002,30,0.0,CONNECTED,-83.0,-83.0,2.0,-83.2,-83.2,1.6,13870269946,33847697,-1177.4,3754000,['CONNECTED']
2021-01-23 12:40:40,44.973611100000014,-93.22250204000002,4.538199999999999,0.0029069354,0.083862984,120,0.0,CONNECTED,-79.0,-79.0,3.0,-79.8,-79.8,2.8,13884388118,33909577,-1164.4,3754000,['CONNECTED']
2021-01-23 12:40:41,44.97361114,-93.22250214,4.496,0.0057520602,0.080622576,286,0.0,CONNECTED,-77.0,-77.0,4.0,-77.4,-77.4,3.8,13898523746,33970989,-1214.4,3754000,['CONNECTED']
2021-01-23 12:40:42,44.973613680000014,-93.22250315999999,4.4642,0.1453190344,0.3745391456,326,2.2092984,CONNECTED,-77.0,-77.0,4.0,-81.0,-81.0,1.6,13910018486,34021741,-1156.1,3754000,['CONNECTED']
2021-01-23 12:40:43,44.97362115999999,-93.22250456,4.439200000000001,0.424716482,0.8154140000000003,357,6.3420197599999995,CONNECTED,-82.0,-82.0,1.0,-85.2,-85.2,-0.6,13923312522,34082009,-1199.0,3754000,['CONNECTED']
