timestamp,latitude,longitude,locationAccuracy,movingSpeed,movingSpeedAccuracyMPS,compassDirection,compassAccuracy,nrStatus,rsrp,nr_ssRsrp,nr_ssSinr,rsrp_avg,nr_ssRsrp_avg,nr_ssSinr_avg,mobileRx,mobileTx,currentNow,voltageNow,nrStatus_array
2021-01-24 18:00:21,44.973758399999994,-93.22250090000001,5.882000000000001,0.011693884,0.080622576,348,0.0,CONNECTED,-73.0,-73.0,4.0,-73.0,-73.0,4.0,1608564,87361704,-674.6,3822000.0,['CONNECTED']
2021-01-24 18:00:22,44.97375850000001,-93.22250090000001,5.7674,0.010452995400000002,0.080622576,286,0.0,CONNECTED,-71.0,-71.0,5.0,-71.6,-71.6,4.7,1608648,87361788,-760.0,3822000.0,['CONNECTED']
2021-01-24 18:00:23,44.973758600000004,-93.22250099999998,5.622000000000001,0.015221582,0.086023256,348,0.0,CONNECTED,-71.0,-71.0,5.0,-71.0,-71.0,5.0,1608648,87361788,-771.4,3822000.0,['CONNECTED']
2021-01-24 18:00:24,44.97375879999999,-93.22250090000001,5.494999999999999,0.015995066999999998,0.086023256,0,0.0,CONNECTED,-71.0,-71.0,5.0,-71.7,-71.7,4.3,1608648,87361788,-610.6,3822000.0,['CONNECTED']
2021-01-24 18:00:25,44.9737589,-93.22250090000001,5.382,0.014241643000000002,0.086023256,3,0.0,CONNECTED,-71.0,-71.0,5.0,-71.3,-71.3,4.7,1608648,87361788,-734.5,3822000.0,['CONNECTED']
2021-01-24 18:00:26,44.973758999999994,-93.22250090000001,5.256,0.012399045999999999,0.080622576,3,0.0,CONNECTED,-71.0,-71.0,5.0,-71.0,-71.0,5.0,1608648,87361788,-685.0,3822000.0,['CONNECTED']
2021-01-24 18:00:27,44.97375920000001,-93.22250090000001,5.1232,0.0155994756,0.086023256,1,0.0,CONNECTED,-71.0,-71.0,5.0,-71.7,-71.7,4.3,1608648,87361788,-824.6,3822000.0,['CONNECTED']
2021-01-24 18:00:28,44.97375929999999,-93.22250099999998,4.923000000000001,0.015519878999999997,0.080622576,335,0.0,CONNECTED,-72.0,-72.0,4.0,-72.0,-72.0,4.0,1608648,87361788,-663.3,3822000.0,['CONNECTED']
2021-01-24 18:00:29,44.97375950000001,-93.2225011,4.821,0.019114913000000004,0.080622576,340,0.0,CONNECTED,-71.0,-71.0,4.0,-71.3,-71.3,3.3,1608648,87361788,-717.2,3822000.0,['CONNECTED']
2021-01-24 18:00:30,44.9737596,-93.22250099999998,4.71,0.016145203,0.086023256,358,0.0,CONNECTED,-71.0,-71.0,4.0,-71.0,-71.0,3.7,1608648,87361788,-687.2,3822000.0,['CONNECTED']
2021-01-24 18:00:31,44.97375979999999,-93.22250099999998,4.636000000000001,0.018441342,0.086023256,3,0.0,CONNECTED,-71.0,-71.0,4.0,-71.0,-71.0,4.0,1608648,87361788,-667.9,3822000.0,['CONNECTED']
2021-01-24 18:00:32,44.9737599,-93.22250099999998,4.507299999999999,0.0140581391,0.086023256,3,0.0,NOT_RESTRICTED,-71.0,-71.0,4.0,-71.0,-71.0,4.0,1608648,87361788,-729.2,3810800.0,"['CONNECTED', 'NOT_RESTRICTED']"
2021-01-24 18:00:33,44.973760399999996,-93.2225012,4.386000000000001,0.048748516000000006,0.086023256,349,0.0,NOT_RESTRICTED,,,,,,,1608732,87361872,-615.0,3806000.0,['NOT_RESTRICTED']
2021-01-24 18:00:34,44.9737609,-93.22250129999999,4.332999999999999,0.05091988700000001,0.080622576,348,0.0,CONNECTED,-71.0,-71.0,4.0,-71.0,-71.0,4.0,1608816,87361956,-651.2,3806000.0,"['NOT_RESTRICTED', 'CONNECTED']"
2021-01-24 18:00:35,44.9737611,-93.22250129999999,4.293999999999999,0.03457883,0.080622576,350,0.0,CONNECTED,-71.0,-71.0,4.0,-75.5,-75.5,1.5,1608816,87361956,-730.6,3806000.0,['CONNECTED']
2021-01-24 18:00:36,44.973761200000006,-93.2225012,4.262,0.020042107,0.086023256,3,0.0,CONNECTED,-80.0,-80.0,2.0,-80.0,-80.0,0.5,1608816,87361956,-649.6,3806000.0,['CONNECTED']
2021-01-24 18:00:37,44.97376134999998,-93.22250122,4.251900000000001,0.019579167600000003,0.08116264399999999,41,0.0,CONNECTED,-75.0,-75.0,4.0,-77.5,-77.5,3.0,1608816,87361956,-715.0,3806000.0,['CONNECTED']
2021-01-24 18:00:38,44.97376179999999,-93.22250140000003,4.183999999999999,0.045493490000000004,0.086023256,349,0.0,CONNECTED,-75.0,-75.0,4.0,-76.0,-76.0,3.5,1608816,87361956,-614.1,3806000.0,['CONNECTED']
2021-01-24 18:00:39,44.9737622,-93.2225015,4.177,0.046788417000000006,0.080622576,348,0.0,CONNECTED,-72.0,-72.0,3.0,-74.5,-74.5,3.0,1608816,87361956,-652.1,3806000.0,['CONNECTED']
2021-01-24 18:00:40,44.9737624,-93.2225015,4.143999999999999,0.031892456000000007,0.080622576,349,0.0,CONNECTED,-72.0,-72.0,3.0,-72.0,-72.0,3.0,1608816,87361956,-628.9,3806000.0,['CONNECTED']
2021-01-24 18:00:41,44.97376239,-93.2225015,4.0908,0.013304611900000003,0.08116264399999999,350,0.0,CONNECTED,-72.0,-72.0,4.0,-72.0,-72.0,3.5,1608816,87361956,-615.5,3806000.0,['CONNECTED']
