timestamp,latitude,longitude,locationAccuracy,movingSpeed,movingSpeedAccuracyMPS,compassDirection,compassAccuracy,nrStatus,rsrp,nr_ssRsrp,nr_ssSinr,rsrp_avg,nr_ssRsrp_avg,nr_ssSinr_avg,mobileRx,mobileTx,currentNow,voltageNow,nrStatus_array
2021-01-17 16:01:34,44.9737311,-93.22252330000002,4.592999999999999,0.008580513,0.08602325599999998,184,0.0,NOT_RESTRICTED,-90.0,-90.0,16.0,-90.0,-90.0,16.0,255486848090,230709126,-1145.5714285714287,3770000.0,"['CONNECTED', 'NOT_RESTRICTED']"
2021-01-17 16:01:35,44.9737311,-93.22252330000002,4.599300000000001,0.005961762300000001,0.086023256,181,0.0,CONNECTED,-90.0,-90.0,16.0,-90.0,-90.0,16.0,255486848174,230709126,-1096.5,3770000.0,"['NOT_RESTRICTED', 'CONNECTED']"
2021-01-17 16:01:36,44.9737311,-93.22252330000002,4.6000000000000005,0.005670790000000001,0.086023256,181,0.0,CONNECTED,-90.0,-90.0,18.0,-90.6,-90.6,17.2,255486848258,230709210,-1039.0,3769000.0,['CONNECTED']
2021-01-17 16:01:37,44.97373335,-93.22252393000001,4.705299999999999,0.135441223,1.1357602555999997,339,87.22140299999998,CONNECTED,-91.0,-91.0,18.0,-91.0,-91.0,18.0,255486848258,230709210,-884.2,3760000.0,['CONNECTED']
2021-01-17 16:01:38,44.97373782999999,-93.22252688000003,4.7395,0.17255276000000003,0.1978000884000001,357,9.691267,CONNECTED,-91.0,-91.0,18.0,-91.0,-91.0,18.0,255486848258,230709210,-869.8,3760000.0,['CONNECTED']
2021-01-17 16:01:39,44.97373829999999,-93.22252720000002,4.741999999999999,0.17507416000000003,0.080622576,357,0.0,CONNECTED,-91.0,-91.0,18.0,-91.0,-91.0,18.0,255486848258,230709210,-858.7,3760000.0,['CONNECTED']
2021-01-17 16:01:40,44.97374810999999,-93.22253548,4.703299999999999,0.5525391820000001,0.080622576,335,0.0,CONNECTED,-91.0,-91.0,18.0,-91.0,-91.0,18.0,255486848258,230709210,-813.2,3760000.0,['CONNECTED']
2021-01-17 16:01:41,44.97374919999999,-93.2225364,4.698999999999999,0.5944797399999999,0.080622576,333,0.0,CONNECTED,-91.0,-91.0,18.0,-91.0,-91.0,16.8,255486848258,230709210,-928.1,3760000.0,['CONNECTED']
2021-01-17 16:01:42,44.973754510000006,-93.22253532000003,4.623400000000001,0.379221151,0.08548318800000002,33,0.0,CONNECTED,-91.0,-91.0,16.0,-91.0,-91.0,16.0,255486848258,230709210,-897.2,3760000.0,['CONNECTED']
2021-01-17 16:01:43,44.97375609000001,-93.22253412,4.5133,0.24516674999999996,0.086023256,11,0.0,CONNECTED,-91.0,-91.0,16.0,-91.0,-91.0,16.0,255486848258,230709210,-832.4,3760000.0,['CONNECTED']
2021-01-17 16:01:44,44.97375691999999,-93.22253274,4.473199999999999,0.17353260599999998,0.086023256,28,0.0,CONNECTED,-91.0,-91.0,17.0,-91.0,-91.0,16.6,255486848258,230709210,-840.0,3760000.0,['CONNECTED']
2021-01-17 16:01:45,44.973756910000006,-93.22253143,4.424099999999999,0.113741332,0.086023256,55,0.0,CONNECTED,-91.0,-91.0,17.0,-91.0,-91.0,17.0,255486848258,230709210,-875.0,3760000.0,['CONNECTED']
2021-01-17 16:01:46,44.973756900000005,-93.2225313,4.418999999999999,0.10783115000000001,0.086023256,58,0.0,NOT_RESTRICTED,-89.0,-89.0,19.0,-90.14285714285714,-90.14285714285714,17.857142857142858,255486848258,230709210,-877.1,3760000.0,"['CONNECTED', 'NOT_RESTRICTED']"
2021-01-17 16:01:47,44.97375284999998,-93.22252743,4.2687,0.25311918499999997,0.081162644,133,0.0,CONNECTED,-89.0,-89.0,19.0,-89.0,-89.0,19.0,255486848342,230709294,-941.5,3760000.0,"['NOT_RESTRICTED', 'CONNECTED']"
2021-01-17 16:01:48,44.97375239999999,-93.222527,4.252000000000001,0.26926229999999995,0.080622576,142,0.0,CONNECTED,-86.0,-86.0,22.0,-87.8,-87.8,20.2,255486848426,230709378,-1049.8,3760000.0,['CONNECTED']
2021-01-17 16:01:49,44.97374934,-93.22252574000001,4.219600000000001,0.18634600199999996,0.08548318800000002,157,0.0,CONNECTED,-86.0,-86.0,22.0,-86.0,-86.0,22.0,255486848426,230709378,-921.5,3760000.0,['CONNECTED']
