Timestamp,nrStatus,LTE_RSRP,nr_ssRsrp,nr_ssSinr,downlink_Mbps,uplink_Mbps,software_power,hardware_power,hardware_power_full
90.238,CONNECTED,-77,-80,2,0.9330879999999999,53.632773,5199.21,3384.5722729999998,5868.61416
1049.3339999999996,CONNECTED,-63,-86,-1,0.843232,65.905857,6086.0676,3385.1224799999995,5724.12248
351.62,CONNECTED,-82,-83,7,322.589247,0.568658,5466.8532,3430.0931,5769.0931
385.827,CONNECTED,-67,-86,5,338.204476,0.553265,5904.9455,3625.6635,5946.6635
366.639,CONNECTED,-87,-88,5,276.970506,0.44136899999999996,5617.0964,3443.4923799999997,5782.49238
614.904,CONNECTED,-74,-74,9,1.0479040000000002,70.189061,4990.4576,3311.807047,5806.6495
355.624,CONNECTED,-81,-82,6,338.735522,0.558246,5763.781,3440.15474,5779.15474
566.8340000000002,CONNECTED,-75,-77,3,1.08971,67.314177,5480.6556,3449.977920000001,5781.7092200000025
520.7280000000002,CONNECTED,-74,-74,8,1.075776,71.205802,5664.4542,3349.48848,5688.48848
407.869,CONNECTED,-78,-79,10,329.017184,0.6038600000000001,5443.8505,3371.2284200000013,5692.22842
341.598,CONNECTED,-71,-88,2,289.814161,0.548619,5692.0947,3512.2316,5851.2316
415.881,CONNECTED,-81,-77,11,340.2051160000001,0.632266,5547.7675,3435.42186,5756.42186
69.219,CONNECTED,-58,-87,18,76.85171700000002,0.17479,5186.418,3389.8882,5710.8882
420.589,CONNECTED,-79,-78,9,1.149882,77.362015,5932.6296,3408.6795799999995,5747.67958
365.63800000000003,CONNECTED,-86,-86,6,278.14140299999997,0.512089,5707.23,3460.6049799999996,5799.60498
453.631,CONNECTED,-79,-76,7,1.1232,75.773095,6024.91,3542.45112,5881.451120000002
525.679,CONNECTED,-92,-75,4,0.9984,71.872101,5914.3725,3387.90232,5726.90232
528.688,CONNECTED,-68,-73,2,0.9193600000000001,70.11385899999999,5724.7596,3509.81126,5848.81126
405.63300000000004,CONNECTED,-86,-76,8,0.693806,61.086742,5871.6516,3458.0139799999997,5789.74528
634.922,CONNECTED,-77,-72,10,1.1249790000000002,68.91306800000001,5181.2012,3292.9611670000004,5787.803620000002
552.8480000000002,CONNECTED,-75,-71,6,1.00672,74.838622,4950.1008,3242.168527,5737.01098
550.7040000000002,CONNECTED,-72,-77,1,1.3083200000000001,75.831237,5805.8196,3408.29336,5747.293360000002
443.61699999999996,CONNECTED,-79,-75,10,1.048622,78.492152,5956.6964,3515.09576,5854.09576
417.583,CONNECTED,-79,-75,11,1.0812709999999999,75.931969,5548.0665,3435.8931799999996,5774.89318
573.871,CONNECTED,-81,-75,7,1.191041,71.68390600000002,5416.1792,3252.1133670000013,5746.95582
413.87800000000004,CONNECTED,-78,-76,14,325.74632,0.577326,5231.963,3373.04824,5694.04824
416.664,CONNECTED,-80,-72,14,1.013354,72.09652,5109.3504,3334.1145469999997,5828.9569999999985
393.675,CONNECTED,-80,-85,6,337.923169,0.569504,5581.7151,3517.14574,5856.14574
988.454,CONNECTED,-71,-78,7,86.555149,0.305502,5311.5008,3529.70524,5850.70524
369.64099999999996,CONNECTED,-85,-87,2,266.606503,0.39681,5515.142,3437.7529,5776.7529
395.695,CONNECTED,-95,-78,13,0.813354,70.183768,5443.7434,3536.7872159999997,5781.3485
548.703,CONNECTED,-73,-76,3,1.47774,76.175659,6049.5578,3951.1213,6290.1213
540.8290000000002,CONNECTED,-74,-78,1,1.185008,73.286843,5603.8596,3590.954807,6085.79726
571.869,CONNECTED,-81,-75,10,1.011177,70.89732099999998,5392.7936,3571.212847,6066.0553
570.869,CONNECTED,-80,-75,10,1.020448,70.58889,5402.0736,3637.894967,6132.73742
535.821,CONNECTED,-75,-79,1,1.061923,69.036417,5165.2902,3481.260707,5976.103160000002
468.649,CONNECTED,-77,-78,6,1.116647,76.34586800000002,6059.7624,3702.6337799999997,6041.63378
525.687,CONNECTED,-76,-77,0,0.935776,69.850268,5845.4646,3627.6252200000004,5966.62522
399.849,CONNECTED,-74,-79,11,255.691309,0.381431,5824.2637,3776.95158,6097.95158
401.704,CONNECTED,-85,-77,11,0.713589,61.67445,5736.888000000001,3870.709096,6115.27038
396.754,CONNECTED,-85,-76,9,195.776815,0.408906,5708.1748,3634.1186799999996,5973.11868
419.586,CONNECTED,-80,-75,10,1.147262,80.380629,5651.6451,3637.7784799999995,5976.77848
539.696,CONNECTED,-75,-76,2,1.210144,77.074399,5586.9702,3631.20406,5970.20406
173.332,CONNECTED,-61,-75,23,1098.977139,0.6833600000000001,6313.2603,3753.0588399999997,6092.05884
547.703,CONNECTED,-73,-76,4,0.9792639999999999,73.205668,6177.8288,3811.2412600000002,6150.24126
396.69699999999995,CONNECTED,-95,-78,11,0.7762100000000001,68.181287,5780.9894,4007.615936,6252.177220000001
1020.63,CONNECTED,-59,-79,8,86.669283,0.336544,4644.27,3738.7753,6077.7753
799.227,CONNECTED,-59,-79,19,3.652286,0.072916,5306.2818,3761.99854,6082.99854
569.867,CONNECTED,-80,-79,6,1.04456,73.99202,5961.1008,3717.3418070000002,6212.18426
568.866,CONNECTED,-90,-79,5,1.122792,73.868487,5585.0752,3627.793967,6122.6364200000025
50.211999999999996,CONNECTED,-52,-81,22,231.723137,0.383104,4990.5963,3660.2926,5981.2926
529.688,CONNECTED,-68,-73,2,1.1277540000000001,70.65479300000001,6038.2212,3781.0206200000002,6120.02062
580.875,CONNECTED,-83,-72,10,1.07085,72.70311600000002,5120.3328,3475.711147,5970.5536
499.661,CONNECTED,-91,-77,2,1.179851,77.78826,5893.249,3627.7973799999995,5966.79738
540.697,CONNECTED,-78,-72,6,1.23613,77.163763,5821.695,3613.51706,5952.51706
414.88,CONNECTED,-81,-76,13,322.584596,0.64317,5330.3525,3637.24222,5958.24222
395.846,CONNECTED,-71,-81,9,333.5180870000001,0.505613,5705.4616,3645.8929200000002,5966.89292
596.891,CONNECTED,-74,-74,8,1.084768,74.473729,5208.5668,3651.4801469999998,6146.3226
375.811,CONNECTED,-67,-81,7,296.228029,0.4299520000000001,5557.4216,3696.88858,6017.88858
437.611,CONNECTED,-81,-75,8,1.131472,80.374696,6017.4140000000025,3726.16144,6065.16144
400.704,CONNECTED,-82,-77,11,0.676672,64.974719,6001.1258,3845.565556,6090.12684
475.66,CONNECTED,-83,-80,5,1.071337,78.121611,6339.7980000000025,3666.3352200000004,6005.33522
409.639,CONNECTED,-81,-78,6,0.638704,52.152018,5789.1564,3720.48314,6052.21444
407.635,CONNECTED,-81,-78,6,0.7862399999999999,63.90268199999999,5957.4912,3800.6039600000004,6132.33526
418.667,CONNECTED,-82,-74,8,0.945984,72.298913,5399.4864,3756.332667,6251.17512
406.525,CONNECTED,-83,-74,10,0.861009,67.173948,6128.68,3815.4689399999997,6154.46894
565.863,CONNECTED,-77,-72,9,1.0183440000000001,66.97779799999999,5702.7456,3737.933487,6232.7759399999995
459.64,CONNECTED,-79,-78,9,1.1612209999999998,81.392315,5991.9276,3732.8643799999995,6071.86438
406.634,CONNECTED,-81,-76,9,0.67988,59.202218,5856.416,3908.83766,6240.568960000001
410.64,CONNECTED,-83,-78,8,0.588996,48.429342999999996,6425.8409999999985,3661.9909399999997,5993.72224
554.851,CONNECTED,-76,-75,5,0.8471360000000001,54.321542,6059.1825,3688.336747,6183.1792
470.654,CONNECTED,-80,-76,8,1.077636,76.114879,6349.083000000001,3689.84814,6028.84814
405.523,CONNECTED,-85,-76,13,0.8215049999999999,66.626857,5771.63,3939.4821,6278.4821
498.66,CONNECTED,-91,-77,4,1.22704,76.425552,5853.2631,3644.7369200000003,5983.73692
517.722,CONNECTED,-74,-78,2,0.995225,71.315175,5558.8103,3664.50842,6003.50842
402.705,CONNECTED,-85,-77,10,0.73141,54.079243999999996,6107.488,3962.155556,6206.71684
566.863,CONNECTED,-83,-72,7,0.9839600000000001,68.279781,5530.88,3589.0939670000002,6083.93642
513.712,CONNECTED,-73,-76,4,0.971759,69.483703,6224.4042,3762.17366,6101.17366
575.872,CONNECTED,-78,-75,9,1.2259520000000002,73.113601,5234.2912,3483.4020270000005,5978.2444799999985
474.66,CONNECTED,-82,-80,10,1.132192,77.868707,5909.3454,3824.7272799999996,6163.72728
549.7040000000002,CONNECTED,-78,-78,-2,0.825002,58.76911,5469.178000000001,3858.1156200000014,6197.115620000001
429.811,NOT_RESTRICTED,-85,-75,0,90.394524,0.225696,4527.0972,3293.90292,5614.90292
430.811,CONNECTED,-80,-75,11,135.436263,0.298398,4914.5832,2950.53936,5271.53936
431.81199999999995,CONNECTED,-80,-75,8,177.974659,0.361623,5015.07,2820.19948,5141.199479999998
432.81300000000016,CONNECTED,-86,-75,9,161.367917,0.335321,5052.15,2940.18806,5261.18806
433.814,CONNECTED,-84,-75,10,183.475477,0.37041599999999997,5030.6436,2971.11714,5292.11714
434.815,CONNECTED,-85,-77,8,113.377646,0.21664699999999998,4840.4232,2976.82298,5297.82298
437.83,CONNECTED,-86,-72,10,109.22839599999999,0.384828,5065.128,2913.65528,5234.65528
438.832,CONNECTED,-86,-73,8,129.015227,0.4653229999999999,5254.9776,2775.05416,5096.0541600000015
439.833,CONNECTED,-80,-74,8,128.252167,0.350848,5081.4432,2725.6462,5046.6462
440.833,CONNECTED,-80,-74,8,89.301327,0.247744,5046.0284,2857.67048,5178.67048
441.833,CONNECTED,-79,-74,8,141.395262,0.350463,5009.6704,2781.36798,5102.36798
442.834,CONNECTED,-80,-76,8,135.37374499999999,0.32298499999999997,4939.1328,2826.34916,5147.34916
443.836,CONNECTED,-78,-76,9,131.34114499999998,0.332411,4754.5344,2825.10608,5146.10608
444.836,CONNECTED,-78,-77,9,147.56243600000005,0.370208,4933.88,2649.72498,4970.72498
445.836,CONNECTED,-79,-78,9,141.472375,0.339977,4753.7840000000015,2594.83908,4915.83908
446.837,CONNECTED,-79,-77,9,154.51835400000004,0.339456,5043.0632,2672.51588,4993.51588
447.837,CONNECTED,-79,-76,9,136.807648,0.303028,4733.8984,2890.47604,5211.47604
448.841,CONNECTED,-80,-76,8,150.02016,0.45540200000000003,5025.0536,2769.12442,5090.12442
449.844,CONNECTED,-80,-75,10,104.56111999999999,0.354127,4828.824000000001,2628.42944,4949.42944
450.846,CONNECTED,-81,-74,11,86.798705,0.352192,4786.4264,2691.2036399999997,5012.20364
451.846,CONNECTED,-81,-75,9,131.77531299999998,0.369952,4662.9856,2457.35054,4778.3505399999995
452.846,CONNECTED,-79,-75,9,119.721274,0.30342399999999997,4666.3624,2602.99406,4923.99406
453.848,CONNECTED,-79,-74,8,93.358958,0.288512,5199.1464,2771.1921399999997,5092.19214
454.848,CONNECTED,-78,-73,9,82.448823,0.283456,4551.5512,2571.55552,4892.55552
455.849,CONNECTED,-78,-73,10,118.074201,0.322017,5131.9856,2630.8001600000002,4951.80016
456.849,CONNECTED,-79,-74,10,56.920341,0.228611,4893.7336,2531.41422,4852.4142200000015
457.85,CONNECTED,-81,-74,9,67.646578,0.249129,4538.4192,2642.57822,4963.57822
458.852,CONNECTED,-81,-75,8,62.15277,0.250944,4518.1584,2558.92796,4879.92796
