parent_file,exp_label,protocol,length,timestamp,Fixedtimestamp,time,_socket,_start,_end,_seconds,_bytes,bits_per_second,rtt,snd_cwnd,session_num,conn_num,iperf_type,Throughput,run_number,iperf_did,seq_no
S20UPM-run20075-iPerf.txt,S20UPM-run20075-iPerf,TCP,0,2021-01-24 13:07:49 CST,2021-01-24 13:08:00-06:00,13:08:00,,10.0,11.0,1.0,,80700000.0,-1,-1,1,,parallel-merged,80.7,20075,S20UPM,10
S20UPM-run20075-iPerf.txt,S20UPM-run20075-iPerf,TCP,0,2021-01-24 13:07:49 CST,2021-01-24 13:08:01-06:00,13:08:01,,11.0,12.0,1.0,,94400000.0,-1,-1,1,,parallel-merged,94.4,20075,S20UPM,11
S20UPM-run20075-iPerf.txt,S20UPM-run20075-iPerf,TCP,0,2021-01-24 13:07:49 CST,2021-01-24 13:08:02-06:00,13:08:02,,12.0,13.0,1.0,,69200000.0,-1,-1,1,,parallel-merged,69.2,20075,S20UPM,12
S20UPM-run20075-iPerf.txt,S20UPM-run20075-iPerf,TCP,0,2021-01-24 13:07:49 CST,2021-01-24 13:08:03-06:00,13:08:03,,13.0,14.0,1.0,,79700000.0,-1,-1,1,,parallel-merged,79.7,20075,S20UPM,13
S20UPM-run20075-iPerf.txt,S20UPM-run20075-iPerf,TCP,0,2021-01-24 13:07:49 CST,2021-01-24 13:08:04-06:00,13:08:04,,14.0,15.0,1.0,,76500000.0,-1,-1,1,,parallel-merged,76.5,20075,S20UPM,14
S20UPM-run20075-iPerf.txt,S20UPM-run20075-iPerf,TCP,0,2021-01-24 13:07:49 CST,2021-01-24 13:08:05-06:00,13:08:05,,15.0,16.0,1.0,,79700000.0,-1,-1,1,,parallel-merged,79.7,20075,S20UPM,15
S20UPM-run20075-iPerf.txt,S20UPM-run20075-iPerf,TCP,0,2021-01-24 13:07:49 CST,2021-01-24 13:08:06-06:00,13:08:06,,16.0,17.0,1.0,,80700000.0,-1,-1,1,,parallel-merged,80.7,20075,S20UPM,16
S20UPM-run20075-iPerf.txt,S20UPM-run20075-iPerf,TCP,0,2021-01-24 13:07:49 CST,2021-01-24 13:08:07-06:00,13:08:07,,17.0,18.0,1.0,,57700000.0,-1,-1,1,,parallel-merged,57.7,20075,S20UPM,17
S20UPM-run20075-iPerf.txt,S20UPM-run20075-iPerf,TCP,0,2021-01-24 13:07:49 CST,2021-01-24 13:08:08-06:00,13:08:08,,18.0,19.0,1.0,,68200000.0,-1,-1,1,,parallel-merged,68.2,20075,S20UPM,18
S20UPM-run20075-iPerf.txt,S20UPM-run20075-iPerf,TCP,0,2021-01-24 13:07:49 CST,2021-01-24 13:08:09-06:00,13:08:09,,19.0,20.0,1.0,,82800000.0,-1,-1,1,,parallel-merged,82.8,20075,S20UPM,19
S20UPM-run20075-iPerf.txt,S20UPM-run20075-iPerf,TCP,0,2021-01-24 13:07:49 CST,2021-01-24 13:08:10-06:00,13:08:10,,20.0,21.0,1.0,,57700000.0,-1,-1,1,,parallel-merged,57.7,20075,S20UPM,20
S20UPM-run20075-iPerf.txt,S20UPM-run20075-iPerf,TCP,0,2021-01-24 13:07:49 CST,2021-01-24 13:08:11-06:00,13:08:11,,21.0,22.0,1.0,,70300000.0,-1,-1,1,,parallel-merged,70.3,20075,S20UPM,21
S20UPM-run20075-iPerf.txt,S20UPM-run20075-iPerf,TCP,0,2021-01-24 13:07:49 CST,2021-01-24 13:08:12-06:00,13:08:12,,22.0,23.0,1.0,,67099999.99999999,-1,-1,1,,parallel-merged,67.1,20075,S20UPM,22
S20UPM-run20075-iPerf.txt,S20UPM-run20075-iPerf,TCP,0,2021-01-24 13:07:49 CST,2021-01-24 13:08:13-06:00,13:08:13,,23.0,24.0,1.0,,47200000.0,-1,-1,1,,parallel-merged,47.2,20075,S20UPM,23
S20UPM-run20075-iPerf.txt,S20UPM-run20075-iPerf,TCP,0,2021-01-24 13:07:49 CST,2021-01-24 13:08:14-06:00,13:08:14,,24.0,25.0,1.0,,66099999.99999999,-1,-1,1,,parallel-merged,66.1,20075,S20UPM,24
S20UPM-run20075-iPerf.txt,S20UPM-run20075-iPerf,TCP,0,2021-01-24 13:07:49 CST,2021-01-24 13:08:15-06:00,13:08:15,,25.0,26.0,1.0,,58700000.0,-1,-1,1,,parallel-merged,58.7,20075,S20UPM,25
S20UPM-run20075-iPerf.txt,S20UPM-run20075-iPerf,TCP,0,2021-01-24 13:07:49 CST,2021-01-24 13:08:16-06:00,13:08:16,,26.0,27.0,1.0,,43000000.0,-1,-1,1,,parallel-merged,43.0,20075,S20UPM,26
S20UPM-run20075-iPerf.txt,S20UPM-run20075-iPerf,TCP,0,2021-01-24 13:07:49 CST,2021-01-24 13:08:17-06:00,13:08:17,,27.0,28.0,1.0,,51400000.0,-1,-1,1,,parallel-merged,51.4,20075,S20UPM,27
S20UPM-run20075-iPerf.txt,S20UPM-run20075-iPerf,TCP,0,2021-01-24 13:07:49 CST,2021-01-24 13:08:20-06:00,13:08:20,,30.0,31.0,1.0,,53500000.0,-1,-1,1,,parallel-merged,53.5,20075,S20UPM,30
S20UPM-run20075-iPerf.txt,S20UPM-run20075-iPerf,TCP,0,2021-01-24 13:07:49 CST,2021-01-24 13:08:21-06:00,13:08:21,,31.0,32.0,1.0,,32500000.0,-1,-1,1,,parallel-merged,32.5,20075,S20UPM,31
S20UPM-run20075-iPerf.txt,S20UPM-run20075-iPerf,TCP,0,2021-01-24 13:07:49 CST,2021-01-24 13:08:22-06:00,13:08:22,,32.0,33.0,1.0,,57700000.0,-1,-1,1,,parallel-merged,57.7,20075,S20UPM,32
S20UPM-run20075-iPerf.txt,S20UPM-run20075-iPerf,TCP,0,2021-01-24 13:07:49 CST,2021-01-24 13:08:23-06:00,13:08:23,,33.0,34.0,1.0,,69200000.0,-1,-1,1,,parallel-merged,69.2,20075,S20UPM,33
S20UPM-run20075-iPerf.txt,S20UPM-run20075-iPerf,TCP,0,2021-01-24 13:07:49 CST,2021-01-24 13:08:24-06:00,13:08:24,,34.0,35.0,1.0,,60800000.0,-1,-1,1,,parallel-merged,60.8,20075,S20UPM,34
S20UPM-run20075-iPerf.txt,S20UPM-run20075-iPerf,TCP,0,2021-01-24 13:07:49 CST,2021-01-24 13:08:25-06:00,13:08:25,,35.0,36.0,1.0,,70300000.0,-1,-1,1,,parallel-merged,70.3,20075,S20UPM,35
S20UPM-run20075-iPerf.txt,S20UPM-run20075-iPerf,TCP,0,2021-01-24 13:07:49 CST,2021-01-24 13:08:26-06:00,13:08:26,,36.0,37.0,1.0,,78600000.0,-1,-1,1,,parallel-merged,78.6,20075,S20UPM,36
S20UPM-run20075-iPerf.txt,S20UPM-run20075-iPerf,TCP,0,2021-01-24 13:07:49 CST,2021-01-24 13:08:27-06:00,13:08:27,,37.0,38.0,1.0,,70300000.0,-1,-1,1,,parallel-merged,70.3,20075,S20UPM,37
S20UPM-run20075-iPerf.txt,S20UPM-run20075-iPerf,TCP,0,2021-01-24 13:07:49 CST,2021-01-24 13:08:28-06:00,13:08:28,,38.0,39.0,1.0,,67099999.99999999,-1,-1,1,,parallel-merged,67.1,20075,S20UPM,38
S20UPM-run20075-iPerf.txt,S20UPM-run20075-iPerf,TCP,0,2021-01-24 13:07:49 CST,2021-01-24 13:08:29-06:00,13:08:29,,39.0,40.0,1.0,,77600000.0,-1,-1,1,,parallel-merged,77.6,20075,S20UPM,39
S20UPM-run20075-iPerf.txt,S20UPM-run20075-iPerf,TCP,0,2021-01-24 13:07:49 CST,2021-01-24 13:08:30-06:00,13:08:30,,40.0,41.0,1.0,,77600000.0,-1,-1,1,,parallel-merged,77.6,20075,S20UPM,40
S20UPM-run20075-iPerf.txt,S20UPM-run20075-iPerf,TCP,0,2021-01-24 13:07:49 CST,2021-01-24 13:08:31-06:00,13:08:31,,41.0,42.0,1.0,,56600000.0,-1,-1,1,,parallel-merged,56.6,20075,S20UPM,41
S20UPM-run20075-iPerf.txt,S20UPM-run20075-iPerf,TCP,0,2021-01-24 13:07:49 CST,2021-01-24 13:08:32-06:00,13:08:32,,42.0,43.0,1.0,,74400000.0,-1,-1,1,,parallel-merged,74.4,20075,S20UPM,42
S20UPM-run20075-iPerf.txt,S20UPM-run20075-iPerf,TCP,0,2021-01-24 13:07:49 CST,2021-01-24 13:08:33-06:00,13:08:33,,43.0,44.0,1.0,,57700000.0,-1,-1,1,,parallel-merged,57.7,20075,S20UPM,43
S20UPM-run20075-iPerf.txt,S20UPM-run20075-iPerf,TCP,0,2021-01-24 13:07:49 CST,2021-01-24 13:08:34-06:00,13:08:34,,44.0,45.0,1.0,,47200000.0,-1,-1,1,,parallel-merged,47.2,20075,S20UPM,44
S20UPM-run20075-iPerf.txt,S20UPM-run20075-iPerf,TCP,0,2021-01-24 13:07:49 CST,2021-01-24 13:08:35-06:00,13:08:35,,45.0,46.0,1.0,,82800000.0,-1,-1,1,,parallel-merged,82.8,20075,S20UPM,45
S20UPM-run20075-iPerf.txt,S20UPM-run20075-iPerf,TCP,0,2021-01-24 13:07:49 CST,2021-01-24 13:08:36-06:00,13:08:36,,46.0,47.0,1.0,,50300000.0,-1,-1,1,,parallel-merged,50.3,20075,S20UPM,46
S20UPM-run20075-iPerf.txt,S20UPM-run20075-iPerf,TCP,0,2021-01-24 13:07:49 CST,2021-01-24 13:08:37-06:00,13:08:37,,47.0,48.0,1.0,,55600000.0,-1,-1,1,,parallel-merged,55.6,20075,S20UPM,47
S20UPM-run20075-iPerf.txt,S20UPM-run20075-iPerf,TCP,0,2021-01-24 13:07:49 CST,2021-01-24 13:08:38-06:00,13:08:38,,48.0,49.0,1.0,,55600000.0,-1,-1,1,,parallel-merged,55.6,20075,S20UPM,48
S20UPM-run20075-iPerf.txt,S20UPM-run20075-iPerf,TCP,0,2021-01-24 13:07:49 CST,2021-01-24 13:08:39-06:00,13:08:39,,49.0,50.0,1.0,,51400000.0,-1,-1,1,,parallel-merged,51.4,20075,S20UPM,49
S20UPM-run20075-iPerf.txt,S20UPM-run20075-iPerf,TCP,0,2021-01-24 13:07:49 CST,2021-01-24 13:08:40-06:00,13:08:40,,50.0,51.0,1.0,,69200000.0,-1,-1,1,,parallel-merged,69.2,20075,S20UPM,50
S20UPM-run20075-iPerf.txt,S20UPM-run20075-iPerf,TCP,0,2021-01-24 13:07:49 CST,2021-01-24 13:08:41-06:00,13:08:41,,51.0,52.0,1.0,,52400000.0,-1,-1,1,,parallel-merged,52.4,20075,S20UPM,51
S20UPM-run20075-iPerf.txt,S20UPM-run20075-iPerf,TCP,0,2021-01-24 13:07:49 CST,2021-01-24 13:08:42-06:00,13:08:42,,52.0,53.0,1.0,,56600000.0,-1,-1,1,,parallel-merged,56.6,20075,S20UPM,52
S20UPM-run20075-iPerf.txt,S20UPM-run20075-iPerf,TCP,0,2021-01-24 13:07:49 CST,2021-01-24 13:08:43-06:00,13:08:43,,53.0,54.0,1.0,,50300000.0,-1,-1,1,,parallel-merged,50.3,20075,S20UPM,53
S20UPM-run20075-iPerf.txt,S20UPM-run20075-iPerf,TCP,0,2021-01-24 13:07:49 CST,2021-01-24 13:08:44-06:00,13:08:44,,54.0,55.0,1.0,,59800000.0,-1,-1,1,,parallel-merged,59.8,20075,S20UPM,54
S20UPM-run20075-iPerf.txt,S20UPM-run20075-iPerf,TCP,0,2021-01-24 13:07:49 CST,2021-01-24 13:08:45-06:00,13:08:45,,55.0,56.0,1.0,,47200000.0,-1,-1,1,,parallel-merged,47.2,20075,S20UPM,55
S20UPM-run20075-iPerf.txt,S20UPM-run20075-iPerf,TCP,0,2021-01-24 13:07:49 CST,2021-01-24 13:08:46-06:00,13:08:46,,56.0,57.0,1.0,,66099999.99999999,-1,-1,1,,parallel-merged,66.1,20075,S20UPM,56
S20UPM-run20075-iPerf.txt,S20UPM-run20075-iPerf,TCP,0,2021-01-24 13:07:49 CST,2021-01-24 13:08:47-06:00,13:08:47,,57.0,58.0,1.0,,58700000.0,-1,-1,1,,parallel-merged,58.7,20075,S20UPM,57
S20UPM-run20075-iPerf.txt,S20UPM-run20075-iPerf,TCP,0,2021-01-24 13:07:49 CST,2021-01-24 13:08:48-06:00,13:08:48,,58.0,59.0,1.0,,35700000.0,-1,-1,1,,parallel-merged,35.7,20075,S20UPM,58
S20UPM-run20075-iPerf.txt,S20UPM-run20075-iPerf,TCP,0,2021-01-24 13:07:49 CST,2021-01-24 13:08:49-06:00,13:08:49,,59.0,60.0,1.0,,53500000.0,-1,-1,1,,parallel-merged,53.5,20075,S20UPM,59
S20UPM-run20075-iPerf.txt,S20UPM-run20075-iPerf,TCP,0,2021-01-24 13:07:49 CST,2021-01-24 13:08:50-06:00,13:08:50,,60.0,61.0,1.0,,26200000.0,-1,-1,1,,parallel-merged,26.2,20075,S20UPM,60
S20UPM-run20075-iPerf.txt,S20UPM-run20075-iPerf,TCP,0,2021-01-24 13:07:49 CST,2021-01-24 13:08:51-06:00,13:08:51,,61.0,62.0,1.0,,45100000.0,-1,-1,1,,parallel-merged,45.1,20075,S20UPM,61
S20UPM-run20075-iPerf.txt,S20UPM-run20075-iPerf,TCP,0,2021-01-24 13:07:49 CST,2021-01-24 13:08:52-06:00,13:08:52,,62.0,63.0,1.0,,56600000.0,-1,-1,1,,parallel-merged,56.6,20075,S20UPM,62
S20UPM-run20075-iPerf.txt,S20UPM-run20075-iPerf,TCP,0,2021-01-24 13:07:49 CST,2021-01-24 13:08:53-06:00,13:08:53,,63.0,64.0,1.0,,47200000.0,-1,-1,1,,parallel-merged,47.2,20075,S20UPM,63
S20UPM-run20075-iPerf.txt,S20UPM-run20075-iPerf,TCP,0,2021-01-24 13:07:49 CST,2021-01-24 13:08:54-06:00,13:08:54,,64.0,65.0,1.0,,27300000.0,-1,-1,1,,parallel-merged,27.3,20075,S20UPM,64
S20UPM-run20075-iPerf.txt,S20UPM-run20075-iPerf,TCP,0,2021-01-24 13:07:49 CST,2021-01-24 13:08:55-06:00,13:08:55,,65.0,66.0,1.0,,50300000.0,-1,-1,1,,parallel-merged,50.3,20075,S20UPM,65
S20UPM-run20075-iPerf.txt,S20UPM-run20075-iPerf,TCP,0,2021-01-24 13:07:49 CST,2021-01-24 13:08:58-06:00,13:08:58,,68.0,69.0,1.0,,25200000.0,-1,-1,1,,parallel-merged,25.2,20075,S20UPM,68
S20UPM-run20075-iPerf.txt,S20UPM-run20075-iPerf,TCP,0,2021-01-24 13:07:49 CST,2021-01-24 13:08:59-06:00,13:08:59,,69.0,70.0,1.0,,23100000.0,-1,-1,1,,parallel-merged,23.1,20075,S20UPM,69
S20UPM-run20075-iPerf.txt,S20UPM-run20075-iPerf,TCP,0,2021-01-24 13:07:49 CST,2021-01-24 13:09:00-06:00,13:09:00,,70.0,71.0,1.0,,68200000.0,-1,-1,1,,parallel-merged,68.2,20075,S20UPM,70
S20UPM-run20075-iPerf.txt,S20UPM-run20075-iPerf,TCP,0,2021-01-24 13:07:49 CST,2021-01-24 13:09:01-06:00,13:09:01,,71.0,72.0,1.0,,54500000.0,-1,-1,1,,parallel-merged,54.5,20075,S20UPM,71
S20UPM-run20075-iPerf.txt,S20UPM-run20075-iPerf,TCP,0,2021-01-24 13:07:49 CST,2021-01-24 13:09:02-06:00,13:09:02,,72.0,73.0,1.0,,32500000.0,-1,-1,1,,parallel-merged,32.5,20075,S20UPM,72
S20UPM-run20075-iPerf.txt,S20UPM-run20075-iPerf,TCP,0,2021-01-24 13:07:49 CST,2021-01-24 13:09:03-06:00,13:09:03,,73.0,74.0,1.0,,53500000.0,-1,-1,1,,parallel-merged,53.5,20075,S20UPM,73
S20UPM-run20075-iPerf.txt,S20UPM-run20075-iPerf,TCP,0,2021-01-24 13:07:49 CST,2021-01-24 13:09:04-06:00,13:09:04,,74.0,75.0,1.0,,39800000.0,-1,-1,1,,parallel-merged,39.8,20075,S20UPM,74
S20UPM-run20075-iPerf.txt,S20UPM-run20075-iPerf,TCP,0,2021-01-24 13:07:49 CST,2021-01-24 13:09:05-06:00,13:09:05,,75.0,76.0,1.0,,38800000.0,-1,-1,1,,parallel-merged,38.8,20075,S20UPM,75
S20UPM-run20075-iPerf.txt,S20UPM-run20075-iPerf,TCP,0,2021-01-24 13:07:49 CST,2021-01-24 13:09:06-06:00,13:09:06,,76.0,77.0,1.0,,47200000.0,-1,-1,1,,parallel-merged,47.2,20075,S20UPM,76
S20UPM-run20075-iPerf.txt,S20UPM-run20075-iPerf,TCP,0,2021-01-24 13:07:49 CST,2021-01-24 13:09:07-06:00,13:09:07,,77.0,78.0,1.0,,65000000.0,-1,-1,1,,parallel-merged,65.0,20075,S20UPM,77
S20UPM-run20075-iPerf.txt,S20UPM-run20075-iPerf,TCP,0,2021-01-24 13:07:49 CST,2021-01-24 13:09:08-06:00,13:09:08,,78.0,79.0,1.0,,31500000.0,-1,-1,1,,parallel-merged,31.5,20075,S20UPM,78
S20UPM-run20075-iPerf.txt,S20UPM-run20075-iPerf,TCP,0,2021-01-24 13:07:49 CST,2021-01-24 13:09:11-06:00,13:09:11,,81.0,82.0,1.0,,50300000.0,-1,-1,1,,parallel-merged,50.3,20075,S20UPM,81
S20UPM-run20075-iPerf.txt,S20UPM-run20075-iPerf,TCP,0,2021-01-24 13:07:49 CST,2021-01-24 13:09:12-06:00,13:09:12,,82.0,83.0,1.0,,41900000.0,-1,-1,1,,parallel-merged,41.9,20075,S20UPM,82
S20UPM-run20075-iPerf.txt,S20UPM-run20075-iPerf,TCP,0,2021-01-24 13:07:49 CST,2021-01-24 13:09:13-06:00,13:09:13,,83.0,84.0,1.0,,29400000.0,-1,-1,1,,parallel-merged,29.4,20075,S20UPM,83
S20UPM-run20075-iPerf.txt,S20UPM-run20075-iPerf,TCP,0,2021-01-24 13:07:49 CST,2021-01-24 13:09:14-06:00,13:09:14,,84.0,85.0,1.0,,41900000.0,-1,-1,1,,parallel-merged,41.9,20075,S20UPM,84
S20UPM-run20075-iPerf.txt,S20UPM-run20075-iPerf,TCP,0,2021-01-24 13:07:49 CST,2021-01-24 13:09:15-06:00,13:09:15,,85.0,86.0,1.0,,36700000.0,-1,-1,1,,parallel-merged,36.7,20075,S20UPM,85
S20UPM-run20075-iPerf.txt,S20UPM-run20075-iPerf,TCP,0,2021-01-24 13:07:49 CST,2021-01-24 13:09:16-06:00,13:09:16,,86.0,87.0,1.0,,55600000.0,-1,-1,1,,parallel-merged,55.6,20075,S20UPM,86
S20UPM-run20075-iPerf.txt,S20UPM-run20075-iPerf,TCP,0,2021-01-24 13:07:49 CST,2021-01-24 13:09:17-06:00,13:09:17,,87.0,88.0,1.0,,54500000.0,-1,-1,1,,parallel-merged,54.5,20075,S20UPM,87
S20UPM-run20075-iPerf.txt,S20UPM-run20075-iPerf,TCP,0,2021-01-24 13:07:49 CST,2021-01-24 13:09:18-06:00,13:09:18,,88.0,89.0,1.0,,41900000.0,-1,-1,1,,parallel-merged,41.9,20075,S20UPM,88
S20UPM-run20075-iPerf.txt,S20UPM-run20075-iPerf,TCP,0,2021-01-24 13:07:49 CST,2021-01-24 13:09:19-06:00,13:09:19,,89.0,90.0,1.0,,72400000.0,-1,-1,1,,parallel-merged,72.4,20075,S20UPM,89
S20UPM-run20075-iPerf.txt,S20UPM-run20075-iPerf,TCP,0,2021-01-24 13:07:49 CST,2021-01-24 13:09:20-06:00,13:09:20,,90.0,91.0,1.0,,23100000.0,-1,-1,1,,parallel-merged,23.1,20075,S20UPM,90
S20UPM-run20075-iPerf.txt,S20UPM-run20075-iPerf,TCP,0,2021-01-24 13:07:49 CST,2021-01-24 13:09:21-06:00,13:09:21,,91.0,92.0,1.0,,51400000.0,-1,-1,1,,parallel-merged,51.4,20075,S20UPM,91
S20UPM-run20075-iPerf.txt,S20UPM-run20075-iPerf,TCP,0,2021-01-24 13:07:49 CST,2021-01-24 13:09:24-06:00,13:09:24,,94.0,95.0,1.0,,36700000.0,-1,-1,1,,parallel-merged,36.7,20075,S20UPM,94
S20UPM-run20075-iPerf.txt,S20UPM-run20075-iPerf,TCP,0,2021-01-24 13:07:49 CST,2021-01-24 13:09:25-06:00,13:09:25,,95.0,96.0,1.0,,67099999.99999999,-1,-1,1,,parallel-merged,67.1,20075,S20UPM,95
S20UPM-run20075-iPerf.txt,S20UPM-run20075-iPerf,TCP,0,2021-01-24 13:07:49 CST,2021-01-24 13:09:26-06:00,13:09:26,,96.0,97.0,1.0,,47200000.0,-1,-1,1,,parallel-merged,47.2,20075,S20UPM,96
S20UPM-run20075-iPerf.txt,S20UPM-run20075-iPerf,TCP,0,2021-01-24 13:07:49 CST,2021-01-24 13:09:27-06:00,13:09:27,,97.0,98.0,1.0,,71300000.0,-1,-1,1,,parallel-merged,71.3,20075,S20UPM,97
S20UPM-run20075-iPerf.txt,S20UPM-run20075-iPerf,TCP,0,2021-01-24 13:07:49 CST,2021-01-24 13:09:28-06:00,13:09:28,,98.0,99.0,1.0,,29400000.0,-1,-1,1,,parallel-merged,29.4,20075,S20UPM,98
S20UPM-run20075-iPerf.txt,S20UPM-run20075-iPerf,TCP,0,2021-01-24 13:07:49 CST,2021-01-24 13:09:29-06:00,13:09:29,,99.0,100.0,1.0,,82800000.0,-1,-1,1,,parallel-merged,82.8,20075,S20UPM,99
S20UPM-run20075-iPerf.txt,S20UPM-run20075-iPerf,TCP,0,2021-01-24 13:07:49 CST,2021-01-24 13:09:30-06:00,13:09:30,,100.0,101.0,1.0,,19900000.0,-1,-1,1,,parallel-merged,19.9,20075,S20UPM,100
S20UPM-run20075-iPerf.txt,S20UPM-run20075-iPerf,TCP,0,2021-01-24 13:07:49 CST,2021-01-24 13:09:31-06:00,13:09:31,,101.0,102.0,1.0,,81800000.0,-1,-1,1,,parallel-merged,81.8,20075,S20UPM,101
S20UPM-run20075-iPerf.txt,S20UPM-run20075-iPerf,TCP,0,2021-01-24 13:07:49 CST,2021-01-24 13:09:32-06:00,13:09:32,,102.0,103.0,1.0,,43000000.0,-1,-1,1,,parallel-merged,43.0,20075,S20UPM,102
S20UPM-run20075-iPerf.txt,S20UPM-run20075-iPerf,TCP,0,2021-01-24 13:07:49 CST,2021-01-24 13:09:33-06:00,13:09:33,,103.0,104.0,1.0,,45100000.0,-1,-1,1,,parallel-merged,45.1,20075,S20UPM,103
S20UPM-run20075-iPerf.txt,S20UPM-run20075-iPerf,TCP,0,2021-01-24 13:07:49 CST,2021-01-24 13:09:34-06:00,13:09:34,,104.0,105.0,1.0,,41900000.0,-1,-1,1,,parallel-merged,41.9,20075,S20UPM,104
S20UPM-run20075-iPerf.txt,S20UPM-run20075-iPerf,TCP,0,2021-01-24 13:07:49 CST,2021-01-24 13:09:35-06:00,13:09:35,,105.0,106.0,1.0,,47200000.0,-1,-1,1,,parallel-merged,47.2,20075,S20UPM,105
S20UPM-run20075-iPerf.txt,S20UPM-run20075-iPerf,TCP,0,2021-01-24 13:07:49 CST,2021-01-24 13:09:36-06:00,13:09:36,,106.0,107.0,1.0,,55600000.0,-1,-1,1,,parallel-merged,55.6,20075,S20UPM,106
S20UPM-run20075-iPerf.txt,S20UPM-run20075-iPerf,TCP,0,2021-01-24 13:07:49 CST,2021-01-24 13:09:37-06:00,13:09:37,,107.0,108.0,1.0,,23100000.0,-1,-1,1,,parallel-merged,23.1,20075,S20UPM,107
S20UPM-run20075-iPerf.txt,S20UPM-run20075-iPerf,TCP,0,2021-01-24 13:07:49 CST,2021-01-24 13:09:38-06:00,13:09:38,,108.0,109.0,1.0,,57700000.0,-1,-1,1,,parallel-merged,57.7,20075,S20UPM,108
S20UPM-run20075-iPerf.txt,S20UPM-run20075-iPerf,TCP,0,2021-01-24 13:07:49 CST,2021-01-24 13:09:39-06:00,13:09:39,,109.0,110.0,1.0,,47200000.0,-1,-1,1,,parallel-merged,47.2,20075,S20UPM,109
S20UPM-run20075-iPerf.txt,S20UPM-run20075-iPerf,TCP,0,2021-01-24 13:07:49 CST,2021-01-24 13:09:40-06:00,13:09:40,,110.0,111.0,1.0,,48200000.0,-1,-1,1,,parallel-merged,48.2,20075,S20UPM,110
S20UPM-run20075-iPerf.txt,S20UPM-run20075-iPerf,TCP,0,2021-01-24 13:07:49 CST,2021-01-24 13:09:41-06:00,13:09:41,,111.0,112.0,1.0,,51400000.0,-1,-1,1,,parallel-merged,51.4,20075,S20UPM,111
S20UPM-run20075-iPerf.txt,S20UPM-run20075-iPerf,TCP,0,2021-01-24 13:07:49 CST,2021-01-24 13:09:42-06:00,13:09:42,,112.0,113.0,1.0,,62900000.0,-1,-1,1,,parallel-merged,62.9,20075,S20UPM,112
S20UPM-run20075-iPerf.txt,S20UPM-run20075-iPerf,TCP,0,2021-01-24 13:07:49 CST,2021-01-24 13:09:43-06:00,13:09:43,,113.0,114.0,1.0,,31500000.0,-1,-1,1,,parallel-merged,31.5,20075,S20UPM,113
