parent_file,exp_label,protocol,length,timestamp,Fixedtimestamp,time,_start,_end,_seconds,bits_per_second,rtt,iperf_type,Throughput,run_number,iperf_did,seq_no
S20UPM-run20065-iPerf.txt,S20UPM-run20065-iPerf,TCP,1019.0,2021-01-23 12:17:26 CST,2021-01-23 12:17:27-06:00,12:17:27,0.0,1.0,1.0,60200000.0,-1,parallel-merged,60.2,20065,S20UPM,0
S20UPM-run20065-iPerf.txt,S20UPM-run20065-iPerf,TCP,1019.0,2021-01-23 12:17:26 CST,2021-01-23 12:17:28-06:00,12:17:28,1.0,2.0,1.0,94600000.0,-1,parallel-merged,94.6,20065,S20UPM,1
S20UPM-run20065-iPerf.txt,S20UPM-run20065-iPerf,TCP,1019.0,2021-01-23 12:17:26 CST,2021-01-23 12:17:29-06:00,12:17:29,2.0,3.0,1.0,76400000.0,-1,parallel-merged,76.4,20065,S20UPM,2
S20UPM-run20065-iPerf.txt,S20UPM-run20065-iPerf,TCP,1019.0,2021-01-23 12:17:26 CST,2021-01-23 12:17:30-06:00,12:17:30,3.0,4.0,1.0,75300000.0,-1,parallel-merged,75.3,20065,S20UPM,3
S20UPM-run20065-iPerf.txt,S20UPM-run20065-iPerf,TCP,1019.0,2021-01-23 12:17:26 CST,2021-01-23 12:17:31-06:00,12:17:31,4.0,5.0,1.0,83600000.0,-1,parallel-merged,83.6,20065,S20UPM,4
S20UPM-run20065-iPerf.txt,S20UPM-run20065-iPerf,TCP,1019.0,2021-01-23 12:17:26 CST,2021-01-23 12:17:32-06:00,12:17:32,5.0,6.0,1.0,78000000.0,-1,parallel-merged,78.0,20065,S20UPM,5
S20UPM-run20065-iPerf.txt,S20UPM-run20065-iPerf,TCP,1019.0,2021-01-23 12:17:26 CST,2021-01-23 12:17:33-06:00,12:17:33,6.0,7.0,1.0,80700000.0,-1,parallel-merged,80.7,20065,S20UPM,6
S20UPM-run20065-iPerf.txt,S20UPM-run20065-iPerf,TCP,1019.0,2021-01-23 12:17:26 CST,2021-01-23 12:17:34-06:00,12:17:34,7.0,8.0,1.0,73700000.0,-1,parallel-merged,73.7,20065,S20UPM,7
S20UPM-run20065-iPerf.txt,S20UPM-run20065-iPerf,TCP,1019.0,2021-01-23 12:17:26 CST,2021-01-23 12:17:35-06:00,12:17:35,8.0,9.0,1.0,54000000.0,-1,parallel-merged,54.0,20065,S20UPM,8
S20UPM-run20065-iPerf.txt,S20UPM-run20065-iPerf,TCP,1019.0,2021-01-23 12:17:26 CST,2021-01-23 12:17:36-06:00,12:17:36,9.0,10.0,1.0,79000000.0,-1,parallel-merged,79.0,20065,S20UPM,9
S20UPM-run20065-iPerf.txt,S20UPM-run20065-iPerf,TCP,1019.0,2021-01-23 12:17:26 CST,2021-01-23 12:17:37-06:00,12:17:37,10.0,11.0,1.0,59200000.0,-1,parallel-merged,59.2,20065,S20UPM,10
S20UPM-run20065-iPerf.txt,S20UPM-run20065-iPerf,TCP,1019.0,2021-01-23 12:17:26 CST,2021-01-23 12:17:38-06:00,12:17:38,11.0,12.0,1.0,43600000.0,-1,parallel-merged,43.6,20065,S20UPM,11
S20UPM-run20065-iPerf.txt,S20UPM-run20065-iPerf,TCP,1019.0,2021-01-23 12:17:26 CST,2021-01-23 12:17:39-06:00,12:17:39,12.0,13.0,1.0,50800000.0,-1,parallel-merged,50.8,20065,S20UPM,12
S20UPM-run20065-iPerf.txt,S20UPM-run20065-iPerf,TCP,1019.0,2021-01-23 12:17:26 CST,2021-01-23 12:17:40-06:00,12:17:40,13.0,14.0,1.0,51000000.0,-1,parallel-merged,51.0,20065,S20UPM,13
S20UPM-run20065-iPerf.txt,S20UPM-run20065-iPerf,TCP,1019.0,2021-01-23 12:17:26 CST,2021-01-23 12:17:41-06:00,12:17:41,14.0,15.0,1.0,64900000.00000001,-1,parallel-merged,64.9,20065,S20UPM,14
S20UPM-run20065-iPerf.txt,S20UPM-run20065-iPerf,TCP,1019.0,2021-01-23 12:17:26 CST,2021-01-23 12:17:42-06:00,12:17:42,15.0,16.0,1.0,59100000.0,-1,parallel-merged,59.1,20065,S20UPM,15
S20UPM-run20065-iPerf.txt,S20UPM-run20065-iPerf,TCP,1019.0,2021-01-23 12:17:26 CST,2021-01-23 12:17:43-06:00,12:17:43,16.0,17.0,1.0,58900000.0,-1,parallel-merged,58.9,20065,S20UPM,16
S20UPM-run20065-iPerf.txt,S20UPM-run20065-iPerf,TCP,1019.0,2021-01-23 12:17:26 CST,2021-01-23 12:17:44-06:00,12:17:44,17.0,18.0,1.0,46300000.0,-1,parallel-merged,46.3,20065,S20UPM,17
S20UPM-run20065-iPerf.txt,S20UPM-run20065-iPerf,TCP,1019.0,2021-01-23 12:17:26 CST,2021-01-23 12:17:45-06:00,12:17:45,18.0,19.0,1.0,50800000.0,-1,parallel-merged,50.8,20065,S20UPM,18
S20UPM-run20065-iPerf.txt,S20UPM-run20065-iPerf,TCP,1019.0,2021-01-23 12:17:26 CST,2021-01-23 12:17:46-06:00,12:17:46,19.0,20.0,1.0,81400000.0,-1,parallel-merged,81.4,20065,S20UPM,19
S20UPM-run20065-iPerf.txt,S20UPM-run20065-iPerf,TCP,1019.0,2021-01-23 12:17:26 CST,2021-01-23 12:17:47-06:00,12:17:47,20.0,21.0,1.0,68300000.0,-1,parallel-merged,68.3,20065,S20UPM,20
S20UPM-run20065-iPerf.txt,S20UPM-run20065-iPerf,TCP,1019.0,2021-01-23 12:17:26 CST,2021-01-23 12:17:48-06:00,12:17:48,21.0,22.0,1.0,95600000.0,-1,parallel-merged,95.6,20065,S20UPM,21
S20UPM-run20065-iPerf.txt,S20UPM-run20065-iPerf,TCP,1019.0,2021-01-23 12:17:26 CST,2021-01-23 12:17:49-06:00,12:17:49,22.0,23.0,1.0,85400000.0,-1,parallel-merged,85.4,20065,S20UPM,22
S20UPM-run20065-iPerf.txt,S20UPM-run20065-iPerf,TCP,1019.0,2021-01-23 12:17:26 CST,2021-01-23 12:17:50-06:00,12:17:50,23.0,24.0,1.0,60300000.0,-1,parallel-merged,60.3,20065,S20UPM,23
