parent_file,exp_label,protocol,length,timestamp,Fixedtimestamp,time,_start,_end,_seconds,bits_per_second,rtt,iperf_type,Throughput,run_number,iperf_did,seq_no
S20UPM-run20092-iPerf.txt,S20UPM-run20092-iPerf,TCP,1035.0,2021-01-25 19:57:24 CST,2021-01-25 19:57:25-06:00,19:57:25,0.0,1.0,1.0,75600000.0,-1,parallel-merged,75.6,20092,S20UPM,0
S20UPM-run20092-iPerf.txt,S20UPM-run20092-iPerf,TCP,1035.0,2021-01-25 19:57:24 CST,2021-01-25 19:57:26-06:00,19:57:26,1.0,2.0,1.0,119000000.0,-1,parallel-merged,119.0,20092,S20UPM,1
S20UPM-run20092-iPerf.txt,S20UPM-run20092-iPerf,TCP,1035.0,2021-01-25 19:57:24 CST,2021-01-25 19:57:27-06:00,19:57:27,2.0,3.0,1.0,111000000.0,-1,parallel-merged,111.0,20092,S20UPM,2
S20UPM-run20092-iPerf.txt,S20UPM-run20092-iPerf,TCP,1035.0,2021-01-25 19:57:24 CST,2021-01-25 19:57:28-06:00,19:57:28,3.0,4.0,1.0,135000000.0,-1,parallel-merged,135.0,20092,S20UPM,3
S20UPM-run20092-iPerf.txt,S20UPM-run20092-iPerf,TCP,1035.0,2021-01-25 19:57:24 CST,2021-01-25 19:57:29-06:00,19:57:29,4.0,5.0,1.0,130000000.0,-1,parallel-merged,130.0,20092,S20UPM,4
S20UPM-run20092-iPerf.txt,S20UPM-run20092-iPerf,TCP,1035.0,2021-01-25 19:57:24 CST,2021-01-25 19:57:30-06:00,19:57:30,5.0,6.0,1.0,131000000.0,-1,parallel-merged,131.0,20092,S20UPM,5
S20UPM-run20092-iPerf.txt,S20UPM-run20092-iPerf,TCP,1035.0,2021-01-25 19:57:24 CST,2021-01-25 19:57:31-06:00,19:57:31,6.0,7.0,1.0,116000000.0,-1,parallel-merged,116.0,20092,S20UPM,6
S20UPM-run20092-iPerf.txt,S20UPM-run20092-iPerf,TCP,1035.0,2021-01-25 19:57:24 CST,2021-01-25 19:57:34-06:00,19:57:34,9.0,10.0,1.0,128000000.0,-1,parallel-merged,128.0,20092,S20UPM,9
S20UPM-run20092-iPerf.txt,S20UPM-run20092-iPerf,TCP,1035.0,2021-01-25 19:57:24 CST,2021-01-25 19:57:36.010000-06:00,19:57:36.010000,11.01,12.01,1.0,106000000.0,-1,parallel-merged,106.0,20092,S20UPM,11
S20UPM-run20092-iPerf.txt,S20UPM-run20092-iPerf,TCP,1035.0,2021-01-25 19:57:24 CST,2021-01-25 19:57:40-06:00,19:57:40,15.0,16.0,1.0,92300000.0,-1,parallel-merged,92.3,20092,S20UPM,15
S20UPM-run20092-iPerf.txt,S20UPM-run20092-iPerf,TCP,1035.0,2021-01-25 19:57:24 CST,2021-01-25 19:57:41-06:00,19:57:41,16.0,17.0,1.0,76000000.0,-1,parallel-merged,76.0,20092,S20UPM,16
S20UPM-run20092-iPerf.txt,S20UPM-run20092-iPerf,TCP,1035.0,2021-01-25 19:57:24 CST,2021-01-25 19:57:42-06:00,19:57:42,17.0,18.0,1.0,113000000.0,-1,parallel-merged,113.0,20092,S20UPM,17
S20UPM-run20092-iPerf.txt,S20UPM-run20092-iPerf,TCP,1035.0,2021-01-25 19:57:24 CST,2021-01-25 19:57:43-06:00,19:57:43,18.0,19.0,1.0,96700000.0,-1,parallel-merged,96.7,20092,S20UPM,18
S20UPM-run20092-iPerf.txt,S20UPM-run20092-iPerf,TCP,1035.0,2021-01-25 19:57:24 CST,2021-01-25 19:57:44-06:00,19:57:44,19.0,20.0,1.0,84700000.0,-1,parallel-merged,84.7,20092,S20UPM,19
S20UPM-run20092-iPerf.txt,S20UPM-run20092-iPerf,TCP,1035.0,2021-01-25 19:57:24 CST,2021-01-25 19:57:45-06:00,19:57:45,20.0,21.0,1.0,70300000.0,-1,parallel-merged,70.3,20092,S20UPM,20
S20UPM-run20092-iPerf.txt,S20UPM-run20092-iPerf,TCP,1035.0,2021-01-25 19:57:24 CST,2021-01-25 19:57:48-06:00,19:57:48,23.0,24.0,1.0,89200000.0,-1,parallel-merged,89.2,20092,S20UPM,23
S20UPM-run20092-iPerf.txt,S20UPM-run20092-iPerf,TCP,1035.0,2021-01-25 19:57:24 CST,2021-01-25 19:57:49-06:00,19:57:49,24.0,25.0,1.0,72200000.0,-1,parallel-merged,72.2,20092,S20UPM,24
S20UPM-run20092-iPerf.txt,S20UPM-run20092-iPerf,TCP,1035.0,2021-01-25 19:57:24 CST,2021-01-25 19:57:50-06:00,19:57:50,25.0,26.0,1.0,56700000.0,-1,parallel-merged,56.7,20092,S20UPM,25
S20UPM-run20092-iPerf.txt,S20UPM-run20092-iPerf,TCP,1035.0,2021-01-25 19:57:24 CST,2021-01-25 19:57:51-06:00,19:57:51,26.0,27.0,1.0,40400000.0,-1,parallel-merged,40.4,20092,S20UPM,26
S20UPM-run20092-iPerf.txt,S20UPM-run20092-iPerf,TCP,1035.0,2021-01-25 19:57:24 CST,2021-01-25 19:57:52-06:00,19:57:52,27.0,28.0,1.0,57900000.0,-1,parallel-merged,57.9,20092,S20UPM,27
S20UPM-run20092-iPerf.txt,S20UPM-run20092-iPerf,TCP,1035.0,2021-01-25 19:57:24 CST,2021-01-25 19:57:53-06:00,19:57:53,28.0,29.0,1.0,71700000.0,-1,parallel-merged,71.7,20092,S20UPM,28
S20UPM-run20092-iPerf.txt,S20UPM-run20092-iPerf,TCP,1035.0,2021-01-25 19:57:24 CST,2021-01-25 19:57:54-06:00,19:57:54,29.0,30.0,1.0,34000000.0,-1,parallel-merged,34.0,20092,S20UPM,29
S20UPM-run20092-iPerf.txt,S20UPM-run20092-iPerf,TCP,1035.0,2021-01-25 19:57:24 CST,2021-01-25 19:57:55-06:00,19:57:55,30.0,31.0,1.0,41700000.0,-1,parallel-merged,41.7,20092,S20UPM,30
S20UPM-run20092-iPerf.txt,S20UPM-run20092-iPerf,TCP,1035.0,2021-01-25 19:57:24 CST,2021-01-25 19:57:56-06:00,19:57:56,31.0,32.0,1.0,97000000.0,-1,parallel-merged,97.0,20092,S20UPM,31
S20UPM-run20092-iPerf.txt,S20UPM-run20092-iPerf,TCP,1035.0,2021-01-25 19:57:24 CST,2021-01-25 19:57:57-06:00,19:57:57,32.0,33.0,1.0,55400000.0,-1,parallel-merged,55.4,20092,S20UPM,32
S20UPM-run20092-iPerf.txt,S20UPM-run20092-iPerf,TCP,1035.0,2021-01-25 19:57:24 CST,2021-01-25 19:57:58-06:00,19:57:58,33.0,34.0,1.0,73100000.0,-1,parallel-merged,73.1,20092,S20UPM,33
S20UPM-run20092-iPerf.txt,S20UPM-run20092-iPerf,TCP,1035.0,2021-01-25 19:57:24 CST,2021-01-25 19:57:59-06:00,19:57:59,34.0,35.0,1.0,42400000.0,-1,parallel-merged,42.4,20092,S20UPM,34
S20UPM-run20092-iPerf.txt,S20UPM-run20092-iPerf,TCP,1035.0,2021-01-25 19:57:24 CST,2021-01-25 19:58:00-06:00,19:58:00,35.0,36.0,1.0,65500000.0,-1,parallel-merged,65.5,20092,S20UPM,35
S20UPM-run20092-iPerf.txt,S20UPM-run20092-iPerf,TCP,1035.0,2021-01-25 19:57:24 CST,2021-01-25 19:58:01-06:00,19:58:01,36.0,37.0,1.0,87600000.0,-1,parallel-merged,87.6,20092,S20UPM,36
S20UPM-run20092-iPerf.txt,S20UPM-run20092-iPerf,TCP,1035.0,2021-01-25 19:57:24 CST,2021-01-25 19:58:02-06:00,19:58:02,37.0,38.0,1.0,108000000.0,-1,parallel-merged,108.0,20092,S20UPM,37
S20UPM-run20092-iPerf.txt,S20UPM-run20092-iPerf,TCP,1035.0,2021-01-25 19:57:24 CST,2021-01-25 19:58:03-06:00,19:58:03,38.0,39.0,1.0,126000000.0,-1,parallel-merged,126.0,20092,S20UPM,38
S20UPM-run20092-iPerf.txt,S20UPM-run20092-iPerf,TCP,1035.0,2021-01-25 19:57:24 CST,2021-01-25 19:58:04-06:00,19:58:04,39.0,40.0,1.0,118000000.0,-1,parallel-merged,118.0,20092,S20UPM,39
S20UPM-run20092-iPerf.txt,S20UPM-run20092-iPerf,TCP,1035.0,2021-01-25 19:57:24 CST,2021-01-25 19:58:05-06:00,19:58:05,40.0,41.0,1.0,102000000.0,-1,parallel-merged,102.0,20092,S20UPM,40
S20UPM-run20092-iPerf.txt,S20UPM-run20092-iPerf,TCP,1035.0,2021-01-25 19:57:24 CST,2021-01-25 19:58:06-06:00,19:58:06,41.0,42.0,1.0,113000000.0,-1,parallel-merged,113.0,20092,S20UPM,41
S20UPM-run20092-iPerf.txt,S20UPM-run20092-iPerf,TCP,1035.0,2021-01-25 19:57:24 CST,2021-01-25 19:58:07-06:00,19:58:07,42.0,43.0,1.0,108000000.0,-1,parallel-merged,108.0,20092,S20UPM,42
S20UPM-run20092-iPerf.txt,S20UPM-run20092-iPerf,TCP,1035.0,2021-01-25 19:57:24 CST,2021-01-25 19:58:08-06:00,19:58:08,43.0,44.0,1.0,95900000.0,-1,parallel-merged,95.9,20092,S20UPM,43
S20UPM-run20092-iPerf.txt,S20UPM-run20092-iPerf,TCP,1035.0,2021-01-25 19:57:24 CST,2021-01-25 19:58:09-06:00,19:58:09,44.0,45.0,1.0,107000000.0,-1,parallel-merged,107.0,20092,S20UPM,44
