parent_file,exp_label,protocol,length,timestamp,Fixedtimestamp,time,_socket,_start,_end,_seconds,_bytes,bits_per_second,rtt,snd_cwnd,session_num,conn_num,iperf_type,Throughput,run_number,iperf_did,seq_no
S20UPM-run20079-iPerf.txt,S20UPM-run20079-iPerf,TCP,0,2021-01-24 17:16:52 CST,2021-01-24 17:17:17-06:00,17:17:17,,24.0,25.0,1.0,,37700000.0,-1,-1,1,,parallel-merged,37.7,20079,S20UPM,24
S20UPM-run20079-iPerf.txt,S20UPM-run20079-iPerf,TCP,0,2021-01-24 17:16:52 CST,2021-01-24 17:17:18-06:00,17:17:18,,25.0,26.0,1.0,,44000000.0,-1,-1,1,,parallel-merged,44.0,20079,S20UPM,25
S20UPM-run20079-iPerf.txt,S20UPM-run20079-iPerf,TCP,0,2021-01-24 17:16:52 CST,2021-01-24 17:17:19-06:00,17:17:19,,26.0,27.0,1.0,,30400000.0,-1,-1,1,,parallel-merged,30.4,20079,S20UPM,26
S20UPM-run20079-iPerf.txt,S20UPM-run20079-iPerf,TCP,0,2021-01-24 17:16:52 CST,2021-01-24 17:17:20-06:00,17:17:20,,27.0,28.0,1.0,,22000000.0,-1,-1,1,,parallel-merged,22.0,20079,S20UPM,27
S20UPM-run20079-iPerf.txt,S20UPM-run20079-iPerf,TCP,0,2021-01-24 17:16:52 CST,2021-01-24 17:17:21-06:00,17:17:21,,28.0,29.0,1.0,,27300000.0,-1,-1,1,,parallel-merged,27.3,20079,S20UPM,28
S20UPM-run20079-iPerf.txt,S20UPM-run20079-iPerf,TCP,0,2021-01-24 17:16:52 CST,2021-01-24 17:17:22-06:00,17:17:22,,29.0,30.0,1.0,,19900000.0,-1,-1,1,,parallel-merged,19.9,20079,S20UPM,29
S20UPM-run20079-iPerf.txt,S20UPM-run20079-iPerf,TCP,0,2021-01-24 17:16:52 CST,2021-01-24 17:17:23-06:00,17:17:23,,30.0,31.0,1.0,,24100000.0,-1,-1,1,,parallel-merged,24.1,20079,S20UPM,30
S20UPM-run20079-iPerf.txt,S20UPM-run20079-iPerf,TCP,0,2021-01-24 17:16:52 CST,2021-01-24 17:17:24-06:00,17:17:24,,31.0,32.0,1.0,,39800000.0,-1,-1,1,,parallel-merged,39.8,20079,S20UPM,31
S20UPM-run20079-iPerf.txt,S20UPM-run20079-iPerf,TCP,0,2021-01-24 17:16:52 CST,2021-01-24 17:17:25-06:00,17:17:25,,32.0,33.0,1.0,,17800000.0,-1,-1,1,,parallel-merged,17.8,20079,S20UPM,32
S20UPM-run20079-iPerf.txt,S20UPM-run20079-iPerf,TCP,0,2021-01-24 17:16:52 CST,2021-01-24 17:17:26-06:00,17:17:26,,33.0,34.0,1.0,,40900000.0,-1,-1,1,,parallel-merged,40.9,20079,S20UPM,33
S20UPM-run20079-iPerf.txt,S20UPM-run20079-iPerf,TCP,0,2021-01-24 17:16:52 CST,2021-01-24 17:17:27-06:00,17:17:27,,34.0,35.0,1.0,,28300000.0,-1,-1,1,,parallel-merged,28.3,20079,S20UPM,34
S20UPM-run20079-iPerf.txt,S20UPM-run20079-iPerf,TCP,0,2021-01-24 17:16:52 CST,2021-01-24 17:17:28-06:00,17:17:28,,35.0,36.0,1.0,,34600000.0,-1,-1,1,,parallel-merged,34.6,20079,S20UPM,35
S20UPM-run20079-iPerf.txt,S20UPM-run20079-iPerf,TCP,0,2021-01-24 17:16:52 CST,2021-01-24 17:17:29-06:00,17:17:29,,36.0,37.0,1.0,,28300000.0,-1,-1,1,,parallel-merged,28.3,20079,S20UPM,36
S20UPM-run20079-iPerf.txt,S20UPM-run20079-iPerf,TCP,0,2021-01-24 17:16:52 CST,2021-01-24 17:17:30-06:00,17:17:30,,37.0,38.0,1.0,,17800000.0,-1,-1,1,,parallel-merged,17.8,20079,S20UPM,37
S20UPM-run20079-iPerf.txt,S20UPM-run20079-iPerf,TCP,0,2021-01-24 17:16:52 CST,2021-01-24 17:17:31-06:00,17:17:31,,38.0,39.0,1.0,,15700000.0,-1,-1,1,,parallel-merged,15.7,20079,S20UPM,38
S20UPM-run20079-iPerf.txt,S20UPM-run20079-iPerf,TCP,0,2021-01-24 17:16:52 CST,2021-01-24 17:17:32-06:00,17:17:32,,39.0,40.0,1.0,,31500000.0,-1,-1,1,,parallel-merged,31.5,20079,S20UPM,39
S20UPM-run20079-iPerf.txt,S20UPM-run20079-iPerf,TCP,0,2021-01-24 17:16:52 CST,2021-01-24 17:17:33-06:00,17:17:33,,40.0,41.0,1.0,,21000000.0,-1,-1,1,,parallel-merged,21.0,20079,S20UPM,40
S20UPM-run20079-iPerf.txt,S20UPM-run20079-iPerf,TCP,0,2021-01-24 17:16:52 CST,2021-01-24 17:17:34-06:00,17:17:34,,41.0,42.0,1.0,,30400000.0,-1,-1,1,,parallel-merged,30.4,20079,S20UPM,41
S20UPM-run20079-iPerf.txt,S20UPM-run20079-iPerf,TCP,0,2021-01-24 17:16:52 CST,2021-01-24 17:17:35-06:00,17:17:35,,42.0,43.0,1.0,,35700000.0,-1,-1,1,,parallel-merged,35.7,20079,S20UPM,42
S20UPM-run20079-iPerf.txt,S20UPM-run20079-iPerf,TCP,0,2021-01-24 17:16:52 CST,2021-01-24 17:17:36-06:00,17:17:36,,43.0,44.0,1.0,,17800000.0,-1,-1,1,,parallel-merged,17.8,20079,S20UPM,43
S20UPM-run20079-iPerf.txt,S20UPM-run20079-iPerf,TCP,0,2021-01-24 17:16:52 CST,2021-01-24 17:17:37-06:00,17:17:37,,44.0,45.0,1.0,,21000000.0,-1,-1,1,,parallel-merged,21.0,20079,S20UPM,44
S20UPM-run20079-iPerf.txt,S20UPM-run20079-iPerf,TCP,0,2021-01-24 17:16:52 CST,2021-01-24 17:17:38-06:00,17:17:38,,45.0,46.0,1.0,,30400000.0,-1,-1,1,,parallel-merged,30.4,20079,S20UPM,45
S20UPM-run20079-iPerf.txt,S20UPM-run20079-iPerf,TCP,0,2021-01-24 17:16:52 CST,2021-01-24 17:17:39-06:00,17:17:39,,46.0,47.0,1.0,,32500000.0,-1,-1,1,,parallel-merged,32.5,20079,S20UPM,46
S20UPM-run20079-iPerf.txt,S20UPM-run20079-iPerf,TCP,0,2021-01-24 17:16:52 CST,2021-01-24 17:17:40-06:00,17:17:40,,47.0,48.0,1.0,,14700000.0,-1,-1,1,,parallel-merged,14.7,20079,S20UPM,47
S20UPM-run20079-iPerf.txt,S20UPM-run20079-iPerf,TCP,0,2021-01-24 17:16:52 CST,2021-01-24 17:17:41-06:00,17:17:41,,48.0,49.0,1.0,,14700000.0,-1,-1,1,,parallel-merged,14.7,20079,S20UPM,48
S20UPM-run20079-iPerf.txt,S20UPM-run20079-iPerf,TCP,0,2021-01-24 17:16:52 CST,2021-01-24 17:17:42-06:00,17:17:42,,49.0,50.0,1.0,,24100000.0,-1,-1,1,,parallel-merged,24.1,20079,S20UPM,49
S20UPM-run20079-iPerf.txt,S20UPM-run20079-iPerf,TCP,0,2021-01-24 17:16:52 CST,2021-01-24 17:17:43-06:00,17:17:43,,50.0,51.0,1.0,,16800000.0,-1,-1,1,,parallel-merged,16.8,20079,S20UPM,50
S20UPM-run20079-iPerf.txt,S20UPM-run20079-iPerf,TCP,0,2021-01-24 17:16:52 CST,2021-01-24 17:17:44-06:00,17:17:44,,51.0,52.0,1.0,,10500000.0,-1,-1,1,,parallel-merged,10.5,20079,S20UPM,51
S20UPM-run20079-iPerf.txt,S20UPM-run20079-iPerf,TCP,0,2021-01-24 17:16:52 CST,2021-01-24 17:17:45-06:00,17:17:45,,52.0,53.0,1.0,,13600000.0,-1,-1,1,,parallel-merged,13.6,20079,S20UPM,52
S20UPM-run20079-iPerf.txt,S20UPM-run20079-iPerf,TCP,0,2021-01-24 17:16:52 CST,2021-01-24 17:17:46-06:00,17:17:46,,53.0,54.0,1.0,,18900000.0,-1,-1,1,,parallel-merged,18.9,20079,S20UPM,53
S20UPM-run20079-iPerf.txt,S20UPM-run20079-iPerf,TCP,0,2021-01-24 17:16:52 CST,2021-01-24 17:17:47-06:00,17:17:47,,54.0,55.0,1.0,,17800000.0,-1,-1,1,,parallel-merged,17.8,20079,S20UPM,54
S20UPM-run20079-iPerf.txt,S20UPM-run20079-iPerf,TCP,0,2021-01-24 17:16:52 CST,2021-01-24 17:17:48-06:00,17:17:48,,55.0,56.0,1.0,,13600000.0,-1,-1,1,,parallel-merged,13.6,20079,S20UPM,55
S20UPM-run20079-iPerf.txt,S20UPM-run20079-iPerf,TCP,0,2021-01-24 17:16:52 CST,2021-01-24 17:17:49-06:00,17:17:49,,56.0,57.0,1.0,,19900000.0,-1,-1,1,,parallel-merged,19.9,20079,S20UPM,56
S20UPM-run20079-iPerf.txt,S20UPM-run20079-iPerf,TCP,0,2021-01-24 17:16:52 CST,2021-01-24 17:17:50-06:00,17:17:50,,57.0,58.0,1.0,,7340000.0,-1,-1,1,,parallel-merged,7.34,20079,S20UPM,57
S20UPM-run20079-iPerf.txt,S20UPM-run20079-iPerf,TCP,0,2021-01-24 17:16:52 CST,2021-01-24 17:17:51-06:00,17:17:51,,58.0,59.0,1.0,,12600000.0,-1,-1,1,,parallel-merged,12.6,20079,S20UPM,58
S20UPM-run20079-iPerf.txt,S20UPM-run20079-iPerf,TCP,0,2021-01-24 17:16:52 CST,2021-01-24 17:17:52-06:00,17:17:52,,59.0,60.0,1.0,,13600000.0,-1,-1,1,,parallel-merged,13.6,20079,S20UPM,59
S20UPM-run20079-iPerf.txt,S20UPM-run20079-iPerf,TCP,0,2021-01-24 17:16:52 CST,2021-01-24 17:17:53-06:00,17:17:53,,60.0,61.0,1.0,,4200000.0,-1,-1,1,,parallel-merged,4.2,20079,S20UPM,60
S20UPM-run20079-iPerf.txt,S20UPM-run20079-iPerf,TCP,0,2021-01-24 17:16:52 CST,2021-01-24 17:17:54-06:00,17:17:54,,61.0,62.0,1.0,,2100000.0,-1,-1,1,,parallel-merged,2.1,20079,S20UPM,61
S20UPM-run20079-iPerf.txt,S20UPM-run20079-iPerf,TCP,0,2021-01-24 17:16:52 CST,2021-01-24 17:17:57-06:00,17:17:57,,64.0,65.0,1.0,,12600000.0,-1,-1,1,,parallel-merged,12.6,20079,S20UPM,64
S20UPM-run20079-iPerf.txt,S20UPM-run20079-iPerf,TCP,0,2021-01-24 17:16:52 CST,2021-01-24 17:17:58-06:00,17:17:58,,65.0,66.0,1.0,,13600000.0,-1,-1,1,,parallel-merged,13.6,20079,S20UPM,65
S20UPM-run20079-iPerf.txt,S20UPM-run20079-iPerf,TCP,0,2021-01-24 17:16:52 CST,2021-01-24 17:17:59-06:00,17:17:59,,66.0,67.0,1.0,,10500000.0,-1,-1,1,,parallel-merged,10.5,20079,S20UPM,66
S20UPM-run20079-iPerf.txt,S20UPM-run20079-iPerf,TCP,0,2021-01-24 17:16:52 CST,2021-01-24 17:18:00-06:00,17:18:00,,67.0,68.0,1.0,,4190000.0000000005,-1,-1,1,,parallel-merged,4.19,20079,S20UPM,67
S20UPM-run20079-iPerf.txt,S20UPM-run20079-iPerf,TCP,0,2021-01-24 17:16:52 CST,2021-01-24 17:18:01-06:00,17:18:01,,68.0,69.0,1.0,,21000000.0,-1,-1,1,,parallel-merged,21.0,20079,S20UPM,68
S20UPM-run20079-iPerf.txt,S20UPM-run20079-iPerf,TCP,0,2021-01-24 17:16:52 CST,2021-01-24 17:18:02-06:00,17:18:02,,69.0,70.0,1.0,,0.0,-1,-1,1,,parallel-merged,0.0,20079,S20UPM,69
S20UPM-run20079-iPerf.txt,S20UPM-run20079-iPerf,TCP,0,2021-01-24 17:16:52 CST,2021-01-24 17:18:03-06:00,17:18:03,,70.0,71.0,1.0,,0.0,-1,-1,1,,parallel-merged,0.0,20079,S20UPM,70
S20UPM-run20079-iPerf.txt,S20UPM-run20079-iPerf,TCP,0,2021-01-24 17:16:52 CST,2021-01-24 17:18:04-06:00,17:18:04,,71.0,72.0,1.0,,0.0,-1,-1,1,,parallel-merged,0.0,20079,S20UPM,71
S20UPM-run20079-iPerf.txt,S20UPM-run20079-iPerf,TCP,0,2021-01-24 17:16:52 CST,2021-01-24 17:18:05-06:00,17:18:05,,72.0,73.0,1.0,,0.0,-1,-1,1,,parallel-merged,0.0,20079,S20UPM,72
S20UPM-run20079-iPerf.txt,S20UPM-run20079-iPerf,TCP,0,2021-01-24 17:16:52 CST,2021-01-24 17:18:06-06:00,17:18:06,,73.0,74.0,1.0,,0.0,-1,-1,1,,parallel-merged,0.0,20079,S20UPM,73
S20UPM-run20079-iPerf.txt,S20UPM-run20079-iPerf,TCP,0,2021-01-24 17:16:52 CST,2021-01-24 17:18:07-06:00,17:18:07,,74.0,75.0,1.0,,0.0,-1,-1,1,,parallel-merged,0.0,20079,S20UPM,74
S20UPM-run20079-iPerf.txt,S20UPM-run20079-iPerf,TCP,0,2021-01-24 17:16:52 CST,2021-01-24 17:18:08-06:00,17:18:08,,75.0,76.0,1.0,,0.0,-1,-1,1,,parallel-merged,0.0,20079,S20UPM,75
S20UPM-run20079-iPerf.txt,S20UPM-run20079-iPerf,TCP,0,2021-01-24 17:16:52 CST,2021-01-24 17:18:09-06:00,17:18:09,,76.0,77.0,1.0,,7340000.0,-1,-1,1,,parallel-merged,7.34,20079,S20UPM,76
S20UPM-run20079-iPerf.txt,S20UPM-run20079-iPerf,TCP,0,2021-01-24 17:16:52 CST,2021-01-24 17:18:10-06:00,17:18:10,,77.0,78.0,1.0,,18900000.0,-1,-1,1,,parallel-merged,18.9,20079,S20UPM,77
S20UPM-run20079-iPerf.txt,S20UPM-run20079-iPerf,TCP,0,2021-01-24 17:16:52 CST,2021-01-24 17:18:11-06:00,17:18:11,,78.0,79.0,1.0,,29400000.0,-1,-1,1,,parallel-merged,29.4,20079,S20UPM,78
S20UPM-run20079-iPerf.txt,S20UPM-run20079-iPerf,TCP,0,2021-01-24 17:16:52 CST,2021-01-24 17:18:12-06:00,17:18:12,,79.0,80.0,1.0,,23100000.0,-1,-1,1,,parallel-merged,23.1,20079,S20UPM,79
S20UPM-run20079-iPerf.txt,S20UPM-run20079-iPerf,TCP,0,2021-01-24 17:16:52 CST,2021-01-24 17:18:13-06:00,17:18:13,,80.0,81.0,1.0,,13600000.0,-1,-1,1,,parallel-merged,13.6,20079,S20UPM,80
S20UPM-run20079-iPerf.txt,S20UPM-run20079-iPerf,TCP,0,2021-01-24 17:16:52 CST,2021-01-24 17:18:14-06:00,17:18:14,,81.0,82.0,1.0,,30400000.0,-1,-1,1,,parallel-merged,30.4,20079,S20UPM,81
S20UPM-run20079-iPerf.txt,S20UPM-run20079-iPerf,TCP,0,2021-01-24 17:16:52 CST,2021-01-24 17:18:15-06:00,17:18:15,,82.0,83.0,1.0,,8390000.0,-1,-1,1,,parallel-merged,8.39,20079,S20UPM,82
S20UPM-run20079-iPerf.txt,S20UPM-run20079-iPerf,TCP,0,2021-01-24 17:16:52 CST,2021-01-24 17:18:16-06:00,17:18:16,,83.0,84.0,1.0,,14700000.0,-1,-1,1,,parallel-merged,14.7,20079,S20UPM,83
S20UPM-run20079-iPerf.txt,S20UPM-run20079-iPerf,TCP,0,2021-01-24 17:16:52 CST,2021-01-24 17:18:17-06:00,17:18:17,,84.0,85.0,1.0,,24100000.0,-1,-1,1,,parallel-merged,24.1,20079,S20UPM,84
S20UPM-run20079-iPerf.txt,S20UPM-run20079-iPerf,TCP,0,2021-01-24 17:16:52 CST,2021-01-24 17:18:18-06:00,17:18:18,,85.0,86.0,1.0,,19900000.0,-1,-1,1,,parallel-merged,19.9,20079,S20UPM,85
S20UPM-run20079-iPerf.txt,S20UPM-run20079-iPerf,TCP,0,2021-01-24 17:16:52 CST,2021-01-24 17:18:19-06:00,17:18:19,,86.0,87.0,1.0,,5240000.0,-1,-1,1,,parallel-merged,5.24,20079,S20UPM,86
S20UPM-run20079-iPerf.txt,S20UPM-run20079-iPerf,TCP,0,2021-01-24 17:16:52 CST,2021-01-24 17:18:20-06:00,17:18:20,,87.0,88.0,1.0,,44000000.0,-1,-1,1,,parallel-merged,44.0,20079,S20UPM,87
S20UPM-run20079-iPerf.txt,S20UPM-run20079-iPerf,TCP,0,2021-01-24 17:16:52 CST,2021-01-24 17:18:21-06:00,17:18:21,,88.0,89.0,1.0,,12600000.0,-1,-1,1,,parallel-merged,12.6,20079,S20UPM,88
S20UPM-run20079-iPerf.txt,S20UPM-run20079-iPerf,TCP,0,2021-01-24 17:16:52 CST,2021-01-24 17:18:22-06:00,17:18:22,,89.0,90.0,1.0,,33600000.0,-1,-1,1,,parallel-merged,33.6,20079,S20UPM,89
S20UPM-run20079-iPerf.txt,S20UPM-run20079-iPerf,TCP,0,2021-01-24 17:16:52 CST,2021-01-24 17:18:23-06:00,17:18:23,,90.0,91.0,1.0,,19900000.0,-1,-1,1,,parallel-merged,19.9,20079,S20UPM,90
S20UPM-run20079-iPerf.txt,S20UPM-run20079-iPerf,TCP,0,2021-01-24 17:16:52 CST,2021-01-24 17:18:24-06:00,17:18:24,,91.0,92.0,1.0,,33600000.0,-1,-1,1,,parallel-merged,33.6,20079,S20UPM,91
S20UPM-run20079-iPerf.txt,S20UPM-run20079-iPerf,TCP,0,2021-01-24 17:16:52 CST,2021-01-24 17:18:25-06:00,17:18:25,,92.0,93.0,1.0,,21000000.0,-1,-1,1,,parallel-merged,21.0,20079,S20UPM,92
S20UPM-run20079-iPerf.txt,S20UPM-run20079-iPerf,TCP,0,2021-01-24 17:16:52 CST,2021-01-24 17:18:26-06:00,17:18:26,,93.0,94.0,1.0,,31500000.0,-1,-1,1,,parallel-merged,31.5,20079,S20UPM,93
S20UPM-run20079-iPerf.txt,S20UPM-run20079-iPerf,TCP,0,2021-01-24 17:16:52 CST,2021-01-24 17:18:27-06:00,17:18:27,,94.0,95.0,1.0,,23100000.0,-1,-1,1,,parallel-merged,23.1,20079,S20UPM,94
S20UPM-run20079-iPerf.txt,S20UPM-run20079-iPerf,TCP,0,2021-01-24 17:16:52 CST,2021-01-24 17:18:28-06:00,17:18:28,,95.0,96.0,1.0,,30400000.0,-1,-1,1,,parallel-merged,30.4,20079,S20UPM,95
S20UPM-run20079-iPerf.txt,S20UPM-run20079-iPerf,TCP,0,2021-01-24 17:16:52 CST,2021-01-24 17:18:29-06:00,17:18:29,,96.0,97.0,1.0,,23100000.0,-1,-1,1,,parallel-merged,23.1,20079,S20UPM,96
S20UPM-run20079-iPerf.txt,S20UPM-run20079-iPerf,TCP,0,2021-01-24 17:16:52 CST,2021-01-24 17:18:30-06:00,17:18:30,,97.0,98.0,1.0,,29400000.0,-1,-1,1,,parallel-merged,29.4,20079,S20UPM,97
S20UPM-run20079-iPerf.txt,S20UPM-run20079-iPerf,TCP,0,2021-01-24 17:16:52 CST,2021-01-24 17:18:31-06:00,17:18:31,,98.0,99.0,1.0,,22000000.0,-1,-1,1,,parallel-merged,22.0,20079,S20UPM,98
S20UPM-run20079-iPerf.txt,S20UPM-run20079-iPerf,TCP,0,2021-01-24 17:16:52 CST,2021-01-24 17:18:32-06:00,17:18:32,,99.0,100.0,1.0,,33600000.0,-1,-1,1,,parallel-merged,33.6,20079,S20UPM,99
S20UPM-run20079-iPerf.txt,S20UPM-run20079-iPerf,TCP,0,2021-01-24 17:16:52 CST,2021-01-24 17:18:33-06:00,17:18:33,,100.0,101.0,1.0,,21000000.0,-1,-1,1,,parallel-merged,21.0,20079,S20UPM,100
S20UPM-run20079-iPerf.txt,S20UPM-run20079-iPerf,TCP,0,2021-01-24 17:16:52 CST,2021-01-24 17:18:34-06:00,17:18:34,,101.0,102.0,1.0,,31500000.0,-1,-1,1,,parallel-merged,31.5,20079,S20UPM,101
S20UPM-run20079-iPerf.txt,S20UPM-run20079-iPerf,TCP,0,2021-01-24 17:16:52 CST,2021-01-24 17:18:35-06:00,17:18:35,,102.0,103.0,1.0,,21000000.0,-1,-1,1,,parallel-merged,21.0,20079,S20UPM,102
S20UPM-run20079-iPerf.txt,S20UPM-run20079-iPerf,TCP,0,2021-01-24 17:16:52 CST,2021-01-24 17:18:36-06:00,17:18:36,,103.0,104.0,1.0,,23100000.0,-1,-1,1,,parallel-merged,23.1,20079,S20UPM,103
S20UPM-run20079-iPerf.txt,S20UPM-run20079-iPerf,TCP,0,2021-01-24 17:16:52 CST,2021-01-24 17:18:37-06:00,17:18:37,,104.0,105.0,1.0,,30400000.0,-1,-1,1,,parallel-merged,30.4,20079,S20UPM,104
S20UPM-run20079-iPerf.txt,S20UPM-run20079-iPerf,TCP,0,2021-01-24 17:16:52 CST,2021-01-24 17:18:38-06:00,17:18:38,,105.0,106.0,1.0,,33600000.0,-1,-1,1,,parallel-merged,33.6,20079,S20UPM,105
S20UPM-run20079-iPerf.txt,S20UPM-run20079-iPerf,TCP,0,2021-01-24 17:16:52 CST,2021-01-24 17:18:39-06:00,17:18:39,,106.0,107.0,1.0,,24100000.0,-1,-1,1,,parallel-merged,24.1,20079,S20UPM,106
S20UPM-run20079-iPerf.txt,S20UPM-run20079-iPerf,TCP,0,2021-01-24 17:16:52 CST,2021-01-24 17:18:40-06:00,17:18:40,,107.0,108.0,1.0,,24100000.0,-1,-1,1,,parallel-merged,24.1,20079,S20UPM,107
S20UPM-run20079-iPerf.txt,S20UPM-run20079-iPerf,TCP,0,2021-01-24 17:16:52 CST,2021-01-24 17:18:41-06:00,17:18:41,,108.0,109.0,1.0,,24100000.0,-1,-1,1,,parallel-merged,24.1,20079,S20UPM,108
S20UPM-run20079-iPerf.txt,S20UPM-run20079-iPerf,TCP,0,2021-01-24 17:16:52 CST,2021-01-24 17:18:42-06:00,17:18:42,,109.0,110.0,1.0,,45100000.0,-1,-1,1,,parallel-merged,45.1,20079,S20UPM,109
