parent_file,exp_label,protocol,length,timestamp,Fixedtimestamp,time,_start,_end,_seconds,bits_per_second,rtt,iperf_type,Throughput,run_number,iperf_did,seq_no
S20UPM-run173-iPerf.txt,S20UPM-run173-iPerf,TCP,1015.0,2021-01-18 15:55:37 CST,2021-01-18 15:55:38-06:00,15:55:38,0.0,1.0,1.0,1800000000.0,-1,parallel-merged,1800.0,173,S20UPM,0
S20UPM-run173-iPerf.txt,S20UPM-run173-iPerf,TCP,1015.0,2021-01-18 15:55:37 CST,2021-01-18 15:55:39-06:00,15:55:39,1.0,2.0,1.0,1740000000.0,-1,parallel-merged,1740.0,173,S20UPM,1
S20UPM-run173-iPerf.txt,S20UPM-run173-iPerf,TCP,1015.0,2021-01-18 15:55:37 CST,2021-01-18 15:55:40-06:00,15:55:40,2.0,3.0,1.0,1560000000.0,-1,parallel-merged,1560.0,173,S20UPM,2
S20UPM-run173-iPerf.txt,S20UPM-run173-iPerf,TCP,1015.0,2021-01-18 15:55:37 CST,2021-01-18 15:55:41-06:00,15:55:41,3.0,4.0,1.0,1860000000.0,-1,parallel-merged,1860.0,173,S20UPM,3
S20UPM-run173-iPerf.txt,S20UPM-run173-iPerf,TCP,1015.0,2021-01-18 15:55:37 CST,2021-01-18 15:55:42-06:00,15:55:42,4.0,5.0,1.0,1700000000.0,-1,parallel-merged,1700.0,173,S20UPM,4
S20UPM-run173-iPerf.txt,S20UPM-run173-iPerf,TCP,1015.0,2021-01-18 15:55:37 CST,2021-01-18 15:55:43-06:00,15:55:43,5.0,6.0,1.0,1580000000.0,-1,parallel-merged,1580.0,173,S20UPM,5
S20UPM-run173-iPerf.txt,S20UPM-run173-iPerf,TCP,1015.0,2021-01-18 15:55:37 CST,2021-01-18 15:55:44-06:00,15:55:44,6.0,7.0,1.0,1850000000.0,-1,parallel-merged,1850.0,173,S20UPM,6
S20UPM-run173-iPerf.txt,S20UPM-run173-iPerf,TCP,1015.0,2021-01-18 15:55:37 CST,2021-01-18 15:55:45-06:00,15:55:45,7.0,8.0,1.0,1570000000.0,-1,parallel-merged,1570.0,173,S20UPM,7
S20UPM-run173-iPerf.txt,S20UPM-run173-iPerf,TCP,1015.0,2021-01-18 15:55:37 CST,2021-01-18 15:55:46-06:00,15:55:46,8.0,9.0,1.0,518000000.0,-1,parallel-merged,518.0,173,S20UPM,8
S20UPM-run173-iPerf.txt,S20UPM-run173-iPerf,TCP,1015.0,2021-01-18 15:55:37 CST,2021-01-18 15:55:47-06:00,15:55:47,9.0,10.0,1.0,1700000000.0,-1,parallel-merged,1700.0,173,S20UPM,9
S20UPM-run173-iPerf.txt,S20UPM-run173-iPerf,TCP,1015.0,2021-01-18 15:55:37 CST,2021-01-18 15:55:48-06:00,15:55:48,10.0,11.0,1.0,1530000000.0,-1,parallel-merged,1530.0,173,S20UPM,10
S20UPM-run173-iPerf.txt,S20UPM-run173-iPerf,TCP,1015.0,2021-01-18 15:55:37 CST,2021-01-18 15:55:49-06:00,15:55:49,11.0,12.0,1.0,535000000.0,-1,parallel-merged,535.0,173,S20UPM,11
S20UPM-run173-iPerf.txt,S20UPM-run173-iPerf,TCP,1015.0,2021-01-18 15:55:37 CST,2021-01-18 15:55:50-06:00,15:55:50,12.0,13.0,1.0,458000000.0,-1,parallel-merged,458.0,173,S20UPM,12
S20UPM-run173-iPerf.txt,S20UPM-run173-iPerf,TCP,1015.0,2021-01-18 15:55:37 CST,2021-01-18 15:55:51-06:00,15:55:51,13.0,14.0,1.0,763000000.0,-1,parallel-merged,763.0,173,S20UPM,13
S20UPM-run173-iPerf.txt,S20UPM-run173-iPerf,TCP,1015.0,2021-01-18 15:55:37 CST,2021-01-18 15:55:52-06:00,15:55:52,14.0,15.0,1.0,614000000.0,-1,parallel-merged,614.0,173,S20UPM,14
S20UPM-run173-iPerf.txt,S20UPM-run173-iPerf,TCP,1015.0,2021-01-18 15:55:37 CST,2021-01-18 15:55:53-06:00,15:55:53,15.0,16.0,1.0,751000000.0,-1,parallel-merged,751.0,173,S20UPM,15
S20UPM-run173-iPerf.txt,S20UPM-run173-iPerf,TCP,1015.0,2021-01-18 15:55:37 CST,2021-01-18 15:55:54-06:00,15:55:54,16.0,17.0,1.0,1250000000.0,-1,parallel-merged,1250.0,173,S20UPM,16
