parent_file,exp_label,protocol,length,timestamp,Fixedtimestamp,time,_socket,_start,_end,_seconds,_bytes,bits_per_second,rtt,rttvar,pmtu,_omitted,session_num,conn_num,iperf_type,snd_cwnd,Throughput,run_number,iperf_did,seq_no
S20UPM-run131-iPerf.txt,S20UPM-run131-iPerf,TCP,1066.0,2021-01-15 22:30:56 CST,2021-01-15 22:30:57-06:00,22:30:57,,0.0,1.0,1.0,,420000000.0,-1,,,,1,,parallel-merged,-1.0,420.0,131,S20UPM,0
S20UPM-run131-iPerf.txt,S20UPM-run131-iPerf,TCP,1066.0,2021-01-15 22:30:56 CST,2021-01-15 22:30:58-06:00,22:30:58,,1.0,2.0,1.0,,415000000.0,-1,,,,1,,parallel-merged,-1.0,415.0,131,S20UPM,1
S20UPM-run131-iPerf.txt,S20UPM-run131-iPerf,TCP,1066.0,2021-01-15 22:30:56 CST,2021-01-15 22:30:59-06:00,22:30:59,,2.0,3.0,1.0,,559000000.0,-1,,,,1,,parallel-merged,-1.0,559.0,131,S20UPM,2
S20UPM-run131-iPerf.txt,S20UPM-run131-iPerf,TCP,1066.0,2021-01-15 22:30:56 CST,2021-01-15 22:31:00-06:00,22:31:00,,3.0,4.0,1.0,,456000000.0,-1,,,,1,,parallel-merged,-1.0,456.0,131,S20UPM,3
S20UPM-run131-iPerf.txt,S20UPM-run131-iPerf,TCP,1066.0,2021-01-15 22:30:56 CST,2021-01-15 22:31:01-06:00,22:31:01,,4.0,5.0,1.0,,487000000.0,-1,,,,1,,parallel-merged,-1.0,487.0,131,S20UPM,4
S20UPM-run131-iPerf.txt,S20UPM-run131-iPerf,TCP,1066.0,2021-01-15 22:30:56 CST,2021-01-15 22:31:02-06:00,22:31:02,,5.0,6.0,1.0,,625000000.0,-1,,,,1,,parallel-merged,-1.0,625.0,131,S20UPM,5
S20UPM-run131-iPerf.txt,S20UPM-run131-iPerf,TCP,1066.0,2021-01-15 22:30:56 CST,2021-01-15 22:31:03-06:00,22:31:03,,6.0,7.0,1.0,,584000000.0,-1,,,,1,,parallel-merged,-1.0,584.0,131,S20UPM,6
S20UPM-run131-iPerf.txt,S20UPM-run131-iPerf,TCP,1066.0,2021-01-15 22:30:56 CST,2021-01-15 22:31:04-06:00,22:31:04,,7.0,8.0,1.0,,155000000.0,-1,,,,1,,parallel-merged,-1.0,155.0,131,S20UPM,7
S20UPM-run131-iPerf.txt,S20UPM-run131-iPerf,TCP,1066.0,2021-01-15 22:30:56 CST,2021-01-15 22:31:05-06:00,22:31:05,,8.0,9.0,1.0,,415000000.0,-1,,,,1,,parallel-merged,-1.0,415.0,131,S20UPM,8
S20UPM-run131-iPerf.txt,S20UPM-run131-iPerf,TCP,1066.0,2021-01-15 22:30:56 CST,2021-01-15 22:31:06-06:00,22:31:06,,9.0,10.0,1.0,,493000000.0,-1,,,,1,,parallel-merged,-1.0,493.0,131,S20UPM,9
S20UPM-run131-iPerf.txt,S20UPM-run131-iPerf,TCP,1066.0,2021-01-15 22:30:56 CST,2021-01-15 22:31:07-06:00,22:31:07,,10.0,11.0,1.0,,558000000.0,-1,,,,1,,parallel-merged,-1.0,558.0,131,S20UPM,10
