timestamp,latitude,longitude,movingSpeed,compassDirection,nrStatus,rsrp,nr_ssRsrp,nr_ssSinr,rsrp_avg,nr_ssRsrp_avg,nr_ssSinr_avg,mobileRx,mobileTx,currentNow,voltageNow,nrStatus_array,downlink_mbps,uplink_mbps,sw_power,sw_power_rolled,sw_power_baseline,Fixedtimestamp,_start,_end,iperf_type,Throughput,run_number,seq_no,time_since_start,avg_power,avg_power_rolled,avg_power_baseline,provider,radio_type_used,direction
2021-01-13 18:30:57,44.97379966,-93.22243229999998,0.028682866020000006,31,CONNECTED,-90.0,-90.0,18.0,-90.0,-90.0,17.1,62502454521,10142232,-1948.9,3688000.0,['CONNECTED'],432.093792,0.390624,7187.5432,6044.662813333333,3687.3902727395835,2021-01-13 18:30:57-06:00,0.0,1.0,parallel-merged,665.0,63.0,0.0,0.0,5303.219399999992,5300.122586000012,2942.850045406258,Verizon,DEFAULT,downlink
2021-01-13 18:30:58,44.973799890000016,-93.22243211,0.0291471709,28,CONNECTED,-90.0,-90.0,15.0,-90.6,-90.6,15.0,62534837942,10188713,-1845.4,3688000.0,['CONNECTED'],259.067368,0.371848,6805.8352,6234.955910000001,3877.6833694062507,2021-01-13 18:30:58-06:00,1.0,2.0,parallel-merged,112.0,63.0,1.0,1.0,7710.603099999982,7709.556986000013,5352.284445406271,Verizon,DEFAULT,downlink
2021-01-13 18:30:59,44.97379998999999,-93.22243156,0.035131309900000005,57,CONNECTED,-92.0,-92.0,17.0,-92.0,-92.0,15.6,62599848182,10255041,-1937.6,3688000.0,['CONNECTED'],520.08192,0.530624,7145.8688,6417.1384880000005,4059.8659474062506,2021-01-13 18:30:59-06:00,2.0,3.0,parallel-merged,283.0,63.0,2.0,2.0,7029.98220000001,7031.522844000037,4674.250303406291,Verizon,DEFAULT,downlink
2021-01-13 18:31:00,44.97380036000001,-93.22243582000002,0.1845633252,257,CONNECTED,-92.0,-92.0,17.0,-92.6,-92.6,16.1,62701555446,10346405,-1955.2,3688000.0,['CONNECTED'],813.658112,0.730912,7210.7776,6549.411673333333,4192.139132739583,2021-01-13 18:31:00-06:00,3.0,4.0,parallel-merged,761.0,63.0,3.0,3.0,7135.525060000015,7135.121304000013,4777.848763406294,Verizon,DEFAULT,downlink
2021-01-13 18:31:01,44.97380175000001,-93.22244061999996,0.305468783,288,CONNECTED,-94.0,-94.0,14.0,-94.9,-94.9,12.8,62818003330,10459745,-2216.5,3688000.0,['CONNECTED'],931.583072,0.90672,8174.452,6781.560291428571,4424.287750834821,2021-01-13 18:31:01-06:00,4.0,5.0,parallel-merged,799.0,63.0,4.0,4.0,7810.7828800000025,7809.956698000055,5452.684157406283,Verizon,DEFAULT,downlink
2021-01-13 18:31:02,44.97380235000001,-93.22244272000003,0.25132100700000004,290,CONNECTED,-97.0,-97.0,13.0,-97.0,-97.0,10.9,62981795458,10569409,-2272.8,3688000.0,['CONNECTED'],1310.337024,0.877312,8382.0864,6981.626055,4624.35351440625,2021-01-13 18:31:02-06:00,5.0,6.0,parallel-merged,914.0,63.0,5.0,5.0,8051.8084016803305,8051.018063612772,5693.745523019019,Verizon,DEFAULT,downlink
2021-01-13 18:31:03,44.97380105000001,-93.22244938000004,0.3567259589999999,260,CONNECTED,-97.0,-97.0,13.0,-97.0,-97.0,12.4,63189187938,10693117,-2359.2,3688000.0,['CONNECTED'],1659.13984,0.989664,8700.7296,7172.637559999999,4815.365019406249,2021-01-13 18:31:03-06:00,6.0,7.0,parallel-merged,1460.0,63.0,6.0,6.0,8173.768759999987,8173.344496000065,5816.071955406353,Verizon,DEFAULT,downlink
2021-01-13 18:31:04,44.97379586,-93.22244515,0.28242671399999997,155,CONNECTED,-97.0,-97.0,13.0,-97.0,-97.0,11.6,63402078026,10816713,-2347.8,3688000.0,['CONNECTED'],1703.120704,0.988768,8658.6864,7321.242444,4963.9699034062505,2021-01-13 18:31:04-06:00,7.0,8.0,parallel-merged,1570.0,63.0,7.0,7.0,8551.764219999963,8552.584124000088,6195.311583406354,Verizon,DEFAULT,downlink
2021-01-13 18:31:05,44.973790799999996,-93.22244073,0.28279337600000004,160,CONNECTED,-95.0,-95.0,14.0,-96.4,-96.4,13.3,63617027622,10935585,-2353.9,3688000.0,['CONNECTED'],1719.596768,0.950976,8681.1832,7751.355664,5394.08312340625,2021-01-13 18:31:05-06:00,8.0,9.0,parallel-merged,1670.0,63.0,8.0,8.0,8798.123819999986,8798.13834000009,6440.865799406306,Verizon,DEFAULT,downlink
2021-01-13 18:31:06,44.97378364,-93.22243436,0.51364117,121,CONNECTED,-95.0,-95.0,14.0,-95.0,-95.0,13.4,63844465602,11067249,-2485.5,3688000.0,['CONNECTED'],1819.50384,1.053312,9166.524,8011.368640000001,5654.096099406251,2021-01-13 18:31:06-06:00,9.0,10.0,parallel-merged,1750.0,63.0,9.0,9.0,8876.00771999999,8874.895652000076,6517.623111406348,Verizon,DEFAULT,downlink
