Timestamp,nrStatus,LTE_RSRP,nr_ssRsrp,nr_ssSinr,downlink_Mbps,uplink_Mbps,software_power,hardware_power,hardware_power_full
5.01,CONNECTED,-95,-92,14,1144.7766800000002,0.0,8553.3536,6183.087453,9332.64972
6.01,CONNECTED,-95,-92,14,1155.642161,0.0014880000000000002,8253.2824,6032.521133,9182.0834
7.011,CONNECTED,-92,-92,15,1165.601414,0.0,8596.4912,6184.302973,9333.865240000001
8.012,CONNECTED,-91,-92,15,1094.358039,0.04136,8468.592,5941.456733,9091.019
9.013,CONNECTED,-91,-92,15,1139.007521,0.00047999999999999996,8615.4112,5918.004433,9067.5667
10.014,CONNECTED,-91,-92,15,1089.758096,0.006248,8471.6192,5848.019633,8997.5819
11.016,CONNECTED,-91,-92,16,1052.346957,0.006403,8127.2752,5987.263193,9136.82546
12.017,CONNECTED,-91,-96,10,1150.4376849999999,0.0009279999999999999,8703.5784,6085.166153,9234.72842
13.017,CONNECTED,-90,-96,13,1227.3344730000001,0.00041600000000000003,8188.1976,6186.315533,9335.8778
14.018,CONNECTED,-90,-94,13,1298.965203,0.0,8924.1856,6137.524453,9287.086720000001
15.022,CONNECTED,-91,-94,13,1269.048237,0.0,8663.468,6183.534193,9333.096459999999
16.022,CONNECTED,-92,-94,14,1295.975747,0.0,8579.0848,6171.681953,9321.24422
17.023,CONNECTED,-89,-94,17,1311.725594,0.0,9368.8056,6421.779853,9571.342120000001
18.024,CONNECTED,-89,-94,17,1284.021773,0.0,8658.1704,6282.411693,9431.97396
19.025,CONNECTED,-89,-94,16,1381.649189,0.0,8934.024,6139.933653,9289.495920000001
20.027,CONNECTED,-88,-94,16,1695.5751539999999,0.0,9036.9488,6856.851113,10006.41338
21.03,CONNECTED,-88,-94,14,1874.9724579999997,0.0,9116.0344,6767.413893000001,9916.97616
22.031,CONNECTED,-91,-92,17,1796.276984,0.0,9356.6968,6754.5957530000005,9904.15802
23.034,CONNECTED,-86,-89,14,1854.133648,0.0,9744.9352,6988.299333,10137.8616
24.034,CONNECTED,-89,-92,15,1738.0799149999998,0.016694999999999998,9631.7936,6907.197313,10056.75958
25.035,CONNECTED,-93,-90,15,1745.9133010000003,0.0,8496.2152,6627.755293,9777.31756
26.035,CONNECTED,-93,-88,18,1717.597991,0.0,8334.6384,6600.783033,9750.3453
27.038,CONNECTED,-93,-88,18,1728.6635609999998,0.0,9809.6416,6726.260273000001,9875.822540000001
28.039,CONNECTED,-93,-88,19,1733.1265190000001,0.0,9444.4856,6795.770793000001,9945.333059999999
29.042,CONNECTED,-94,-88,19,1700.199009,0.0,8979.432,6838.562293000001,9988.12456
30.042,CONNECTED,-94,-88,18,1713.152852,0.008768000000000001,9807.3712,6898.405113,10047.96738
31.043,CONNECTED,-96,-88,17,1722.992987,0.007592,8848.884,6662.910513000001,9812.47278
32.045,CONNECTED,-94,-90,18,1687.471656,0.0,9058.0705,6898.542053,10048.10432
33.048,CONNECTED,-94,-88,19,1622.2006609999999,0.0,9093.1066,6841.992653,9991.55492
34.051,CONNECTED,-94,-88,19,1785.0715129999999,0.0,8839.0064,6635.306993,9784.86926
35.053,CONNECTED,-94,-88,19,1706.145455,0.0,8324.7897,6784.730633,9934.2929
36.056,CONNECTED,-94,-83,18,1715.048448,0.0,8853.1624,7149.881512999999,10299.44378
37.056,CONNECTED,-94,-81,19,1734.984636,0.0,8972.0728,7008.688073,10158.25034
38.056,CONNECTED,-96,-87,17,1700.333843,0.0,8833.6979,6370.985253,9520.54752
39.056,CONNECTED,-96,-85,17,1656.747153,0.0,8157.395,6701.387053,9850.94932
40.058,CONNECTED,-95,-85,18,1629.084376,0.0,8674.089,6598.047953,9747.61022
41.059,CONNECTED,-96,-85,18,1753.7755769999999,0.0,8840.422,6724.729253,9874.29152
42.06,CONNECTED,-96,-79,19,1755.419675,0.0,9213.4326,7120.2257930000005,10269.788059999999
43.061,CONNECTED,-96,-79,18,1739.8847870000002,0.0,9202.1078,6887.244973000001,10036.80724
44.062,CONNECTED,-97,-79,18,1696.5425850000001,0.0,8920.7573,6727.142553,9876.70482
45.064,CONNECTED,-97,-86,18,1746.855189,0.041648000000000004,8729.6513,6801.759313,9951.32158
46.065,CONNECTED,-97,-84,18,1699.615002,0.0,8673.3812,6601.419172999999,9750.981440000001
47.065,CONNECTED,-96,-82,19,1732.9178399999998,0.0,8446.1774,6784.192353,9933.75462
48.065,CONNECTED,-96,-85,18,1751.619175,0.0,8703.1088,7075.219333,10224.7816
49.065,CONNECTED,-94,-85,19,1709.626124,0.0,9084.9669,6831.096793000001,9980.65906
50.066,CONNECTED,-97,-85,18,1713.949585,0.0,8396.6314,6602.373433,9751.9357
51.068,CONNECTED,-96,-81,19,1745.13135,0.0,8791.2299,6632.179873,9781.74214
52.07,CONNECTED,-96,-81,19,1743.944168,0.0,8822.3731,6717.0811730000005,9866.64344
53.071,CONNECTED,-95,-83,19,1733.801277,0.0,9239.6212,6690.745513,9840.30778
54.072,CONNECTED,-95,-85,19,1705.9947670000001,0.0,8504.217,6810.479793,9960.04206
55.072,CONNECTED,-95,-85,19,1730.750037,0.0,8705.5861,7315.069933,10464.6322
56.072,CONNECTED,-97,-83,19,1579.14062,0.0,8767.5186,6499.555913,9649.11818
57.072,CONNECTED,-97,-83,20,1731.936376,0.0,8464.9341,7130.045733,10279.608
58.073,CONNECTED,-97,-86,19,1869.6447629999998,0.0,9132.0356,6952.1375530000005,10101.69982
59.073,CONNECTED,-97,-86,19,1685.7854519999999,0.0,8942.6991,6705.472293,9855.03456
60.077,CONNECTED,-97,-86,18,1707.605789,0.0,8414.3264,6533.152833,9682.7151
61.078,CONNECTED,-97,-83,19,1725.3002190000002,0.0,8853.8702,7500.814753000001,10650.37702
62.08,CONNECTED,-99,-83,19,1692.951081,0.0,9091.8042,6877.898293000001,10027.46056
63.081,CONNECTED,-99,-83,19,1717.9179789999998,0.0,8683.1311,6712.271573,9861.833840000001
64.082,CONNECTED,-99,-85,19,1695.3062,0.0,8985.037,6586.112373,9735.674640000001
65.084,CONNECTED,-96,-81,19,1744.3972809999998,0.0,8771.8633,6935.076013,10084.63828
66.086,CONNECTED,-96,-78,19,1737.4469329999997,0.0,8637.3222,6814.547773,9964.110040000001
67.089,CONNECTED,-98,-80,20,1740.8476670000002,0.0,9264.5795,6971.861993,10121.42426
68.089,CONNECTED,-98,-80,19,1765.696614,0.0,9634.6577,6989.078213,10138.64048
69.091,CONNECTED,-98,-80,19,1772.7335449999998,0.0,9243.6589,6798.058112999999,9947.62038
70.092,CONNECTED,-100,-80,19,1740.1624969999998,0.0,8608.1055,6867.344873,10016.907140000001
71.092,CONNECTED,-99,-84,19,1616.820046,0.0,8994.4152,6568.879853,9718.44212
72.094,CONNECTED,-99,-84,19,1585.322231,0.0,8574.5604,6726.830532999999,9876.3928
73.096,CONNECTED,-99,-84,19,1866.387691,0.0,8709.8229,7071.665593000001,10221.227859999999
74.096,CONNECTED,-98,-84,18,1809.841809,0.0,9302.0923,7425.6375530000005,10575.19982
75.097,CONNECTED,-98,-84,19,1516.881589,0.0,8936.7032,6822.052773,9971.61504
76.097,CONNECTED,-97,-80,19,2010.8018309999998,0.0,9524.6442,7227.366893,10376.92916
77.099,CONNECTED,-97,-80,19,1766.936702,0.0,9180.1757,7027.513233,10177.0755
78.101,CONNECTED,-97,-82,18,1374.496497,0.0,9285.5001,6427.652032999999,9577.2143
79.103,CONNECTED,-97,-84,19,1623.8049740000001,0.0,9593.5379,6865.997153,10015.55942
80.105,CONNECTED,-98,-84,20,1840.8105699999999,0.0,8868.8916,7580.465973,10730.028240000001
81.106,CONNECTED,-98,-84,19,1632.684654,0.0,9146.2699,6720.056993000001,9869.61926
82.108,CONNECTED,-98,-80,20,1006.7692310000001,0.0,8303.314,5904.064173,9053.62644
83.108,CONNECTED,-99,-82,19,792.758586,0.0,7911.5938,5933.743573,9083.30584
84.109,CONNECTED,-99,-79,21,980.966499,0.0,8524.4231,6105.716853,9255.279120000001
85.11,CONNECTED,-98,-82,20,931.861195,0.0,7899.33,6066.250713,9215.81298
86.112,CONNECTED,-99,-78,19,1076.7669449999999,0.0,8554.7219,6343.584393,9493.146659999999
87.112,CONNECTED,-100,-81,21,616.89205,0.0,8136.6706,5429.413593,8578.975859999999
88.115,CONNECTED,-100,-79,19,428.27902400000005,0.0,7572.1751,4933.5957530000005,8083.15802
89.115,CONNECTED,-99,-79,20,418.88853900000004,0.0,7517.3487,5312.025232999999,8461.5875
90.116,CONNECTED,-99,-81,20,579.166909,0.0,7005.5154,5213.773293,8363.33556
91.116,CONNECTED,-99,-83,20,456.82449800000006,0.0,7551.9759,5272.341713000001,8421.90398
92.118,CONNECTED,-100,-80,20,576.657392,0.0,8177.3568,5835.727293,8985.28956
93.119,CONNECTED,-100,-83,19,575.636337,0.0,8743.8912,5868.197953,9017.76022
94.12,CONNECTED,-99,-79,20,492.44564800000006,0.0,7828.9728,5465.119513000001,8614.681779999999
95.121,CONNECTED,-98,-79,20,711.899172,0.0,7957.3824,6069.2148130000005,9218.77708
96.125,CONNECTED,-99,-79,20,691.501467,0.0,8031.8016,5509.797533,8659.3598
97.127,CONNECTED,-99,-79,21,672.3026070000001,0.0,7273.7472,5487.837493,8637.39976
98.128,CONNECTED,-97,-82,18,994.715382,0.0,8761.7664,5988.087233,9137.6495
99.13,CONNECTED,-97,-80,18,1121.017543,0.0,8476.8576,6867.6365129999995,10017.198779999999
100.132,CONNECTED,-97,-80,19,1141.58678,0.0,8409.3696,6643.264873,9792.827140000001
101.133,CONNECTED,-96,-80,17,1064.351739,0.0,8692.0896,6252.9416329999995,9402.5039
102.133,CONNECTED,-96,-80,21,831.1005660000001,0.0,8271.1104,5788.117693,8937.67996
103.133,CONNECTED,-99,-83,20,867.997757,0.0,8162.0352,6311.381393,9460.943659999999
104.133,CONNECTED,-96,-81,19,1030.8832830000001,0.0,8813.2032,6556.091332999999,9705.6536
105.135,CONNECTED,-98,-81,20,725.4227139999999,0.0,8193.0432,5854.824253,9004.38652
106.139,CONNECTED,-98,-84,19,801.802509,0.0,8491.4496,5891.385833,9040.9481
107.141,CONNECTED,-99,-84,19,945.681793,0.0,8157.6576,5935.274293,9084.83656
108.143,CONNECTED,-99,-84,18,817.678396,0.0,8575.7184,6410.501072999999,9560.06334
109.143,CONNECTED,-99,-81,19,912.9594380000001,0.0,8536.32,6236.879653,9386.441920000001
110.143,CONNECTED,-99,-79,19,1077.67292,0.0,7969.056,6447.821973,9597.384240000001
111.144,CONNECTED,-99,-75,21,587.710511,0.0,8408.2752,5507.876693,8657.43896
112.145,CONNECTED,-97,-80,20,264.621826,0.0,7251.4944,5324.422633,8473.9849
113.147,CONNECTED,-95,-82,19,601.723221,0.0,7716.6144,5581.486073,8731.048340000001
114.148,CONNECTED,-95,-82,19,574.8436839999999,0.0,7345.248,5118.758333,8268.3206
115.15,CONNECTED,-95,-88,19,650.478042,0.0,7185.8304,5762.644733,8912.207
116.151,CONNECTED,-98,-81,20,1128.0442449999998,0.0,8755.9296,6398.800872999999,9548.363140000001
117.153,CONNECTED,-98,-81,20,1436.952149,0.0,9322.464,7192.781393000001,10342.343659999999
118.154,CONNECTED,-97,-81,20,951.5019619999999,0.0,9444.3072,6269.6642329999995,9419.2265
119.155,CONNECTED,-95,-83,21,722.35014,0.0,7772.064,5910.208193,9059.77046
120.157,CONNECTED,-95,-83,20,958.518435,0.0,8148.5376,6112.861973,9262.42424
121.159,CONNECTED,-96,-81,19,841.266146,0.0,8274.0288,6097.245233,9246.8075
122.161,CONNECTED,-95,-81,20,990.1499980000001,0.0,8368.9671,6263.141133,9412.7034
123.164,CONNECTED,-96,-84,19,768.02489,0.0,7944.2547,6018.029633,9167.5919
124.166,CONNECTED,-96,-84,19,889.5486900000001,0.0,7968.7551,6706.622433,9856.1847
125.166,CONNECTED,-95,-84,19,1128.0982179999999,0.0,9090.7293,6585.925373,9735.487640000001
126.167,CONNECTED,-95,-84,19,813.431329,0.0,8378.4162,5994.573813,9144.13608
127.168,CONNECTED,-96,-82,19,978.9500449999999,0.0,8490.1092,6476.338933,9625.9012
128.171,CONNECTED,-96,-82,20,1296.328305,0.0,9061.9053,6842.534953,9992.09722
129.176,CONNECTED,-96,-80,19,1011.9357949999999,0.0,8394.2694,6215.225332999999,9364.7876
130.176,CONNECTED,-97,-82,19,848.153519,0.0,9176.4807,6362.245493,9511.80776
131.177,CONNECTED,-98,-82,19,571.44374,0.0,8494.4328,5858.210013,9007.77228
132.179,CONNECTED,-100,-84,20,362.987551,0.0,7458.5703,5233.340813000001,8382.90308
133.183,CONNECTED,-100,-84,20,600.527338,0.0,7545.7629,5898.033133,9047.5954
134.183,CONNECTED,-101,-82,19,599.900885,0.0,8016.675,5661.719613,8811.28188
135.183,CONNECTED,-101,-82,19,414.746095,0.0,7395.8781,5662.346213000001,8811.90848
136.184,CONNECTED,-98,-82,20,661.079402,0.0,7641.2424,6334.622413,9484.18468
137.185,CONNECTED,-96,-82,19,1058.6272470000001,0.0,9800.16,6572.367093,9721.92936
138.185,CONNECTED,-96,-82,19,580.166504,0.0,7965.5124,5485.826153,8635.388420000001
139.185,CONNECTED,-97,-82,18,323.22972599999997,0.0,7226.1768,5174.619013,8324.181279999999
140.186,CONNECTED,-98,-82,18,340.269297,0.0,7469.3793,5032.321473,8181.88374
141.188,CONNECTED,-99,-84,16,167.35468899999998,0.0,6042.5913,3764.755933,6914.3182
142.19,CONNECTED,-99,-84,19,261.15892599999995,0.0,7481.6295,4274.2267329999995,7423.789
143.192,CONNECTED,-98,-81,19,471.03639000000004,0.0,7352.6421,5402.264753,8551.82702
144.192,CONNECTED,-98,-78,17,503.199263,0.0,6966.7608,5376.797953,8526.36022
145.194,CONNECTED,-97,-83,19,366.172272,0.0,7280.9424,5144.252353,8293.814620000001
146.197,CONNECTED,-99,-88,18,110.86241100000001,0.0,6715.6317,3322.049053,6471.61132
147.198,CONNECTED,-97,-90,19,28.532407,0.0,5051.0457,2860.235013,6009.79728
148.2,CONNECTED,-96,-92,18,97.96763399999999,0.0,5587.5324,3434.131013,6583.6932799999995
149.202,CONNECTED,-97,-92,17,93.832782,0.0,5522.6784,3914.007313,7063.569579999999
150.202,CONNECTED,-97,-92,18,47.763231,0.0,6215.8956,2807.487433,5957.0497
151.203,CONNECTED,-97,-92,16,79.600329,0.0,4933.9482,3743.146733,6892.709
152.205,CONNECTED,-102,-92,17,61.023489,0.0,5881.5114,3299.1085129999997,6448.6707799999995
153.205,CONNECTED,-102,-89,16,122.925044,0.0,6186.1812,4241.726933,7391.2892
154.206,CONNECTED,-101,-92,17,251.831202,0.0,7235.3745,5043.3068729999995,8192.86914
155.209,CONNECTED,-98,-95,15,141.578454,0.0,7180.8852,3950.753433,7100.3157
156.212,CONNECTED,-98,-90,19,206.500369,0.0,6100.9731,4876.362932999999,8025.9252
157.212,CONNECTED,-98,-94,16,113.106196,0.0,6414.0123,3287.8854530000003,6437.44772
158.212,CONNECTED,-97,-94,17,297.71542400000004,0.0,6985.2357,5374.959793,8524.52206
159.212,CONNECTED,-97,-91,17,715.370668,0.0,8365.7532,5756.077793,8905.64006
160.213,CONNECTED,-97,-81,19,559.019253,0.0,8261.5287,5625.449033,8775.0113
161.215,CONNECTED,-98,-83,20,527.3761030000001,0.0,8192.0457,5951.771073,9101.333340000001
162.215,CONNECTED,-98,-86,18,655.016565,0.0,8162.0583,6030.161053,9179.723320000001
163.215,CONNECTED,-98,-84,19,859.7194279999999,0.0,8863.4709,6345.923573,9495.485840000001
164.218,CONNECTED,-97,-84,19,509.611778,0.0,7798.1868,5600.484413,8750.04668
165.22,CONNECTED,-99,-86,19,361.211577,0.0,7432.8525,5079.332773,8228.895040000001
166.221,CONNECTED,-99,-86,19,409.430456,0.0,7575.4755,5425.860473,8575.42274
167.222,CONNECTED,-98,-86,18,459.01940599999995,0.0,7740.0405,5604.693393,8754.255659999999
168.223,CONNECTED,-98,-86,20,417.632835,0.0,8273.9625,5905.560953,9055.12322
169.224,CONNECTED,-98,-88,19,220.569155,0.0,6915.387,4603.061493,7752.6237599999995
170.227,CONNECTED,-100,-91,18,133.82932,0.0,7501.9698,4422.462953,7572.02522
171.227,CONNECTED,-100,-91,19,60.29619,0.0,5699.8002,3304.051053,6453.61332
172.229,CONNECTED,-98,-91,18,62.048898,0.0,6569.4348,3397.289473,6546.85174
173.232,CONNECTED,-98,-93,18,111.904362,0.0,6104.2644,3499.009373,6648.57164
174.233,CONNECTED,-101,-91,18,55.573588,0.0,5867.2908,3279.545413,6429.10768
175.235,CONNECTED,-101,-91,18,47.375681,0.0,5774.0373,2861.854813,6011.417079999999
176.237,CONNECTED,-96,-91,18,50.532769,0.0,5220.3675,2831.882593,5981.4448600000005
177.238,CONNECTED,-96,-91,16,46.918845000000005,0.0,5559.7371,2815.077573,5964.63984
178.238,CONNECTED,-96,-91,16,47.297613,0.0,5466.1179,2759.007913,5908.57018
179.241,CONNECTED,-100,-91,18,70.554496,0.0,6427.9089,3373.653213,6523.21548
183.246,CONNECTED,-98,-95,18,1701.2775350000002,0.0,9096.738,7240.336593000001,10389.89886
184.246,CONNECTED,-98,-98,16,1102.349195,0.0,8448.8065,6096.965613,9246.52788
185.247,CONNECTED,-95,-98,15,1350.780998,0.0,8518.1884,6667.246493,9816.80876
186.25,CONNECTED,-95,-91,18,1787.358413,0.0,9218.2481,7656.326653,10805.88892
187.25,CONNECTED,-95,-91,18,1936.7923629999998,0.0,11149.1941,8032.720773,11182.28304
188.251,CONNECTED,-97,-91,18,1674.835248,0.0,9424.1912,7078.477573,10228.039840000001
189.254,CONNECTED,-97,-91,18,1577.23121,0.0,9578.7403,7028.5791930000005,10178.141459999999
190.254,CONNECTED,-94,-93,18,1051.557454,0.0,8638.5972,6118.050793,9267.61306
191.255,CONNECTED,-97,-95,18,674.966006,0.0,7272.9852,5578.936933,8728.4992
192.257,CONNECTED,-98,-95,17,982.6093970000001,0.0,8576.1902,6358.3549729999995,9507.91724
193.261,CONNECTED,-98,-92,17,999.599057,0.0,8328.0306,6689.9239130000005,9839.48618
194.265,CONNECTED,-98,-96,16,1158.040058,0.0,8761.5757,6521.013913000001,9670.57618
195.267,CONNECTED,-98,-96,17,1453.4738949999999,0.0,8753.1324,6898.464753,10048.02702
196.269,CONNECTED,-98,-96,16,1325.1219,0.0,8782.8675,6930.434533,10079.9968
197.27,CONNECTED,-98,-96,17,1518.202118,0.0,9148.132,6873.553513,10023.11578
198.272,CONNECTED,-98,-94,18,1565.315275,0.0,9636.0079,7231.464233,10381.0265
199.272,CONNECTED,-103,-91,18,1683.1266670000002,0.0,10536.5042,7922.627313,11072.18958
200.273,CONNECTED,-99,-88,18,1882.8213170000001,0.0,9901.4212,7555.040612999999,10704.60288
201.275,CONNECTED,-98,-90,19,1811.2103969999998,0.0,9493.206,7342.982773000001,10492.54504
202.277,CONNECTED,-98,-83,19,1722.1663010000002,0.0,10090.8448,6950.937953000001,10100.50022
203.278,CONNECTED,-97,-81,20,1027.604424,0.0,8530.3027,6139.600353,9289.162620000001
204.279,CONNECTED,-97,-81,21,1340.570894,0.0,9363.9868,6985.579993,10135.142259999999
205.281,CONNECTED,-97,-81,19,1733.927517,0.0,8938.1508,7642.7832530000005,10792.34552
206.282,CONNECTED,-96,-81,19,1315.581103,0.0,9385.2786,7130.123393000001,10279.68566
207.283,CONNECTED,-96,-79,19,1169.80495,0.0,9057.0912,6490.492072999999,9640.05434
208.285,CONNECTED,-98,-79,18,1246.071311,0.0,8940.3534,6623.302133,9772.8644
209.284,CONNECTED,-97,-79,21,1146.8882429999999,0.0,8979.266,6635.534933,9785.0972
210.284,CONNECTED,-96,-79,18,1053.688977,0.0,9154.3727,6420.407913,9569.97018
211.285,CONNECTED,-96,-79,18,1089.814184,0.0,8473.7693,6546.402433,9695.9647
212.289,CONNECTED,-95,-81,20,1125.8151619999999,0.0,9529.486,7389.818793,10539.38106
213.292,CONNECTED,-95,-81,19,1689.1610600000001,0.0,8987.5812,7415.561633,10565.1239
214.293,CONNECTED,-95,-81,20,1627.617869,0.0,9506.0472,7567.501012999999,10717.06328
215.293,CONNECTED,-100,-78,19,1103.263217,0.0,8277.516,6631.709193,9781.27146
216.293,CONNECTED,-100,-80,20,949.984263,0.0,8206.4736,6419.165933,9568.7282
217.294,CONNECTED,-98,-80,19,871.6330949999999,0.0,8657.1264,6285.547553,9435.10982
218.295,CONNECTED,-97,-83,20,839.6399849999999,0.0,8595.054,6277.638193,9427.20046
219.296,CONNECTED,-97,-83,20,922.8970099999999,0.0,8881.3764,6502.309773,9651.87204
220.298,CONNECTED,-97,-83,19,978.964259,0.0,8638.4688,6175.126353000001,9324.68862
221.3,CONNECTED,-96,-83,18,843.3890960000001,0.0,8677.2192,6382.479733,9532.042
222.302,CONNECTED,-96,-79,20,661.383339,0.0,8838.6792,6019.090953,9168.65322
223.304,CONNECTED,-96,-82,20,1081.239849,0.0,8075.5116,6488.914213,9638.47648
224.306,CONNECTED,-97,-82,20,1318.636834,0.0,9926.5608,7191.464612999999,10341.02688
225.306,CONNECTED,-97,-82,19,1333.983535,0.0,9377.238,7143.309413,10292.87168
226.307,CONNECTED,-96,-82,21,1078.4389039999999,0.0,8431.0824,6579.251593,9728.81386
227.309,CONNECTED,-97,-82,19,1378.16239,0.0,9837.5784,6853.772633,10003.3349
228.313,CONNECTED,-97,-82,20,1767.2426719999999,0.0,9089.1216,7354.721433,10504.2837
229.313,CONNECTED,-97,-82,19,1960.3717010000003,0.0,9877.4052,7564.181213,10713.74348
230.317,CONNECTED,-98,-84,19,1644.8778109999998,0.0,9627.3216,7383.517693000001,10533.07996
231.317,CONNECTED,-98,-87,18,1470.952975,0.0,8961.03,7330.149433,10479.7117
232.319,CONNECTED,-98,-85,18,1537.261794,0.0,8481.6732,7047.665212999999,10197.22748
233.32,CONNECTED,-98,-94,18,1117.832324,0.0,8827.5564,6675.081133,9824.6434
234.322,CONNECTED,-98,-96,16,1263.0009300000002,0.0,9309.7836,6815.019253,9964.58152
235.324,CONNECTED,-96,-96,16,1534.372286,0.0,8926.944,7236.805253,10386.36752
236.325,CONNECTED,-97,-94,17,1421.167683,0.0,9330.2352,7022.4554530000005,10172.01772
237.326,CONNECTED,-96,-94,17,1364.968786,0.0,9357.8628,7307.245333,10456.8076
238.326,CONNECTED,-96,-90,19,1168.0023199999998,0.0,8961.03,6757.395833,9906.9581
239.327,CONNECTED,-97,-92,17,1305.192083,0.0,9489.9012,6936.918232999999,10086.4805
240.327,CONNECTED,-97,-95,17,1172.076432,0.0,8690.4948,6619.454393,9769.01666
241.328,CONNECTED,-97,-95,17,845.023143,0.0,8328.4656,6482.935093,9632.49736
242.33,CONNECTED,-96,-100,14,711.500387,0.0,8641.596,6266.984353,9416.546620000001
243.331,CONNECTED,-96,-95,17,647.435966,0.0,8318.4408,6330.534553,9480.09682
244.331,CONNECTED,-96,-95,17,706.092826,0.0,8534.4192,6285.793693,9435.355959999999
245.332,CONNECTED,-98,-95,16,641.96507,0.0,8383.8888,6011.322613,9160.88488
246.332,CONNECTED,-97,-95,17,335.764869,0.0,7277.8176,5290.716993,8440.27926
247.333,CONNECTED,-97,-100,15,402.02697,0.0,8011.1988,5523.122033,8672.6843
248.334,CONNECTED,-97,-100,14,324.78105800000003,0.0,7921.3896,5172.544593,8322.10686
249.335,CONNECTED,-97,-94,17,151.351505,0.0,6967.6668,4627.769793,7777.33206
250.336,CONNECTED,-97,-98,14,80.33130899999999,0.0,5875.4124,3671.3142329999996,6820.8765
251.336,CONNECTED,-102,-93,15,53.958527000000004,0.0,5280.5628,3047.950753,6197.51302
252.336,CONNECTED,-102,-93,15,49.905671999999996,0.00041600000000000003,5743.062,2987.366873,6136.92914
253.338,CONNECTED,-103,-93,14,57.734915,0.0,5504.904,2929.064973,6078.62724
254.339,CONNECTED,-100,-93,14,83.128086,0.0,6310.278,3704.5306530000003,6854.09292
255.339,CONNECTED,-95,-98,14,51.739174,0.0,5842.3248,3134.4332329999997,6283.9955
256.34,CONNECTED,-95,-98,14,55.981125,0.00041600000000000003,6160.4748,3358.2680130000003,6507.83028
257.34,CONNECTED,-95,-96,16,60.651833999999994,0.0,6212.4696,3568.495493,6718.05776
258.342,CONNECTED,-95,-96,18,46.586434999999994,0.0,5533.2648,2906.4770329999997,6056.0393
259.342,CONNECTED,-103,-96,15,45.654431,0.0,5637.9816,2874.911333,6024.4736
260.349,CONNECTED,-104,-96,15,63.371362,0.0,6902.5824,4270.410353,7419.9726200000005
261.35,CONNECTED,-104,-99,13,58.379225,0.0,7048.7496,4231.923093,7381.48536
262.353,CONNECTED,-101,-102,11,34.571113000000004,0.0,6285.1896,4083.0424329999996,7232.6047
263.352,CONNECTED,-96,-100,12,88.564337,0.0,8021.7432,4531.261893,7680.824159999999
264.352,CONNECTED,-95,-98,13,51.4733,0.0,6606.9756,3768.590953,6918.15322
265.357,CONNECTED,-95,-98,13,67.348214,0.001152,5768.8776,3217.268393,6366.8306600000005
266.357,CONNECTED,-100,-98,12,51.063336,0.001146,5521.266,3143.6707530000003,6293.233020000001
267.358,CONNECTED,-100,-106,8,40.344288,0.000582,5683.4316,3172.3764530000003,6321.93872
268.359,CONNECTED,-100,-106,6,43.638552000000004,0.0,6621.5196,4313.211013,7462.773279999999
271.363,CONNECTED,-92,-102,12,458.856612,0.0023940000000000003,8339.166,6006.698293,9156.260559999999
272.364,CONNECTED,-91,-102,12,857.023958,0.001152,8746.5563,6306.4655729999995,9456.02784
273.365,CONNECTED,-94,-95,17,813.860574,0.000992,8663.7826,6298.374632999999,9447.9369
274.365,CONNECTED,-94,-98,15,951.2167949999999,0.000576,8606.9518,6527.602913000001,9677.16518
275.366,CONNECTED,-96,-101,13,1348.785044,0.00041600000000000003,9492.5651,7438.143893,10587.70616
276.367,CONNECTED,-96,-94,17,1318.1768650000001,0.000576,9254.6772,7045.6127129999995,10195.17498
277.367,CONNECTED,-95,-92,18,1584.719443,0.0,9221.8902,7381.219413,10530.78168
278.369,CONNECTED,-94,-92,18,1762.435623,0.000576,9717.3382,7826.930993000001,10976.49326
279.371,CONNECTED,-95,-94,16,1577.650611,0.00041600000000000003,10107.8678,7444.072333,10593.6346
280.372,CONNECTED,-96,-94,16,1509.884133,0.0,9342.4735,7488.335973,10637.89824
281.372,CONNECTED,-96,-94,17,1369.596434,0.0,9585.4616,7476.400033,10625.9623
282.372,CONNECTED,-96,-96,16,660.7336349999999,0.0,8412.0513,6072.880153,9222.44242
283.372,CONNECTED,-96,-100,12,504.94579100000004,0.0,7768.3332,5839.390913,8988.95318
284.372,CONNECTED,-97,-104,10,806.830657,0.0,8506.405,6026.048672999999,9175.61094
285.373,CONNECTED,-97,-99,12,987.239805,0.000576,8636.8244,6759.284412999999,9908.84668
286.376,CONNECTED,-96,-99,14,929.740017,0.0,9515.516,6846.958593,9996.520859999999
287.376,CONNECTED,-96,-99,12,934.118107,0.0,9257.5916,6796.538453,9946.10072
288.377,CONNECTED,-96,-99,13,638.494279,0.00041600000000000003,8224.8011,5907.423933,9056.9862
289.377,CONNECTED,-96,-103,10,776.030133,0.0,8743.9286,6373.985772999999,9523.548040000001
290.377,CONNECTED,-96,-100,12,651.62144,0.0,8213.1435,5916.255013,9065.81728
291.378,CONNECTED,-96,-103,11,883.646884,0.0,8928.2644,6432.021853,9581.58412
292.381,CONNECTED,-96,-100,12,606.086546,0.0,8294.3824,5955.557793,9105.12006
293.382,CONNECTED,-94,-104,9,456.153969,0.0,8252.8522,5999.934913,9149.49718
294.382,CONNECTED,-94,-104,9,321.87543,0.0,8116.604,5635.766173,8785.328440000001
295.383,CONNECTED,-91,-104,10,355.019703,0.0,8030.2649,5776.151773,8925.71404
