pageRef,startedDateTime,requestMethod,requestUrl,requestHttpVersion,requestHeaderSize,responseStatus,responseContentSize,responseContentType,responseContentLength,responseCacheControl,time,blocked,dns,connect,send,wait,receive,ssl
page_1,2020-12-26T11:52:41.639Z,GET,http://1stdibs.com/,http/1.1,-1,301,0,nosniff,0,,143.63399997819215,13.74100000482984,41.967000000000006,39.306,1.0259999999999962,45.021000000000015,2.5729999761097133,-1
page_1,2020-12-26T11:52:41.783Z,GET,https://www.1stdibs.com/,h2,-1,200,292998,nosniff,40626,"no-cache, no-store, must-revalidate, max-age=0, stale-while-revalidate=600, stale-if-error=604800",299.0130000107456,2.5970000184960664,70.60900000000001,120.684,0.5089999999999861,56.658000000000015,47.955999994883314,81.014
page_1,2020-12-26T11:52:42.114Z,GET,https://a.1stdibscdn.com/dist/fonts/CardinalClassic/cardinalclshortw-regular.woff,h2,-1,200,90327,application/font-woff,90327,max-age=31536000,273.79899998777546,16.10699998876825,46.745999999999995,92.26,1.4480000000000075,48.42099999999999,68.81699999212287,50.97500000000001
page_1,2020-12-26T11:52:42.115Z,GET,https://a.1stdibscdn.com/dist/fonts/CardinalClassic/cardinalclshortw-italic.woff,h2,-1,200,91091,application/font-woff,91091,max-age=31536000,349.82299999683164,154.40400000848436,-1,-1,1.3009999999999877,111.981,82.13699999032542,-1
page_1,2020-12-26T11:52:42.116Z,GET,https://a.1stdibscdn.com/dist/fonts/ProximaNova/ProximaNova-Light.woff,h2,-1,200,56000,application/font-woff,56000,max-age=31536000,347.5800000014715,153.95500001609884,-1,-1,1.0660000000000025,49.54900000000001,143.00999999977648,-1
page_1,2020-12-26T11:52:42.118Z,GET,https://a.1stdibscdn.com/dist/fonts/ProximaNova/ProximaNova-Sbold.woff,h2,-1,200,55920,application/font-woff,55920,max-age=31536000,364.77499999455176,152.00899998583085,-1,-1,0.9279999999999973,110.439,101.39900000649504,-1
page_1,2020-12-26T11:52:42.132Z,GET,https://a.1stdibscdn.com/dist/dibs-buyer-layout/dibs-buyer-layout-buyer-904af269-f549-400e-b1c6-f279d43e8c2b-b522caaba61d6beb6a87.css,h2,-1,200,31367,text/css,5753,max-age=31536000,103.65100001217797,48.42500000370294,-1,-1,0.8859999999999957,47.189,7.150999997975305,-1
page_1,2020-12-26T11:52:42.132Z,GET,https://a.1stdibscdn.com/dist/dibs-buyer-layout/mobileHeader-buyer-904af269-f549-400e-b1c6-f279d43e8c2b-1a02d55cb9808ca26fb1.css,h2,-1,200,16103,text/css,4250,max-age=31536000,99.5919999841135,47.3739999941513,-1,-1,1.1779999999999973,49.157999999999994,1.8819999822881073,-1
page_1,2020-12-26T11:52:42.133Z,GET,https://a.1stdibscdn.com/dist/dibs-buyer-layout/mobileFooter-buyer-904af269-f549-400e-b1c6-f279d43e8c2b-3f21d2dfd3e6de9619a6.css,h2,-1,200,30141,text/css,6385,max-age=31536000,99.83099999953993,46.98699999568239,-1,-1,1.0670000000000002,50.041,1.736000005621463,-1
page_1,2020-12-26T11:52:42.133Z,GET,https://a.1stdibscdn.com/dist/app-buyer-misc/buyer-responsive-catalog~dealerStorefront~homepage~question~shoppingWith~visuallySimilar.295.0.0.435423015efa2a7f5f60.css,h2,-1,200,3224,text/css,1036,max-age=31536000,99.84300000360236,46.58099999974482,-1,-1,0.9759999999999991,47.962999999999994,4.323000001022592,-1
page_1,2020-12-26T11:52:42.137Z,GET,https://a.1stdibscdn.com/dist/app-buyer-misc/buyer-responsive-homepage.295.0.0.3130bb05dec35fc5406b.css,h2,-1,200,31402,text/css,6434,max-age=31536000,100.92399999848567,43.570000001968815,-1,-1,0.767000000000003,45.876999999999995,10.710000002291054,-1
page_1,2020-12-26T11:52:42.138Z,GET,https://a.1stdibscdn.com/cms/CMS_GENERIC_IMAGE/1608148910_p40fc/122120_Carousel_Banner_Trends_mobile.jpg?disable=upscale&auto=webp&quality=60,h2,-1,200,173360,image/webp,173360,max-age=31536000,334.0920000046026,169.00100000056997,-1,-1,2.41,65.159,97.52199999638833,-1
page_1,2020-12-26T11:52:42.139Z,GET,https://a.1stdibscdn.com/custom-made-luxurious-wittmann-sofa-in-anthracite-leather-for-sale/1121189/f_207146121601113029750/20714612_master.jpg?width=240&disable=upscale&auto=webp&quality=60,h2,-1,200,2374,image/webp,2374,max-age=31536000,219.998000015039,168.66400000433995,-1,-1,2.2090000000000014,47.681999999999995,1.4430000155698508,-1
page_1,2020-12-26T11:52:42.139Z,GET,https://a.1stdibscdn.com/14-karat-white-gold-aquamarine-blue-topaz-pearl-drop-earrings-for-sale/1121189/j_105200421602336239872/10520042_master.jpg?width=240&disable=upscale&auto=webp&quality=60,h2,-1,200,1718,image/webp,1718,max-age=31536000,228.88999999850057,168.39000000020488,-1,-1,2.1050000000000004,56.776,1.6189999878406525,-1
page_1,2020-12-26T11:52:42.139Z,GET,https://a.1stdibscdn.com/black-efflorescence-ii-floral-stoneware-ceramic-sculpture-by-vanessa-hogge-for-sale/1121189/f_215031921605963825247/21503192_master.jpg?width=240&disable=upscale&auto=webp&quality=60,h2,-1,200,6276,image/webp,6276,max-age=31536000,333.39499999419786,168.65200000024586,-1,-1,1.482000000000001,59.928000000000004,103.33300000638701,-1
page_1,2020-12-26T11:52:42.140Z,GET,https://a.1stdibscdn.com/whorl-console-from-the-concrete-canvas-collection-by-neal-aronowitz-for-sale/1121189/f_160911411569662073876/16091141_master.jpg?width=240&disable=upscale&auto=webp&quality=60,h2,-1,200,1928,image/webp,1928,max-age=31536000,223.4840000164695,168.40099999418297,-1,-1,1.3790000000000013,51.586,2.118000033078715,-1
page_1,2020-12-26T11:52:42.140Z,GET,https://a.1stdibscdn.com/moby-in-the-middle-in-the-18-karat-yellow-gold-with-12-carat-pave-diamonds-for-sale/1121189/j_98372921593854630031/9837292_master.jpg?width=240&disable=upscale&auto=webp&quality=60,h2,-1,200,3868,image/webp,3868,max-age=31536000,220.29599998495542,168.16100000168197,-1,-1,1.2650000000000006,49.745999999999995,1.1239999730605632,-1
page_1,2020-12-26T11:52:42.140Z,GET,https://a.1stdibscdn.com/maarten-vrolijk-sakura-trp-20004-nl-for-sale/1121189/f_208228521601700019632/20822852_master.jpg?width=240&disable=upscale&auto=webp&quality=60,h2,-1,200,6678,image/webp,6678,max-age=31536000,228.39099998236634,167.84599998582712,-1,-1,1.1710000000000012,56.12799999999999,3.2460000074934214,-1
page_1,2020-12-26T11:52:42.141Z,GET,https://a.1stdibscdn.com/archivesE/upload/a_2622/1489069787670/print_283_master.jpg?width=240&disable=upscale&auto=webp&quality=60,h2,-1,200,7048,image/webp,7048,max-age=31536000,223.26699999393895,168.16499998209252,-1,-1,0.6899999999999995,52.504,1.9080000056419522,-1
page_1,2020-12-26T11:52:42.141Z,GET,https://a.1stdibscdn.com/fin-patinaed-brass-chandelier-for-sale/1121189/f_212126221605684530723/21212622_master.jpg?width=240&disable=upscale&auto=webp&quality=60,h2,-1,200,1846,image/webp,1846,max-age=31536000,223.7930000119377,167.9399999867268,-1,-1,0.5800000000000001,51.935,3.338000038638711,-1
