start,end,seconds,bytes,bits_per_second,jitter_ms,lost_packets,packets,lost_percent,omitted,sender,interval,type,rtt,snd_cwnd,timestamp,throughput,protocol,direction,throughput_rolled3
0.0,1.000329,1.0003290176391602,72044608,576167294.7969047,0.04325859000980486,144482,196840,73.40073155862629,False,False,0,summary,,,2020-12-19 03:27:15.000329,576.1672947969047,UDP,downlink,576.1672947969047
1.000329,2.000428,1.0000989437103271,72844064,582694858.0087601,0.05398911852693185,133005,185944,71.52960030977069,False,False,1,summary,,,2020-12-19 03:27:16.000428,582.6948580087601,UDP,downlink,579.4310764028323
2.000428,3.000507,1.0000790357589722,66418144,531303160.05150104,0.0026048297903480343,131096,179365,73.08895269422686,False,False,2,summary,,,2020-12-19 03:27:17.000507,531.303160051501,UDP,downlink,563.3884376190553
3.000507,4.000026,0.9995189905166626,64433952,515719682.0578136,0.017851255781254263,126430,173257,72.97252059079864,False,False,3,summary,,,2020-12-19 03:27:18.000026,515.7196820578135,UDP,downlink,543.2392333726915
4.000026,5.000333,1.0003069639205933,67527200,540051823.574912,0.04040065526969355,137675,186750,73.72155287817938,False,False,4,summary,,,2020-12-19 03:27:19.000333,540.051823574912,UDP,downlink,529.0248885614087
5.000333,6.000139,0.9998059868812561,66502080,532119878.2371224,0.009531999144932477,137032,185362,73.92669479181278,False,False,5,summary,,,2020-12-19 03:27:20.000139,532.1198782371224,UDP,downlink,529.2971279566159
6.000139,7.00011,0.9999709725379944,70381024,563064536.3344351,0.003053249781592859,134442,185591,72.43993512616453,False,False,6,summary,,,2020-12-19 03:27:21.000110,563.0645363344352,UDP,downlink,545.0787460488231
7.00011,8.000025,0.9999150037765503,67864320,542960709.6097984,0.007177354561002739,136286,185606,73.42758316002715,False,False,7,summary,,,2020-12-19 03:27:22.000025,542.9607096097984,UDP,downlink,546.0483747271187
8.000025,9.000299,1.0002739429473877,66808928,534325049.42109853,0.014094234434205048,132913,181466,73.24402367385626,False,False,8,summary,,,2020-12-19 03:27:23.000299,534.3250494210986,UDP,downlink,546.783431788444
9.000299,10.000023,0.9997239708900452,65153600,521372714.0462129,0.027690143497521018,129871,177221,73.28194739901028,False,False,9,summary,,,2020-12-19 03:27:24.000023,521.3727140462129,UDP,downlink,532.8861576923699
10.000023,11.000465,1.0004420280456543,64842624,518511795.2444994,0.001965521291895028,140420,187544,74.8730964467005,False,False,10,summary,,,2020-12-19 03:27:25.000465,518.5117952444994,UDP,downlink,524.7365195706035
11.000465,12.000499,1.000033974647522,69316000,554509160.7467159,0.003942158846384972,136976,187351,73.11196630922707,False,False,11,summary,,,2020-12-19 03:27:26.000499,554.5091607467159,UDP,downlink,531.4645566791427
12.000499,13.000107,0.9996079802513123,68696800,549789928.5096054,0.008810323149488321,134792,184717,72.97216823573358,False,False,12,summary,,,2020-12-19 03:27:27.000107,549.7899285096054,UDP,downlink,540.9369615002735
13.000107,14.000021,0.9999139904975891,66861216,534935737.55660903,0.008979988978017222,133924,182515,73.37698271374956,False,False,13,summary,,,2020-12-19 03:27:28.000021,534.9357375566091,UDP,downlink,546.4116089376435
14.000021,15.000089,1.000067949295044,67051104,536372385.8744988,0.017840635291312593,133458,182187,73.25330566944952,False,False,14,summary,,,2020-12-19 03:27:29.000089,536.3723858744988,UDP,downlink,540.3660173135711
15.000089,16.000066,0.9999769926071167,66101664,528825478.89555967,0.015919054514031687,130622,178661,73.1116471977656,False,False,15,summary,,,2020-12-19 03:27:30.000066,528.8254788955596,UDP,downlink,533.3778674422225
16.000066,17.000173,1.0001070499420166,68040448,544265320.4290065,0.03819784424792149,137834,187282,73.59703548659242,False,False,16,summary,,,2020-12-19 03:27:31.000173,544.2653204290065,UDP,downlink,536.4877283996883
17.000173,18.000025,0.9998520016670227,67745984,542048094.2143372,0.0008054776446762828,135165,184399,73.30028904712064,False,False,17,summary,,,2020-12-19 03:27:32.000025,542.0480942143372,UDP,downlink,538.3796311796344
18.000025,19.000519,1.0004940032958984,68106496,544582942.2316475,0.0004893409967608097,133195,182691,72.90725870458863,False,False,18,summary,,,2020-12-19 03:27:33.000519,544.5829422316475,UDP,downlink,543.6321189583304
19.000519,20.000336,0.9998170137405396,66419520,531453408.6713303,0.022625522030915918,134781,183051,73.63029975252799,False,False,19,summary,,,2020-12-19 03:27:34.000336,531.4534086713303,UDP,downlink,539.3614817057716
20.000336,21.000492,1.000156044960022,70292960,562255942.7938846,0.0016347500760934546,130101,181186,71.80521673860011,False,False,20,summary,,,2020-12-19 03:27:35.000492,562.2559427938846,UDP,downlink,546.0974312322874
21.000492,22.000451,0.9999589920043945,65368256,522967493.84868956,0.0014445485713505744,126418,173924,72.68577079643983,False,False,21,summary,,,2020-12-19 03:27:36.000451,522.9674938486895,UDP,downlink,538.8922817713014
22.000451,23.000512,1.00006103515625,67320800,538533530.5218188,0.043273969012915435,138411,187336,73.88382371781185,False,False,22,summary,,,2020-12-19 03:27:37.000512,538.5335305218188,UDP,downlink,541.2523223881309
23.000512,24.000131,0.9996190071105957,68413344,547515351.4557444,0.0012039842378461093,131052,180771,72.49614152712547,False,False,23,summary,,,2020-12-19 03:27:38.000131,547.5153514557444,UDP,downlink,536.3387919420843
24.000131,25.000024,0.9998930096626282,72706464,581713949.77174,0.0009402912940611423,129577,182416,71.03379089553547,False,False,24,summary,,,2020-12-19 03:27:39.000024,581.71394977174,UDP,downlink,555.9209439164343
25.000024,26.000449,1.0004249811172485,68456000,547415358.8092142,0.0016253557286430226,131208,180958,72.50743266393307,False,False,25,summary,,,2020-12-19 03:27:40.000449,547.4153588092142,UDP,downlink,558.8815533455663
26.000449,27.000456,1.0000070333480835,68113376,544903175.5062948,0.013295074669807944,134596,184097,73.11145754683672,False,False,26,summary,,,2020-12-19 03:27:41.000456,544.9031755062948,UDP,downlink,558.0108280290831
27.000456,28.000083,0.9996269941329956,68339040,546916322.9972384,0.0085475499995314,122307,171972,71.12029865326913,False,False,27,summary,,,2020-12-19 03:27:42.000083,546.9163229972384,UDP,downlink,546.4116191042493
28.000083,29.000396,1.0003130435943604,65497600,523816822.4990985,0.040726868158782285,136230,183830,74.10651145079693,False,False,28,summary,,,2020-12-19 03:27:43.000396,523.8168224990985,UDP,downlink,538.5454403342108
29.000396,30.000068,0.999671995639801,69383424,555249516.2623324,0.0010869423098633258,135746,186170,72.91507761723156,False,False,29,summary,,,2020-12-19 03:27:44.000068,555.2495162623325,UDP,downlink,541.9942205862234
