start,end,seconds,bytes,bits_per_second,retransmits,omitted,interval,type,rtt,snd_cwnd,timestamp,throughput,protocol,direction,throughput_rolled3
0.0,0.500146,0.500146,11665408,186592075.890451,0,False,0,summary,36.393,0.083936,2020-12-12 00:00:20.500146,186.592075890451,TCP,downlink,186.592075890451
0.500146,1.000195,0.500049,1572864,25163352.242797,0,False,1,summary,35.84,0.163744,2020-12-12 00:00:21.000195,25.163352242797,TCP,downlink,105.87771406662401
1.000195,1.500166,0.499971,3014656,48237302.163246,0,False,2,summary,36.021,0.315104,2020-12-12 00:00:21.500166,48.237302163246,TCP,downlink,86.66424343216467
1.500166,2.000237,0.500071,6160384,98552139.989934,0,False,3,summary,35.871,0.6192,2020-12-12 00:00:22.000237,98.55213998993399,TCP,downlink,57.317598131992334
2.000237,2.500178,0.499941,11534336,184571114.560341,0,False,4,summary,35.849,1.194368,2020-12-12 00:00:22.500178,184.571114560341,TCP,downlink,110.453518904507
2.500178,3.000127,0.499949,22413312,358649589.734548,0,False,5,summary,36.907,2.314432,2020-12-12 00:00:23.000127,358.649589734548,TCP,downlink,213.92428142827433
3.000127,3.500151,0.500024,41943040,671056641.525806,0,False,6,summary,36.862,4.414208,2020-12-12 00:00:23.500151,671.056641525806,TCP,downlink,404.759115273565
3.500151,4.000088,0.499937,86769664,1388489000.0,0,False,7,summary,35.189,8.36608,2020-12-12 00:00:24.000088,1388.489,TCP,downlink,806.0650770867848
4.000088,4.500106,0.500018,103284736,1652496000.0,0,False,8,summary,37.834,8.543584,2020-12-12 00:00:24.500106,1652.496,TCP,downlink,1237.3472138419354
4.500106,5.000045,0.499939,106561536,1705193000.0,0,False,9,summary,36.43,8.543584,2020-12-12 00:00:25.000045,1705.193,TCP,downlink,1582.0593333333334
5.000045,5.500085,0.50004,103153664,1650326000.0,0,False,10,summary,38.404,8.543584,2020-12-12 00:00:25.500085,1650.326,TCP,downlink,1669.3383333333331
5.500085,6.000134,0.500049,98959360,1583195000.0,0,False,11,summary,37.409,8.543584,2020-12-12 00:00:26.000134,1583.195,TCP,downlink,1646.2379999999996
6.000134,6.500162,0.500028,103546880,1656658000.0,0,False,12,summary,37.727,8.543584,2020-12-12 00:00:26.500162,1656.658,TCP,downlink,1630.0596666666663
6.500162,7.000145,0.499983,109707264,1755376000.0,0,False,13,summary,36.256,8.543584,2020-12-12 00:00:27.000145,1755.376,TCP,downlink,1665.0763333333332
7.000145,7.500098,0.499953,106823680,1709339000.0,0,False,14,summary,37.112,8.543584,2020-12-12 00:00:27.500098,1709.339,TCP,downlink,1707.1243333333332
7.500098,8.000101,0.500003,108134400,1730140000.0,0,False,15,summary,36.665,8.543584,2020-12-12 00:00:28.000101,1730.14,TCP,downlink,1731.618333333333
8.000101,8.500097,0.499996,75628544,1210067000.0,0,False,16,summary,37.289,8.543584,2020-12-12 00:00:28.500097,1210.067,TCP,downlink,1549.8486666666665
8.500097,9.000213,0.500116,27000832,431913219.195793,1,False,17,summary,101.155,5.988352,2020-12-12 00:00:29.000213,431.913219195793,TCP,downlink,1124.0400730652643
9.000213,9.500152,0.499939,41156608,658585807.737174,0,False,18,summary,253.891,6.167232,2020-12-12 00:00:29.500152,658.585807737174,TCP,downlink,766.8553423109888
9.500152,10.00022,0.500068,66715648,1067305000.0,0,False,19,summary,46.157,6.42592,2020-12-12 00:00:30.000220,1067.305,TCP,downlink,719.2680089776555
10.00022,10.500129,0.499909,82837504,1325642000.0,0,False,20,summary,35.875,6.621312,2020-12-12 00:00:30.500129,1325.642,TCP,downlink,1017.1776025790579
10.500129,11.000098,0.499969,93323264,1493265000.0,0,False,21,summary,35.744,6.807072,2020-12-12 00:00:31.000098,1493.265,TCP,downlink,1295.4039999999998
11.000098,11.500137,0.500039,88604672,1417564000.0,0,False,22,summary,36.903,6.97632,2020-12-12 00:00:31.500137,1417.564,TCP,downlink,1412.157
11.500137,12.000088,0.499951,86245376,1380062000.0,0,False,23,summary,36.521,7.137312,2020-12-12 00:00:32.000088,1380.062,TCP,downlink,1430.2969999999998
12.000088,12.500089,0.500001,93061120,1488975000.0,0,False,24,summary,43.266,7.284544,2020-12-12 00:00:32.500089,1488.975,TCP,downlink,1428.867
12.500089,13.000127,0.500038,87031808,1392403000.0,0,False,25,summary,37.14,7.42352,2020-12-12 00:00:33.000127,1392.403,TCP,downlink,1420.4799999999998
13.000127,13.500183,0.500056,92798976,1484617000.0,0,False,26,summary,36.45,7.551488,2020-12-12 00:00:33.500183,1484.617,TCP,downlink,1455.3316666666667
13.500183,14.000104,0.499921,102891520,1646525000.0,0,False,27,summary,34.914,7.668448,2020-12-12 00:00:34.000104,1646.525,TCP,downlink,1507.8483333333334
14.000104,14.500103,0.499999,98566144,1577061000.0,0,False,28,summary,37.797,7.775776,2020-12-12 00:00:34.500103,1577.061,TCP,downlink,1569.4009999999998
14.500103,15.000157,0.500054,97255424,1555918000.0,0,False,29,summary,38.053,7.874848,2020-12-12 00:00:35.000157,1555.918,TCP,downlink,1593.1679999999997
15.000157,15.50009,0.499933,106299392,1701019000.0,0,False,30,summary,38.577,7.964288,2020-12-12 00:00:35.500090,1701.019,TCP,downlink,1611.3326666666665
15.50009,16.000133,0.500043,98172928,1570631000.0,0,False,31,summary,34.761,8.045472,2020-12-12 00:00:36.000133,1570.631,TCP,downlink,1609.1893333333335
16.000133,16.500088,0.499955,104071168,1665289000.0,0,False,32,summary,39.373,8.119776,2020-12-12 00:00:36.500088,1665.289,TCP,downlink,1645.6463333333334
