start,end,seconds,bytes,bits_per_second,omitted,sender,interval,type,rtt,snd_cwnd,timestamp,throughput,protocol,direction,throughput_rolled3
0.0,1.000528,1.0005279779434204,92473024,739393808.3776749,False,False,0,summary,,,2021-01-23 18:01:42.000528,739.393808377675,TCP,downlink,739.393808377675
1.000528,2.001947,1.001418948173523,108990048,870684927.2128174,False,False,1,summary,,,2021-01-23 18:01:43.001947,870.6849272128175,TCP,downlink,805.0393677952462
2.001947,3.000562,0.998615026473999,108438208,868708802.6935345,False,False,2,summary,,,2021-01-23 18:01:44.000562,868.7088026935345,TCP,downlink,826.2625127613424
3.000562,4.002006,1.0014439821243286,106908672,854036163.0470299,False,False,3,summary,,,2021-01-23 18:01:45.002006,854.0361630470298,TCP,downlink,864.4766309844605
4.002006,5.001556,0.9995499849319458,108333568,867058733.4949607,False,False,4,summary,,,2021-01-23 18:01:46.001556,867.0587334949606,TCP,downlink,863.2678997451749
5.001556,6.001542,0.9999859929084778,105513312,844118319.6425588,False,False,5,summary,,,2021-01-23 18:01:47.001542,844.1183196425588,TCP,downlink,855.0710720615165
6.001542,7.000355,0.9988129734992981,104339456,835707655.1334829,False,False,6,summary,,,2021-01-23 18:01:48.000355,835.707655133483,TCP,downlink,848.9615694236676
7.000355,8.000158,0.9998030066490173,88486624,708032469.6888086,False,False,7,summary,,,2021-01-23 18:01:49.000158,708.0324696888085,TCP,downlink,795.9528148216168
8.000158,9.041076,1.040917992591858,95532352,734216164.4233049,False,False,8,summary,,,2021-01-23 18:01:50.041076,734.2161644233049,TCP,downlink,759.3187630818653
9.041076,10.000193,0.9591169953346252,93726368,781772137.963627,False,False,9,summary,,,2021-01-23 18:01:51.000193,781.772137963627,TCP,downlink,741.34025735858
10.000193,11.000944,1.00075101852417,105710080,845045994.8041265,False,False,10,summary,,,2021-01-23 18:01:52.000944,845.0459948041265,TCP,downlink,787.0114323970192
11.000944,12.002562,1.0016180276870728,106745536,852584782.2167963,False,False,11,summary,,,2021-01-23 18:01:53.002562,852.5847822167963,TCP,downlink,826.467638328183
12.002562,13.000158,0.997596025466919,105251840,844043779.7513276,False,False,12,summary,,,2021-01-23 18:01:54.000158,844.0437797513276,TCP,downlink,847.2248522574167
13.000158,14.001536,1.001378059387207,107086912,855516343.6716942,False,False,13,summary,,,2021-01-23 18:01:55.001536,855.5163436716941,TCP,downlink,850.7149685466057
14.001536,15.002226,1.00068998336792,105381856,842473555.2589589,False,False,14,summary,,,2021-01-23 18:01:56.002226,842.473555258959,TCP,downlink,847.3445595606601
15.002226,16.001584,0.9993579983711243,104261824,834630426.093061,False,False,15,summary,,,2021-01-23 18:01:57.001584,834.6304260930609,TCP,downlink,844.2067750079045
16.001584,17.000145,0.9985610246658325,103695392,830758577.1010965,False,False,16,summary,,,2021-01-23 18:01:58.000145,830.7585771010965,TCP,downlink,835.9541861510388
17.000145,18.000242,1.0000970363616943,102550624,820325390.6086899,False,False,17,summary,,,2021-01-23 18:01:59.000242,820.3253906086899,TCP,downlink,828.5714646009491
18.000242,19.002104,1.0018620491027832,106685472,851897501.0225577,False,False,18,summary,,,2021-01-23 18:02:00.002104,851.8975010225578,TCP,downlink,834.3271562441146
19.002104,20.001205,0.9991009831428528,105791648,847094736.4476671,False,False,19,summary,,,2021-01-23 18:02:01.001205,847.0947364476672,TCP,downlink,839.7725426929716
20.001205,21.002031,1.0008260011672974,104087552,832013172.1485984,False,False,20,summary,,,2021-01-23 18:02:02.002031,832.0131721485984,TCP,downlink,843.6684698729413
21.002031,22.00031,0.9982789754867554,104309344,835913379.4169257,False,False,21,summary,,,2021-01-23 18:02:03.000310,835.9133794169256,TCP,downlink,838.3404293377306
22.00031,23.000276,0.999966025352478,103024320,824222562.6710464,False,False,22,summary,,,2021-01-23 18:02:04.000276,824.2225626710464,TCP,downlink,830.7163714121904
23.000276,24.004108,1.0038319826126099,106952352,852352615.5972189,False,False,23,summary,,,2021-01-23 18:02:05.004108,852.3526155972189,TCP,downlink,837.4961858950641
24.004108,25.000341,0.9962329864501953,103498592,831119574.6994005,False,False,24,summary,,,2021-01-23 18:02:06.000341,831.1195746994006,TCP,downlink,835.8982509892224
25.000341,26.002367,1.0020259618759155,105168736,839648791.5591426,False,False,25,summary,,,2021-01-23 18:02:07.002367,839.6487915591426,TCP,downlink,841.0403272852544
26.002367,27.000456,0.9980890154838562,103152928,826803432.5575119,False,False,26,summary,,,2021-01-23 18:02:08.000456,826.8034325575119,TCP,downlink,832.5239329386853
27.000456,28.002442,1.001986026763916,105251456,840342704.8972125,False,False,27,summary,,,2021-01-23 18:02:09.002442,840.3427048972125,TCP,downlink,835.5983096712893
28.002442,29.000042,0.9976000189781189,105428992,845461026.4181436,False,False,28,summary,,,2021-01-23 18:02:10.000042,845.4610264181437,TCP,downlink,837.5357212909563
29.000042,30.001083,1.001041054725647,105728288,844946668.2780695,False,False,29,summary,,,2021-01-23 18:02:11.001083,844.9466682780695,TCP,downlink,843.5834665311422
