start,end,seconds,bytes,bits_per_second,retransmits,omitted,interval,type,rtt,snd_cwnd,timestamp,throughput,protocol,direction,throughput_rolled3
0.0,0.500104,0.500104,2787584,44592073.263333,0,False,0,summary,79.443,0.88064,2020-12-18 05:24:32.500104,44.592073263333,TCP,downlink,44.592073263333
0.500104,1.000124,0.50002,22151168,354404492.568588,0,False,1,summary,50.985,5.956704,2020-12-18 05:24:33.000124,354.404492568588,TCP,downlink,199.49828291596052
1.000124,1.500105,0.499981,25427968,406863008.592064,0,False,2,summary,51.304,5.956704,2020-12-18 05:24:33.500105,406.86300859206403,TCP,downlink,268.6198581413284
1.500105,2.000118,0.500013,26738688,427807788.294249,0,False,3,summary,51.598,5.956704,2020-12-18 05:24:34.000118,427.807788294249,TCP,downlink,396.3584298183003
2.000118,2.500087,0.499969,24772608,396386299.52316,0,False,4,summary,51.753,5.956704,2020-12-18 05:24:34.500087,396.38629952316,TCP,downlink,410.3523654698243
2.500087,3.000126,0.500039,27394048,438270703.647633,0,False,5,summary,52.327,5.956704,2020-12-18 05:24:35.000126,438.270703647633,TCP,downlink,420.82159715501393
3.000126,3.500129,0.500003,24379392,390067854.014989,0,False,6,summary,51.415,5.956704,2020-12-18 05:24:35.500129,390.067854014989,TCP,downlink,408.2416190619272
3.500129,4.000126,0.499997,24772608,396364185.015231,0,False,7,summary,52.309,5.956704,2020-12-18 05:24:36.000126,396.364185015231,TCP,downlink,408.23424755928426
4.000126,4.500089,0.499963,24772608,396391025.165346,0,False,8,summary,54.455,5.956704,2020-12-18 05:24:36.500089,396.39102516534604,TCP,downlink,394.2743547318552
4.500089,5.00014,0.500051,27394048,438260046.563516,0,False,9,summary,53.117,5.956704,2020-12-18 05:24:37.000140,438.260046563516,TCP,downlink,410.3384189146975
5.00014,5.500108,0.499968,25559040,408970771.669714,0,False,10,summary,54.289,5.956704,2020-12-18 05:24:37.500108,408.970771669714,TCP,downlink,414.5406144661918
5.500108,6.00011,0.500002,26345472,421525944.006134,0,False,11,summary,51.727,5.956704,2020-12-18 05:24:38.000110,421.52594400613395,TCP,downlink,422.9189207464545
6.00011,6.500114,0.500004,25559040,408941325.026872,0,False,12,summary,51.899,5.956704,2020-12-18 05:24:38.500114,408.941325026872,TCP,downlink,413.14601356757316
6.500114,7.000155,0.500041,27000832,431977882.905752,0,False,13,summary,52.897,5.956704,2020-12-18 05:24:39.000155,431.977882905752,TCP,downlink,420.81505064625253
7.000155,7.500126,0.499971,26607616,425746623.440824,0,False,14,summary,51.897,5.956704,2020-12-18 05:24:39.500126,425.74662344082395,TCP,downlink,422.22194379114916
7.500126,8.000118,0.499992,26869760,429922925.106453,0,False,15,summary,53.793,5.956704,2020-12-18 05:24:40.000118,429.922925106453,TCP,downlink,429.21581048434285
8.000118,8.500115,0.499997,25690112,411044340.015795,0,False,16,summary,51.102,5.956704,2020-12-18 05:24:40.500115,411.044340015795,TCP,downlink,422.23796285435714
