start,end,seconds,bytes,bits_per_second,omitted,sender,interval,type,rtt,snd_cwnd,timestamp,throughput,protocol,direction,throughput_rolled3
0.0,1.037973,1.0379730463027954,5450336,42007533.96758273,False,False,0,summary,,,2021-01-23 18:15:10.037973,42.00753396758273,TCP,downlink,42.00753396758273
1.037973,2.011396,0.9734230041503906,13427008,110348803.69788814,False,False,1,summary,,,2021-01-23 18:15:11.011396,110.34880369788813,TCP,downlink,76.17816883273542
2.011396,3.000097,0.9887009859085083,44652576,361302975.41046065,False,False,2,summary,,,2021-01-23 18:15:12.000097,361.30297541046065,TCP,downlink,171.2197710253105
3.000097,4.007826,1.0077290534973145,114262016,907085217.824809,False,False,3,summary,,,2021-01-23 18:15:13.007826,907.085217824809,TCP,downlink,459.57899897771927
4.007826,5.000793,0.9929670095443726,166749184,1343441885.9616585,False,False,4,summary,,,2021-01-23 18:15:14.000793,1343.4418859616585,TCP,downlink,870.6100263989761
5.000793,6.007776,1.0069830417633057,161932832,1286479118.5872843,False,False,5,summary,,,2021-01-23 18:15:15.007776,1286.4791185872843,TCP,downlink,1179.002074124584
6.007776,7.002125,0.9943490028381348,139492352,1122280821.7384598,False,False,6,summary,,,2021-01-23 18:15:16.002125,1122.2808217384597,TCP,downlink,1250.7339420958008
7.002125,8.009067,1.0069420337677002,135696992,1078091786.4140337,False,False,7,summary,,,2021-01-23 18:15:17.009067,1078.0917864140335,TCP,downlink,1162.2839089132592
8.009067,9.000348,0.9912809729576111,167471232,1351554092.6833577,False,False,8,summary,,,2021-01-23 18:15:18.000348,1351.5540926833578,TCP,downlink,1183.9755669452836
9.000348,10.008703,1.0083550214767456,167045376,1325290180.0824907,False,False,9,summary,,,2021-01-23 18:15:19.008703,1325.2901800824907,TCP,downlink,1251.6453530599608
10.008703,11.000488,0.9917849898338318,165759840,1337062703.7037306,False,False,10,summary,,,2021-01-23 18:15:20.000488,1337.0627037037307,TCP,downlink,1337.9689921565266
11.000488,12.000833,1.00034499168396,166866144,1334468771.3713727,False,False,11,summary,,,2021-01-23 18:15:21.000833,1334.4687713713727,TCP,downlink,1332.2738850525316
12.000833,13.000644,0.9998109936714172,157981312,1264089416.8996885,False,False,12,summary,,,2021-01-23 18:15:22.000644,1264.0894168996886,TCP,downlink,1311.8736306582643
13.000644,14.005963,1.0053189992904663,167142720,1330067133.858733,False,False,13,summary,,,2021-01-23 18:15:23.005963,1330.0671338587329,TCP,downlink,1309.5417740432651
14.005963,15.000623,0.9946600198745728,164887456,1326181430.4814818,False,False,14,summary,,,2021-01-23 18:15:24.000623,1326.1814304814818,TCP,downlink,1306.7793270799682
15.000623,16.012788,1.0121649503707886,163397248,1291467347.8084166,False,False,15,summary,,,2021-01-23 18:15:25.012788,1291.4673478084167,TCP,downlink,1315.9053040495444
16.012788,17.00031,0.9875220060348511,163771168,1326724200.568106,False,False,16,summary,,,2021-01-23 18:15:26.000310,1326.724200568106,TCP,downlink,1314.7909929526686
17.00031,18.002262,1.001952052116394,164729568,1315269070.2278342,False,False,17,summary,,,2021-01-23 18:15:27.002262,1315.2690702278342,TCP,downlink,1311.1535395347862
18.002262,19.000727,0.9984650015830994,141989440,1137661829.106647,False,False,18,summary,,,2021-01-23 18:15:28.000727,1137.661829106647,TCP,downlink,1259.885033300863
19.000727,20.000461,0.9997339844703674,122305408,978703614.3603274,False,False,19,summary,,,2021-01-23 18:15:29.000461,978.7036143603274,TCP,downlink,1143.8781712316033
20.000461,21.0009,1.0004390478134155,123603680,988395487.1225891,False,False,20,summary,,,2021-01-23 18:15:30.000900,988.3954871225891,TCP,downlink,1034.9203101965215
21.0009,22.001472,1.0005719661712646,142971904,1143121405.2265618,False,False,21,summary,,,2021-01-23 18:15:31.001472,1143.1214052265618,TCP,downlink,1036.7401689031597
22.001472,23.000563,0.9990910291671753,139906176,1120267698.6630404,False,False,22,summary,,,2021-01-23 18:15:32.000563,1120.2676986630404,TCP,downlink,1083.928197004064
23.000563,24.00068,1.0001169443130493,128703488,1029507508.9515865,False,False,23,summary,,,2021-01-23 18:15:33.000680,1029.5075089515865,TCP,downlink,1097.6322042803965
24.00068,25.00082,1.0001399517059326,114592576,916612326.5412217,False,False,24,summary,,,2021-01-23 18:15:34.000820,916.6123265412217,TCP,downlink,1022.12917805195
25.00082,26.001694,1.0008740425109863,105707072,844918081.6783122,False,False,25,summary,,,2021-01-23 18:15:35.001694,844.9180816783122,TCP,downlink,930.345972390374
26.001694,27.000287,0.9985929727554321,114868480,920242646.4752039,False,False,26,summary,,,2021-01-23 18:15:36.000287,920.2426464752039,TCP,downlink,893.9243515649132
27.000287,28.000544,1.0002570152282715,103158720,825057707.6049428,False,False,27,summary,,,2021-01-23 18:15:37.000544,825.0577076049428,TCP,downlink,863.4061452528204
28.000544,29.000283,0.9997389912605286,109036640,872520855.5686746,False,False,28,summary,,,2021-01-23 18:15:38.000283,872.5208555686746,TCP,downlink,872.6070698829411
29.000283,30.003803,1.0035200119018555,99903456,796424225.2482003,False,False,29,summary,,,2021-01-23 18:15:39.003803,796.4242252482003,TCP,downlink,831.3342628072733
