start,end,seconds,bytes,bits_per_second,omitted,sender,interval,type,rtt,snd_cwnd,timestamp,throughput,protocol,direction,throughput_rolled3
0.0,1.001374,1.0013740062713623,110674144,884178285.4907334,False,False,0,summary,,,2021-01-23 18:11:58.001374,884.1782854907334,TCP,downlink,884.1782854907334
1.001374,2.000197,0.9988229870796204,240528320,1926494068.4095528,False,False,1,summary,,,2021-01-23 18:11:59.000197,1926.4940684095527,TCP,downlink,1405.336176950143
2.000197,3.000045,0.9998480081558228,238168384,1905636713.2383769,False,False,2,summary,,,2021-01-23 18:12:00.000045,1905.6367132383768,TCP,downlink,1572.1030223795542
3.000045,4.000097,1.0000519752502441,237904544,1903137435.9555173,False,False,3,summary,,,2021-01-23 18:12:01.000097,1903.1374359555173,TCP,downlink,1911.7560725344822
4.000097,5.000069,0.9999719858169556,235435776,1883538973.8055835,False,False,4,summary,,,2021-01-23 18:12:02.000069,1883.5389738055835,TCP,downlink,1897.4377076664925
5.000069,6.00036,1.0002909898757935,229053664,1831896248.7381132,False,False,5,summary,,,2021-01-23 18:12:03.000360,1831.8962487381132,TCP,downlink,1872.8575528330714
6.00036,7.001858,1.0014979839324951,230851552,1844050058.6414385,False,False,6,summary,,,2021-01-23 18:12:04.001858,1844.0500586414385,TCP,downlink,1853.1617603950451
7.001858,8.00189,1.0000319480895996,232100608,1856745544.5269797,False,False,7,summary,,,2021-01-23 18:12:05.001890,1856.7455445269798,TCP,downlink,1844.230617302177
8.00189,9.000196,0.9983059763908386,235796256,1889571025.9291112,False,False,8,summary,,,2021-01-23 18:12:06.000196,1889.5710259291113,TCP,downlink,1863.45554303251
9.000196,10.002609,1.002413034439087,236074080,1884046371.221406,False,False,9,summary,,,2021-01-23 18:12:07.002609,1884.046371221406,TCP,downlink,1876.7876472258324
10.002609,11.000989,0.9983800053596497,197549664,1582961701.472265,False,False,10,summary,,,2021-01-23 18:12:08.000989,1582.961701472265,TCP,downlink,1785.5263662075943
11.000989,12.000302,0.9993129968643188,234003840,1873317695.1306818,False,False,11,summary,,,2021-01-23 18:12:09.000302,1873.3176951306818,TCP,downlink,1780.1085892747844
12.000302,13.001856,1.001554012298584,224223648,1791005938.7443542,False,False,12,summary,,,2021-01-23 18:12:10.001856,1791.0059387443544,TCP,downlink,1749.095111782434
13.001856,14.000661,0.9988049864768982,235320000,1884812376.278162,False,False,13,summary,,,2021-01-23 18:12:11.000661,1884.812376278162,TCP,downlink,1849.7120033843994
14.000661,15.000461,0.9998000264167786,231663904,1853681919.4155784,False,False,14,summary,,,2021-01-23 18:12:12.000461,1853.6819194155785,TCP,downlink,1843.1667448126984
15.000461,16.000156,0.9996950030326843,233896960,1871746557.0234756,False,False,15,summary,,,2021-01-23 18:12:13.000156,1871.7465570234756,TCP,downlink,1870.0802842390722
16.000156,17.000138,0.9999819993972778,235392064,1883170410.2024121,False,False,16,summary,,,2021-01-23 18:12:14.000138,1883.170410202412,TCP,downlink,1869.5329622138222
17.000138,18.000143,1.0000050067901611,231660640,1853275841.0367532,False,False,17,summary,,,2021-01-23 18:12:15.000143,1853.2758410367533,TCP,downlink,1869.3976027542137
18.000143,19.001702,1.0015590190887451,230105472,1837978332.6946292,False,False,18,summary,,,2021-01-23 18:12:16.001702,1837.9783326946292,TCP,downlink,1858.1415279779314
19.001702,20.00058,0.998878002166748,236192032,1891658692.9547474,False,False,19,summary,,,2021-01-23 18:12:17.000580,1891.6586929547475,TCP,downlink,1860.9709555620432
20.00058,21.000228,0.9996479749679565,234935584,1880146530.642696,False,False,20,summary,,,2021-01-23 18:12:18.000228,1880.146530642696,TCP,downlink,1869.9278520973576
21.000228,22.001697,1.0014690160751343,237224672,1895013570.6021879,False,False,21,summary,,,2021-01-23 18:12:19.001697,1895.0135706021879,TCP,downlink,1888.9395980665438
22.001697,23.000052,0.998354971408844,237700256,1904735392.1787207,False,False,22,summary,,,2021-01-23 18:12:20.000052,1904.7353921787208,TCP,downlink,1893.2984978078682
23.000052,24.001654,1.001602053642273,217654784,1738453176.7562566,False,False,23,summary,,,2021-01-23 18:12:21.001654,1738.4531767562567,TCP,downlink,1846.0673798457217
24.001654,25.002013,1.000359058380127,197938016,1582935761.6495771,False,False,24,summary,,,2021-01-23 18:12:22.002013,1582.9357616495772,TCP,downlink,1742.0414435281848
25.002013,26.000245,0.9982320070266724,234007648,1875376837.0702817,False,False,25,summary,,,2021-01-23 18:12:23.000245,1875.3768370702817,TCP,downlink,1732.2552584920386
26.000245,27.000415,1.0001699924468994,232386528,1858776246.0776908,False,False,26,summary,,,2021-01-23 18:12:24.000415,1858.7762460776908,TCP,downlink,1772.36294826585
27.000415,28.00096,1.0005450248718262,233709664,1868658846.4517257,False,False,27,summary,,,2021-01-23 18:12:25.000960,1868.6588464517258,TCP,downlink,1867.6039765332332
28.00096,29.000133,0.9991729855537415,237347648,1900352803.221252,False,False,28,summary,,,2021-01-23 18:12:26.000133,1900.3528032212519,TCP,downlink,1875.9292985835564
29.000133,30.000431,1.000298023223877,239309184,1913903084.4325893,False,False,29,summary,,,2021-01-23 18:12:27.000431,1913.9030844325894,TCP,downlink,1894.3049113685229
