start,end,seconds,bytes,bits_per_second,jitter_ms,lost_packets,packets,lost_percent,omitted,sender,interval,type,rtt,snd_cwnd,timestamp,throughput,protocol,direction,throughput_rolled3
0.0,1.000071,1.0000710487365723,209691392,1677411957.999673,0.0018114897927109933,20779,173171,11.999122254881014,False,False,0,summary,,,2021-05-18 22:09:30.000071,1677.411957999673,UDP,downlink,1677.411957999673
1.000071,2.000071,1.0,198818240,1590545920.0,0.003544061985771391,26684,171174,15.58881605851356,False,False,1,summary,,,2021-05-18 22:09:31.000071,1590.54592,UDP,downlink,1633.9789389998364
2.000071,3.000074,1.0000029802322388,195171840,1561370066.7545905,0.003161292130805813,26847,168687,15.915275036013446,False,False,2,summary,,,2021-05-18 22:09:32.000074,1561.3700667545904,UDP,downlink,1609.7759815847542
3.000074,4.000014,0.9999399781227112,206267904,1650242282.6397855,0.0027096942968173727,20140,170044,11.843993319376162,False,False,3,summary,,,2021-05-18 22:09:33.000014,1650.2422826397856,UDP,downlink,1600.7194231314581
4.000014,5.000033,1.0000189542770386,204891904,1639104163.9655812,0.004488250601722912,19748,168652,11.709318596874036,False,False,4,summary,,,2021-05-18 22:09:34.000033,1639.1041639655812,UDP,downlink,1616.9055044533186
5.000033,6.000077,1.0000439882278442,202895328,1623091227.0932906,0.0029593387850502186,23047,170500,13.517302052785924,False,False,5,summary,,,2021-05-18 22:09:35.000077,1623.0912270932906,UDP,downlink,1637.4792245662186
6.000077,7.000016,0.9999390244483948,230621728,1845086329.1566796,0.004662368528382581,16087,183690,8.757689585715063,False,False,6,summary,,,2021-05-18 22:09:36.000016,1845.0863291566795,UDP,downlink,1702.4272400718498
7.000016,8.000013,0.9999970197677612,223868320,1790951897.4525828,0.004356949012788041,24758,187453,13.207577366059759,False,False,7,summary,,,2021-05-18 22:09:37.000013,1790.951897452583,UDP,downlink,1753.0431512341836
8.000013,9.002687,1.0026739835739136,221491968,1767210252.812328,0.22857985147152696,26927,187895,14.330876287288113,False,False,8,summary,,,2021-05-18 22:09:38.002687,1767.210252812328,UDP,downlink,1801.0828264738627
9.002687,10.002024,0.9993370175361633,228118784,1826160984.7090049,0.14173766685665615,22288,188072,11.850780552128972,False,False,9,summary,,,2021-05-18 22:09:39.002024,1826.1609847090049,UDP,downlink,1794.7743783246378
10.002024,11.000026,0.9980019927024841,230330016,1846329107.029461,0.003468605262106314,20708,188099,11.009096273770727,False,False,10,summary,,,2021-05-18 22:09:40.000026,1846.3291070294608,UDP,downlink,1813.2334481835971
11.000026,12.000077,1.0000510215759277,210943552,1687462319.0131652,0.04882202779798403,16090,169392,9.49867762350052,False,False,11,summary,,,2021-05-18 22:09:41.000077,1687.4623190131651,UDP,downlink,1786.6508035838763
12.000077,13.000079,1.0000020265579224,195551616,1564409757.6330118,0.0020458867866796657,26617,168733,15.774626184563779,False,False,12,summary,,,2021-05-18 22:09:42.000079,1564.4097576330118,UDP,downlink,1699.4003945585455
13.000079,14.000012,0.9999330043792725,200792800,1606450025.1166005,0.0036632345694348725,23688,169613,13.965910631850154,False,False,13,summary,,,2021-05-18 22:09:43.000012,1606.4500251166005,UDP,downlink,1619.440700587592
14.000012,15.000079,1.0000669956207275,195035616,1560180402.7454712,0.0027260292556606633,26155,167896,15.578095964168295,False,False,14,summary,,,2021-05-18 22:09:44.000079,1560.1804027454712,UDP,downlink,1577.013395165027
15.000079,16.000011,0.9999319911003113,208464000,1667825426.9721613,0.0684643087811492,15488,166988,9.274917958176635,False,False,15,summary,,,2021-05-18 22:09:45.000011,1667.8254269721613,UDP,downlink,1611.4852849447434
16.000011,17.000013,1.0000020265579224,202404096,1619229486.5376558,0.0036949817924771733,22410,169506,13.220770946161197,False,False,16,summary,,,2021-05-18 22:09:46.000013,1619.229486537656,UDP,downlink,1615.7451054184287
17.000013,18.000018,1.0000050067901611,204366272,1634921990.2886648,0.00541400794394693,23350,171872,13.585691677527462,False,False,17,summary,,,2021-05-18 22:09:47.000018,1634.9219902886648,UDP,downlink,1640.658967932827
18.000018,19.000012,0.9999939799308777,216085664,1728695718.867719,0.001964227663376495,27680,184719,14.984923045274174,False,False,18,summary,,,2021-05-18 22:09:48.000012,1728.6957188677188,UDP,downlink,1660.9490652313461
19.000012,20.000093,1.000080943107605,224887936,1798957874.7591665,0.004265014445524633,19872,183308,10.840770724681956,False,False,19,summary,,,2021-05-18 22:09:49.000093,1798.9578747591665,UDP,downlink,1720.8585279718498
20.000093,21.000088,0.9999949932098389,221683232,1773474735.4158564,0.002652133979719687,18724,179831,10.41199793139114,False,False,20,summary,,,2021-05-18 22:09:50.000088,1773.4747354158565,UDP,downlink,1767.04277634758
21.000088,22.000077,0.9999889731407166,207449888,1659617404.3675823,0.003416536944395836,19771,170534,11.59358251140535,False,False,21,summary,,,2021-05-18 22:09:51.000077,1659.6174043675824,UDP,downlink,1744.016671514201
22.000077,23.000037,0.9999600052833557,206789408,1654381430.516535,0.005301032512234157,19139,169422,11.296643883320938,False,False,22,summary,,,2021-05-18 22:09:52.000037,1654.3814305165351,UDP,downlink,1695.8245234333237
23.000037,24.000046,1.0000089406967163,197749088,1581978560.0094833,0.011339467857628314,23111,166824,13.853522274972425,False,False,23,summary,,,2021-05-18 22:09:53.000046,1581.9785600094833,UDP,downlink,1631.992464964533
24.000046,25.000014,0.9999679923057556,199076928,1592666401.579215,0.0053407499956366405,22975,167653,13.703900317918558,False,False,24,summary,,,2021-05-18 22:09:54.000014,1592.666401579215,UDP,downlink,1609.6754640350773
25.000014,26.000083,1.00006902217865,199652096,1597106532.2276096,0.04214860704509428,24557,169653,14.474839820103387,False,False,25,summary,,,2021-05-18 22:09:55.000083,1597.1065322276097,UDP,downlink,1590.5838312721023
26.000083,27.000022,0.9999390244483948,194379264,1555128936.8447413,0.05126254199823205,29373,170637,17.213734418678246,False,False,26,summary,,,2021-05-18 22:09:56.000022,1555.1289368447412,UDP,downlink,1581.633956883855
27.000022,28.000049,1.0000269412994385,193826112,1550567121.7068746,0.00736610520321557,30086,170948,17.599503942719423,False,False,27,summary,,,2021-05-18 22:09:57.000049,1550.5671217068746,UDP,downlink,1567.600863593075
