start,end,seconds,bytes,bits_per_second,omitted,sender,interval,type,rtt,snd_cwnd,timestamp,throughput,protocol,direction,throughput_rolled3
0.0,1.000169,1.000169038772583,206882368,1654779222.1513917,False,False,0,summary,,,2021-01-23 18:00:57.000169,1654.7792221513917,TCP,downlink,1654.7792221513917
1.000169,2.000479,1.000309944152832,241747360,1933379640.285289,False,False,1,summary,,,2021-01-23 18:00:58.000479,1933.379640285289,TCP,downlink,1794.0794312183402
2.000479,3.002629,1.002150058746338,237368384,1894872983.7680502,False,False,2,summary,,,2021-01-23 18:00:59.002629,1894.8729837680503,TCP,downlink,1827.6772820682436
3.002629,4.000404,0.9977750182151794,236407392,1895476536.7678633,False,False,3,summary,,,2021-01-23 18:01:00.000404,1895.4765367678633,TCP,downlink,1907.909720273734
4.000404,5.000377,0.9999729990959167,238902976,1911275414.1641345,False,False,4,summary,,,2021-01-23 18:01:01.000377,1911.2754141641344,TCP,downlink,1900.5416449000156
5.000377,6.000653,1.00027596950531,232721920,1861261708.5270452,False,False,5,summary,,,2021-01-23 18:01:02.000653,1861.2617085270454,TCP,downlink,1889.337886486347
6.000653,7.000338,0.9996849894523621,224642592,1797707032.676856,False,False,6,summary,,,2021-01-23 18:01:03.000338,1797.707032676856,TCP,downlink,1856.7480517893448
7.000338,8.000474,1.0001360177993774,229580864,1836397129.303689,False,False,7,summary,,,2021-01-23 18:01:04.000474,1836.397129303689,TCP,downlink,1831.7886235025298
8.000474,9.000819,1.00034499168396,226303136,1809800721.8013537,False,False,8,summary,,,2021-01-23 18:01:05.000819,1809.8007218013538,TCP,downlink,1814.6349612606325
9.000819,10.000729,0.9999099969863892,227120096,1817124314.6644254,False,False,9,summary,,,2021-01-23 18:01:06.000729,1817.1243146644254,TCP,downlink,1821.1073885898222
10.000729,11.000095,0.9993659853935242,216960576,1736785755.53733,False,False,10,summary,,,2021-01-23 18:01:07.000095,1736.7857555373298,TCP,downlink,1787.9035973343691
11.000095,12.001715,1.0016200542449951,219193152,1750708972.4973545,False,False,11,summary,,,2021-01-23 18:01:08.001715,1750.7089724973546,TCP,downlink,1768.2063475663697
12.001715,13.000508,0.9987930059432983,235470144,1886037588.1596246,False,False,12,summary,,,2021-01-23 18:01:09.000508,1886.0375881596246,TCP,downlink,1791.177438731436
13.000508,14.000335,0.9998270273208618,234233312,1874190679.783098,False,False,13,summary,,,2021-01-23 18:01:10.000335,1874.190679783098,TCP,downlink,1836.9790801466922
14.000335,15.000399,1.0000640153884888,229106560,1832735156.7469437,False,False,14,summary,,,2021-01-23 18:01:11.000399,1832.7351567469436,TCP,downlink,1864.3211415632215
15.000399,16.002231,1.0018320083618164,229566784,1833175878.4619775,False,False,15,summary,,,2021-01-23 18:01:12.002231,1833.1758784619774,TCP,downlink,1846.7005716640058
16.002231,17.001155,0.9989240169525146,236565248,1894560498.9793372,False,False,16,summary,,,2021-01-23 18:01:13.001155,1894.5604989793371,TCP,downlink,1853.4905113960856
17.001155,18.000254,0.9990990161895752,232507424,1861736786.7040927,False,False,17,summary,,,2021-01-23 18:01:14.000254,1861.7367867040928,TCP,downlink,1863.1577213818018
18.000254,19.000505,1.000251054763794,239134400,1912595033.9055293,False,False,18,summary,,,2021-01-23 18:01:15.000505,1912.5950339055294,TCP,downlink,1889.6307731963188
19.000505,20.027173,1.0266679525375366,213173760,1661092153.2954426,False,False,19,summary,,,2021-01-23 18:01:16.027173,1661.0921532954426,TCP,downlink,1811.8079913016873
20.027173,21.000619,0.9734460115432739,193936704,1593815798.3104842,False,False,20,summary,,,2021-01-23 18:01:17.000619,1593.815798310484,TCP,downlink,1722.5009951704842
21.000619,22.000922,1.000303030014038,229317824,1833986838.9424496,False,False,21,summary,,,2021-01-23 18:01:18.000922,1833.9868389424496,TCP,downlink,1696.2982635161243
22.000922,23.000314,0.9993919730186462,225571200,1805667494.5560436,False,False,22,summary,,,2021-01-23 18:01:19.000314,1805.6674945560437,TCP,downlink,1744.4900439363246
23.000314,24.00027,0.9999560117721558,228318624,1826629342.1876912,False,False,23,summary,,,2021-01-23 18:01:20.000270,1826.6293421876912,TCP,downlink,1822.0945585620602
24.00027,25.002858,1.0025880336761475,232547168,1855575053.273509,False,False,24,summary,,,2021-01-23 18:01:21.002858,1855.575053273509,TCP,downlink,1829.2906300057468
25.002858,26.000201,0.9973430037498474,233378688,1872003410.0407512,False,False,25,summary,,,2021-01-23 18:01:22.000201,1872.0034100407513,TCP,downlink,1851.4026018339828
26.000201,27.000801,1.000599980354309,228875264,1829904205.4264765,False,False,26,summary,,,2021-01-23 18:01:23.000801,1829.9042054264764,TCP,downlink,1852.4942229135777
27.000801,28.000131,0.9993299841880798,232556000,1861695365.3317509,False,False,27,summary,,,2021-01-23 18:01:24.000131,1861.695365331751,TCP,downlink,1854.5343269329915
28.000131,29.000478,1.0003470182418823,234189152,1872863298.2709482,False,False,28,summary,,,2021-01-23 18:01:25.000478,1872.8632982709482,TCP,downlink,1854.820956343057
29.000478,30.000537,1.0000590085983276,231579616,1852527612.942197,False,False,29,summary,,,2021-01-23 18:01:26.000537,1852.527612942197,TCP,downlink,1862.3620921816307
