start,end,seconds,bytes,bits_per_second,retransmits,omitted,interval,type,rtt,snd_cwnd,timestamp,throughput,protocol,direction,throughput_rolled3
0.0,0.500127,0.500127,12189696,194985672.547758,1,False,0,summary,36.819,0.132096,2020-12-11 23:59:37.500127,194.985672547758,TCP,downlink,194.985672547758
0.500127,1.000128,0.500001,1703936,27262911.000155,0,False,1,summary,44.721,0.140352,2020-12-11 23:59:38.000128,27.262911000154997,TCP,downlink,111.1242917739565
1.000128,1.500112,0.499984,1703936,27263847.027828,0,False,2,summary,34.34,0.148608,2020-12-11 23:59:38.500112,27.263847027828,TCP,downlink,83.17081019191367
1.500112,2.000086,0.499974,1966080,31458915.084984,0,False,3,summary,40.787,0.159616,2020-12-11 23:59:39.000086,31.458915084984,TCP,downlink,28.661891037655653
2.000086,2.500122,0.500036,2228224,35649034.182377,0,False,4,summary,34.364,0.167872,2020-12-11 23:59:39.500122,35.649034182377,TCP,downlink,31.457265431729653
2.500122,3.000117,0.499995,2228224,35651924.003243,0,False,5,summary,36.142,0.17888,2020-12-11 23:59:40.000117,35.651924003242996,TCP,downlink,34.253291090201316
3.000117,3.500106,0.499989,2359296,37749582.01896,0,False,6,summary,36.062,0.188512,2020-12-11 23:59:40.500106,37.74958201896,TCP,downlink,36.35018006819332
3.500106,4.000091,0.499985,2359296,37749870.034067,0,False,7,summary,40.694,0.196768,2020-12-11 23:59:41.000091,37.749870034066994,TCP,downlink,37.050458685423315
4.000091,4.500138,0.500047,2228224,35648218.317767,0,False,8,summary,37.229,0.205024,2020-12-11 23:59:41.500138,35.648218317767004,TCP,downlink,37.04922345693132
4.500138,5.000159,0.500021,2883584,46135408.081234,0,False,9,summary,34.849,0.214656,2020-12-11 23:59:42.000159,46.135408081234,TCP,downlink,39.84449881102265
5.000159,5.500117,0.499958,2883584,46141216.324978,0,False,10,summary,37.491,0.224288,2020-12-11 23:59:42.500117,46.141216324978004,TCP,downlink,42.64161424132632
5.500117,6.000129,0.500012,3014656,48233346.027417,0,False,11,summary,38.965,0.235296,2020-12-11 23:59:43.000129,48.233346027417,TCP,downlink,46.83665681120966
6.000129,6.500122,0.499993,3145728,50332368.0103,0,False,12,summary,36.464,0.264192,2020-12-11 23:59:43.500122,50.3323680103,TCP,downlink,48.235643454231656
6.500122,7.00012,0.499998,3801088,60817640.000885,0,False,13,summary,37.119,0.299968,2020-12-11 23:59:44.000120,60.817640000885,TCP,downlink,53.12778467953399
7.00012,7.500108,0.499988,4194304,67110464.038148,0,False,14,summary,37.763,0.341248,2020-12-11 23:59:44.500108,67.110464038148,TCP,downlink,59.42015734977766
7.500108,8.000113,0.500005,4718592,75496716.00757,0,False,15,summary,36.87,0.388032,2020-12-11 23:59:45.000113,75.49671600757,TCP,downlink,67.80827334886766
8.000113,8.500111,0.499998,5111808,81789279.001506,0,False,16,summary,35.509,0.441696,2020-12-11 23:59:45.500111,81.789279001506,TCP,downlink,74.798819682408
8.500111,9.000119,0.500008,6029312,96467428.025356,0,False,17,summary,38.322,0.498112,2020-12-11 23:59:46.000119,96.467428025356,TCP,downlink,84.58447434481066
