start,end,seconds,bytes,bits_per_second,omitted,sender,interval,type,rtt,snd_cwnd,timestamp,throughput,protocol,direction,throughput_rolled3
0.0,1.000996,1.0009959936141968,217111200,1735161390.335625,False,False,0,summary,,,2021-01-23 17:59:45.000996,1735.161390335625,TCP,downlink,1735.161390335625
1.000996,2.000442,0.9994459748268127,232815840,1863559178.6967223,False,False,1,summary,,,2021-01-23 17:59:46.000442,1863.5591786967223,TCP,downlink,1799.3602845161736
2.000442,3.002526,1.0020840167999268,240163072,1917308872.0998952,False,False,2,summary,,,2021-01-23 17:59:47.002526,1917.3088720998953,TCP,downlink,1838.6764803774142
3.002526,4.001103,0.9985769987106323,239978784,1922566086.0193,False,False,3,summary,,,2021-01-23 17:59:48.001103,1922.5660860193,TCP,downlink,1901.1447122719728
4.001103,5.001232,1.000128984451294,237566144,1900284044.9051652,False,False,4,summary,,,2021-01-23 17:59:49.001232,1900.2840449051653,TCP,downlink,1913.386334341454
5.001232,6.000534,0.9993020296096802,238331936,1907987206.5752985,False,False,5,summary,,,2021-01-23 17:59:50.000534,1907.9872065752986,TCP,downlink,1910.2791124999214
6.000534,7.001894,1.0013600587844849,241643904,1930525603.694023,False,False,6,summary,,,2021-01-23 17:59:51.001894,1930.525603694023,TCP,downlink,1912.9322850581623
7.001894,8.000381,0.9984869956970215,237050976,1899281428.9746058,False,False,7,summary,,,2021-01-23 17:59:52.000381,1899.281428974606,TCP,downlink,1912.5980797479758
8.000381,9.000958,1.0005769729614258,197932416,1582546241.608386,False,False,8,summary,,,2021-01-23 17:59:53.000958,1582.546241608386,TCP,downlink,1804.1177580923384
9.000958,10.000522,0.999563992023468,202059104,1617177934.4789042,False,False,9,summary,,,2021-01-23 17:59:54.000522,1617.1779344789043,TCP,downlink,1699.6685350206324
10.000522,11.001209,1.0006870031356812,237433792,1898166289.8068585,False,False,10,summary,,,2021-01-23 17:59:55.001209,1898.1662898068585,TCP,downlink,1699.2968219647166
11.001209,12.003945,1.00273597240448,236875296,1889831840.2360067,False,False,11,summary,,,2021-01-23 17:59:56.003945,1889.8318402360067,TCP,downlink,1801.7253548405904
12.003945,13.001083,0.9971380233764648,237338976,1904161473.624951,False,False,12,summary,,,2021-01-23 17:59:57.001083,1904.161473624951,TCP,downlink,1897.3865345559395
13.001083,14.001008,0.9999250173568726,228820416,1830700598.7696707,False,False,13,summary,,,2021-01-23 17:59:58.001008,1830.7005987696707,TCP,downlink,1874.8979708768766
14.001008,15.001398,1.0003900527954102,230544416,1843636212.5415788,False,False,14,summary,,,2021-01-23 17:59:59.001398,1843.6362125415787,TCP,downlink,1859.4994283120675
15.001398,16.000838,0.9994400143623352,232037408,1857339347.3587906,False,False,15,summary,,,2021-01-23 18:00:00.000838,1857.3393473587907,TCP,downlink,1843.8920528900142
16.000838,17.001025,1.0001870393753052,223397152,1786843006.0003893,False,False,16,summary,,,2021-01-23 18:00:01.001025,1786.8430060003893,TCP,downlink,1829.2728553002537
17.001025,18.000952,0.9999269843101501,230337984,1842838428.1191108,False,False,17,summary,,,2021-01-23 18:00:02.000952,1842.8384281191109,TCP,downlink,1829.0069271594311
18.000952,19.001435,1.0004830360412598,228516736,1827251259.7850864,False,False,18,summary,,,2021-01-23 18:00:03.001435,1827.2512597850864,TCP,downlink,1818.9775646348633
19.001435,20.001272,0.9998369812965393,238936992,1911807596.3956308,False,False,19,summary,,,2021-01-23 18:00:04.001272,1911.8075963956308,TCP,downlink,1860.6324280999436
20.001272,21.00055,0.9992780089378357,238915616,1912705884.5531964,False,False,20,summary,,,2021-01-23 18:00:05.000550,1912.7058845531965,TCP,downlink,1883.9215802446388
21.00055,22.000885,1.0003349781036377,229806336,1837835053.49898,False,False,21,summary,,,2021-01-23 18:00:06.000885,1837.83505349898,TCP,downlink,1887.4495114826032
22.000885,23.001353,1.0004680156707764,202446496,1618814337.5219622,False,False,22,summary,,,2021-01-23 18:00:07.001353,1618.8143375219622,TCP,downlink,1789.785091858047
23.001353,24.002021,1.0006680488586426,169600672,1355899568.8406022,False,False,23,summary,,,2021-01-23 18:00:08.002021,1355.8995688406021,TCP,downlink,1604.1829866205155
24.002021,25.007179,1.0051579475402832,239659424,1907436932.366455,False,False,24,summary,,,2021-01-23 18:00:09.007179,1907.436932366455,TCP,downlink,1627.3836129096737
25.007179,26.001863,0.9946839809417725,239739392,1928165299.4794457,False,False,25,summary,,,2021-01-23 18:00:10.001863,1928.1652994794456,TCP,downlink,1730.5006002288349
26.001863,27.000712,0.9988489747047424,239855360,1921054061.8187106,False,False,26,summary,,,2021-01-23 18:00:11.000712,1921.0540618187106,TCP,downlink,1918.8854312215378
27.000712,28.000803,1.0000909566879272,242170624,1937188791.723615,False,False,27,summary,,,2021-01-23 18:00:12.000803,1937.188791723615,TCP,downlink,1928.8027176739242
28.000803,29.001249,1.0004459619522095,240381984,1922198644.5399466,False,False,28,summary,,,2021-01-23 18:00:13.001249,1922.1986445399466,TCP,downlink,1926.813832694091
29.001249,30.000782,0.9995329976081848,238994624,1912850297.6641936,False,False,29,summary,,,2021-01-23 18:00:14.000782,1912.8502976641937,TCP,downlink,1924.0792446425855
