start,end,seconds,bytes,bits_per_second,omitted,sender,interval,type,rtt,snd_cwnd,timestamp,throughput,protocol,direction,throughput_rolled3
0.0,1.013146,1.0131460428237915,2714848,21436972.639666498,False,False,0,summary,,,2021-01-23 17:31:26.013146,21.436972639666497,TCP,downlink,21.436972639666497
1.013146,2.001482,0.9883360266685486,12773408,103393239.9939417,False,False,1,summary,,,2021-01-23 17:31:27.001482,103.39323999394169,TCP,downlink,62.41510631680409
2.001482,3.000143,0.9986609816551208,61904192,495897551.9192005,False,False,2,summary,,,2021-01-23 17:31:28.000143,495.89755191920045,TCP,downlink,206.9092548509362
3.000143,4.001195,1.0010520219802856,152372384,1217698026.9103398,False,False,3,summary,,,2021-01-23 17:31:29.001195,1217.6980269103399,TCP,downlink,605.6629396078273
4.001195,5.000124,0.9989290237426758,122159232,978321615.2219298,False,False,4,summary,,,2021-01-23 17:31:30.000124,978.3216152219297,TCP,downlink,897.3057313504901
5.000124,6.013745,1.0136209726333618,134260768,1059652644.3307021,False,False,5,summary,,,2021-01-23 17:31:31.013745,1059.652644330702,TCP,downlink,1085.2240954876572
6.013745,7.000096,0.9863510131835938,133940192,1086349100.5514414,False,False,6,summary,,,2021-01-23 17:31:32.000096,1086.3491005514413,TCP,downlink,1041.4411200346913
7.000096,8.002557,1.0024609565734863,141942656,1132753590.6050603,False,False,7,summary,,,2021-01-23 17:31:33.002557,1132.7535906050603,TCP,downlink,1092.9184451624012
8.002557,9.000594,0.9980369806289673,141660384,1135512104.2566981,False,False,8,summary,,,2021-01-23 17:31:34.000594,1135.5121042566982,TCP,downlink,1118.2049318044
9.000594,10.001623,1.0010290145874023,147603392,1179613296.7101915,False,False,9,summary,,,2021-01-23 17:31:35.001623,1179.6132967101914,TCP,downlink,1149.2929971906499
10.001623,11.000043,0.998420000076294,149983968,1201770541.3636668,False,False,10,summary,,,2021-01-23 17:31:36.000043,1201.7705413636668,TCP,downlink,1172.2986474435188
11.000043,12.003511,1.0034680366516113,151675456,1209210063.1813898,False,False,11,summary,,,2021-01-23 17:31:37.003511,1209.2100631813898,TCP,downlink,1196.8646337517494
12.003511,13.003889,1.0003780126571655,149418464,1194896026.178108,False,False,12,summary,,,2021-01-23 17:31:38.003889,1194.896026178108,TCP,downlink,1201.9588769077218
13.003889,14.006871,1.0029820203781128,148672672,1185845161.562933,False,False,13,summary,,,2021-01-23 17:31:39.006871,1185.845161562933,TCP,downlink,1196.6504169741438
14.006871,15.000155,0.9932839870452881,150733568,1214021931.016008,False,False,14,summary,,,2021-01-23 17:31:40.000155,1214.021931016008,TCP,downlink,1198.2543729190165
15.000155,16.003979,1.00382399559021,153083104,1219999559.0660732,False,False,15,summary,,,2021-01-23 17:31:41.003979,1219.9995590660733,TCP,downlink,1206.6222172150049
16.003979,17.002046,0.9980670213699341,147547104,1182662894.100869,False,False,16,summary,,,2021-01-23 17:31:42.002046,1182.662894100869,TCP,downlink,1205.561461394317
17.002046,18.00427,1.0022239685058594,137364352,1096476287.2696905,False,False,17,summary,,,2021-01-23 17:31:43.004270,1096.4762872696906,TCP,downlink,1166.3795801455442
18.00427,19.000234,0.995963990688324,112829600,906294613.4992046,False,False,18,summary,,,2021-01-23 17:31:44.000234,906.2946134992046,TCP,downlink,1061.8112649565878
19.000234,20.000087,0.9998530149459839,119461920,955835853.5845697,False,False,19,summary,,,2021-01-23 17:31:45.000087,955.8358535845697,TCP,downlink,986.2022514511547
20.000087,21.000512,1.0004249811172485,129124864,1032560093.457856,False,False,20,summary,,,2021-01-23 17:31:46.000512,1032.560093457856,TCP,downlink,964.8968535138765
21.000512,22.002878,1.0023659467697144,134326144,1072072685.0938033,False,False,21,summary,,,2021-01-23 17:31:47.002878,1072.0726850938033,TCP,downlink,1020.1562107120762
22.002878,23.02,1.0171220302581787,138859040,1092172115.983,False,False,22,summary,,,2021-01-23 17:31:48.020000,1092.1721159830001,TCP,downlink,1065.6016315115533
23.02,24.002162,0.9821619987487793,141615520,1153500299.7909546,False,False,23,summary,,,2021-01-23 17:31:49.002162,1153.5002997909546,TCP,downlink,1105.915033622586
24.002162,25.0012,0.9990379810333252,146443552,1172676553.0858433,False,False,24,summary,,,2021-01-23 17:31:50.001200,1172.6765530858434,TCP,downlink,1139.449656286599
25.0012,26.001115,0.9999150037765503,131423136,1051474459.3580992,False,False,25,summary,,,2021-01-23 17:31:51.001115,1051.4744593580992,TCP,downlink,1125.8837707449654
26.001115,27.003052,1.0019370317459106,135584160,1082576295.3485396,False,False,26,summary,,,2021-01-23 17:31:52.003052,1082.5762953485396,TCP,downlink,1102.2424359308272
27.003052,28.004048,1.0009959936141968,149613856,1195719918.5967097,False,False,27,summary,,,2021-01-23 17:31:53.004048,1195.7199185967097,TCP,downlink,1109.9235577677825
28.004048,29.002152,0.9981039762496948,152658944,1223591510.5647025,False,False,28,summary,,,2021-01-23 17:31:54.002152,1223.5915105647025,TCP,downlink,1167.2959081699837
29.002152,30.000258,0.9981060028076172,152864992,1225240538.1392293,False,False,29,summary,,,2021-01-23 17:31:55.000258,1225.2405381392293,TCP,downlink,1214.8506557668802
