start,end,seconds,bytes,bits_per_second,jitter_ms,lost_packets,packets,lost_percent,omitted,sender,interval,type,rtt,snd_cwnd,timestamp,throughput,protocol,direction,throughput_rolled3
0.0,1.000089,1.0000890493392944,71344224,570702971.2774744,0.0006415536451278347,146783,198632,73.89695517338596,False,False,0,summary,,,2021-05-18 21:25:06.000089,570.7029712774744,UDP,downlink,570.7029712774744
1.000089,2.000088,0.9999989867210388,67768000,542144549.3436657,0.0008707338212057513,137113,186363,73.57308049344559,False,False,1,summary,,,2021-05-18 21:25:07.000088,542.1445493436657,UDP,downlink,556.4237603105701
2.000088,3.000092,1.0000040531158447,66562624,532498833.72053975,0.0007560478715618922,144016,192390,74.85628151151307,False,False,2,summary,,,2021-05-18 21:25:08.000092,532.4988337205398,UDP,downlink,548.44878478056
3.000092,4.000025,0.9999330043792725,59883520,479100257.6191499,0.005540173432257249,152371,195891,77.78356330816628,False,False,3,summary,,,2021-05-18 21:25:09.000025,479.10025761914994,UDP,downlink,517.9145468944517
4.000025,5.000089,1.0000640153884888,67323552,538553940.260292,0.0006174222646282388,147465,196392,75.0870707564463,False,False,4,summary,,,2021-05-18 21:25:10.000089,538.553940260292,UDP,downlink,516.7176771999939
5.000089,6.000088,0.9999989867210388,65428800,523430930.38154936,0.0006135297131444821,146553,194103,75.50269702168437,False,False,5,summary,,,2021-05-18 21:25:11.000088,523.4309303815494,UDP,downlink,513.6950427536638
6.000088,7.000088,1.0,66392000,531136000.0,0.0006697713897426931,147741,195991,75.38152262093668,False,False,6,summary,,,2021-05-18 21:25:12.000088,531.136,UDP,downlink,531.0402902139472
7.000088,8.000149,1.00006103515625,67693696,541516516.4548062,0.0343813829259545,145286,194482,74.70408572515709,False,False,7,summary,,,2021-05-18 21:25:13.000149,541.5165164548063,UDP,downlink,532.0278156121185
8.000149,9.000372,1.0002230405807495,64293600,514234104.926596,0.0085219504580575,140680,187405,75.06736746618287,False,False,8,summary,,,2021-05-18 21:25:14.000372,514.2341049265959,UDP,downlink,528.9622071271341
9.000372,10.000108,0.9997360110282898,62434624,499608883.23534256,0.002108811379410618,157128,202502,77.59330772041757,False,False,9,summary,,,2021-05-18 21:25:15.000108,499.60888323534255,UDP,downlink,518.4531682055816
10.000108,11.00009,0.9999819993972778,67836800,542704169.0021418,0.0006264623160952721,146780,196080,74.85720114239086,False,False,10,summary,,,2021-05-18 21:25:16.000090,542.7041690021418,UDP,downlink,518.8490523880268
11.00009,12.000021,0.9999309778213501,66280544,530280953.14668274,0.04611284694016443,145516,193685,75.13023724088082,False,False,11,summary,,,2021-05-18 21:25:17.000021,530.2809531466827,UDP,downlink,524.1980017947225
12.000021,13.000023,1.0000020265579224,67499680,539996345.6661277,0.0012120605544217809,147490,196545,75.04133913353176,False,False,12,summary,,,2021-05-18 21:25:18.000023,539.9963456661277,UDP,downlink,537.6604892716508
