start,end,seconds,bytes,bits_per_second,retransmits,omitted,interval,type,rtt,snd_cwnd,timestamp,throughput,protocol,direction,throughput_rolled3
0.0,0.500145,0.500145,1871808,29940247.813409,0,False,0,summary,91.439,0.46096,2020-12-11 23:10:49.500145,29.940247813409,TCP,downlink,29.940247813409
0.500145,1.00012,0.499975,3407872,54528682.136692,0,False,1,summary,83.448,0.601312,2020-12-11 23:10:50.000120,54.528682136692005,TCP,downlink,42.2344649750505
1.00012,1.500123,0.500003,4456448,71302726.00274,0,False,2,summary,79.159,0.78432,2020-12-11 23:10:50.500123,71.30272600274,TCP,downlink,51.92388531761367
1.500123,2.000071,0.499948,6815744,109063241.178505,0,False,3,summary,80.061,1.09392,2020-12-11 23:10:51.000071,109.06324117850501,TCP,downlink,78.29821643931233
2.000071,2.500219,0.500148,6684672,106923141.345344,0,False,4,summary,80.854,1.409024,2020-12-11 23:10:51.500219,106.923141345344,TCP,downlink,95.76303617552968
2.500219,3.000114,0.499895,11403264,182490512.033149,0,False,5,summary,80.584,1.982816,2020-12-11 23:10:52.000114,182.490512033149,TCP,downlink,132.82563151899933
3.000114,3.5001,0.499986,13500416,216012733.170971,0,False,6,summary,82.295,2.657056,2020-12-11 23:10:52.500100,216.01273317097102,TCP,downlink,168.4754621831547
3.5001,4.000195,0.500095,16515072,264190887.563213,0,False,7,summary,80.099,2.900608,2020-12-11 23:10:53.000195,264.190887563213,TCP,downlink,220.89804425577768
4.000195,4.500105,0.49991,9437184,151022164.906417,0,False,8,summary,210.102,2.900608,2020-12-11 23:10:53.500105,151.022164906417,TCP,downlink,210.40859521353366
4.500105,5.000106,0.500001,18087936,289406424.001053,0,False,9,summary,81.542,2.900608,2020-12-11 23:10:54.000106,289.406424001053,TCP,downlink,234.87315882356097
5.000106,5.500109,0.500003,13762560,220199595.008461,0,False,10,summary,80.913,2.900608,2020-12-11 23:10:54.500109,220.199595008461,TCP,downlink,220.20939463864363
5.500109,6.000145,0.500036,13762560,220185106.141516,0,False,11,summary,83.908,2.900608,2020-12-11 23:10:55.000145,220.185106141516,TCP,downlink,243.26370838367666
6.000145,6.50012,0.499975,19267584,308296779.772837,0,False,12,summary,80.137,2.900608,2020-12-11 23:10:55.500120,308.296779772837,TCP,downlink,249.560493640938
6.50012,7.000106,0.499986,16515072,264248586.20915,0,False,13,summary,81.406,2.900608,2020-12-11 23:10:56.000106,264.24858620915,TCP,downlink,264.2434907078344
7.000106,7.500138,0.500032,16515072,264224143.094915,0,False,14,summary,82.735,2.900608,2020-12-11 23:10:56.500138,264.224143094915,TCP,downlink,278.92316969230063
7.500138,8.000137,0.499999,17039360,272630410.00155,0,False,15,summary,79.682,2.900608,2020-12-11 23:10:57.000137,272.63041000155005,TCP,downlink,267.0343797685384
8.000137,8.500106,0.499969,18743296,299911327.152444,0,False,16,summary,81.008,2.900608,2020-12-11 23:10:57.500106,299.911327152444,TCP,downlink,278.9219600829697
8.500106,9.000154,0.500048,16515072,264215702.451329,0,False,17,summary,81.547,2.900608,2020-12-11 23:10:58.000154,264.215702451329,TCP,downlink,278.9191465351077
9.000154,9.500113,0.499959,16515072,264262825.777596,0,False,18,summary,80.608,2.900608,2020-12-11 23:10:58.500113,264.262825777596,TCP,downlink,276.12995179378964
9.500113,10.000067,0.499954,19529728,312504407.646738,0,False,19,summary,61.396,2.900608,2020-12-11 23:10:59.000067,312.504407646738,TCP,downlink,280.3276452918876
10.000067,10.50015,0.500083,21757952,348069473.584393,0,False,20,summary,63.084,2.900608,2020-12-11 23:10:59.500150,348.06947358439305,TCP,downlink,308.2789023362423
10.50015,11.000111,0.499961,22413312,358641038.193249,0,False,21,summary,61.56,2.900608,2020-12-11 23:11:00.000111,358.64103819324896,TCP,downlink,339.7383064747933
11.000111,11.500124,0.500013,15728640,251651640.173087,0,False,22,summary,75.519,2.900608,2020-12-11 23:11:00.500124,251.651640173087,TCP,downlink,319.45405065024306
11.500124,12.000075,0.499951,17432576,278948616.691528,0,False,23,summary,79.847,2.900608,2020-12-11 23:11:01.000075,278.948616691528,TCP,downlink,296.41376501928806
12.000075,12.500157,0.500082,18350080,293553127.898485,0,False,24,summary,68.037,2.900608,2020-12-11 23:11:01.500157,293.553127898485,TCP,downlink,274.7177949210334
12.500157,13.00011,0.499953,22151168,354451984.127736,0,False,25,summary,62.152,2.900608,2020-12-11 23:11:02.000110,354.45198412773595,TCP,downlink,308.98457623924963
13.00011,13.500119,0.500009,21757952,348120924.114298,0,False,26,summary,61.911,2.900608,2020-12-11 23:11:02.500119,348.12092411429796,TCP,downlink,332.0420120468396
13.500119,14.000077,0.499958,16777216,268457985.890784,0,False,27,summary,79.361,2.900608,2020-12-11 23:11:03.000077,268.457985890784,TCP,downlink,323.67696471093933
14.000077,14.500109,0.500032,18743296,299873575.2243,0,False,28,summary,80.608,2.900608,2020-12-11 23:11:03.500109,299.87357522430005,TCP,downlink,305.4841617431274
14.500109,15.000108,0.499999,16515072,264241656.000961,0,False,29,summary,80.805,2.900608,2020-12-11 23:11:04.000108,264.24165600096103,TCP,downlink,277.5244057053484
15.000108,15.500118,0.50001,16515072,264235860.105982,0,False,30,summary,80.831,2.900608,2020-12-11 23:11:04.500118,264.235860105982,TCP,downlink,276.1170304437477
15.500118,16.000076,0.499958,17039360,272652641.920327,0,False,31,summary,80.322,2.900608,2020-12-11 23:11:05.000076,272.652641920327,TCP,downlink,267.04338600909
16.000076,16.500128,0.500052,18743296,299861565.240216,0,False,32,summary,80.322,2.900608,2020-12-11 23:11:05.500128,299.861565240216,TCP,downlink,278.9166890888417
16.500128,17.000126,0.499998,19005440,304088345.0056,0,False,33,summary,62.624,2.900608,2020-12-11 23:11:06.000126,304.0883450056,TCP,downlink,292.2008507220476
17.000126,17.50012,0.499994,22020096,352325736.050068,0,False,34,summary,61.685,2.900608,2020-12-11 23:11:06.500120,352.32573605006803,TCP,downlink,318.7585487652947
17.50012,18.000125,0.500005,21364736,341832353.034276,0,False,35,summary,62.905,2.900608,2020-12-11 23:11:07.000125,341.832353034276,TCP,downlink,332.7488113633147
18.000125,18.500095,0.49997,21626880,346050871.249169,0,False,36,summary,62.256,2.900608,2020-12-11 23:11:07.500095,346.050871249169,TCP,downlink,346.736320111171
18.500095,19.000115,0.50002,17039360,272618840.437376,0,False,37,summary,80.824,2.900608,2020-12-11 23:11:08.000115,272.61884043737604,TCP,downlink,320.1673549069404
19.000115,19.500116,0.500001,16515072,264240648.000961,0,False,38,summary,81.611,2.900608,2020-12-11 23:11:08.500116,264.240648000961,TCP,downlink,294.30345322916867
19.500116,20.000107,0.499991,15728640,251662680.078336,0,False,39,summary,68.654,2.900608,2020-12-11 23:11:09.000107,251.662680078336,TCP,downlink,262.840722838891
20.000107,20.500079,0.499972,22544384,360730441.142055,0,False,40,summary,64.917,2.900608,2020-12-11 23:11:09.500079,360.730441142055,TCP,downlink,292.21125640711733
20.500079,21.000114,0.500035,16777216,268416641.318816,0,False,41,summary,81.38,2.900608,2020-12-11 23:11:10.000114,268.416641318816,TCP,downlink,293.6032541797356
21.000114,21.500138,0.500024,16515072,264228426.612862,0,False,42,summary,82.095,2.900608,2020-12-11 23:11:10.500138,264.228426612862,TCP,downlink,297.7918363579109
21.500138,22.000071,0.499933,17301504,276861160.970669,0,False,43,summary,80.908,2.900608,2020-12-11 23:11:11.000071,276.86116097066895,TCP,downlink,269.8354096341156
22.000071,22.500091,0.50002,18481152,295686729.463157,0,False,44,summary,77.666,2.900608,2020-12-11 23:11:11.500091,295.686729463157,TCP,downlink,278.9254390155626
22.500091,23.000112,0.500021,16515072,264229938.475885,0,False,45,summary,81.612,2.900608,2020-12-11 23:11:12.000112,264.229938475885,TCP,downlink,278.9259429699036
23.000112,23.500132,0.50002,16515072,264230694.413885,0,False,46,summary,80.752,2.900608,2020-12-11 23:11:12.500132,264.230694413885,TCP,downlink,274.7157874509756
23.500132,24.00014,0.500008,16515072,264236868.069453,0,False,47,summary,79.896,2.900608,2020-12-11 23:11:13.000140,264.236868069453,TCP,downlink,264.2325003197409
24.00014,24.500106,0.499966,19267584,308302366.433472,0,False,48,summary,82.531,2.900608,2020-12-11 23:11:13.500106,308.302366433472,TCP,downlink,278.9233096389366
24.500106,25.000108,0.500002,16515072,264240018.004867,0,False,49,summary,81.033,2.900608,2020-12-11 23:11:14.000108,264.240018004867,TCP,downlink,278.9264175025973
25.000108,25.500093,0.499985,16515072,264249090.238471,0,False,50,summary,80.54,2.900608,2020-12-11 23:11:14.500093,264.249090238471,TCP,downlink,278.9304915589366
25.500093,26.000069,0.499976,17039360,272642890.632379,0,False,51,summary,81.27,2.900608,2020-12-11 23:11:15.000069,272.642890632379,TCP,downlink,267.0439996252389
26.000069,26.500111,0.500042,18743296,299867570.112005,0,False,52,summary,79.975,2.900608,2020-12-11 23:11:15.500111,299.867570112005,TCP,downlink,278.91985032761824
26.500111,27.000126,0.500015,16515072,264233214.238456,0,False,53,summary,82.319,2.900608,2020-12-11 23:11:16.000126,264.233214238456,TCP,downlink,278.91455832761324
27.000126,27.500117,0.499991,16515072,264245814.082253,0,False,54,summary,81.961,2.900608,2020-12-11 23:11:16.500117,264.245814082253,TCP,downlink,276.11553281090454
27.500117,28.000126,0.500009,16515072,264236490.08225,0,False,55,summary,81.492,2.900608,2020-12-11 23:11:17.000126,264.23649008225,TCP,downlink,264.2385061343195
28.000126,28.500106,0.49998,19267584,308293692.494611,0,False,56,summary,81.195,2.900608,2020-12-11 23:11:17.500106,308.29369249461104,TCP,downlink,278.92533221970456
28.500106,29.000132,0.500026,16515072,264227418.713791,0,False,57,summary,77.327,2.900608,2020-12-11 23:11:18.000132,264.227418713791,TCP,downlink,278.9192004302172
