start,end,seconds,bytes,bits_per_second,retransmits,omitted,interval,type,rtt,snd_cwnd,timestamp,throughput,protocol,direction,throughput_rolled3
0.0,0.500108,0.500108,11796480,188702918.804713,0,False,0,summary,54.282,0.88752,2020-12-12 00:16:54.500108,188.70291880471302,TCP,downlink,188.70291880471302
0.500108,1.000103,0.499995,56754176,908075909.091054,0,False,1,summary,54.235,8.123904,2020-12-12 00:16:55.000103,908.075909091054,TCP,downlink,548.3894139478834
1.000103,1.500109,0.500006,73269248,1172294000.0,0,False,2,summary,53.574,8.440384,2020-12-12 00:16:55.500109,1172.294,TCP,downlink,756.357609298589
1.500109,2.000185,0.500076,72613888,1161646000.0,0,False,3,summary,59.206,8.440384,2020-12-12 00:16:56.000185,1161.646,TCP,downlink,1080.6719696970179
2.000185,2.500102,0.499917,73138176,1170406000.0,0,False,4,summary,56.501,8.440384,2020-12-12 00:16:56.500102,1170.406,TCP,downlink,1168.1153333333332
2.500102,3.000079,0.499977,68026368,1088472000.0,0,False,5,summary,57.079,8.440384,2020-12-12 00:16:57.000079,1088.472,TCP,downlink,1140.1746666666666
3.000079,3.50007,0.499991,73924608,1182815000.0,0,False,6,summary,54.54,8.440384,2020-12-12 00:16:57.500070,1182.815,TCP,downlink,1147.231
3.50007,4.000103,0.500033,71696384,1147066000.0,0,False,7,summary,55.841,8.440384,2020-12-12 00:16:58.000103,1147.066,TCP,downlink,1139.451
4.000103,4.500104,0.500001,73793536,1180694000.0,0,False,8,summary,57.849,8.440384,2020-12-12 00:16:58.500104,1180.694,TCP,downlink,1170.1916666666668
4.500104,5.000107,0.500003,69730304,1115678000.0,0,False,9,summary,55.066,8.440384,2020-12-12 00:16:59.000107,1115.678,TCP,downlink,1147.812666666667
5.000107,5.500103,0.499996,73924608,1182803000.0,0,False,10,summary,55.768,8.440384,2020-12-12 00:16:59.500103,1182.803,TCP,downlink,1159.7250000000004
5.500103,6.000102,0.499999,61603840,985663790.005603,0,False,11,summary,57.648,8.440384,2020-12-12 00:17:00.000102,985.663790005603,TCP,downlink,1094.714930001868
6.000102,6.500102,0.5,62259200,996147200.0,0,False,12,summary,59.374,8.440384,2020-12-12 00:17:00.500102,996.1472,TCP,downlink,1054.871330001868
6.500102,7.000069,0.499967,74317824,1189163000.0,0,False,13,summary,57.999,8.440384,2020-12-12 00:17:01.000069,1189.163,TCP,downlink,1056.9913300018682
7.000069,7.500104,0.500035,71041024,1136577000.0,0,False,14,summary,58.868,8.440384,2020-12-12 00:17:01.500104,1136.577,TCP,downlink,1107.295733333334
7.500104,8.000087,0.499983,70909952,1134598000.0,0,False,15,summary,55.724,8.440384,2020-12-12 00:17:02.000087,1134.598,TCP,downlink,1153.4460000000006
8.000087,8.500106,0.500019,76677120,1226788000.0,0,False,16,summary,56.548,8.440384,2020-12-12 00:17:02.500106,1226.788,TCP,downlink,1165.9876666666673
8.500106,9.000103,0.499997,71696384,1147149000.0,0,False,17,summary,56.629,8.440384,2020-12-12 00:17:03.000103,1147.149,TCP,downlink,1169.5116666666672
9.000103,9.500077,0.499974,72351744,1157688000.0,0,False,18,summary,54.717,8.440384,2020-12-12 00:17:03.500077,1157.688,TCP,downlink,1177.208333333334
9.500077,10.000106,0.500029,72220672,1155464000.0,0,False,19,summary,55.518,8.440384,2020-12-12 00:17:04.000106,1155.464,TCP,downlink,1153.4336666666672
10.000106,10.500106,0.5,73662464,1178599424.0,0,False,20,summary,55.33,8.440384,2020-12-12 00:17:04.500106,1178.599424,TCP,downlink,1163.9171413333338
10.500106,11.000102,0.499996,75235328,1203775000.0,0,False,21,summary,58.196,8.440384,2020-12-12 00:17:05.000102,1203.775,TCP,downlink,1179.279474666667
11.000102,11.500082,0.49998,69468160,1111535000.0,0,False,22,summary,58.158,8.440384,2020-12-12 00:17:05.500082,1111.535,TCP,downlink,1164.636474666667
11.500082,12.000157,0.500075,61341696,981320205.999369,0,False,23,summary,68.052,8.440384,2020-12-12 00:17:06.000157,981.320205999369,TCP,downlink,1098.8767353331234
12.000157,12.500103,0.499946,76939264,1231161000.0,0,False,24,summary,55.948,8.440384,2020-12-12 00:17:06.500103,1231.161,TCP,downlink,1108.0054019997901
12.500103,13.000103,0.5,70385664,1126170624.0,0,False,25,summary,59.228,8.440384,2020-12-12 00:17:07.000103,1126.170624,TCP,downlink,1112.8839433331234
13.000103,13.500103,0.5,74186752,1186988032.0,0,False,26,summary,56.659,8.440384,2020-12-12 00:17:07.500103,1186.988032,TCP,downlink,1181.439885333334
13.500103,14.000108,0.500005,68288512,1092605000.0,0,False,27,summary,66.356,8.440384,2020-12-12 00:17:08.000108,1092.605,TCP,downlink,1135.2545520000003
14.000108,14.500154,0.500046,74186752,1186879000.0,0,False,28,summary,54.715,8.440384,2020-12-12 00:17:08.500154,1186.879,TCP,downlink,1155.4906773333335
14.500154,15.000103,0.499949,72351744,1157746000.0,0,False,29,summary,72.092,8.440384,2020-12-12 00:17:09.000103,1157.746,TCP,downlink,1145.7433333333336
15.000103,15.500105,0.500002,74579968,1193275000.0,0,False,30,summary,54.319,8.440384,2020-12-12 00:17:09.500105,1193.275,TCP,downlink,1179.3000000000004
15.500105,16.000103,0.499998,70909952,1134564000.0,0,False,31,summary,61.834,8.440384,2020-12-12 00:17:10.000103,1134.564,TCP,downlink,1161.861666666667
16.000103,16.50007,0.499967,76021760,1216429000.0,0,False,32,summary,54.124,8.440384,2020-12-12 00:17:10.500070,1216.429,TCP,downlink,1181.422666666667
16.50007,17.00009,0.50002,72482816,1159679000.0,0,False,33,summary,64.447,8.440384,2020-12-12 00:17:11.000090,1159.679,TCP,downlink,1170.2240000000004
17.00009,17.500102,0.500012,71172096,1138726000.0,0,False,34,summary,55.85,8.440384,2020-12-12 00:17:11.500102,1138.726,TCP,downlink,1171.6113333333335
