start,end,seconds,bytes,bits_per_second,retransmits,omitted,interval,type,rtt,snd_cwnd,timestamp,throughput,protocol,direction,throughput_rolled3
0.0,0.500071,0.500071,2800320,44798754.210227,0,False,0,summary,80.038,0.88064,2020-12-11 23:28:33.500071,44.798754210226996,TCP,downlink,44.798754210226996
0.500071,1.000106,0.500035,9961472,159372380.783047,0,False,1,summary,81.561,1.911264,2020-12-11 23:28:34.000106,159.372380783047,TCP,downlink,102.085567496637
1.000106,1.500083,0.499977,12976128,207627552.435079,0,False,2,summary,81.822,2.534592,2020-12-11 23:28:34.500083,207.627552435079,TCP,downlink,137.26622914278434
1.500083,2.000103,0.50002,25296896,404734317.633967,0,False,3,summary,50.718,2.860704,2020-12-11 23:28:35.000103,404.734317633967,TCP,downlink,257.244750284031
2.000103,2.500084,0.499981,23855104,381696042.541642,0,False,4,summary,51.398,2.860704,2020-12-11 23:28:35.500084,381.696042541642,TCP,downlink,331.352637536896
2.500084,3.000109,0.500025,26607616,425700542.067144,0,False,5,summary,51.765,2.860704,2020-12-11 23:28:36.000109,425.700542067144,TCP,downlink,404.0436340809176
3.000109,3.500104,0.499995,26083328,417337427.041847,0,False,6,summary,50.696,2.860704,2020-12-11 23:28:36.500104,417.337427041847,TCP,downlink,408.2446705502109
3.500104,4.000107,0.500003,26083328,417330860.013664,0,False,7,summary,52.045,2.860704,2020-12-11 23:28:37.000107,417.330860013664,TCP,downlink,420.122943040885
4.000107,4.5001,0.499993,26345472,421533381.080606,0,False,8,summary,52.849,2.860704,2020-12-11 23:28:37.500100,421.533381080606,TCP,downlink,418.73388937870567
4.5001,5.000106,0.500006,26607616,425716781.060498,0,False,9,summary,51.714,2.860704,2020-12-11 23:28:38.000106,425.716781060498,TCP,downlink,421.5270073849227
5.000106,5.500072,0.499966,21626880,346053676.608999,0,False,10,summary,51.513,2.860704,2020-12-11 23:28:38.500072,346.053676608999,TCP,downlink,397.76794625003436
5.500072,6.000108,0.500036,27262976,436176210.261289,0,False,11,summary,51.523,2.860704,2020-12-11 23:28:39.000108,436.176210261289,TCP,downlink,402.64888931026206
6.000108,6.500131,0.500023,19529728,312461195.668467,0,False,12,summary,61.691,2.860704,2020-12-11 23:28:39.500131,312.461195668467,TCP,downlink,364.8970275129184
6.500131,7.0001,0.499969,27000832,432040093.660164,0,False,13,summary,50.989,2.860704,2020-12-11 23:28:40.000100,432.040093660164,TCP,downlink,393.5591665299734
7.0001,7.500105,0.500005,24248320,387969235.038902,0,False,14,summary,52.251,2.860704,2020-12-11 23:28:40.500105,387.96923503890196,TCP,downlink,377.49017478917773
7.500105,8.000101,0.499996,27525120,440405490.028939,0,False,15,summary,51.666,2.860704,2020-12-11 23:28:41.000101,440.405490028939,TCP,downlink,420.13827290933506
8.000101,8.500104,0.500003,24248320,387970715.014908,0,False,16,summary,51.021,2.860704,2020-12-11 23:28:41.500104,387.970715014908,TCP,downlink,405.448480027583
8.500104,9.000103,0.499999,27262976,436208656.00248,0,False,17,summary,51.405,2.860704,2020-12-11 23:28:42.000103,436.20865600248,TCP,downlink,421.5282870154424
9.000103,9.500131,0.500028,18874368,301972896.956031,0,False,18,summary,64.63,2.860704,2020-12-11 23:28:42.500131,301.97289695603104,TCP,downlink,375.38408932447305
9.500131,10.000081,0.49995,25821184,413180318.143033,0,False,19,summary,50.66,2.860704,2020-12-11 23:28:43.000081,413.18031814303305,TCP,downlink,383.7872903671814
10.000081,10.500161,0.50008,21364736,341781016.773375,0,False,20,summary,51.561,2.860704,2020-12-11 23:28:43.500161,341.781016773375,TCP,downlink,352.31141062414645
10.500161,11.000086,0.499925,27525120,440468079.937468,0,False,21,summary,52.088,2.860704,2020-12-11 23:28:44.000086,440.468079937468,TCP,downlink,398.4764716179588
11.000086,11.500148,0.500062,22020096,352277861.414673,0,False,22,summary,54.039,2.860704,2020-12-11 23:28:44.500148,352.277861414673,TCP,downlink,378.1756527085054
11.500148,12.000107,0.499959,27000832,432048746.906229,0,False,23,summary,50.986,2.860704,2020-12-11 23:28:45.000107,432.04874690622904,TCP,downlink,408.26489608612354
12.000107,12.500074,0.499967,23855104,381706781.65283,0,False,24,summary,50.742,2.860704,2020-12-11 23:28:45.500074,381.70678165283,TCP,downlink,388.67779665791085
12.500074,13.000096,0.500022,26214400,419412000.807155,0,False,25,summary,51.576,2.860704,2020-12-11 23:28:46.000096,419.41200080715504,TCP,downlink,411.0558431220715
13.000096,13.500094,0.499998,26607616,425723480.006195,0,False,26,summary,51.903,2.860704,2020-12-11 23:28:46.500094,425.723480006195,TCP,downlink,408.9474208220601
13.500094,14.000103,0.500009,27394048,438297035.136431,0,False,27,summary,51.615,2.860704,2020-12-11 23:28:47.000103,438.29703513643096,TCP,downlink,427.8108386499271
14.000103,14.500074,0.499971,26083328,417357328.389373,0,False,28,summary,51.315,2.860704,2020-12-11 23:28:47.500074,417.357328389373,TCP,downlink,427.12594784399977
14.500074,15.000104,0.50003,26345472,421502227.521532,0,False,29,summary,51.401,2.860704,2020-12-11 23:28:48.000104,421.502227521532,TCP,downlink,425.7188636824455
15.000104,15.500106,0.500002,26869760,429914520.006256,0,False,30,summary,51.699,2.860704,2020-12-11 23:28:48.500106,429.914520006256,TCP,downlink,422.92469197238717
15.500106,16.000104,0.499998,26738688,427820640.006226,0,False,31,summary,52.021,2.860704,2020-12-11 23:28:49.000104,427.82064000622603,TCP,downlink,426.4124625113382
16.000104,16.500082,0.499978,26476544,423643490.833118,0,False,32,summary,51.334,2.860704,2020-12-11 23:28:49.500082,423.643490833118,TCP,downlink,427.12621694853357
16.500082,17.000108,0.500026,25427968,406826343.099012,0,False,33,summary,49.993,2.860704,2020-12-11 23:28:50.000108,406.82634309901204,TCP,downlink,419.4301579794523
17.000108,17.500107,0.499999,20971520,335544960.001221,0,False,34,summary,63.922,2.860704,2020-12-11 23:28:50.500107,335.544960001221,TCP,downlink,388.6715979777839
17.500107,18.000078,0.499971,20316160,325077316.082175,0,False,35,summary,50.992,2.860704,2020-12-11 23:28:51.000078,325.077316082175,TCP,downlink,355.81620639413626
18.000078,18.500086,0.500008,17432576,278916827.069063,0,False,36,summary,86.792,2.860704,2020-12-11 23:28:51.500086,278.916827069063,TCP,downlink,313.17970105081986
18.500086,19.000101,0.500015,26607616,425709067.384179,0,False,37,summary,51.237,2.860704,2020-12-11 23:28:52.000101,425.709067384179,TCP,downlink,343.23440351180585
19.000101,19.500105,0.500004,24903680,398455650.026183,0,False,38,summary,50.851,2.860704,2020-12-11 23:28:52.500105,398.45565002618304,TCP,downlink,367.69384815980857
19.500105,20.000105,0.5,27262976,436207616.0,0,False,39,summary,50.81,2.860704,2020-12-11 23:28:53.000105,436.207616,TCP,downlink,420.1241111367876
20.000105,20.500109,0.500004,26083328,417329865.027423,0,False,40,summary,51.353,2.860704,2020-12-11 23:28:53.500109,417.329865027423,TCP,downlink,417.3310436845356
20.500109,21.000111,0.500002,26476544,423623088.006165,0,False,41,summary,52.012,2.860704,2020-12-11 23:28:54.000111,423.623088006165,TCP,downlink,425.7201896778629
21.000111,21.500113,0.500002,22806528,364903056.00531,0,False,42,summary,56.548,2.860704,2020-12-11 23:28:54.500113,364.90305600531,TCP,downlink,401.95200301296626
21.500113,22.000084,0.499971,22020096,352341865.172938,0,False,43,summary,51.459,2.860704,2020-12-11 23:28:55.000084,352.341865172938,TCP,downlink,380.2893363948046
22.000084,22.50007,0.499986,25690112,411053356.325344,0,False,44,summary,50.326,2.860704,2020-12-11 23:28:55.500070,411.053356325344,TCP,downlink,376.0994258345309
22.50007,23.000101,0.500031,27131904,434083555.668016,0,False,45,summary,51.806,2.860704,2020-12-11 23:28:56.000101,434.083555668016,TCP,downlink,399.15959238876627
23.000101,23.500076,0.499975,26083328,417354144.046221,0,False,46,summary,51.178,2.860704,2020-12-11 23:28:56.500076,417.354144046221,TCP,downlink,420.830352013194
23.500076,24.000106,0.50003,27394048,438278435.582091,0,False,47,summary,53.65,2.860704,2020-12-11 23:28:57.000106,438.278435582091,TCP,downlink,429.90537843210967
24.000106,24.500079,0.499973,25690112,411063941.193456,0,False,48,summary,52.46,2.860704,2020-12-11 23:28:57.500079,411.063941193456,TCP,downlink,422.2321736072563
24.500079,25.00009,0.500011,26345472,421518306.202802,0,False,49,summary,51.065,2.860704,2020-12-11 23:28:58.000090,421.518306202802,TCP,downlink,423.62022765944994
25.00009,25.5001,0.50001,26345472,421519110.169066,0,False,50,summary,52.984,2.860704,2020-12-11 23:28:58.500100,421.51911016906604,TCP,downlink,418.03378585510836
25.5001,26.000103,0.500003,26476544,423622280.01387,0,False,51,summary,51.477,2.860704,2020-12-11 23:28:59.000103,423.62228001387,TCP,downlink,422.21989879524637
26.000103,26.50008,0.499977,26607616,425741344.892131,0,False,52,summary,50.817,2.860704,2020-12-11 23:28:59.500080,425.741344892131,TCP,downlink,423.62757835835606
26.50008,27.000106,0.500026,27394048,438281988.183987,0,False,53,summary,54.197,2.860704,2020-12-11 23:29:00.000106,438.28198818398704,TCP,downlink,429.21520436332975
27.000106,27.500111,0.500005,25427968,406843414.040795,0,False,54,summary,51.466,3.712448,2020-12-11 23:29:00.500111,406.84341404079504,TCP,downlink,423.6222490389714
27.500111,28.000074,0.499963,26869760,429947937.348656,0,False,55,summary,50.32,3.712448,2020-12-11 23:29:01.000074,429.947937348656,TCP,downlink,425.02444652447974
28.000074,28.500084,0.50001,24248320,387965350.155608,0,False,56,summary,51.697,3.712448,2020-12-11 23:29:01.500084,387.965350155608,TCP,downlink,408.2522338483534
28.500084,29.000103,0.500019,26345472,421511673.598142,0,False,57,summary,51.127,3.712448,2020-12-11 23:29:02.000103,421.511673598142,TCP,downlink,413.1416537008024
