start,end,seconds,bytes,bits_per_second,retransmits,omitted,interval,type,rtt,snd_cwnd,timestamp,throughput,protocol,direction,throughput_rolled3
0.0,0.500101,0.500101,11534336,184512071.542176,0,False,0,summary,78.07,0.265568,2021-05-17 23:53:55.500101,184.51207154217602,TCP,downlink,184.51207154217602
0.500101,1.000114,0.500013,1835008,29359372.019466,0,False,1,summary,79.435,0.356384,2021-05-17 23:53:56.000114,29.359372019466,TCP,downlink,106.93572178082101
1.000114,1.500126,0.500012,2359296,37747818.022324,0,False,2,summary,83.461,0.477472,2021-05-17 23:53:56.500126,37.747818022324005,TCP,downlink,83.87308719465534
1.500126,2.000106,0.49998,4063232,65014316.104306,0,False,3,summary,85.847,0.670112,2021-05-17 23:53:57.000106,65.01431610430599,TCP,downlink,44.04050204869866
2.000106,2.500106,0.5,4456448,71303168.0,0,False,4,summary,85.546,0.898528,2021-05-17 23:53:57.500106,71.303168,TCP,downlink,58.02176737554333
2.500106,3.000113,0.500007,6160384,98564781.018848,0,False,5,summary,80.379,1.202624,2021-05-17 23:53:58.000113,98.564781018848,TCP,downlink,78.29408837438466
3.000113,3.500114,0.500001,8126464,130023176.000473,0,False,6,summary,80.06,1.611296,2021-05-17 23:53:58.500114,130.023176000473,TCP,downlink,99.96370833977365
3.500114,4.000127,0.500013,10878976,174059051.119719,0,False,7,summary,84.481,2.157568,2021-05-17 23:53:59.000127,174.059051119719,TCP,downlink,134.21566937967998
4.000127,4.500109,0.499982,17563648,281028552.369078,0,False,8,summary,79.668,3.032704,2021-05-17 23:53:59.500109,281.028552369078,TCP,downlink,195.03692649642335
4.500109,5.000099,0.49999,20578304,329259458.132062,0,False,9,summary,81.271,4.063328,2021-05-17 23:54:00.000099,329.25945813206204,TCP,downlink,261.44902054028637
5.000099,5.500114,0.500015,28573696,457165402.412567,0,False,10,summary,81.573,5.44208,2021-05-17 23:54:00.500114,457.165402412567,TCP,downlink,355.81780430456905
5.500114,6.000099,0.499985,49152000,786455625.709734,0,False,11,summary,65.707,7.656064,2021-05-17 23:54:01.000099,786.4556257097339,TCP,downlink,524.2934954181211
6.000099,6.500077,0.499978,54001664,864064529.662884,0,False,12,summary,65.037,8.404608,2021-05-17 23:54:01.500077,864.064529662884,TCP,downlink,702.5618525950616
6.500077,7.000148,0.500071,48758784,780029703.750119,0,False,13,summary,65.006,8.404608,2021-05-17 23:54:02.000148,780.029703750119,TCP,downlink,810.1832863742457
7.000148,7.500069,0.499921,58195968,931282475.199445,0,False,14,summary,65.515,8.404608,2021-05-17 23:54:02.500069,931.282475199445,TCP,downlink,858.458902870816
7.500069,8.000096,0.500027,63569920,1017064000.0,0,False,15,summary,64.433,8.404608,2021-05-17 23:54:03.000096,1017.064,TCP,downlink,909.4587263165213
8.000096,8.500157,0.500061,60948480,975056654.529476,0,False,16,summary,63.527,8.404608,2021-05-17 23:54:03.500157,975.0566545294761,TCP,downlink,974.4677099096402
8.500157,9.000104,0.499947,63700992,1019324000.0,0,False,17,summary,64.372,8.404608,2021-05-17 23:54:04.000104,1019.324,TCP,downlink,1003.8148848431587
9.000104,9.500475,0.500371,52428800,838238861.452665,0,False,18,summary,66.128,8.404608,2021-05-17 23:54:04.500475,838.238861452665,TCP,downlink,944.2065053273803
9.500475,10.000079,0.499604,63176704,1011629000.0,0,False,19,summary,64.428,8.404608,2021-05-17 23:54:05.000079,1011.629,TCP,downlink,956.3972871508882
10.000079,10.500069,0.49999,61210624,979389131.374337,0,False,20,summary,63.966,8.404608,2021-05-17 23:54:05.500069,979.389131374337,TCP,downlink,943.0856642756672
10.500069,11.000109,0.50004,62128128,993970896.302993,0,False,21,summary,66.293,8.404608,2021-05-17 23:54:06.000109,993.9708963029931,TCP,downlink,994.99634255911
11.000109,11.500085,0.499976,53739520,859873321.955126,0,False,22,summary,64.508,8.404608,2021-05-17 23:54:06.500085,859.873321955126,TCP,downlink,944.4111165441519
11.500085,12.000098,0.500013,41549824,664780066.440764,0,False,23,summary,76.137,8.404608,2021-05-17 23:54:07.000098,664.7800664407639,TCP,downlink,839.5414282329608
12.000098,12.500107,0.500009,61734912,987740694.324303,0,False,24,summary,64.58,8.404608,2021-05-17 23:54:07.500107,987.740694324303,TCP,downlink,837.4646942400642
12.500107,13.000102,0.499995,65011712,1040198000.0,0,False,25,summary,64.252,8.404608,2021-05-17 23:54:08.000102,1040.198,TCP,downlink,897.5729202550223
13.000102,13.500102,0.5,61210624,979369984.0,0,False,26,summary,69.914,8.404608,2021-05-17 23:54:08.500102,979.369984,TCP,downlink,1002.4362261081009
