start,end,seconds,bytes,bits_per_second,jitter_ms,lost_packets,packets,lost_percent,omitted,sender,interval,type,rtt,snd_cwnd,timestamp,throughput,protocol,direction,throughput_rolled3
0.0,1.000186,1.0001859664916992,75989600,607803768.8654625,0.018370235706096725,133472,188697,70.73350397727575,False,False,0,summary,,,2020-12-19 03:27:53.000186,607.8037688654625,UDP,downlink,607.8037688654625
1.000186,2.0001,0.9999139904975891,75265824,602178385.0632619,0.000530429969665031,130083,184782,70.39809072312238,False,False,1,summary,,,2020-12-19 03:27:54.000100,602.1783850632619,UDP,downlink,604.9910769643623
2.0001,3.000017,0.9999169707298279,63077216,504659629.5207244,0.0010955730979955863,138818,184659,75.17532316323602,False,False,2,summary,,,2020-12-19 03:27:55.000017,504.6596295207244,UDP,downlink,571.5472611498163
3.000017,4.0001,1.0000829696655273,66679584,533392416.60959905,0.0005140005248730655,135060,183519,73.59455969136711,False,False,3,summary,,,2020-12-19 03:27:56.000100,533.3924166095991,UDP,downlink,546.7434770645285
4.0001,5.000104,1.0000040531158447,61713600,493706798.9491505,0.004626022212681703,125646,170496,73.69439752252252,False,False,4,summary,,,2020-12-19 03:27:57.000104,493.7067989491505,UDP,downlink,510.58628169315807
5.000104,6.000084,0.9999799728393555,66736000,533898692.4748821,0.0010718953314056228,128606,177106,72.61526995132859,False,False,5,summary,,,2020-12-19 03:27:58.000084,533.8986924748822,UDP,downlink,520.3326360112106
6.000084,7.000018,0.9999340176582336,67494176,539989037.7412384,0.022997092012151478,129873,178924,72.58556705640383,False,False,6,summary,,,2020-12-19 03:27:59.000018,539.9890377412383,UDP,downlink,522.5315097217571
7.000018,8.00002,1.0000020265579224,67221728,537772734.1724051,0.00633545452149965,132393,181246,73.04602584332896,False,False,7,summary,,,2020-12-19 03:28:00.000020,537.7727341724051,UDP,downlink,537.2201547961753
8.00002,9.000069,1.0000489950180054,68004672,544010722.1848714,0.024603402995502125,137551,186973,73.56730650949602,False,False,8,summary,,,2020-12-19 03:28:01.000069,544.0107221848714,UDP,downlink,540.5908313661718
9.000069,10.000474,1.000404953956604,64706400,517441659.9524905,0.016517941351785408,140237,187262,74.88812465956788,False,False,9,summary,,,2020-12-19 03:28:02.000474,517.4416599524905,UDP,downlink,533.0750387699223
10.000474,11.000113,0.9996389746665955,65668224,525535523.6376372,0.02595945552317973,136245,183969,74.05867292859124,False,False,10,summary,,,2020-12-19 03:28:03.000113,525.5355236376372,UDP,downlink,528.9959685916664
11.000113,12.000085,0.9999719858169556,65291200,522344233.0469568,0.000517923768247246,137082,184532,74.28630264669542,False,False,11,summary,,,2020-12-19 03:28:04.000085,522.3442330469568,UDP,downlink,521.7738055456949
12.000085,13.00002,0.99993497133255,68476640,547848745.8739083,0.0011716557409649938,126458,176223,71.76021291204894,False,False,12,summary,,,2020-12-19 03:28:05.000020,547.8487458739082,UDP,downlink,531.9095008528341
13.00002,14.000018,0.9999979734420776,68706432,549652569.90277,0.00047772835108041937,135185,185117,73.02678846351226,False,False,13,summary,,,2020-12-19 03:28:06.000018,549.6525699027701,UDP,downlink,539.948516274545
14.000018,15.000018,1.0,68740832,549926656.0,0.0018722724860111453,137070,187027,73.28888342324905,False,False,14,summary,,,2020-12-19 03:28:07.000018,549.926656,UDP,downlink,549.1426572588928
15.000018,16.000531,1.000512957572937,65940672,527254916.597663,0.021535085887533358,133967,181889,73.65316209336463,False,False,15,summary,,,2020-12-19 03:28:08.000531,527.2549165976629,UDP,downlink,542.2780475001442
16.000531,17.000478,0.9999470114707947,68937600,551530024.7648249,0.018881735578127053,130206,180306,72.2139030315131,False,False,16,summary,,,2020-12-19 03:28:09.000478,551.5300247648248,UDP,downlink,542.9038657874958
17.000478,18.000082,0.9996039867401123,74193920,593786507.3304453,0.0012912671522433891,126164,180084,70.05841718309233,False,False,17,summary,,,2020-12-19 03:28:10.000082,593.7865073304453,UDP,downlink,557.5238162309774
18.000082,19.000021,0.9999390244483948,64427072,515448005.726473,0.002963711430328674,126404,173226,72.97057023772413,False,False,18,summary,,,2020-12-19 03:28:11.000021,515.448005726473,UDP,downlink,553.5881792739142
19.000021,20.000103,1.000082015991211,66568128,532501350.3739279,0.0005166509008388378,131819,180197,73.15271619394329,False,False,19,summary,,,2020-12-19 03:28:12.000103,532.5013503739278,UDP,downlink,547.2452878102819
20.000103,21.000017,0.9999139904975891,68815136,550568442.1177497,0.0007349922647668012,137040,187051,73.26344152129633,False,False,20,summary,,,2020-12-19 03:28:13.000017,550.5684421177497,UDP,downlink,532.8392660727168
21.000017,22.000018,1.0000009536743164,68277120,546216439.0874108,0.002093240828202342,136763,186383,73.37740029938352,False,False,21,summary,,,2020-12-19 03:28:14.000018,546.2164390874108,UDP,downlink,543.0954105263628
22.000018,23.000105,1.000087022781372,66624544,532949973.210999,0.000889440542223053,135131,183550,73.62081176791065,False,False,22,summary,,,2020-12-19 03:28:15.000105,532.949973210999,UDP,downlink,543.2449514720532
23.000105,24.000017,0.9999120235443115,68526176,548257641.7641265,0.0005356881790635457,129390,179191,72.20786758263529,False,False,23,summary,,,2020-12-19 03:28:16.000017,548.2576417641266,UDP,downlink,542.4746846875122
