start,end,seconds,bytes,bits_per_second,retransmits,omitted,interval,type,rtt,snd_cwnd,timestamp,throughput,protocol,direction,throughput_rolled3
0.0,0.500139,0.500139,1015488,16243292.428651,0,False,0,summary,35.973,0.088064,2020-12-18 05:16:55.500139,16.243292428651,TCP,downlink,16.243292428651
0.500139,1.000123,0.499984,1682240,26916699.937141,0,False,1,summary,36.099,0.16512,2020-12-18 05:16:56.000123,26.916699937141,TCP,downlink,21.579996182896
1.000123,1.500081,0.499958,3670016,58725184.413609,0,False,2,summary,38.67,0.33024,2020-12-18 05:16:56.500081,58.725184413609,TCP,downlink,33.96172559313367
1.500081,2.000103,0.500022,6160384,98561820.189681,0,False,3,summary,35.801,0.60544,2020-12-18 05:16:57.000103,98.56182018968099,TCP,downlink,61.40123484681033
2.000103,2.500097,0.499994,12976128,207620523.029505,0,False,4,summary,38.172,1.19024,2020-12-18 05:16:57.500097,207.62052302950502,TCP,downlink,121.63584254426502
2.500097,3.000113,0.500016,21889024,350213195.357456,0,False,5,summary,36.871,2.280032,2020-12-18 05:16:58.000113,350.213195357456,TCP,downlink,218.7985128588807
3.000113,3.500083,0.49997,37224448,595626954.150085,0,False,6,summary,37.099,3.009312,2020-12-18 05:16:58.500083,595.626954150085,TCP,downlink,384.4868908456821
3.500083,4.000075,0.499992,35127296,562045580.139168,0,False,7,summary,37.646,3.009312,2020-12-18 05:16:59.000075,562.045580139168,TCP,downlink,502.62857654890314
4.000075,4.500079,0.500004,38141952,610266576.035522,0,False,8,summary,36.717,3.009312,2020-12-18 05:16:59.500079,610.266576035522,TCP,downlink,589.3130367749252
4.500079,5.000087,0.500008,36175872,578804568.152135,0,False,9,summary,37.453,3.009312,2020-12-18 05:17:00.000087,578.8045681521351,TCP,downlink,583.7055747756085
5.000087,5.500121,0.500034,38797312,620714962.845831,0,False,10,summary,38.755,3.009312,2020-12-18 05:17:00.500121,620.714962845831,TCP,downlink,603.2620356778294
5.500121,6.000118,0.499997,30801920,492833540.016136,0,False,11,summary,36.638,3.009312,2020-12-18 05:17:01.000118,492.833540016136,TCP,downlink,564.1176903380341
6.000118,6.500107,0.499989,38666240,618673410.297658,0,False,12,summary,36.598,3.009312,2020-12-18 05:17:01.500107,618.6734102976579,TCP,downlink,577.4073043865417
6.500107,7.000135,0.500028,36175872,578781661.801468,0,False,13,summary,35.607,3.009312,2020-12-18 05:17:02.000135,578.781661801468,TCP,downlink,563.429537371754
