start,end,seconds,bytes,bits_per_second,jitter_ms,lost_packets,packets,lost_percent,omitted,sender,interval,type,rtt,snd_cwnd,timestamp,throughput,protocol,direction,throughput_rolled3
0.0,1.000085,1.0000849962234497,186523680,1492062620.312123,0.003159694951437624,24380,159935,15.243692750179761,False,False,0,summary,,,2021-05-18 21:26:26.000085,1492.062620312123,UDP,downlink,1492.062620312123
1.000085,2.000019,0.9999340176582336,179724864,1437893787.599317,0.002847941888936258,14296,144910,9.865433717479815,False,False,1,summary,,,2021-05-18 21:26:27.000019,1437.893787599317,UDP,downlink,1464.97820395572
2.000019,3.000085,1.0000660419464111,196040096,1568217199.8837242,0.0022980949813755347,10043,152514,6.584969248724708,False,False,2,summary,,,2021-05-18 21:26:28.000085,1568.217199883724,UDP,downlink,1499.391202598388
3.000085,4.00002,0.99993497133255,187932704,1503559406.4646342,0.002747029075218069,15916,152495,10.437063510279026,False,False,3,summary,,,2021-05-18 21:26:29.000020,1503.559406464634,UDP,downlink,1503.223464649225
4.00002,5.000019,0.9999989867210388,180642656,1445142712.3327062,0.004176390694002571,17851,149132,11.969932677091435,False,False,4,summary,,,2021-05-18 21:26:30.000019,1445.1427123327062,UDP,downlink,1505.639772893688
5.000019,6.00002,1.0000009536743164,176061952,1408494272.7551873,0.004784425483681709,16089,144041,11.169736394498788,False,False,5,summary,,,2021-05-18 21:26:31.000020,1408.4942727551872,UDP,downlink,1452.3987971841755
6.00002,7.000021,1.0000009536743164,177158624,1417267640.3882518,0.010064108238183829,17344,146093,11.871889823605512,False,False,6,summary,,,2021-05-18 21:26:32.000021,1417.2676403882517,UDP,downlink,1423.6348751587147
7.000021,8.000084,1.0000629425048828,182304864,1458347119.9792798,0.003118871049945841,13308,145797,9.127759830449186,False,False,7,summary,,,2021-05-18 21:26:33.000084,1458.3471199792798,UDP,downlink,1428.036344374239
8.000084,9.00002,0.9999359846115112,179862464,1438991829.6210053,0.0026741832611338065,15022,145736,10.307679639896799,False,False,8,summary,,,2021-05-18 21:26:34.000020,1438.9918296210053,UDP,downlink,1438.2021966628452
9.00002,10.00002,1.0,199616320,1596930560.0,0.0014729241708700037,15766,160836,9.802531771493944,False,False,9,summary,,,2021-05-18 21:26:35.000020,1596.93056,UDP,downlink,1498.0898365334278
10.00002,11.000021,1.0000009536743164,192605600,1540843330.53729,0.007066538094435618,22133,162108,13.653243516667901,False,False,10,summary,,,2021-05-18 21:26:36.000021,1540.84333053729,UDP,downlink,1525.5885733860978
