start,end,seconds,bytes,bits_per_second,jitter_ms,lost_packets,packets,lost_percent,omitted,sender,interval,type,rtt,snd_cwnd,timestamp,throughput,protocol,direction,throughput_rolled3
0.0,1.000111,1.0001109838485718,60663712,485255840.4392861,0.21196667931775307,120328,164415,73.18553659945869,False,False,0,summary,,,2020-12-19 05:05:21.000111,485.2558404392861,UDP,downlink,485.2558404392861
1.000111,2.000012,0.9999009966850281,64534400,516326318.0170909,0.02675487888907869,140950,187850,75.03327122704286,False,False,1,summary,,,2020-12-19 05:05:22.000012,516.3263180170909,UDP,downlink,500.7910792281885
2.000012,3.00008,1.000067949295044,63484512,507841588.52206594,0.018904924480016457,139281,185418,75.11730252726272,False,False,2,summary,,,2020-12-19 05:05:23.000080,507.84158852206593,UDP,downlink,503.1412489928143
3.00008,4.00049,1.0004099607467651,60406400,483053167.16286266,0.0021474005789195415,135926,179826,75.58751237307175,False,False,3,summary,,,2020-12-19 05:05:24.000490,483.0531671628627,UDP,downlink,502.4070245673399
4.00049,5.000073,0.9995830059051514,61748000,494190074.34273374,0.0022025969392917965,137852,182727,75.44150563408802,False,False,4,summary,,,2020-12-19 05:05:25.000073,494.19007434273374,UDP,downlink,495.0282766758874
5.000073,6.000076,1.0000029802322388,62521312,500169005.38020533,0.0028503003443941933,136681,182118,75.05079124523661,False,False,5,summary,,,2020-12-19 05:05:26.000076,500.1690053802053,UDP,downlink,492.4707489619339
6.000076,7.000077,1.0000009536743164,61954400,495634727.32589024,0.003201573372541716,138068,183093,75.40867209560169,False,False,6,summary,,,2020-12-19 05:05:27.000077,495.63472732589025,UDP,downlink,496.66460234960977
7.000077,8.001052,1.0009750127792358,61836064,494206654.1965749,0.2107624855722461,138652,183591,75.5222205881552,False,False,7,summary,,,2020-12-19 05:05:28.001052,494.2066541965749,UDP,downlink,496.67012896755676
8.001052,9.000077,0.9990249872207642,62818528,503038693.15427554,0.002465658720143546,138140,183793,75.16064267953622,False,False,8,summary,,,2020-12-19 05:05:29.000077,503.03869315427556,UDP,downlink,497.6266915589135
9.000077,10.000076,0.9999989867210388,62917600,503341310.0251597,0.016364524749980604,137193,182918,75.00246011874174,False,False,9,summary,,,2020-12-19 05:05:30.000076,503.3413100251597,UDP,downlink,500.19555245866997
10.000076,11.000077,1.0000009536743164,65691616,525532426.8132221,0.0026279517692268076,140386,188127,74.62299404125936,False,False,10,summary,,,2020-12-19 05:05:31.000077,525.5324268132221,UDP,downlink,510.6374766642191
11.000077,12.000077,1.0,66489696,531917568.0,0.06539180901579618,139698,188019,74.29993777224642,False,False,11,summary,,,2020-12-19 05:05:32.000077,531.917568,UDP,downlink,520.2637682794606
12.000077,13.000075,0.9999979734420776,62861184,502890491.1367089,0.0015201050980230752,142326,188010,75.70129248444232,False,False,12,summary,,,2020-12-19 05:05:33.000075,502.89049113670893,UDP,downlink,520.1134953166437
13.000075,14.00008,1.0000050067901611,63261600,506090266.112235,0.002836589068150904,142013,187988,75.54365172245036,False,False,13,summary,,,2020-12-19 05:05:34.000080,506.090266112235,UDP,downlink,513.6327750829813
14.00008,15.000089,1.0000089406967163,67217600,537735992.2655797,0.0034656439609872065,139244,188094,74.02894297532085,False,False,14,summary,,,2020-12-19 05:05:35.000089,537.7359922655797,UDP,downlink,515.5722498381746
15.000089,16.00034,1.000251054763794,64019776,512029660.51452404,0.0728310802169769,141636,188162,75.27343459359489,False,False,15,summary,,,2020-12-19 05:05:36.000340,512.029660514524,UDP,downlink,518.6186396307795
16.00034,17.000147,0.9998070001602173,63532672,508359489.2999869,0.06588712153560568,141750,187922,75.43023169187217,False,False,16,summary,,,2020-12-19 05:05:37.000147,508.3594892999869,UDP,downlink,519.3750473600302
17.000147,18.000079,0.9999319911003113,63491392,507965682.1871252,0.00271744861906896,141772,187914,75.44515044115926,False,False,17,summary,,,2020-12-19 05:05:38.000079,507.9656821871252,UDP,downlink,509.45161066721204
18.000079,19.00009,1.0000109672546387,61369600,490951415.6108098,0.0017074788221841599,143957,188557,76.34667501073946,False,False,18,summary,,,2020-12-19 05:05:39.000090,490.9514156108098,UDP,downlink,502.42552903264067
19.00009,20.002261,1.0021710395812988,64088576,511597908.69052315,0.20272681879364898,143578,190154,75.50616868432954,False,False,19,summary,,,2020-12-19 05:05:40.002261,511.5979086905231,UDP,downlink,503.50500216281944
20.002261,21.00001,0.9977489709854126,61465920,492836749.8233072,0.018492038821623858,148399,193069,76.86319398764172,False,False,20,summary,,,2020-12-19 05:05:41.000010,492.83674982330723,UDP,downlink,498.46202470821345
21.00001,22.000012,1.0000020265579224,62912096,503295748.04201454,0.0950967816644041,147860,193581,76.38146305680826,False,False,21,summary,,,2020-12-19 05:05:42.000012,503.29574804201457,UDP,downlink,502.5768021852817
22.000012,23.000991,1.000978946685791,63906944,510755549.5475211,0.06831982534688534,145916,192360,75.85568725306716,False,False,22,summary,,,2020-12-19 05:05:43.000991,510.7555495475211,UDP,downlink,502.29601580428107
23.000991,24.000349,0.9993579983711243,62986400,504214906.79146355,0.07912041430403641,144941,190716,75.99834308605466,False,False,23,summary,,,2020-12-19 05:05:44.000349,504.21490679146353,UDP,downlink,506.08873479366656
24.000349,25.000077,0.9997280240058899,64567424,516679916.533936,0.0015164080830117322,143345,190269,75.3380739899826,False,False,24,summary,,,2020-12-19 05:05:45.000077,516.6799165339361,UDP,downlink,510.55012429097377
25.000077,26.000709,1.0006320476531982,63908320,510943619.2845146,0.0007854771020855964,147010,193455,75.99183272595694,False,False,25,summary,,,2020-12-19 05:05:46.000709,510.9436192845146,UDP,downlink,510.6128142033049
26.000709,27.000093,0.9993839859962463,63399200,507506230.9452545,0.0006363588757551255,148433,194508,76.31202829703662,False,False,26,summary,,,2020-12-19 05:05:47.000093,507.5062309452545,UDP,downlink,511.70992225456854
27.000093,28.004114,1.0040210485458374,64948576,517507684.4778706,0.37524249614364097,144737,191938,75.40820473277829,False,False,27,summary,,,2020-12-19 05:05:48.004114,517.5076844778706,UDP,downlink,511.9858449025467
28.004114,29.001858,0.9977440237998962,63812000,511650270.83377767,0.22072873820059988,141690,188065,75.34097253609124,False,False,28,summary,,,2020-12-19 05:05:49.001858,511.65027083377765,UDP,downlink,512.2213954189677
29.001858,30.000127,0.9982690215110779,63088224,505580941.7345515,0.001906411705011398,145545,191394,76.044703595724,False,False,29,summary,,,2020-12-19 05:05:50.000127,505.5809417345515,UDP,downlink,511.5796323487334
