start,end,seconds,bytes,bits_per_second,jitter_ms,lost_packets,packets,lost_percent,omitted,sender,interval,type,rtt,snd_cwnd,timestamp,throughput,protocol,direction,throughput_rolled3
0.0,1.000439,1.0004390478134155,72273024,577930452.8983487,0.0004597895864586703,147112,199636,73.69011601114028,False,False,0,summary,,,2021-05-18 21:23:52.000439,577.9304528983487,UDP,downlink,577.9304528983487
1.000439,2.000018,0.9995790123939514,67747360,542207142.486898,0.009445813558959487,141895,191130,74.24004604196097,False,False,1,summary,,,2021-05-18 21:23:53.000018,542.207142486898,UDP,downlink,560.0687976926233
2.000018,3.000262,1.0002440214157104,71572640,572441432.0313444,0.005569239039527826,145192,197207,73.62416141414859,False,False,2,summary,,,2021-05-18 21:23:54.000262,572.4414320313444,UDP,downlink,564.1930091388637
3.000262,4.000483,1.0002210140228271,69086208,552567538.8253605,0.01239872908876158,146983,197191,74.53839171158927,False,False,3,summary,,,2021-05-18 21:23:55.000483,552.5675388253605,UDP,downlink,555.7387044478676
4.000483,5.000105,0.9996219873428345,71106176,569064521.5919056,0.0012859268421470456,137334,189010,72.65964763769112,False,False,4,summary,,,2021-05-18 21:23:56.000105,569.0645215919056,UDP,downlink,564.6911641495368
5.000105,6.000418,1.0003130435943604,70114080,560737104.8412093,0.001492996042462082,153521,204476,75.08020501183513,False,False,5,summary,,,2021-05-18 21:23:57.000418,560.7371048412093,UDP,downlink,560.7897217528251
6.000418,7.000049,0.9996309876441956,75426816,603637277.6138637,0.008645385606052079,145671,200487,72.65857636654745,False,False,6,summary,,,2021-05-18 21:23:58.000049,603.6372776138637,UDP,downlink,577.8129680156595
7.000049,8.000019,0.999970018863678,69137120,553113542.9725335,0.002110108695369239,144255,194500,74.16709511568124,False,False,7,summary,,,2021-05-18 21:23:59.000019,553.1135429725334,UDP,downlink,572.4959751425354
8.000019,9.000154,1.0001349449157715,68157408,545185693.9624485,0.033053771920554594,147796,197329,74.89826634706506,False,False,8,summary,,,2021-05-18 21:24:00.000154,545.1856939624485,UDP,downlink,567.3121715162819
9.000154,10.000556,1.0004019737243652,68222080,545557340.2840712,0.2129422515898864,148022,197602,74.90916083845305,False,False,9,summary,,,2021-05-18 21:24:01.000556,545.5573402840712,UDP,downlink,547.952192406351
10.000556,11.000022,0.9994660019874573,62993280,504215490.0695904,0.0005022686786356569,144365,190145,75.92363722422363,False,False,10,summary,,,2021-05-18 21:24:02.000022,504.2154900695904,UDP,downlink,531.6528414387033
11.000022,12.000435,1.000412940979004,69675136,557171009.2579644,0.01653061798962685,152470,203106,75.0691757013579,False,False,11,summary,,,2021-05-18 21:24:03.000435,557.1710092579643,UDP,downlink,535.6479465372086
12.000435,13.000447,1.0000120401382446,72546848,580367796.2915,0.0018483068849594146,146737,199460,73.56713125438685,False,False,12,summary,,,2021-05-18 21:24:04.000447,580.3677962915,UDP,downlink,547.2514318730181
13.000447,14.000383,0.9999359846115112,67148800,537224790.6536795,0.0012828709164348407,147868,196668,75.18660890434641,False,False,13,summary,,,2021-05-18 21:24:05.000383,537.2247906536795,UDP,downlink,558.2545320677145
14.000383,15.000535,1.0001519918441772,68043200,544262876.4816864,0.001442013409134361,148571,198021,75.02790108119846,False,False,14,summary,,,2021-05-18 21:24:06.000535,544.2628764816864,UDP,downlink,553.9518211422886
15.000535,16.000302,0.999767005443573,68732576,549988752.3854018,0.04570618056606504,147826,197777,74.74377708226942,False,False,15,summary,,,2021-05-18 21:24:07.000302,549.9887523854019,UDP,downlink,543.8254731735892
16.000302,17.000432,1.0001300573349,64084448,512608915.4506106,0.0005791183598736873,142879,189452,75.41699216688131,False,False,16,summary,,,2021-05-18 21:24:08.000432,512.6089154506105,UDP,downlink,535.6201814392329
17.000432,18.000018,0.9995859861373901,63810624,510696427.40052915,0.0007929765520038505,157120,203494,77.21112170383402,False,False,17,summary,,,2021-05-18 21:24:09.000018,510.69642740052916,UDP,downlink,524.4313650788471
18.000018,19.000173,1.000154972076416,67701952,541531693.7089808,0.021022260225514056,149558,198760,75.24552223787482,False,False,18,summary,,,2021-05-18 21:24:10.000173,541.5316937089808,UDP,downlink,521.61234552004
19.000173,20.000443,1.0002700090408325,67379968,538894237.6837728,0.041231288464768444,148121,197089,75.15437188275348,False,False,19,summary,,,2021-05-18 21:24:11.000443,538.8942376837728,UDP,downlink,530.3741195977607
20.000443,21.000206,0.999763011932373,65808576,526593404.3533228,0.03387723724015293,149505,197331,75.76356477188075,False,False,20,summary,,,2021-05-18 21:24:12.000206,526.5934043533229,UDP,downlink,535.6731119153586
21.000206,22.000471,1.0002650022506714,64561920,516358523.82903194,0.0006047139992831517,150318,197238,76.21148054634503,False,False,21,summary,,,2021-05-18 21:24:13.000471,516.3585238290319,UDP,downlink,527.282055288709
22.000471,23.000357,0.9998859763145447,62224096,497849534.63874173,0.042391590580318536,151553,196774,77.01881346112799,False,False,22,summary,,,2021-05-18 21:24:14.000357,497.8495346387417,UDP,downlink,513.600487607032
23.000357,24.00018,0.9998229742050171,62138784,497198288.9223606,0.01197524122387455,151927,197086,77.0866525273231,False,False,23,summary,,,2021-05-18 21:24:15.000180,497.1982889223606,UDP,downlink,503.80211579671123
24.00018,25.00002,0.9998400211334229,66802048,534501893.0070266,0.052856615925845486,149931,198479,75.53998155976198,False,False,24,summary,,,2021-05-18 21:24:16.000020,534.5018930070266,UDP,downlink,509.84990552270955
25.00002,26.000074,1.0000540018081665,62833664,502642168.4140449,0.0070680038073299796,153083,198747,77.02405570901699,False,False,25,summary,,,2021-05-18 21:24:17.000074,502.64216841404493,UDP,downlink,511.4474501144773
26.000074,27.000438,1.0003639459609985,69205920,553445935.5871121,0.01530098050002903,137367,187662,73.19915592927711,False,False,26,summary,,,2021-05-18 21:24:18.000438,553.4459355871121,UDP,downlink,530.1966656693945
27.000438,28.000462,1.0000239610671997,64133984,513059578.54496104,0.002494774916262185,157605,204214,77.17639339124644,False,False,27,summary,,,2021-05-18 21:24:19.000462,513.059578544961,UDP,downlink,523.0492275153726
28.000462,29.000175,0.9997130036354065,61035232,488422031.3473841,0.001767104136015283,150730,195087,77.26296472855701,False,False,28,summary,,,2021-05-18 21:24:20.000175,488.4220313473841,UDP,downlink,518.3091818264857
29.000175,30.000087,0.9999120235443115,66924512,535443202.3951692,0.005576472148620903,151291,199928,75.67274218718738,False,False,29,summary,,,2021-05-18 21:24:21.000087,535.4432023951692,UDP,downlink,512.3082707625048
